,business_male,business_female,tuple,average_male,average_female,female-male
0,-0.06476519,-0.25645685,"('unsociable', 'sociable')",-0.0647652,-0.2564569,-0.1916917
1,0.94262064,1.0042447,"('unfriendly', 'friendly')",0.9426206,1.0042447,0.0616241
2,0.86582834,0.8987764,"('unlikable', 'likable')",0.8658283,0.8987764,0.0329481
3,-0.19156675,-0.1912639,"('repellent', 'pleasant')",-0.1915668,-0.1912639,0.0003029
4,-6.033377,-6.1694155,"('disliked', 'liked')",-6.0333772,-6.1694155,-0.1360383
5,-0.70074,-0.5574288,"('distant', 'outgoing')",-0.70074,-0.5574288,0.1433112
6,-0.31741604,-0.14739698,"('distant', 'open')",-0.317416,-0.147397,0.170019
7,0.52239406,0.47387072,"('insensitive', 'sensitive')",0.5223941,0.4738707,-0.0485234
8,0.8187498,0.85764444,"('unaffectionate', 'affectionate')",0.8187498,0.8576444,0.0388946
9,1.5927616,1.7062353,"('unaffectionate', 'caring')",1.5927616,1.7062353,0.1134737
10,0.48193341,0.41410887,"('unsympathetic', 'sympathetic')",0.4819334,0.4141089,-0.0678245
11,2.3616188,2.3390434,"('unhelpful', 'helpful')",2.3616188,2.3390434,-0.0225754
12,-1.4826328,-1.4042317,"('unsupportive', 'supportive')",-1.4826328,-1.4042317,0.0784011
13,-0.15673047,-0.23026797,"('impolite', 'polite')",-0.1567305,-0.230268,-0.0735375
14,0.81175,0.625147,"('antisocial', 'social')",0.81175,0.625147,-0.186603
15,0.56915164,0.43691745,"('boring', 'funny')",0.5691516,0.4369175,-0.1322341
16,-0.3873225,-0.37123385,"('unpopular', 'popular')",-0.3873225,-0.3712339,0.0160886
17,-0.20730737,-0.20835695,"('nasty', 'nice')",-0.2073074,-0.2083569,-0.0010495
18,-0.7015102,-0.709069,"('disagreeable', 'welcoming')",-0.7015102,-0.709069,-0.0075588
19,-0.65724176,-0.62247485,"('inhospitable', 'hospitable')",-0.6572418,-0.6224748,0.034767
20,0.71844405,0.6870295,"('rough', 'thoughtful')",0.718444,0.6870295,-0.0314145
21,0.17589718,0.057323802,"('immoral', 'moral')",0.1758972,0.0573238,-0.1185734
22,-0.3345029,-0.4211118,"('untrustworthy', 'trustworthy')",-0.3345029,-0.4211118,-0.0866089
23,5.634772,5.639216,"('insincere', 'sincere')",5.6347718,5.6392159,0.0044441
24,1.1836509,1.1635085,"('dishonest', 'honest')",1.1836509,1.1635085,-0.0201424
25,0.50537324,0.5197009,"('egoistic', 'altruistic')",0.5053732,0.5197009,0.0143277
26,1.6399878,1.6097534,"('hardhearted', 'benevolent')",1.6399878,1.6097534,-0.0302344
27,0.70232713,0.6342759,"('hardhearted', 'softhearted')",0.7023271,0.6342759,-0.0680512
