,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6709772,0.58384943,"('unsociable', 'sociable')",2.7046263,2.9707813,-0.064857826,-0.19574243,1.1035819,1.1196295,0.0160476
1,-0.33511436,-0.44167086,"('unfriendly', 'friendly')",-1.2849107,-1.3343234,2.0022855,1.865255,0.1274201,0.0297536,-0.0976665
2,0.64862144,0.6807055,"('unlikable', 'likable')",0.3879798,0.3929448,0.26268008,0.36455995,0.4330938,0.4794034,0.0463096
3,0.057300296,0.13418232,"('repellent', 'pleasant')",2.0809376,2.342144,0.03587823,0.12259203,0.7247054,0.8663061,0.1416007
4,0.26896977,0.16487859,"('disliked', 'liked')",-1.6732467,-1.9350706,-6.2415395,-6.2887726,-2.5486054,-2.6863216,-0.1377162
5,-0.52533233,-0.53712964,"('distant', 'outgoing')",-2.065184,-2.3505547,0.054932844,-0.025019351,-0.8451946,-0.9709013,-0.1257067
6,-0.89592355,-0.8744802,"('distant', 'open')",-2.3864057,-2.6670203,0.11770806,0.05665364,-1.0548738,-1.1616156,-0.1067418
7,0.13558796,0.17667718,"('insensitive', 'sensitive')",1.6344105,1.9186828,0.8587908,0.84908414,0.8762631,0.9814814,0.1052183
8,-0.28174257,-0.3597526,"('unaffectionate', 'affectionate')",-1.7889174,-1.8321464,0.5770411,0.5047123,-0.497873,-0.5623956,-0.0645226
9,1.0957361,1.0538017,"('unaffectionate', 'caring')",-0.40504855,-0.43109772,1.2506323,1.2571349,0.6471066,0.6266129,-0.0204937
10,0.08133648,0.08419858,"('unsympathetic', 'sympathetic')",2.1005313,2.5332654,-0.18697283,-0.19152494,0.664965,0.8086463,0.1436813
11,1.6533332,1.6729553,"('unhelpful', 'helpful')",1.5732077,1.7306931,2.5866673,2.659084,1.9377362,2.0209109,0.0831747
12,1.111491,1.0836958,"('unsupportive', 'supportive')",1.1213173,1.2047516,-1.4505026,-1.4750215,0.2607685,0.271142,0.0103735
13,1.113417,1.1078051,"('impolite', 'polite')",2.5907855,2.8738716,0.20262301,0.20385338,1.3022752,1.3951767,0.0929015
14,0.7090861,0.8102558,"('antisocial', 'social')",2.9553294,3.1893325,-0.36024275,-0.38104996,1.1013909,1.2061795,0.1047886
15,-0.6417734,-0.7579819,"('boring', 'funny')",-0.45970565,-0.5394251,0.5276796,0.4754943,-0.1912665,-0.2739709,-0.0827044
16,-1.3471994,-1.3748778,"('unpopular', 'popular')",-1.0004675,-0.98096496,0.50795025,0.47661406,-0.6132389,-0.6264096,-0.0131707
17,-0.81309927,-0.7002751,"('nasty', 'nice')",-0.19021241,-0.2893408,-0.301959,-0.22565839,-0.4350902,-0.4050914,0.0299988
18,-0.37727356,-0.36383438,"('disagreeable', 'welcoming')",0.00025756657,0.04799149,-0.4461891,-0.4841125,-0.2744017,-0.2666518,0.0077499
19,-1.1515889,-1.0799325,"('inhospitable', 'hospitable')",-1.9486818,-2.1117938,-0.35445732,-0.36049074,-1.151576,-1.1840723,-0.0324963
20,-1.1212074,-0.9269818,"('rough', 'thoughtful')",-0.5377808,-0.4656216,0.741689,0.7663589,-0.3057664,-0.2087482,0.0970182
21,1.1004303,1.1165898,"('immoral', 'moral')",2.5407057,2.8174322,-0.39569312,-0.34849894,1.0818143,1.1951744,0.1133601
22,0.31982443,0.40810665,"('untrustworthy', 'trustworthy')",1.0955138,1.2486502,-0.8756447,-0.85904497,0.1798979,0.265904,0.0860061
23,0.69230133,0.6273907,"('insincere', 'sincere')",3.2535396,3.5229216,6.504094,6.4917436,3.4833117,3.5473518,0.0640401
24,1.438381,1.4755697,"('dishonest', 'honest')",1.7151728,1.9481572,1.0590987,1.0597379,1.4042174,1.4944884,0.090271
25,-0.78437614,-0.8204167,"('egoistic', 'altruistic')",-0.5691555,-0.7358583,0.792625,0.75545925,-0.1869689,-0.2669386,-0.0799697
26,-1.5459954,-1.5450251,"('hardhearted', 'benevolent')",-0.76488876,-0.8020746,1.0235143,0.96322525,-0.4291232,-0.4612915,-0.0321683
27,-0.7617077,-0.7110006,"('hardhearted', 'softhearted')",-0.9418283,-0.8840091,1.2207279,1.1411483,-0.160936,-0.1512872,0.0096488
28,0.74385273,0.6679472,"('disloyal', 'loyal')",0.5378245,0.5415138,1.0292835,0.9635141,0.7703203,0.724325,-0.0459953
29,-0.05984636,-0.0044814683,"('unfair', 'fair')",-0.74785334,-0.7696369,-0.5749324,-0.70484835,-0.4608773,-0.4929889,-0.0321116
30,0.54988843,0.5401534,"('intolerant', 'tolerant')",2.9459531,3.1377013,1.486719,1.4869082,1.6608535,1.7215875,0.060734
