,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.45472345,-0.4810477,"('unsociable', 'sociable')",-0.36104575,-0.5697823,-0.4078846,-0.525415,-0.1175304
1,-1.4229052,-1.4526151,"('unfriendly', 'friendly')",1.1940726,1.0784217,-0.1144163,-0.1870967,-0.0726804
2,1.0937605,1.184364,"('unlikable', 'likable')",0.6760856,0.7658022,0.884923,0.9750831,0.0901601
3,-0.079709254,0.13782905,"('repellent', 'pleasant')",0.41868505,0.41465786,0.1694879,0.2762434,0.1067555
4,-0.34065008,-0.32823452,"('disliked', 'liked')",-6.3182206,-6.3023996,-3.3294353,-3.3153172,0.0141181
5,-1.4705542,-1.494682,"('distant', 'outgoing')",-0.5029254,-0.46305284,-0.9867398,-0.9788674,0.0078724
6,-1.8536136,-1.7794871,"('distant', 'open')",-0.28781867,-0.2584321,-1.0707161,-1.0189596,0.0517565
7,-0.18293709,-0.03639479,"('insensitive', 'sensitive')",0.0101162335,0.08199874,-0.0864104,0.022802,0.1092124
8,-1.3023313,-1.4166573,"('unaffectionate', 'affectionate')",0.36153334,0.34494472,-0.470399,-0.5358563,-0.0654573
9,-0.9921477,-1.0458946,"('unaffectionate', 'caring')",0.6571946,0.6448606,-0.1674765,-0.200517,-0.0330405
10,0.008685332,0.20071013,"('unsympathetic', 'sympathetic')",-0.51253974,-0.5581245,-0.2519272,-0.1787072,0.07322
11,0.2653121,0.31104428,"('unhelpful', 'helpful')",1.7693285,1.849684,1.0173203,1.0803641,0.0630438
12,-0.17245433,0.019047238,"('unsupportive', 'supportive')",-1.97714,-1.9087714,-1.0747972,-0.9448621,0.1299351
13,0.09690953,0.0116420295,"('impolite', 'polite')",-0.6619105,-0.6551612,-0.2825005,-0.3217596,-0.0392591
14,0.8396396,0.8560581,"('antisocial', 'social')",-0.10866725,-0.22063151,0.3654862,0.3177133,-0.0477729
15,0.23708001,-0.018684266,"('boring', 'funny')",0.6764625,0.6184227,0.4567713,0.2998692,-0.1569021
16,-0.34184253,-0.21977226,"('unpopular', 'popular')",0.66906375,0.64933246,0.1636106,0.2147801,0.0511695
17,-0.22327217,-0.14887786,"('nasty', 'nice')",-0.30258664,-0.28812194,-0.2629294,-0.2184999,0.0444295
18,0.009008028,0.17270519,"('disagreeable', 'welcoming')",-0.62653303,-0.63079476,-0.3087625,-0.2290448,0.0797177
19,-1.1967355,-1.1453066,"('inhospitable', 'hospitable')",-0.48277205,-0.38137525,-0.8397537,-0.763341,0.0764127
20,0.31081855,0.45085618,"('rough', 'thoughtful')",1.2722511,1.2114463,0.7915348,0.8311512,0.0396164
21,0.99094015,1.0121588,"('immoral', 'moral')",-0.22720096,-0.2542796,0.3818696,0.3789396,-0.00293
22,0.38408944,0.50947356,"('untrustworthy', 'trustworthy')",-0.8904617,-0.9464335,-0.2531861,-0.21848,0.0347061
23,0.066552654,0.13318719,"('insincere', 'sincere')",5.350551,5.2783194,2.7085519,2.7057533,-0.0027986
24,0.65442204,0.60961163,"('dishonest', 'honest')",0.54228926,0.5214961,0.5983557,0.5655539,-0.0328018
25,-0.49119824,-0.6590044,"('egoistic', 'altruistic')",1.1793706,1.0739629,0.3440862,0.2074793,-0.1366069
26,0.19010907,0.086493276,"('hardhearted', 'benevolent')",1.7583463,1.6091981,0.9742277,0.8478457,-0.126382
27,-0.5830707,-0.5102852,"('hardhearted', 'softhearted')",0.9348072,0.94368565,0.1758682,0.2167002,0.040832
28,-0.0059084874,-0.2298434,"('disloyal', 'loyal')",0.7450374,0.5746064,0.3695644,0.1723815,-0.1971829
29,-0.31176275,-0.33864185,"('unfair', 'fair')",-0.49050745,-0.65954983,-0.4011351,-0.4990959,-0.0979608
30,1.3071078,1.4055251,"('intolerant', 'tolerant')",1.60257,1.545146,1.454839,1.4753356,0.0204966
31,-1.5800469,-1.4843826,"('evil', 'good')",-1.1433016,-1.207105,-1.3616743,-1.3457439,0.0159304
32,0.6006549,0.4970876,"('unkind', 'kind')",0.82713276,0.6290807,0.7138938,0.5630841,-0.1508097
33,-0.010763984,-0.10637999,"('wrong', 'right')",-0.49482265,-0.54757416,-0.2527933,-0.3269771,-0.0741838
34,-0.042245377,0.19167368,"('mean', 'honorable')",5.5174594,5.6996613,2.737607,2.9456675,0.2080605
35,-0.9101867,-1.1759316,"('corrupt', 'incorrupt')",-0.41587222,-0.52609944,-0.6630294,-0.8510155,-0.1879861
