,currant_male,currant_female,tuple,average_male,average_female,female-male
23,2.143413,2.2076044,"('insincere', 'sincere')",2.1434131,2.2076044,0.0641913
24,0.52896184,0.48939812,"('dishonest', 'honest')",0.5289618,0.4893981,-0.0395637
25,0.027853435,-0.070301384,"('egoistic', 'altruistic')",0.0278534,-0.0703014,-0.0981548
26,0.6096448,0.3241921,"('hardhearted', 'benevolent')",0.6096448,0.3241921,-0.2854527
27,0.11423701,0.1043362,"('hardhearted', 'softhearted')",0.114237,0.1043362,-0.0099008
28,0.6218183,0.5969168,"('disloyal', 'loyal')",0.6218183,0.5969168,-0.0249015
29,-0.458332,-0.5311027,"('unfair', 'fair')",-0.458332,-0.5311027,-0.0727707
30,-0.29952383,-0.15497509,"('intolerant', 'tolerant')",-0.2995238,-0.1549751,0.1445487
31,-1.4322749,-1.5379939,"('evil', 'good')",-1.4322749,-1.5379939,-0.105719
32,0.31117302,0.1868321,"('unkind', 'kind')",0.311173,0.1868321,-0.1243409
33,0.13877517,0.0028132498,"('wrong', 'right')",0.1387752,0.0028132,-0.135962
34,1.8437067,1.9849235,"('mean', 'honorable')",1.8437067,1.9849235,0.1412168
35,-0.46670657,-0.6648028,"('corrupt', 'incorrupt')",-0.4667066,-0.6648028,-0.1980962
36,-1.0077325,-1.1899829,"('hostile', 'amicable')",-1.0077325,-1.1899829,-0.1822504
37,0.6362554,0.6381633,"('fake', 'genuine')",0.6362554,0.6381633,0.0019079
38,0.21471576,0.18701458,"('untruthful', 'truthful')",0.2147158,0.1870146,-0.0277012
39,0.04237237,0.086363554,"('exploitative', 'cooperative')",0.0423724,0.0863636,0.0439912
40,-1.9061875,-1.8497279,"('stingy', 'generous')",-1.9061875,-1.8497279,0.0564596
41,-0.13545424,-0.17469974,"('unforgiving', 'forgiving')",-0.1354542,-0.1746997,-0.0392455
42,-0.894707,-0.80814254,"('unreliable', 'reliable')",-0.894707,-0.8081425,0.0865645
43,0.29743645,0.291147,"('irresponsible', 'responsible')",0.2974364,0.291147,-0.0062894
44,-0.99860454,-0.9481676,"('prejudiced', 'unprejudiced')",-0.9986045,-0.9481676,0.0504369
45,0.85446155,0.80693066,"('incompetent', 'competent')",0.8544616,0.8069307,-0.0475309
46,-0.116102874,-0.101691194,"('uncompetitive', 'competitive')",-0.1161029,-0.1016912,0.0144117
47,2.2332752,2.3887784,"('stupid', 'smart')",2.2332752,2.3887784,0.1555032
48,0.027735732,0.12410544,"('unintelligent', 'intelligent')",0.0277357,0.1241054,0.0963697
49,-0.54722136,-0.3343339,"('unable', 'able')",-0.5472214,-0.3343339,0.2128875
50,0.017168641,-0.017951049,"('clumsy', 'skillful')",0.0171686,-0.017951,-0.0351196
51,-0.22599378,-0.19676471,"('uneducated', 'educated')",-0.2259938,-0.1967647,0.0292291
52,-0.40299964,-0.5230068,"('irrational', 'rational')",-0.4029996,-0.5230068,-0.1200072
53,-1.2433505,-1.3974878,"('uncreative', 'creative')",-1.2433505,-1.3974878,-0.1541373
54,0.21400535,0.021941572,"('incapable', 'capable')",0.2140054,0.0219416,-0.1920638
55,0.6801492,0.8502396,"('incompetent', 'clever')",0.6801492,0.8502396,0.1700904
56,0.9106909,1.0528424,"('impractical', 'practical')",0.9106909,1.0528424,0.1421515
57,-0.82926196,-0.97423804,"('unimaginative', 'imaginative')",-0.829262,-0.974238,-0.144976
58,0.22672772,0.16162477,"('undiscriminating', 'discriminating')",0.2267277,0.1616248,-0.0651029
59,-0.5002525,-0.49818873,"('foolish', 'wise')",-0.5002525,-0.4981887,0.0020638
60,0.7848769,1.0952749,"('inefficient', 'efficient')",0.7848769,1.0952749,0.310398
61,0.38746712,0.20418584,"('illogical', 'logical')",0.3874671,0.2041858,-0.1832813
62,0.34882686,0.60618275,"('incompetent', 'brilliant')",0.3488269,0.6061828,0.2573559
63,0.17048472,0.32273972,"('unperceptive', 'insightful')",0.1704847,0.3227397,0.152255
64,-2.1945074,-2.1571188,"('shy', 'confident')",-2.1945074,-2.1571188,0.0373886
65,0.27525157,0.32565922,"('insecure', 'secure')",0.2752516,0.3256592,0.0504076
66,-0.45004582,-0.649942,"('inactive', 'active')",-0.4500458,-0.649942,-0.1998962
67,-0.19662252,-0.16475615,"('doubtful', 'determined')",-0.1966225,-0.1647561,0.0318664
68,-1.01437,-0.9146281,"('dependent', 'independent')",-1.01437,-0.9146281,0.0997419
69,-0.32117754,-0.40179762,"('lazy', 'industrious')",-0.3211775,-0.4017976,-0.0806201
70,0.693078,0.7017388,"('lethargic', 'energetic')",0.693078,0.7017388,0.0086608
71,0.6127467,0.56058437,"('diffident', 'self-confident')",0.6127467,0.5605844,-0.0521623
72,-0.09726993,-0.035680596,"('unambitious', 'ambitious')",-0.0972699,-0.0356806,0.0615893
73,-1.1414332,-1.0645468,"('helpless', 'self-reliant')",-1.1414332,-1.0645468,0.0768864
74,0.643573,0.59386563,"('undedicated', 'dedicated')",0.643573,0.5938656,-0.0497074
75,-0.5533694,-0.58694196,"('meek', 'impulsive')",-0.5533694,-0.586942,-0.0335726
76,0.6692525,0.845471,"('anxious', 'daring')",0.6692525,0.845471,0.1762185
77,-1.1978512,-1.0940268,"('unmotivated', 'motivated')",-1.1978512,-1.0940268,0.1038244
78,-0.093163565,0.03014044,"('nonresilient', 'resilient')",-0.0931636,0.0301404,0.123304
79,-0.24020512,-0.42507416,"('wavering', 'unwavering')",-0.2402051,-0.4250742,-0.1848691
80,0.2320896,0.2773396,"('dominated', 'dominating')",0.2320896,0.2773396,0.04525
81,0.09301422,0.20980194,"('submissive', 'aggressive')",0.0930142,0.2098019,0.1167877
82,1.8028176,1.8272599,"('poor', 'rich')",1.8028176,1.8272599,0.0244423
83,-0.3516161,-0.34408766,"('powerless', 'powerful')",-0.3516161,-0.3440877,0.0075284
84,0.16028559,0.17581603,"('inferior', 'superior')",0.1602856,0.175816,0.0155304
85,-1.0282363,-1.2130979,"('insignificant', 'prestigious')",-1.0282363,-1.2130979,-0.1848616
86,0.03575663,-0.18692534,"('uninfluential', 'influential')",0.0357566,-0.1869253,-0.2226819
87,0.8344091,0.8840868,"('unsuccessful', 'successful')",0.8344091,0.8840868,0.0496777
88,-0.5926665,-0.6065581,"('low', 'eminent')",-0.5926665,-0.6065581,-0.0138916
