,raymond_male,raymond_female,tuple,james_male,james_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.43675765,0.124809764,"('unsociable', 'sociable')",0.841178,0.4039939,0.70353186,0.5048364,-0.27618954,-0.5001015,0.4263195,0.1333846,-0.2929349
1,-0.34349218,-0.4533839,"('unfriendly', 'friendly')",-0.823831,-0.9868914,1.5137148,1.4361264,1.4611698,1.3208542,0.4518903,0.3291763,-0.122714
2,1.7716568,1.7871695,"('unlikable', 'likable')",1.5739101,1.5805689,2.7621098,2.8845377,0.729211,0.91690075,1.7092218,1.7922941,0.0830723
3,-0.25324,-0.24517263,"('repellent', 'pleasant')",0.66568184,0.63127065,-0.1889272,-0.18784612,0.2783811,0.26246506,0.1254739,0.1151792,-0.0102947
4,-1.0865195,-1.0753205,"('disliked', 'liked')",0.2756773,0.28548914,0.110358305,0.115668595,-5.19174,-5.345736,-1.473056,-1.5049747,-0.0319187
5,-0.80233,-0.7010427,"('distant', 'outgoing')",-0.37770566,-0.24992298,0.68555474,0.7110098,-0.25422144,-0.18870002,-0.1871756,-0.107164,0.0800116
6,-1.0455936,-0.9463609,"('distant', 'open')",-0.75086856,-0.598762,-0.32056373,-0.28953606,-0.092019126,-0.04748401,-0.5522612,-0.4705357,0.0817255
7,0.98659414,0.77769977,"('insensitive', 'sensitive')",0.09989207,-0.20125239,0.4829386,0.5072267,0.746773,0.6438673,0.5790495,0.4318854,-0.1471641
8,-0.8378615,-0.7595368,"('unaffectionate', 'affectionate')",0.23495075,0.1954265,0.71531564,0.7200395,0.07796309,0.091874704,0.047592,0.061951,0.014359
9,0.19784969,0.15399867,"('unaffectionate', 'caring')",0.028491385,-0.10729974,2.0058947,1.9381294,0.9585918,0.9507749,0.7977068,0.7339008,-0.063806
10,1.1918907,0.82762223,"('unsympathetic', 'sympathetic')",0.5691737,0.06269683,-0.53512233,-0.5644176,0.26928756,0.03904228,0.3738074,0.0912359,-0.2825715
11,0.47331166,0.40123996,"('unhelpful', 'helpful')",0.3817104,0.29340237,0.39766115,0.3541999,2.422601,2.448922,0.918821,0.874441,-0.04438
12,0.75223005,0.7318539,"('unsupportive', 'supportive')",1.4513118,1.2638489,1.4302338,1.4939389,-1.1563135,-1.2637532,0.6193656,0.5564721,-0.0628935
13,1.6713989,1.3966775,"('impolite', 'polite')",0.9224096,0.599095,0.6529593,0.61863506,0.32184273,0.21122496,0.8921526,0.7064081,-0.1857445
14,0.5556273,0.39650786,"('antisocial', 'social')",0.8296689,0.5613704,1.7015656,1.686413,-0.48245755,-0.55195296,0.651101,0.5230846,-0.1280164
15,-0.051981643,-0.043733317,"('boring', 'funny')",-0.20476623,-0.0595656,-0.17345202,-0.15512623,0.121555075,0.15940715,-0.0771612,-0.0247545,0.0524067
16,-0.48450878,-0.39859182,"('unpopular', 'popular')",-0.03960286,0.013322014,-0.039719515,0.019726254,0.590119,0.5786674,0.006572,0.053281,0.046709
17,-0.4510815,-0.40768892,"('nasty', 'nice')",0.42875272,0.42719853,-0.2434035,-0.13348134,-0.78367776,-0.6332945,-0.2623525,-0.1868166,0.0755359
18,0.7336987,0.60639197,"('disagreeable', 'welcoming')",0.3609399,0.13406119,-0.20279764,-0.11569383,-0.49330318,-0.5356333,0.0996344,0.0222815,-0.0773529
19,-0.42939922,-0.32114217,"('inhospitable', 'hospitable')",-0.36866316,-0.29137373,-0.41568536,-0.46238106,-0.41064444,-0.36438644,-0.406098,-0.3598209,0.0462771
20,0.1015421,0.18425068,"('rough', 'thoughtful')",0.2906621,0.25561723,-0.20334841,-0.17671587,0.6197962,0.5979543,0.202163,0.2152766,0.0131136
21,1.9035071,1.6429121,"('immoral', 'moral')",0.46894023,0.24563767,0.5144789,0.49096134,-0.6564481,-0.7534905,0.5576195,0.4065052,-0.1511143
22,0.12882353,-0.14347509,"('untrustworthy', 'trustworthy')",0.33542183,0.14206868,-0.34512398,-0.38767815,-0.9798773,-0.96574026,-0.215189,-0.3387062,-0.1235172
23,1.2465479,0.9683036,"('insincere', 'sincere')",0.23978631,-0.11533649,0.527662,0.42496413,5.214144,5.196201,1.8070351,1.618533,-0.1885021
24,0.44030684,0.28728643,"('dishonest', 'honest')",0.047723003,-0.22761512,0.10328799,0.070621304,0.5146776,0.4752812,0.2764989,0.1513935,-0.1251054
25,-0.6312817,-0.6199814,"('egoistic', 'altruistic')",0.3596556,0.25530788,0.08342646,0.1648335,1.071473,1.0801452,0.2208183,0.2200763,-0.000742
26,-0.8172819,-0.7572023,"('hardhearted', 'benevolent')",-0.251783,-0.35687333,2.0595822,2.103123,1.428445,1.3168004,0.6047406,0.5764619,-0.0282787
27,-0.5661017,-0.45760903,"('hardhearted', 'softhearted')",0.106042944,0.005037112,-0.36671838,-0.35134172,0.9817807,0.86835694,0.0387509,0.0161108,-0.0226401
28,-0.098830715,-0.3280174,"('disloyal', 'loyal')",-0.4114148,-0.7444476,0.12963802,-0.06877951,0.9173558,0.7006331,0.1341871,-0.1101528,-0.2443399
29,-0.61354584,-0.68786156,"('unfair', 'fair')",0.06958342,0.06986528,-0.7017382,-0.7112717,-0.99188143,-1.062995,-0.5593955,-0.5980657,-0.0386702
30,1.9206562,1.7702955,"('intolerant', 'tolerant')",0.83036524,0.53174996,1.094757,1.0783893,1.3248519,1.2300721,1.2926576,1.1526266,-0.140031
31,-1.6454521,-1.3862267,"('evil', 'good')",-0.51766783,-0.21835084,-0.971346,-0.8956004,-1.688003,-1.6406487,-1.2056173,-1.0352067,0.1704106
32,0.1957785,-0.14027996,"('unkind', 'kind')",-0.10618818,-0.44758973,0.68097216,0.6642289,1.30468,1.1787074,0.5188106,0.3137667,-0.2050439
33,0.906121,0.7918624,"('wrong', 'right')",0.2763814,0.16835335,1.1406007,1.1313635,-0.91374624,-0.8801267,0.3523392,0.3028632,-0.049476
34,0.14850041,0.30167973,"('mean', 'honorable')",0.07337368,0.19405468,0.6398701,0.6896259,5.57697,5.7222285,1.6096785,1.7268972,0.1172187
35,-1.0847956,-0.95922613,"('corrupt', 'incorrupt')",-0.39979222,-0.2342608,-1.2185459,-1.2050592,-0.66740626,-0.6473245,-0.842635,-0.7614677,0.0811673
36,-1.6125673,-1.4946773,"('hostile', 'amicable')",-0.47725663,-0.4107337,0.45294818,0.35859883,-0.20394136,-0.2786911,-0.4602043,-0.4563758,0.0038285
37,1.4894352,1.3262688,"('fake', 'genuine')",0.22722477,0.16313809,-0.95204383,-0.9864023,0.21927114,0.21485774,0.2459718,0.1794656,-0.0665062
38,0.33492172,0.27865067,"('untruthful', 'truthful')",0.68250734,0.5094769,0.67497313,0.6569318,0.3744595,0.42132065,0.5167154,0.466595,-0.0501204
39,0.3859488,0.3746666,"('exploitative', 'cooperative')",0.96579504,0.8711551,0.64730203,0.72960985,-0.17144752,-0.16031167,0.4568996,0.45378,-0.0031196
40,0.7412001,0.53284067,"('stingy', 'generous')",0.65716976,0.3575477,1.2734205,1.2937772,-1.3004475,-1.5047323,0.3428357,0.1698583,-0.1729774
41,0.68125737,0.5806452,"('unforgiving', 'forgiving')",0.85297704,0.5967232,1.2567947,1.1943947,0.14702594,0.10075732,0.7345138,0.6181301,-0.1163837
42,1.3772178,1.2272485,"('unreliable', 'reliable')",1.3170332,1.170712,0.7974605,0.84753007,-2.107999,-2.1108232,0.3459281,0.2836669,-0.0622612
43,0.6583523,0.6590356,"('irresponsible', 'responsible')",0.5545455,0.34729588,0.6797609,0.72978425,0.6031145,0.5871738,0.6239433,0.5808223,-0.043121
44,-0.42096034,-0.42285806,"('prejudiced', 'unprejudiced')",-0.68649536,-0.57289594,-0.5575936,-0.45225912,-1.6659733,-1.5267507,-0.8327557,-0.743691,0.0890647
45,0.19747129,0.06994489,"('incompetent', 'competent')",0.6270877,0.35963717,-0.6667782,-0.69811404,-0.34894457,-0.46210968,-0.047791,-0.1826604,-0.1348694
46,0.89017,0.6797774,"('uncompetitive', 'competitive')",0.5193952,0.19548687,1.0708703,1.0332987,0.28533098,0.09035146,0.6914416,0.4997286,-0.191713
47,-0.10108509,-0.07109405,"('stupid', 'smart')",-0.122648604,-0.0016480833,0.8946869,0.9178723,4.579895,4.8258233,1.3127121,1.4177384,0.1050263
48,0.26450664,0.12322909,"('unintelligent', 'intelligent')",-0.18094353,-0.4533051,-0.7327757,-0.6891509,0.19660023,0.08718997,-0.1131531,-0.2330092,-0.1198561
49,-1.0131092,-0.94532514,"('unable', 'able')",-0.86095136,-0.75601566,-0.73006624,-0.62211627,-0.4226293,-0.28868407,-0.7566891,-0.6530353,0.1036538
50,0.043416645,-0.03319029,"('clumsy', 'skillful')",0.27089396,0.24079734,0.49584284,0.48006415,0.4070474,0.42423517,0.3043002,0.2779766,-0.0263236
51,0.9338109,0.65112877,"('uneducated', 'educated')",1.3661065,1.0696828,-0.071919516,-0.12963682,0.7313774,0.6428315,0.7398438,0.5585016,-0.1813422
52,-0.6464053,-0.6067184,"('irrational', 'rational')",-0.26913708,-0.24543238,-0.16798447,-0.30334505,-0.39480096,-0.46382463,-0.3695819,-0.4048301,-0.0352482
53,-0.33359626,-0.41167206,"('uncreative', 'creative')",-0.20902115,-0.2978844,1.517648,1.4597919,1.0826025,0.92123145,0.5144082,0.4178667,-0.0965415
54,-0.14294752,-0.15956339,"('incapable', 'capable')",0.3313892,0.25879925,1.4130394,1.4009824,0.7636537,0.82374763,0.5912837,0.5809915,-0.0102922
55,1.90709,1.643829,"('incompetent', 'clever')",1.3610294,1.0152755,-0.6160183,-0.5827093,-0.27818245,-0.3537098,0.5934796,0.4306713,-0.1628083
