,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.82510394,0.71236366,"('unsociable', 'sociable')",-0.0043303967,-0.15323833,-0.0038428474,-0.17426902,0.2723102,0.1282854,-0.1440248
1,0.5018209,0.47714147,"('unfriendly', 'friendly')",1.2940457,1.199166,0.60290635,0.48777503,0.799591,0.7213608,-0.0782302
2,0.84245515,0.92035735,"('unlikable', 'likable')",2.6022859,2.6786568,0.94069743,1.0286012,1.4618128,1.5425385,0.0807257
3,0.05326841,0.14996526,"('repellent', 'pleasant')",-0.46060634,-0.4173927,1.0707489,1.1151106,0.221137,0.2825611,0.0614241
4,-0.9423841,-0.86337066,"('disliked', 'liked')",0.29935548,0.29724532,-6.589542,-6.6209693,-2.4108569,-2.3956982,0.0151587
5,-0.21400753,-0.15476033,"('distant', 'outgoing')",0.9754112,1.0425802,-1.1204822,-1.057687,-0.1196928,-0.0566224,0.0630704
6,0.07275581,0.1399969,"('distant', 'open')",0.22316322,0.28700224,-1.3583846,-1.3174081,-0.3541552,-0.296803,0.0573522
7,1.3394073,1.2820189,"('insensitive', 'sensitive')",0.41388723,0.41146493,0.47936207,0.4733547,0.7442189,0.7222795,-0.0219394
8,-1.2886219,-1.2636344,"('unaffectionate', 'affectionate')",0.3563631,0.3016511,-0.27160037,-0.32359403,-0.4012864,-0.4285258,-0.0272394
9,0.69439167,0.6847785,"('unaffectionate', 'caring')",1.437305,1.3641518,0.761516,0.7154693,0.9644043,0.9214666,-0.0429377
10,1.8890074,1.8309873,"('unsympathetic', 'sympathetic')",-1.0197321,-1.0466821,0.0347589,-0.018347494,0.3013448,0.2553192,-0.0460256
11,1.4803538,1.4765302,"('unhelpful', 'helpful')",0.2988004,0.3116896,2.5933375,2.6497831,1.4574973,1.4793344,0.0218371
12,1.1471924,1.2316391,"('unsupportive', 'supportive')",1.3683017,1.4720064,-1.7500851,-1.7305732,0.2551363,0.3243575,0.0692212
13,1.0183513,0.83750623,"('impolite', 'polite')",0.09461212,0.104873225,-0.12524906,-0.19869801,0.3292381,0.2478938,-0.0813443
14,1.3472894,1.2851971,"('antisocial', 'social')",1.7325494,1.7674072,0.2915989,0.23365876,1.1238125,1.095421,-0.0283915
15,-0.18935454,-0.25189072,"('boring', 'funny')",0.23509328,0.22645475,-0.5962962,-0.5745215,-0.1835191,-0.1999858,-0.0164667
16,-1.6128231,-1.5645199,"('unpopular', 'popular')",-0.32344374,-0.33332887,0.044725187,0.051181354,-0.6305139,-0.6155558,0.0149581
17,-1.0788778,-1.0054963,"('nasty', 'nice')",-0.24040903,-0.117217675,-0.71461207,-0.61424035,-0.6779663,-0.5789847,0.0989816
18,0.35633743,0.43593743,"('disagreeable', 'welcoming')",-0.185056,-0.10648205,-0.9065845,-0.88143873,-0.245101,-0.1839945,0.0611065
19,-0.5178062,-0.44143242,"('inhospitable', 'hospitable')",-0.37210464,-0.3718935,-1.1663891,-1.0395784,-0.6854333,-0.6176348,0.0677985
20,0.6377702,0.6594121,"('rough', 'thoughtful')",-0.010971602,0.020661283,0.2670508,0.33139297,0.2979498,0.3371555,0.0392057
21,1.0865703,1.0181408,"('immoral', 'moral')",1.0089736,0.9928681,0.111467354,0.12284642,0.7356704,0.7112851,-0.0243853
22,0.810791,0.7798253,"('untrustworthy', 'trustworthy')",-0.38071972,-0.41088247,-0.56420374,-0.55026394,-0.0447108,-0.0604404,-0.0157296
23,2.133294,2.0475693,"('insincere', 'sincere')",0.5270021,0.49769452,6.018484,5.91039,2.8929269,2.8185514,-0.0743755
24,1.6619102,1.639809,"('dishonest', 'honest')",0.26241574,0.2947549,0.7534159,0.75054616,0.8925806,0.8950367,0.0024561
25,-0.09476676,-0.14514989,"('egoistic', 'altruistic')",0.28304312,0.3027425,0.72344536,0.6813543,0.3039072,0.279649,-0.0242582
26,1.2903092,1.147629,"('hardhearted', 'benevolent')",1.8402684,1.8354774,1.3023943,1.247622,1.4776573,1.4102427,-0.0674146
27,0.92097175,0.88013244,"('hardhearted', 'softhearted')",-0.6079974,-0.54826576,0.12979034,0.07908435,0.1475882,0.1369837,-0.0106045
28,0.3190678,0.17330012,"('disloyal', 'loyal')",0.16148227,0.019623324,1.1051626,0.9760772,0.5285709,0.3896669,-0.138904
29,0.036526706,0.04069349,"('unfair', 'fair')",0.0023821816,0.028390866,-0.36281285,-0.4347994,-0.107968,-0.121905,-0.013937
30,1.3531964,1.397599,"('intolerant', 'tolerant')",0.6041976,0.6370841,0.5629261,0.55250823,0.8401067,0.8623972,0.0222905
31,-1.4687903,-1.328826,"('evil', 'good')",-0.43745604,-0.37650812,-2.118576,-2.0675373,-1.3416074,-1.2576238,0.0839836
32,1.9345225,1.7360615,"('unkind', 'kind')",0.17904672,0.1443222,1.1733825,1.0621696,1.0956506,0.980851,-0.1147996
33,-0.12996152,-0.19295771,"('wrong', 'right')",1.3802952,1.3768908,-1.0999607,-1.1803435,0.0501243,0.0011965,-0.0489278
34,-0.1381984,0.0014482709,"('mean', 'honorable')",0.54992276,0.65747225,5.1978097,5.394983,1.8698448,2.0179679,0.1481231
35,-1.5883005,-1.6070489,"('corrupt', 'incorrupt')",-0.77971226,-0.7767101,-1.5333239,-1.5837833,-1.3004456,-1.3225141,-0.0220685
36,-1.8697251,-1.8372318,"('hostile', 'amicable')",0.39673913,0.28425246,-1.1267745,-1.2478672,-0.8665868,-0.9336155,-0.0670287
37,0.65022355,0.6472542,"('fake', 'genuine')",-0.5866409,-0.62845665,-0.02607077,-0.034927737,0.012504,-0.0053767,-0.0178807
38,0.9171195,0.95513254,"('untruthful', 'truthful')",1.0203846,1.0322423,0.3209114,0.34737834,0.7528052,0.778251,0.0254458
39,1.2645805,1.2725726,"('exploitative', 'cooperative')",0.744069,0.79826987,0.32669136,0.4115588,0.7784469,0.8274671,0.0490202
40,0.9803527,0.97933364,"('stingy', 'generous')",1.244108,1.2411993,-2.392624,-2.5041945,-0.0560544,-0.0945539,-0.0384995
41,0.8860866,0.9557525,"('unforgiving', 'forgiving')",0.71937054,0.7054872,-0.40018058,-0.4623598,0.4017588,0.3996266,-0.0021322
42,0.6842177,0.7560319,"('unreliable', 'reliable')",1.0815929,1.1719079,-2.0510182,-1.9436393,-0.0950692,-0.0052332,0.089836
43,1.5061625,1.5618305,"('irresponsible', 'responsible')",0.53903586,0.642588,0.66780484,0.7051334,0.9043344,0.9698507,0.0655163
44,-0.53280646,-0.44978356,"('prejudiced', 'unprejudiced')",-0.24044314,-0.123802885,-1.1675549,-1.1123309,-0.6469348,-0.5619725,0.0849623
45,0.59846705,0.6835602,"('incompetent', 'competent')",-0.8655294,-0.8542074,-0.009970672,-0.043046772,-0.0923443,-0.0712313,0.021113
46,0.64079595,0.66664976,"('uncompetitive', 'competitive')",0.4423404,0.4343042,-0.11562407,-0.14247033,0.3225041,0.3194945,-0.0030096
