,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.6721055,-0.7119721,"('hardhearted', 'softhearted')",0.30722985,0.29889947,1.0967916,0.9944789,0.243972,0.1938021,-0.0501699
28,-0.52472246,-0.7005468,"('disloyal', 'loyal')",0.2577442,0.13114801,1.0836939,0.9345729,0.2722385,0.1217247,-0.1505138
29,-0.073215626,-0.113067076,"('unfair', 'fair')",-0.9309417,-0.96412104,-0.70145506,-0.8297119,-0.5685375,-0.6356333,-0.0670958
30,1.220104,1.1284035,"('intolerant', 'tolerant')",1.7291697,1.7023295,1.1604276,1.1572266,1.3699004,1.3293199,-0.0405805
31,-1.6193824,-1.4674622,"('evil', 'good')",-0.7400164,-0.7985084,-0.65716994,-0.73685384,-1.0055229,-1.0009415,0.0045814
32,-0.5042746,-0.5974905,"('unkind', 'kind')",0.03019128,0.04224493,0.49223775,0.39904675,0.0060515,-0.0520663,-0.0581178
33,-0.012943368,-0.085880905,"('wrong', 'right')",0.100020766,0.03343839,-0.3475653,-0.42622572,-0.0868293,-0.1595561,-0.0727268
34,-0.45676103,-0.3025865,"('mean', 'honorable')",-0.20937517,-0.09121091,5.8752313,6.0407233,1.736365,1.8823086,0.1459436
35,-0.686711,-0.74242234,"('corrupt', 'incorrupt')",-0.4554705,-0.5587039,0.36504957,0.21582712,-0.259044,-0.3617664,-0.1027224
36,-1.4784629,-1.5061502,"('hostile', 'amicable')",-0.69966537,-0.880729,1.0047945,0.8107931,-0.3911113,-0.525362,-0.1342507
37,0.11282174,0.075966254,"('fake', 'genuine')",-0.2145883,-0.24954346,0.015792217,0.015031975,-0.0286581,-0.0528484,-0.0241903
38,-1.275496,-1.2767997,"('untruthful', 'truthful')",-1.0477821,-1.0257909,-0.40349847,-0.36809584,-0.9089255,-0.8902288,0.0186967
39,1.699912,1.6621392,"('exploitative', 'cooperative')",0.74475896,0.83727807,0.16916849,0.15946734,0.8712798,0.8862948,0.015015
40,-0.2713912,-0.29228747,"('stingy', 'generous')",-0.0621446,-0.09625627,-1.3472015,-1.5014426,-0.5602458,-0.6299954,-0.0697496
41,-0.26210165,-0.27903563,"('unforgiving', 'forgiving')",-0.5201265,-0.5151196,0.47760537,0.35703716,-0.1015409,-0.145706,-0.0441651
42,0.61928016,0.7061347,"('unreliable', 'reliable')",-0.84994256,-0.68560696,-3.2424483,-3.2189367,-1.1577036,-1.0661364,0.0915672
43,-0.44744816,-0.4150161,"('irresponsible', 'responsible')",-0.52364063,-0.4060793,-0.025073357,0.0016692728,-0.332054,-0.273142,0.058912
44,0.522787,0.54807734,"('prejudiced', 'unprejudiced')",-0.23860258,-0.17760964,-1.1087198,-1.1140888,-0.2748451,-0.2478737,0.0269714
45,-0.105626024,-0.06001796,"('incompetent', 'competent')",-0.3116113,-0.34663674,-0.444419,-0.5143012,-0.2872188,-0.3069853,-0.0197665
46,-0.09310813,-0.06128703,"('uncompetitive', 'competitive')",0.31529585,0.35242632,-0.7443082,-0.759229,-0.1740402,-0.1560299,0.0180103
47,0.43629426,0.52976143,"('stupid', 'smart')",0.9864829,1.102553,5.257819,5.4324007,2.2268655,2.3549051,0.1280396
48,0.0888735,0.01651435,"('unintelligent', 'intelligent')",0.7609511,0.7320279,0.4298177,0.41680664,0.4265474,0.3884496,-0.0380978
49,-0.08593436,-0.030636862,"('unable', 'able')",0.49035758,0.6364504,-0.06973516,0.042780913,0.1115627,0.2161982,0.1046355
50,-0.07374282,-0.071312174,"('clumsy', 'skillful')",0.3284787,0.32827947,-0.12063761,-0.17741178,0.0446994,0.0265185,-0.0181809
51,-0.22319111,-0.31468466,"('uneducated', 'educated')",0.1205118,0.008363652,0.3398257,0.289465,0.0790488,-0.0056187,-0.0846675
52,0.025624841,-0.18303668,"('irrational', 'rational')",-0.12779659,-0.30574366,0.5861826,0.43168896,0.1613369,-0.0190305,-0.1803674
53,-0.91769254,-0.96288645,"('uncreative', 'creative')",0.7184029,0.6610987,1.0916317,1.051141,0.2974473,0.2497844,-0.0476629
54,-0.6245689,-0.67749965,"('incapable', 'capable')",0.059218056,-1.2037111e-05,1.147982,1.2494622,0.1942104,0.1906502,-0.0035602
55,0.46349674,0.43357655,"('incompetent', 'clever')",0.7369788,0.7270263,-0.15124807,-0.18097772,0.3497425,0.3265417,-0.0232008
56,0.8065787,0.80761,"('impractical', 'practical')",0.2502295,0.32603872,-0.31067955,-0.29982683,0.2487096,0.2779406,0.029231
57,-0.33277085,-0.39618292,"('unimaginative', 'imaginative')",0.78604484,0.73017454,-2.015232,-2.0741656,-0.5206527,-0.580058,-0.0594053
58,-0.10724431,-0.16609108,"('undiscriminating', 'discriminating')",0.11029771,0.04928037,0.078453176,0.018506354,0.0271689,-0.0327681,-0.059937
59,-0.18689182,-0.19602305,"('foolish', 'wise')",0.22828077,0.21406308,0.31219265,0.31090888,0.1178605,0.1096496,-0.0082109
60,1.158093,1.1389784,"('inefficient', 'efficient')",1.0370004,1.1747167,-0.6526992,-0.54463,0.5141314,0.5896883,0.0755569
61,0.44300014,0.26707923,"('illogical', 'logical')",0.6812001,0.56626195,0.19631264,0.06318097,0.440171,0.2988407,-0.1413303
62,1.0025921,1.0506521,"('incompetent', 'brilliant')",0.8823724,0.9977332,-0.28409642,-0.16176775,0.5336227,0.6288726,0.0952499
63,-0.005385507,0.055771045,"('unperceptive', 'insightful')",0.21413496,0.27282012,0.3752079,0.45905334,0.1946525,0.2625482,0.0678957
64,0.3811568,0.3562468,"('shy', 'confident')",-0.33379862,-0.30766273,-6.5379934,-6.5755277,-2.1635451,-2.1756479,-0.0121028
65,0.51353353,0.44840977,"('insecure', 'secure')",0.0010349094,0.017415421,-0.72746813,-0.71223164,-0.0709666,-0.0821355,-0.0111689
66,-1.3881352,-1.3262058,"('inactive', 'active')",-0.61812806,-0.6683989,1.1014296,1.0781412,-0.3016112,-0.3054879,-0.0038767
67,1.1822388,1.1612784,"('doubtful', 'determined')",0.25093833,0.30019408,-0.6558304,-0.55994415,0.2591156,0.3005095,0.0413939
68,-0.33247593,-0.39025307,"('dependent', 'independent')",-0.29300773,-0.3005249,-0.8064946,-0.80975235,-0.4773261,-0.5001767,-0.0228506
69,-0.15753147,-0.11841238,"('lazy', 'industrious')",0.6490371,0.72399527,-0.3499612,-0.3180446,0.0471815,0.0958461,0.0486646
70,0.35612154,0.37002262,"('lethargic', 'energetic')",0.26852408,0.33710778,0.51948035,0.5974481,0.3813753,0.4348595,0.0534842
71,-0.6392656,-0.6338236,"('diffident', 'self-confident')",0.5334308,0.577869,0.49460572,0.5166594,0.1295903,0.1535683,0.023978
72,-0.340447,-0.3211687,"('unambitious', 'ambitious')",-1.0600135,-1.0522211,-1.4258404,-1.3804729,-0.9421003,-0.9179542,0.0241461
73,0.831849,0.7798603,"('helpless', 'self-reliant')",0.3938443,0.33449408,-2.9463413,-2.9828904,-0.5735494,-0.6228453,-0.0492959
74,-0.10499388,-0.10843594,"('undedicated', 'dedicated')",0.30245796,0.3428029,0.2234669,0.18210433,0.1403103,0.1388238,-0.0014865
75,-0.27134073,-0.1912641,"('meek', 'impulsive')",-0.068884075,-0.11272855,-0.008763056,0.07994495,-0.1163293,-0.0746826,0.0416467
76,0.96488965,1.0024095,"('anxious', 'daring')",0.48782012,0.5830074,0.050451897,0.0913205,0.5010539,0.5589124,0.0578585
77,0.27619493,0.25526986,"('unmotivated', 'motivated')",0.6119525,0.61029804,-1.1919119,-1.0766814,-0.1012548,-0.0703712,0.0308836
78,-1.0692308,-0.9881384,"('nonresilient', 'resilient')",0.7820638,0.827671,0.11487377,0.17596523,-0.0574311,0.0051659,0.062597
79,-1.4182409,-1.3978854,"('wavering', 'unwavering')",-1.4271725,-1.5034168,0.038978774,0.019952223,-0.9354782,-0.96045,-0.0249718
80,0.90433496,0.9231811,"('dominated', 'dominating')",0.5226646,0.64017236,-1.3254364,-1.2604018,0.0338544,0.1009839,0.0671295
81,0.943071,0.8858647,"('submissive', 'aggressive')",1.1219578,1.1176393,-0.7689139,-0.67392427,0.4320382,0.4431933,0.0111551
82,-1.0116879,-0.9460458,"('poor', 'rich')",0.43220815,0.3963674,5.9552464,6.0293574,1.7919223,1.8265597,0.0346374
83,-0.010622442,-0.060238477,"('powerless', 'powerful')",-0.24680811,-0.19823745,-1.0986023,-1.1054242,-0.4520109,-0.4546334,-0.0026225
84,0.46763977,0.34668803,"('inferior', 'superior')",0.33597863,0.28949094,0.9404844,0.88068926,0.5813676,0.5056227,-0.0757449
85,-0.39219463,-0.41479293,"('insignificant', 'prestigious')",0.41110417,0.33598763,1.5007184,1.4818648,0.5065426,0.4676865,-0.0388561
86,-1.2668064,-1.4411451,"('uninfluential', 'influential')",-0.15193641,-0.3356444,-0.27047467,-0.39278558,-0.5630725,-0.7231917,-0.1601192
87,0.49196002,0.43244687,"('unsuccessful', 'successful')",0.7974139,0.7640238,0.75901943,0.8226441,0.6827977,0.6730382,-0.0097595
88,-0.051393576,-0.19334367,"('low', 'eminent')",0.82777894,0.7390895,0.28630275,0.30387214,0.3542294,0.283206,-0.0710234
