,envision_male,envision_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.7397373,-1.8652442,"('unsociable', 'sociable')",0.70073843,0.60813725,-0.3759653,-0.51259434,-0.4716547,-0.5899004,-0.1182457
1,-2.3879347,-2.3764749,"('unfriendly', 'friendly')",0.7641557,0.7459548,1.2932464,1.3591238,-0.1101776,-0.0904654,0.0197122
2,0.83898014,0.8413199,"('unlikable', 'likable')",1.5339417,1.5369327,1.3291339,1.371294,1.2340186,1.2498488,0.0158302
3,-0.04609575,-0.0037002936,"('repellent', 'pleasant')",-0.9402028,-0.83557415,0.8156775,0.8192807,-0.0568737,-0.0066646,0.0502091
4,-0.3059001,-0.32816193,"('disliked', 'liked')",0.45017502,0.4689822,-6.416584,-6.479672,-2.0907698,-2.1129506,-0.0221808
5,-1.0113437,-0.84649205,"('distant', 'outgoing')",0.38979185,0.4969805,-0.75897104,-0.46767142,-0.4601743,-0.2723943,0.18778
6,-1.0023675,-0.82351214,"('distant', 'open')",0.1542685,0.26708996,-0.7965184,-0.48435277,-0.5482058,-0.346925,0.2012808
7,-0.37264514,-0.37613246,"('insensitive', 'sensitive')",0.4749301,0.49372217,0.35016966,0.3958576,0.1508182,0.1711491,0.0203309
8,-1.1860582,-1.1319584,"('unaffectionate', 'affectionate')",-0.06618654,-0.08178925,0.6537152,0.7846865,-0.1995098,-0.1430204,0.0564894
9,-1.2109823,-1.1973614,"('unaffectionate', 'caring')",1.3544257,1.3759323,1.2927089,1.4619503,0.4787174,0.5468404,0.068123
10,-0.5531538,-0.6126023,"('unsympathetic', 'sympathetic')",-0.26905528,-0.19676048,-0.464814,-0.48088655,-0.4290077,-0.4300831,-0.0010754
11,-0.53216946,-0.49444944,"('unhelpful', 'helpful')",0.59585303,0.6256958,1.8153865,1.8547351,0.6263567,0.6619938,0.0356371
12,-0.07479784,0.018318929,"('unsupportive', 'supportive')",2.3658369,2.5414226,-1.696571,-1.5833153,0.198156,0.3254754,0.1273194
13,-0.4423139,-0.5620202,"('impolite', 'polite')",0.5283288,0.48549092,-0.5644351,-0.67371255,-0.1594734,-0.2500806,-0.0906072
14,-0.218701,-0.21361952,"('antisocial', 'social')",0.6695178,0.67391455,0.16644943,-0.008142356,0.2057554,0.1507176,-0.0550378
15,0.23749544,0.18530089,"('boring', 'funny')",0.5660904,0.4999816,-0.10557279,-0.09244902,0.232671,0.1976112,-0.0350598
16,-1.0712724,-1.1000432,"('unpopular', 'popular')",-0.22240052,-0.14939085,-0.015203372,-0.034187965,-0.4362921,-0.427874,0.0084181
17,-0.47034955,-0.39010713,"('nasty', 'nice')",-0.72787577,-0.5950482,-0.47575146,-0.34742296,-0.5579922,-0.4441928,0.1137994
18,0.3197908,0.28404465,"('disagreeable', 'welcoming')",0.5816534,0.6048549,-0.24876589,-0.1660411,0.2175594,0.2409528,0.0233934
19,-1.0541168,-1.0118645,"('inhospitable', 'hospitable')",0.7713153,0.7352547,-0.24949458,-0.06684561,-0.1774321,-0.1144851,0.062947
20,-0.19514188,-0.1444269,"('rough', 'thoughtful')",0.013156705,0.059314646,0.3936799,0.42347303,0.0705649,0.1127869,0.042222
21,-0.08102201,-0.1823574,"('immoral', 'moral')",1.1751289,1.127332,-0.33525053,-0.41870916,0.2529521,0.1754218,-0.0775303
22,-0.50176454,-0.48515397,"('untrustworthy', 'trustworthy')",0.36608934,0.29215586,-0.7909534,-0.8023335,-0.3088762,-0.3317772,-0.022901
23,-0.032016996,-0.07779729,"('insincere', 'sincere')",1.0360308,1.0332043,5.819907,5.823628,2.2746404,2.2596784,-0.014962
24,0.4677848,0.44652095,"('dishonest', 'honest')",0.58486646,0.5146371,0.70913935,0.70518935,0.5872635,0.5554491,-0.0318144
25,-0.47500086,-0.5005,"('egoistic', 'altruistic')",0.4383101,0.42127377,1.5711186,1.5550598,0.511476,0.4919445,-0.0195315
26,-0.23935029,-0.32473484,"('hardhearted', 'benevolent')",1.7491673,1.6944377,1.7949728,1.6193295,1.1015966,0.9963441,-0.1052525
27,-0.63515884,-0.5281484,"('hardhearted', 'softhearted')",0.65428644,0.717266,1.1881781,1.2440873,0.4024352,0.477735,0.0752998
28,-0.9597874,-1.0743386,"('disloyal', 'loyal')",0.08548169,-0.045835108,1.0789235,0.9546591,0.0682059,-0.0551715,-0.1233774
29,-0.70998204,-0.7181559,"('unfair', 'fair')",-0.80302805,-0.79250234,-0.52488637,-0.61036116,-0.6792988,-0.7070065,-0.0277077
30,0.28000113,0.15760174,"('intolerant', 'tolerant')",1.1112072,1.0329255,1.0198573,0.8769053,0.8036885,0.6891441,-0.1145444
31,-1.2654887,-1.1896696,"('evil', 'good')",-0.5161235,-0.45250857,-1.042369,-0.91549706,-0.9413271,-0.8525585,0.0887686
32,0.451168,0.28384626,"('unkind', 'kind')",1.9814533,1.8553901,1.5317657,1.3272485,1.3214623,1.155495,-0.1659673
33,-0.044856608,-0.06954769,"('wrong', 'right')",0.8438458,0.84368515,-0.372695,-0.3852104,0.1420981,0.1296423,-0.0124558
34,-0.08172412,0.08023413,"('mean', 'honorable')",0.39972216,0.55170965,5.123446,5.417872,1.8138146,2.0166052,0.2027906
35,-0.47132906,-0.42407662,"('corrupt', 'incorrupt')",-1.0228801,-1.0209666,-0.7163963,-0.6842186,-0.7368685,-0.709754,0.0271145
36,-0.96936613,-1.0226912,"('hostile', 'amicable')",-0.9680682,-0.99846864,-0.40320203,-0.40423036,-0.7802121,-0.8084634,-0.0282513
