,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,-0.3905554,-0.45842287,"('unsociable', 'sociable')",0.69792694,0.5916571,-0.5069572,-0.75316715,-0.9967023,-0.9764351,-0.299072,-0.399092,-0.10002
1,1.2897633,1.1723244,"('unfriendly', 'friendly')",-0.14473692,-0.31889474,1.079265,0.814487,2.5920079,2.5490086,1.2040749,1.0542313,-0.1498436
2,-0.6318085,-0.6805172,"('unlikable', 'likable')",1.0787427,1.0495182,0.84165794,0.9420238,-0.02882947,0.044098984,0.3149407,0.338781,0.0238403
3,-1.4118661,-1.3362191,"('repellent', 'pleasant')",0.2518869,0.30868858,0.037920147,0.049580388,0.9214621,1.0612313,-0.0501492,0.0208203,0.0709695
4,-0.0921619,-0.14103232,"('disliked', 'liked')",-0.839882,-0.7323585,1.0378857,1.046183,-6.871368,-6.992718,-1.6913816,-1.7049816,-0.0136
5,0.7336686,0.7547743,"('distant', 'outgoing')",-1.0222363,-0.9723687,0.92439616,0.88992137,0.77266616,0.6989088,0.3521236,0.3428089,-0.0093147
6,0.45788816,0.43365043,"('distant', 'open')",-1.6124978,-1.597443,0.59283894,0.5568825,1.5762985,1.5485743,0.2536319,0.2354161,-0.0182158
7,-0.30253452,-0.25385967,"('insensitive', 'sensitive')",1.2475514,1.2117804,-0.2146175,-0.21524835,0.56344116,0.65778095,0.3234602,0.3501133,0.0266531
8,0.3169461,0.2548412,"('unaffectionate', 'affectionate')",-0.67685217,-0.6970185,0.26839602,0.17210771,1.9599985,1.8614835,0.4671221,0.3978535,-0.0692686
9,1.0589311,1.0438734,"('unaffectionate', 'caring')",0.5305925,0.49058405,0.20181324,0.1284765,1.5928515,1.5948197,0.846047,0.8144384,-0.0316086
10,-0.9984251,-0.96498805,"('unsympathetic', 'sympathetic')",0.82685065,0.8245811,-1.2824357,-1.3130677,-1.2354575,-1.1063739,-0.6723669,-0.6399621,0.0324048
11,-0.9670419,-0.8851633,"('unhelpful', 'helpful')",1.0086311,1.0859913,-0.13399225,0.023287423,-0.18893608,-0.0734289,-0.0703348,0.0376716,0.1080064
12,0.6141619,0.615062,"('unsupportive', 'supportive')",1.4732889,1.574786,0.5554495,0.5635131,-2.0381083,-1.9947743,0.151198,0.1896467,0.0384487
13,-0.58920723,-0.5606124,"('impolite', 'polite')",1.1091461,1.0622761,-0.57978165,-0.5661508,-1.1696556,-1.0730088,-0.3073746,-0.2843739,0.0230007
14,-0.46791416,-0.5026763,"('antisocial', 'social')",1.4120821,1.3911535,-0.49757844,-0.5276379,-1.0675337,-0.98444986,-0.1552361,-0.1559027,-0.0006666
15,-1.1075305,-1.1421386,"('boring', 'funny')",-0.89113194,-0.9339222,0.4717842,0.42241862,0.4313938,0.2839264,-0.2738711,-0.342429,-0.0685579
16,-1.3492948,-1.3953917,"('unpopular', 'popular')",-0.94477093,-1.0030147,-0.20230374,-0.2521253,1.0950081,1.1552474,-0.3503403,-0.3738211,-0.0234808
17,-1.2845099,-1.2243655,"('nasty', 'nice')",-0.7723268,-0.7149944,-0.72362137,-0.65849525,-1.147542,-1.1854699,-0.982,-0.9458312,0.0361688
18,-1.5124682,-1.5701411,"('disagreeable', 'welcoming')",-0.69584376,-0.7028849,0.44908834,0.47303686,-0.3323218,-0.35288763,-0.5228864,-0.5382192,-0.0153328
19,-1.6047003,-1.6309952,"('inhospitable', 'hospitable')",-1.4532511,-1.4554149,0.57577133,0.6236856,0.59833735,0.5198723,-0.4709607,-0.485713,-0.0147523
20,-0.6224304,-0.6422838,"('rough', 'thoughtful')",0.19471233,0.19785988,0.64663345,0.66267335,0.038629416,-0.037185937,0.0643862,0.0452659,-0.0191203
21,-0.54210013,-0.5602513,"('immoral', 'moral')",0.97383195,0.88100404,-0.3824195,-0.40116,-1.1597711,-1.0233667,-0.2776147,-0.2759435,0.0016712
22,-1.377493,-1.4445151,"('untrustworthy', 'trustworthy')",0.8993169,0.85948414,0.54909855,0.51353484,-1.5316209,-1.493709,-0.3651746,-0.3913013,-0.0261267
23,-0.27089804,-0.2612759,"('insincere', 'sincere')",1.1195527,1.0370399,-0.4891833,-0.5734941,5.09344,5.1959543,1.3632278,1.3495561,-0.0136717
24,0.28863075,0.25543407,"('dishonest', 'honest')",-0.18917325,-0.19154122,0.12715812,0.1532666,0.3974656,0.32902732,0.1560203,0.1365467,-0.0194736
25,1.1650648,1.1367702,"('egoistic', 'altruistic')",-0.11299136,-0.2108531,1.3921206,1.2637753,1.7860291,1.6939859,1.0575558,0.9709196,-0.0866362
26,1.9427719,1.8214082,"('hardhearted', 'benevolent')",1.3932718,1.3185865,2.0140204,1.9712315,1.7322224,1.702874,1.7705717,1.7035251,-0.0670466
27,-0.09969119,-0.07834907,"('hardhearted', 'softhearted')",0.0590131,0.096257694,0.5398619,0.5820123,1.526542,1.3946496,0.5064315,0.4986426,-0.0077889
28,0.6903417,0.63511515,"('disloyal', 'loyal')",-0.058822513,-0.18763585,-0.045814544,-0.19800276,0.5639174,0.5175183,0.2874055,0.1917487,-0.0956568
