,aflac_male,aflac_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.35885334,-0.36869773,"('unsociable', 'sociable')",-0.19658588,-0.28607872,-0.2777196,-0.3273882,-0.0496686
1,-1.4200177,-1.3970952,"('unfriendly', 'friendly')",2.065517,1.9695473,0.3227496,0.286226,-0.0365236
2,0.6959283,0.7591331,"('unlikable', 'likable')",0.47096586,0.5540416,0.5834471,0.6565874,0.0731403
3,0.07879089,0.19463372,"('repellent', 'pleasant')",0.014812456,0.045935374,0.0468017,0.1202845,0.0734828
4,-0.5186586,-0.5680464,"('disliked', 'liked')",-6.2479606,-6.3919005,-3.3833096,-3.4799736,-0.096664
5,-0.99333936,-1.0050869,"('distant', 'outgoing')",-0.14683771,-0.20282762,-0.5700885,-0.6039572,-0.0338687
6,-1.3149017,-1.2939063,"('distant', 'open')",0.4195766,0.31052342,-0.4476626,-0.4916915,-0.0440289
7,-0.12698205,0.0030179918,"('insensitive', 'sensitive')",0.5698277,0.6038885,0.2214228,0.3034533,0.0820305
8,-1.2459974,-1.3096738,"('unaffectionate', 'affectionate')",0.8816463,0.75491697,-0.1821756,-0.2773784,-0.0952028
9,-0.87599695,-0.87424153,"('unaffectionate', 'caring')",1.0458992,0.9931964,0.0849511,0.0594774,-0.0254737
10,-0.44874245,-0.31165674,"('unsympathetic', 'sympathetic')",-0.5485788,-0.53725326,-0.4986606,-0.424455,0.0742056
11,0.025966749,0.1498589,"('unhelpful', 'helpful')",1.17594,1.2818558,0.6009534,0.7158574,0.114904
12,-0.16722266,0.056647256,"('unsupportive', 'supportive')",-1.9427211,-1.9302855,-1.0549719,-0.9368191,0.1181528
13,-0.12600753,-0.089919485,"('impolite', 'polite')",-0.7748052,-0.7167466,-0.4504064,-0.4033331,0.0470733
14,0.935804,0.92744446,"('antisocial', 'social')",-0.2636633,-0.26954433,0.3360704,0.32895,-0.0071204
15,-0.046283223,-0.12899506,"('boring', 'funny')",0.686137,0.6611395,0.3199269,0.2660722,-0.0538547
