,ihs_male,ihs_female,tuple,markit_male,markit_female,ltd_male,ltd_female,average_male,average_female,female-male
26,0.067942694,0.021402374,"('hardhearted', 'benevolent')",0.30076185,0.19617984,2.028549,1.8920413,0.7990845,0.7032078,-0.0958767
27,-0.7402124,-0.59741884,"('hardhearted', 'softhearted')",-1.1092042,-1.0846493,0.44883522,0.3309515,-0.4668604,-0.4503722,0.0164882
28,-0.7620884,-0.85846835,"('disloyal', 'loyal')",-0.6538808,-0.70809424,1.0164727,0.8906228,-0.1331655,-0.2253133,-0.0921478
29,-0.13050038,-0.10763368,"('unfair', 'fair')",-0.3795913,-0.37343273,-0.9162245,-0.9523384,-0.4754387,-0.4778016,-0.0023629
30,0.8445377,0.94505477,"('intolerant', 'tolerant')",1.7832248,1.8433388,1.6968033,1.8217998,1.441522,1.5367311,0.0952091
31,-0.83783376,-0.8219348,"('evil', 'good')",-1.9550921,-1.9268112,-0.8078898,-0.9553111,-1.2002719,-1.2346857,-0.0344138
32,0.23633035,0.15581149,"('unkind', 'kind')",0.52684563,0.50478077,1.0916326,1.0485075,0.6182695,0.5696999,-0.0485696
33,-0.26463032,-0.32127032,"('wrong', 'right')",-0.35739896,-0.44002163,-0.6261774,-0.81898767,-0.4160689,-0.5267599,-0.110691
34,0.48068303,0.7263311,"('mean', 'honorable')",-0.21923697,-0.07717275,5.16841,5.3044243,1.8099519,1.9845276,0.1745757
35,-0.26658162,-0.35834715,"('corrupt', 'incorrupt')",-1.4638934,-1.5824056,-0.5081687,-0.7937352,-0.7462145,-0.911496,-0.1652815
36,-0.37856233,-0.35352463,"('hostile', 'amicable')",-1.6981702,-1.8179508,0.34616336,0.03455378,-0.5768564,-0.7123072,-0.1354508
37,0.19980893,0.23589937,"('fake', 'genuine')",-0.07371831,0.017951792,-0.09798029,-0.09395109,0.0093701,0.0533,0.0439299
38,-0.36058533,-0.30561844,"('untruthful', 'truthful')",-0.95051724,-0.91396856,0.61964864,0.65000135,-0.2304847,-0.1898619,0.0406228
39,0.674587,0.6793535,"('exploitative', 'cooperative')",1.0071534,1.001246,-0.11973073,-0.05966019,0.5206699,0.5403131,0.0196432
40,-0.26336873,-0.27296484,"('stingy', 'generous')",-0.1596555,-0.15285002,-1.5264753,-1.5764587,-0.6498332,-0.6674245,-0.0175913
41,0.37558523,0.42633018,"('unforgiving', 'forgiving')",0.5106361,0.5871922,0.4160501,0.40586308,0.4340905,0.4731285,0.039038
42,1.2242969,1.3170155,"('unreliable', 'reliable')",1.4112841,1.5203664,-2.3893151,-2.225053,0.0820886,0.2041096,0.122021
43,0.39327866,0.5336366,"('irresponsible', 'responsible')",0.8123313,0.9407571,1.1993586,1.3137839,0.8016562,0.9293925,0.1277363
44,0.11357397,0.15513298,"('prejudiced', 'unprejudiced')",-0.26446423,-0.2296591,-2.0905654,-2.000353,-0.7471519,-0.6916264,0.0555255
45,0.60488,0.7106514,"('incompetent', 'competent')",1.0927824,1.2413496,0.9437812,1.0794363,0.8804812,1.0104791,0.1299979
46,0.12733145,0.21622103,"('uncompetitive', 'competitive')",0.51014656,0.6637198,0.41091183,0.5402008,0.3494633,0.4733806,0.1239173
47,0.22998248,0.41308457,"('stupid', 'smart')",0.93179625,1.0321423,5.003677,5.1283627,2.0551519,2.1911964,0.1360445
48,-0.7725342,-0.810319,"('unintelligent', 'intelligent')",-0.25214392,-0.22060117,0.7122999,0.74771166,-0.1041261,-0.0944028,0.0097233
49,-0.5796043,-0.34075153,"('unable', 'able')",-0.37906763,-0.21274656,0.106642604,0.21864499,-0.2840098,-0.1116177,0.1723921
50,0.4591449,0.45547557,"('clumsy', 'skillful')",0.030551612,0.0008691214,-0.2269727,-0.2749191,0.0875746,0.0604752,-0.0270994
51,0.56818444,0.41609105,"('uneducated', 'educated')",0.73947185,0.687856,0.106199734,0.08285737,0.4712853,0.3956015,-0.0756838
52,0.2114812,0.091956474,"('irrational', 'rational')",-1.3089051,-1.4934928,-0.15380003,-0.36648405,-0.4170746,-0.5893401,-0.1722655
53,-0.7532338,-0.7364476,"('uncreative', 'creative')",-0.9316418,-0.9218544,0.7894534,0.7176936,-0.2984741,-0.3135361,-0.015062
54,-0.3234404,-0.38743222,"('incapable', 'capable')",-0.1936485,-0.3085919,0.9250963,0.89116657,0.1360025,0.0650475,-0.070955
55,-0.22330058,-0.14727788,"('incompetent', 'clever')",0.69826126,0.8481573,0.7802372,0.97167706,0.4183993,0.5575188,0.1391195
56,1.2931011,1.3990405,"('impractical', 'practical')",2.8022828,2.9284775,1.0044196,1.1827624,1.6999343,1.8367602,0.1368259
57,0.042512074,-0.039661385,"('unimaginative', 'imaginative')",0.48010516,0.50122607,-0.7670369,-0.6997141,-0.0814732,-0.0793831,0.0020901
58,0.02910085,0.081642285,"('undiscriminating', 'discriminating')",-0.11063378,-0.08945876,0.31876567,0.32551157,0.0790776,0.1058984,0.0268208
59,0.6765995,0.66600287,"('foolish', 'wise')",-0.29596236,-0.37352607,0.46151832,0.36790174,0.2807185,0.2201262,-0.0605923
60,0.89608103,1.0682414,"('inefficient', 'efficient')",1.7259691,1.9209828,0.22903481,0.5510802,0.9503616,1.1801015,0.2297399
61,-0.019010209,-0.06734472,"('illogical', 'logical')",0.080973536,0.009053717,0.015514559,-0.096010044,0.025826,-0.0514337,-0.0772597
62,1.0555478,1.1744647,"('incompetent', 'brilliant')",1.4251457,1.6062427,0.9799424,1.2343506,1.1535453,1.3383527,0.1848074
63,0.4064879,0.49981105,"('unperceptive', 'insightful')",0.4822287,0.6266728,1.2117957,1.3885481,0.7001708,0.838344,0.1381732
64,0.48614678,0.35192046,"('shy', 'confident')",0.67384744,0.64226437,-5.2934074,-5.2081895,-1.3778044,-1.4046682,-0.0268638
65,0.087431446,0.021686766,"('insecure', 'secure')",1.2836161,1.2957124,0.26018175,0.44931674,0.5437431,0.5889053,0.0451622
66,-0.48340368,-0.5879619,"('inactive', 'active')",-1.050654,-1.1380566,0.6550132,0.59771603,-0.2930148,-0.3761009,-0.0830861
67,0.68887,0.6943607,"('doubtful', 'determined')",1.4804627,1.4873737,-0.6232935,-0.5476974,0.5153464,0.544679,0.0293326
68,-0.4501374,-0.36417514,"('dependent', 'independent')",-0.420617,-0.36421993,-0.6470893,-0.5853174,-0.5059479,-0.4379042,0.0680437
69,0.6593465,0.68925095,"('lazy', 'industrious')",-0.33232918,-0.38662198,-0.087594405,-0.14238101,0.0798076,0.053416,-0.0263916
70,0.71065027,0.8388045,"('lethargic', 'energetic')",1.3164523,1.4771155,1.0231107,1.2636861,1.0167378,1.193202,0.1764642
71,-0.13897446,-0.10003062,"('diffident', 'self-confident')",-0.5598483,-0.57260925,0.32874906,0.2832397,-0.1233579,-0.1298001,-0.0064422
72,-0.25665146,-0.27235144,"('unambitious', 'ambitious')",-0.85375875,-0.8735085,-0.19250818,-0.18385373,-0.4343061,-0.4432379,-0.0089318
73,0.42294425,0.3454551,"('helpless', 'self-reliant')",-0.028105825,-0.06909449,-3.0162241,-3.0162604,-0.8737953,-0.9132999,-0.0395046
74,0.73486453,0.86253035,"('undedicated', 'dedicated')",0.6980562,0.8512481,0.55481505,0.6491591,0.6625786,0.7876458,0.1250672
75,0.18600965,0.14678201,"('meek', 'impulsive')",-0.86067814,-0.84107494,-0.66685915,-0.6522058,-0.4471759,-0.4488329,-0.001657
76,0.061058074,0.18626311,"('anxious', 'daring')",0.36778963,0.56489015,0.053145453,0.34345704,0.1606644,0.3648701,0.2042057
77,-0.25264478,-0.25708163,"('unmotivated', 'motivated')",0.30849242,0.33116755,-0.3573923,-0.3133727,-0.1005149,-0.0797623,0.0207526
78,-0.58821344,-0.5512211,"('nonresilient', 'resilient')",-0.82817703,-0.80375934,0.61583406,0.6112399,-0.2668521,-0.2479135,0.0189386
79,-0.23597926,-0.2621596,"('wavering', 'unwavering')",-1.2077031,-1.2758151,-0.041880596,-0.12521839,-0.4951877,-0.5543977,-0.05921
80,0.48126355,0.4442018,"('dominated', 'dominating')",1.0434526,1.0411452,-0.84512895,-0.67257714,0.2265291,0.2709233,0.0443942
81,0.45005596,0.2921495,"('submissive', 'aggressive')",1.8920171,1.9237287,-0.57310724,-0.31000793,0.5896552,0.6352901,0.0456349
82,0.31637362,0.38335207,"('poor', 'rich')",0.5906765,0.6778831,5.917413,5.9716096,2.2748211,2.3442815,0.0694604
83,-0.26962265,-0.238545,"('powerless', 'powerful')",-0.12453769,-0.12079911,-1.4693859,-1.4570433,-0.621182,-0.6054625,0.0157195
84,-0.20489347,-0.25935248,"('inferior', 'superior')",0.033485718,-0.026818901,0.58618295,0.54564947,0.1382584,0.0864927,-0.0517657
85,0.05156941,0.03779489,"('insignificant', 'prestigious')",-1.7252402,-1.8158975,0.3669337,0.12189761,-0.435579,-0.5520683,-0.1164893
86,-0.9562119,-0.98077446,"('uninfluential', 'influential')",-0.33195108,-0.32623717,0.09093052,0.12813614,-0.3990775,-0.3929585,0.006119
87,0.59040344,0.44125587,"('unsuccessful', 'successful')",0.4110226,0.36555436,1.0114678,1.1107318,0.6709646,0.6391807,-0.0317839
88,1.091968,1.0348982,"('low', 'eminent')",0.7433641,0.68567055,0.98508394,0.9666267,0.9401387,0.8957318,-0.0444069
