,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5889719,-1.9067795,"('unsociable', 'sociable')",-0.47986674,-0.7113527,-1.0344193,-1.3090661,-0.2746468
1,0.15380661,-0.08010249,"('unfriendly', 'friendly')",1.5578212,1.4620237,0.8558139,0.6909606,-0.1648533
2,0.9902648,0.9852853,"('unlikable', 'likable')",0.8259024,0.75447816,0.9080836,0.8698817,-0.0382019
3,-0.8267964,-0.7121221,"('repellent', 'pleasant')",0.97657233,1.0658522,0.074888,0.176865,0.101977
4,0.29731697,0.20033395,"('disliked', 'liked')",-6.3483977,-6.420354,-3.0255404,-3.1100099,-0.0844695
5,0.8567064,0.8227658,"('distant', 'outgoing')",-0.39346337,-0.22967848,0.2316215,0.2965437,0.0649222
6,0.5475184,0.52773106,"('distant', 'open')",-0.53728044,-0.38347635,0.005119,0.0721274,0.0670084
7,-1.3030692,-1.2810585,"('insensitive', 'sensitive')",0.28206858,0.30488968,-0.5105003,-0.4880844,0.0224159
8,-0.20519102,-0.5217103,"('unaffectionate', 'affectionate')",0.7322423,0.6626124,0.2635256,0.0704511,-0.1930745
9,-0.16699195,-0.4371245,"('unaffectionate', 'caring')",1.0448242,1.1053141,0.4389161,0.3340948,-0.1048213
10,-2.5005853,-2.6903129,"('unsympathetic', 'sympathetic')",-0.7258064,-0.83738595,-1.6131959,-1.7638494,-0.1506535
11,-0.6103586,-0.8126987,"('unhelpful', 'helpful')",1.7314256,1.7799473,0.5605335,0.4836243,-0.0769092
12,-0.514321,-0.53808033,"('unsupportive', 'supportive')",-1.9570103,-1.920199,-1.2356657,-1.2291397,0.006526
13,-1.4095601,-1.6113054,"('impolite', 'polite')",-0.928769,-1.023979,-1.1691645,-1.3176422,-0.1484777
14,-0.8348948,-0.9461573,"('antisocial', 'social')",0.066079065,-0.15154158,-0.3844078,-0.5488494,-0.1644416
15,0.6207146,0.4109351,"('boring', 'funny')",0.050827112,-0.04752966,0.3357708,0.1817027,-0.1540681
16,0.0474614,0.15723112,"('unpopular', 'popular')",0.30177224,0.32489607,0.1746168,0.2410636,0.0664468
17,0.2840797,0.26749033,"('nasty', 'nice')",-0.29406142,-0.2566225,-0.0049909,0.0054339,0.0104248
18,-0.46586066,-0.5350769,"('disagreeable', 'welcoming')",-0.4437425,-0.4237981,-0.4548016,-0.4794375,-0.0246359
19,-0.09812023,-0.31732318,"('inhospitable', 'hospitable')",-0.31698683,-0.3237662,-0.2075535,-0.3205447,-0.1129912
20,0.05635167,0.14824426,"('rough', 'thoughtful')",0.90050983,0.9297698,0.4784307,0.5390071,0.0605764
21,-0.7041179,-0.80203986,"('immoral', 'moral')",-0.57431614,-0.6345939,-0.639217,-0.7183169,-0.0790999
22,-0.82672465,-0.8462588,"('untrustworthy', 'trustworthy')",-0.91722816,-0.9778064,-0.8719764,-0.9120326,-0.0400562
23,-0.89385015,-1.0430493,"('insincere', 'sincere')",5.8413353,5.8905673,2.4737425,2.423759,-0.0499835
24,-0.41785857,-0.55203503,"('dishonest', 'honest')",0.63101155,0.63666517,0.1065765,0.0423151,-0.0642614
25,0.58213675,0.62060356,"('egoistic', 'altruistic')",1.0919851,1.159284,0.8370609,0.8899438,0.0528829
26,1.266252,1.0039432,"('hardhearted', 'benevolent')",1.7300752,1.3798683,1.4981637,1.1919057,-0.306258
27,-0.39494652,-0.3927794,"('hardhearted', 'softhearted')",1.1054803,1.0568064,0.3552669,0.3320135,-0.0232534
28,-0.50336236,-0.76988393,"('disloyal', 'loyal')",1.011282,0.87366325,0.2539598,0.0518897,-0.2020701
29,-0.5013456,-0.50608796,"('unfair', 'fair')",-0.42111546,-0.62285316,-0.4612305,-0.5644705,-0.10324
30,-0.66332793,-0.9514468,"('intolerant', 'tolerant')",0.6204138,0.49671057,-0.0214571,-0.2273681,-0.205911
31,0.998927,1.0516222,"('evil', 'good')",-0.530567,-0.57395446,0.23418,0.2388338,0.0046538
32,-0.6473888,-0.9052826,"('unkind', 'kind')",0.76500136,0.40249443,0.0588063,-0.2513941,-0.3102004
33,1.0784261,0.98503804,"('wrong', 'right')",-0.50378984,-0.49510697,0.2873181,0.2449655,-0.0423526
34,-0.0336063,0.19267103,"('mean', 'honorable')",5.449556,5.740949,2.7079747,2.96681,0.2588353
35,0.9178409,0.8610093,"('corrupt', 'incorrupt')",-0.39033628,-0.38230547,0.2637523,0.2393519,-0.0244004
36,0.67853355,0.6867637,"('hostile', 'amicable')",-0.08045587,-0.17227596,0.2990388,0.2572439,-0.0417949
37,0.041259825,0.09757519,"('fake', 'genuine')",-0.031244764,0.022237018,0.0050075,0.0599061,0.0548986
38,-0.6838104,-0.8318172,"('untruthful', 'truthful')",0.27477223,0.39406264,-0.2045191,-0.2188773,-0.0143582
39,1.0904061,1.0561026,"('exploitative', 'cooperative')",0.23215903,0.24658334,0.6612825,0.651343,-0.0099395
40,0.042107753,0.13830319,"('stingy', 'generous')",-1.4977063,-1.4333172,-0.7277993,-0.647507,0.0802923
41,-0.16919443,-0.2730779,"('unforgiving', 'forgiving')",0.37293622,0.13020845,0.1018709,-0.0714347,-0.1733056
42,-0.98809433,-0.8690369,"('unreliable', 'reliable')",-3.9722004,-3.9381511,-2.4801474,-2.403594,0.0765534
43,-1.661369,-1.7353942,"('irresponsible', 'responsible')",0.16520861,0.05545707,-0.7480802,-0.8399686,-0.0918884
44,0.50339967,0.63140965,"('prejudiced', 'unprejudiced')",-1.9061549,-1.9349171,-0.7013776,-0.6517537,0.0496239
45,-1.1937469,-1.2719985,"('incompetent', 'competent')",-0.10947972,-0.2911438,-0.6516133,-0.7815711,-0.1299578
46,-1.1151389,-1.070892,"('uncompetitive', 'competitive')",-0.9517492,-1.0252831,-1.033444,-1.0480876,-0.0146436
47,-0.8288572,-0.720452,"('stupid', 'smart')",5.054356,5.228546,2.1127496,2.2540472,0.1412976
48,-0.36984143,-0.46152857,"('unintelligent', 'intelligent')",0.5901329,0.5388149,0.1101457,0.0386432,-0.0715025
49,-0.25461805,-0.2351088,"('unable', 'able')",-0.38141757,-0.28438574,-0.3180178,-0.2597473,0.0582705
50,-0.013315132,0.037557535,"('clumsy', 'skillful')",-0.14778398,-0.17012322,-0.0805496,-0.0662828,0.0142668
51,-1.2478168,-1.5548155,"('uneducated', 'educated')",0.7952126,0.59561807,-0.2263021,-0.4795987,-0.2532966
52,0.9954385,0.7759056,"('irrational', 'rational')",0.24476828,0.20072666,0.6201034,0.4883161,-0.1317873
53,-0.41523737,-0.4685056,"('uncreative', 'creative')",0.32730022,0.32502994,-0.0439686,-0.0717378,-0.0277692
