,ppg_male,ppg_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.44454753,-0.5898301,"('unsociable', 'sociable')",0.22768499,0.04025027,-0.3993916,-0.54239523,-0.2054181,-0.3639917,-0.1585736
1,-0.5912297,-0.6152393,"('unfriendly', 'friendly')",-0.2591669,-0.3154313,1.7072657,1.5077498,0.2856231,0.1923597,-0.0932634
2,1.129607,1.1783295,"('unlikable', 'likable')",0.4063067,0.46540943,0.6127169,0.7482331,0.7162102,0.797324,0.0811138
3,-0.17052816,-0.016437758,"('repellent', 'pleasant')",0.56970024,0.67022854,0.32340965,0.4130206,0.2408606,0.3556038,0.1147432
4,0.32795918,0.32408682,"('disliked', 'liked')",0.23879044,0.2140074,-6.125061,-6.090031,-1.8527705,-1.8506457,0.0021248
5,-0.21291298,-0.18652028,"('distant', 'outgoing')",-0.5822868,-0.4614177,-0.20509157,-0.18970849,-0.3334304,-0.2792155,0.0542149
6,-0.7157181,-0.6201189,"('distant', 'open')",-1.1075252,-0.97494006,0.2515952,0.24410819,-0.5238827,-0.4503169,0.0735658
7,0.026622288,-0.026713556,"('insensitive', 'sensitive')",0.5110173,0.49878314,0.5053854,0.46149522,0.347675,0.3111883,-0.0364867
8,-0.31229898,-0.32104617,"('unaffectionate', 'affectionate')",-0.32830805,-0.28630993,0.6441335,0.52264977,0.0011755,-0.0282354,-0.0294109
9,-0.43051365,-0.47746813,"('unaffectionate', 'caring')",-0.15411066,-0.19864845,0.93609667,0.86049706,0.1171575,0.0614602,-0.0556973
10,-1.1270282,-1.1349125,"('unsympathetic', 'sympathetic')",0.025868442,-0.028530285,-0.2864495,-0.30008653,-0.4625364,-0.4878431,-0.0253067
11,0.08918887,0.09048567,"('unhelpful', 'helpful')",1.3628322,1.3036181,2.2783983,2.334073,1.2434731,1.2427256,-0.0007475
12,0.11624752,0.20919354,"('unsupportive', 'supportive')",0.16126932,0.28504172,-2.1733184,-2.1131315,-0.6319338,-0.5396321,0.0923017
13,-0.2044411,-0.2911767,"('impolite', 'polite')",0.1898342,0.09447776,-0.25703716,-0.31498486,-0.090548,-0.1705613,-0.0800133
14,0.46698862,0.38788176,"('antisocial', 'social')",1.8308793,1.7126558,-0.3015379,-0.39079234,0.6654434,0.5699151,-0.0955283
15,0.58669007,0.4320255,"('boring', 'funny')",0.54444575,0.4167296,1.0333649,0.9559173,0.7215002,0.6015575,-0.1199427
16,-0.32233995,-0.22607142,"('unpopular', 'popular')",-0.663476,-0.61619794,0.8621932,0.8588617,-0.0412076,0.0055308,0.0467384
17,-0.21452448,-0.07008086,"('nasty', 'nice')",-0.24130425,-0.0985185,-0.08254112,-0.056856703,-0.1794566,-0.075152,0.1043046
18,-0.8753494,-0.7912818,"('disagreeable', 'welcoming')",-0.59267473,-0.5589837,-0.3357093,-0.25797087,-0.6012445,-0.5360788,0.0651657
