,west_male,west_female,tuple,pharmaceutical_male,pharmaceutical_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.22166432,-0.32889903,"('unsociable', 'sociable')",0.32328337,0.2650885,0.5675528,0.48408398,-0.21628557,-0.36661625,0.1132216,0.0134143,-0.0998073
1,-1.4085768,-1.4051259,"('unfriendly', 'friendly')",1.1258385,1.1135689,0.017588727,-0.078149386,2.0158288,1.9461889,0.4376698,0.3941206,-0.0435492
2,1.2749571,1.3176699,"('unlikable', 'likable')",1.0116696,1.0372906,1.5456189,1.6168362,0.7472217,0.87863636,1.1448669,1.2126082,0.0677413
3,0.77835435,0.9621029,"('repellent', 'pleasant')",-1.8783689,-1.758433,0.17055574,0.36372608,0.27889216,0.32391524,-0.1626416,-0.0271722,0.1354694
4,-0.84966034,-0.96248984,"('disliked', 'liked')",0.430125,0.38537005,0.37244493,0.29536876,-5.984515,-5.928233,-1.5079014,-1.5524961,-0.0445947
5,-1.7035561,-1.6874598,"('distant', 'outgoing')",0.76406145,0.8077053,-0.18454096,-0.17697534,0.034698967,0.11897859,-0.2723342,-0.2344378,0.0378964
6,-1.890147,-1.8114733,"('distant', 'open')",0.9526849,1.0311497,-0.4803656,-0.43950808,0.89097816,0.9462396,-0.1317124,-0.068398,0.0633144
7,1.919713,1.990839,"('insensitive', 'sensitive')",-0.7037836,-0.6359105,-0.1161174,-0.06229317,0.8944375,0.8805995,0.4985624,0.5433087,0.0447463
8,-1.0292062,-0.99561286,"('unaffectionate', 'affectionate')",0.6008837,0.5610692,-0.403005,-0.3506289,0.87745935,0.8412708,0.011533,0.0140246,0.0024916
9,-0.052009396,-0.022641014,"('unaffectionate', 'caring')",0.7681425,0.7606946,0.58964926,0.6088887,1.348182,1.371981,0.6634911,0.6797308,0.0162397
10,1.5792701,1.691287,"('unsympathetic', 'sympathetic')",-0.8825291,-0.81593245,-0.6411999,-0.4989753,-0.12350978,-0.15196,-0.0169922,0.0561048,0.073097
11,0.9327352,1.0033528,"('unhelpful', 'helpful')",0.21933393,0.2586012,1.1748785,1.2645986,1.6705692,1.7390517,0.9993792,1.0664011,0.0670219
12,1.0730922,1.181006,"('unsupportive', 'supportive')",1.1424817,1.2723205,1.2618315,1.4467454,-1.7168623,-1.6551708,0.4401357,0.5612253,0.1210896
13,0.967937,0.994812,"('impolite', 'polite')",-0.2886086,-0.25482804,0.41554254,0.40173808,-0.19783819,-0.303291,0.2242582,0.2096078,-0.0146504
14,0.66547704,0.5591697,"('antisocial', 'social')",0.107079804,0.10920617,0.57419586,0.45978874,-0.7989041,-0.88069385,0.1369621,0.0618677,-0.0750944
15,0.8333749,0.67535555,"('boring', 'funny')",1.3832178,1.2703985,-0.11409387,-0.23950675,0.38053194,0.36454332,0.6207578,0.5176977,-0.1030601
16,-1.1114557,-1.138686,"('unpopular', 'popular')",-0.62253475,-0.61066294,0.012050595,0.060279682,0.61226094,0.61908525,-0.2774197,-0.267496,0.0099237
