,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
53,-0.7171766,-0.74261016,"('uncreative', 'creative')",0.3121432,0.28900534,0.022580996,-0.023249978,0.3985481,0.33625987,0.0040239,-0.0351487,-0.0391726
54,-0.33180955,-0.41307327,"('incapable', 'capable')",0.023800278,-0.060471315,-0.11273258,-0.044842646,0.6189233,0.6489076,0.0495454,0.0326301,-0.0169153
55,0.5879213,0.6177811,"('incompetent', 'clever')",1.0512949,1.1421068,0.5404216,0.62378204,0.22298488,0.24455625,0.6006557,0.6570565,0.0564008
56,1.8574948,1.9168844,"('impractical', 'practical')",2.044518,2.211029,1.3056161,1.296942,-0.31041187,-0.2650388,1.2243043,1.2899541,0.0656498
57,1.0560474,1.0457833,"('unimaginative', 'imaginative')",1.5697457,1.6021698,0.6898796,0.66358113,-2.717787,-2.7350576,0.1494714,0.1441191,-0.0053523
58,0.40047044,0.46523768,"('undiscriminating', 'discriminating')",0.7814534,0.79178584,0.81554914,0.84151316,0.2433472,0.31470335,0.560205,0.60331,0.043105
59,-1.4525914,-1.5406321,"('foolish', 'wise')",-0.605638,-0.68045247,-0.32101116,-0.27781016,0.031487122,0.016437218,-0.5869383,-0.6206143,-0.033676
60,1.2502536,1.3764012,"('inefficient', 'efficient')",1.6999263,1.8447562,0.54046434,0.57763743,-0.3668534,-0.20245057,0.7809477,0.8990861,0.1181384
61,-0.31591958,-0.42471275,"('illogical', 'logical')",1.1671417,1.100385,-0.017268207,-0.13743901,0.19397509,0.052593168,0.2569823,0.1477066,-0.1092757
62,1.2171631,1.3191888,"('incompetent', 'brilliant')",1.6116172,1.7607841,0.7374691,0.922243,-0.17446864,-0.03824632,0.8479452,0.9909924,0.1430472
63,0.04554757,0.14905274,"('unperceptive', 'insightful')",0.6336889,0.66821074,0.6439994,0.7278274,0.19404452,0.27207714,0.3793201,0.454292,0.0749719
64,-0.2836698,-0.26170045,"('shy', 'confident')",-0.1814242,-0.09828284,0.19297966,0.20752478,-5.8688827,-5.8582025,-1.5352492,-1.5026653,0.0325839
65,0.28181577,0.27528232,"('insecure', 'secure')",1.0366164,1.1149483,1.271737,1.2665284,0.55327624,0.5842239,0.7858614,0.8102458,0.0243844
66,-0.07606355,-0.059209876,"('inactive', 'active')",-1.1392677,-1.0638863,0.49847543,0.38108972,1.1288658,1.0285814,0.1030025,0.0716437,-0.0313588
67,0.9102505,0.93845737,"('doubtful', 'determined')",0.22680014,0.27482244,0.5619934,0.57898927,-0.40813193,-0.3426743,0.322728,0.3623987,0.0396707
68,-1.1454787,-1.0914057,"('dependent', 'independent')",-1.1299795,-1.0798202,-1.6930314,-1.6031126,-1.7106123,-1.6917425,-1.4197755,-1.3665203,0.0532552
69,-0.69218946,-0.69904023,"('lazy', 'industrious')",-0.44740725,-0.39763206,-0.02904198,-0.0039297044,-0.91974634,-0.8386659,-0.5220963,-0.484817,0.0372793
70,1.4501199,1.5024302,"('lethargic', 'energetic')",0.7833734,0.88687176,0.72514063,0.86802745,0.49394265,0.54897314,0.8631442,0.9515756,0.0884314
71,0.010955097,-0.06511897,"('diffident', 'self-confident')",0.48848686,0.4964221,-0.27603656,-0.26673517,0.5295955,0.5492709,0.1882502,0.1784597,-0.0097905
72,0.43078634,0.5365876,"('unambitious', 'ambitious')",0.0045096464,0.066554144,-0.20859674,-0.16409646,-0.5877495,-0.49415025,-0.0902626,-0.0137763,0.0764863
73,0.18236786,0.2194535,"('helpless', 'self-reliant')",-0.08961353,-0.066673316,-1.1331323,-1.0076021,-3.3700318,-3.3184512,-1.1026025,-1.0433183,0.0592842
74,0.84479934,0.92176336,"('undedicated', 'dedicated')",0.70261663,0.72932386,1.1341923,1.1989322,0.17136565,0.15485007,0.7132435,0.7512174,0.0379739
75,-0.2807625,-0.2798924,"('meek', 'impulsive')",-0.16652241,-0.14924175,-0.6929184,-0.6127045,-0.5030125,-0.3702296,-0.410804,-0.3530171,0.0577869
76,1.1713837,1.2482045,"('anxious', 'daring')",1.1847305,1.3018049,0.5086201,0.6105008,0.058829155,0.09278965,0.7308909,0.8133249,0.082434
77,-0.5926549,-0.5807626,"('unmotivated', 'motivated')",0.5734543,0.55582356,-0.56312996,-0.64789224,-1.066334,-0.9936102,-0.4121661,-0.4166104,-0.0044443
78,-1.5174525,-1.4590654,"('nonresilient', 'resilient')",-0.82200223,-0.86417353,-0.6467136,-0.70872325,-0.40900248,-0.3284636,-0.8487927,-0.8401064,0.0086863
79,-0.09082492,-0.13919237,"('wavering', 'unwavering')",-0.9218183,-0.92419547,-1.0395817,-1.0919508,-0.45461074,-0.39731753,-0.6267089,-0.638164,-0.0114551
80,0.6945925,0.6468608,"('dominated', 'dominating')",0.58691263,0.6090413,0.97402704,0.94271624,-0.67571855,-0.629836,0.3949534,0.3921956,-0.0027578
81,1.133177,1.092595,"('submissive', 'aggressive')",1.1473732,1.2104686,0.83346224,0.82140964,-0.48051274,-0.3988379,0.6583749,0.6814089,0.023034
82,0.21347961,0.23716128,"('poor', 'rich')",0.25694028,0.24320656,1.0702826,1.0215472,6.329388,6.2575564,1.9675226,1.9398679,-0.0276547
83,0.050371796,0.01213602,"('powerless', 'powerful')",0.15683383,0.15709992,0.24864754,0.23394938,-1.209375,-1.2445419,-0.1883805,-0.2103391,-0.0219586
84,0.0346113,-0.014719233,"('inferior', 'superior')",-0.67616856,-0.6479874,-0.17016254,-0.21146074,0.35140783,0.30977553,-0.115078,-0.141098,-0.02602
85,-1.5204511,-1.5620434,"('insignificant', 'prestigious')",-1.1408796,-1.1856471,0.51827973,0.487445,-0.016496226,-0.051666178,-0.5398868,-0.577978,-0.0380912
86,0.853492,0.6459882,"('uninfluential', 'influential')",1.0444914,0.92614007,0.42032665,0.34635946,-0.30817178,-0.37584424,0.5025346,0.3856609,-0.1168737
87,0.21269685,0.10756135,"('unsuccessful', 'successful')",0.8192595,0.7790349,1.1144612,1.0495925,0.8538059,0.7967067,0.7500559,0.6832238,-0.0668321
88,0.8852385,0.7962963,"('low', 'eminent')",0.80328035,0.7336847,1.2729136,1.1205461,-0.315297,-0.38503024,0.6615338,0.5663742,-0.0951596
