,take_male,take_female,tuple,two_male,two_female,interactive_male,interactive_female,softwr_male,softwr_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.4739932,-1.3809829,"('unpopular', 'popular')",-1.307887,-1.2954124,-0.24110061,-0.19800965,-0.90272343,-0.8751466,0.526455,0.545024,-0.6798498,-0.6409056,0.0389442
17,-0.44360617,-0.32831228,"('nasty', 'nice')",1.0576904,1.175953,-0.84716415,-0.69319975,-0.60191715,-0.5352022,-0.60695547,-0.50742775,-0.2883905,-0.1776378,0.1107527
18,-0.49174172,-0.3744131,"('disagreeable', 'welcoming')",-0.9170314,-0.8213899,-0.20241582,-0.15617222,-0.27838337,-0.15044749,-0.1536207,-0.23415266,-0.4086386,-0.3473151,0.0613235
19,-0.51692533,-0.41709533,"('inhospitable', 'hospitable')",0.042043604,0.049788035,-0.9036004,-0.8382416,-1.4346404,-1.3029008,0.058119033,0.17093839,-0.5510007,-0.4675022,0.0834985
20,-0.6487037,-0.582155,"('rough', 'thoughtful')",-0.3426445,-0.31008768,-0.43144897,-0.33923525,-0.37515837,-0.3205808,0.9108584,1.0014127,-0.1774194,-0.1101292,0.0672902
21,1.0383763,1.1009969,"('immoral', 'moral')",1.0063182,1.115355,-0.6592999,-0.60804194,1.4697717,1.4810336,-0.66635513,-0.6526544,0.4377623,0.4873378,0.0495755
22,0.44439608,0.5029179,"('untrustworthy', 'trustworthy')",0.7903029,0.8811723,-0.16623119,-0.16353594,0.8645293,0.8626331,-0.63509494,-0.7798027,0.2595805,0.2606769,0.0010964
23,0.19355127,0.314565,"('insincere', 'sincere')",-0.049600136,-0.027260704,0.22776559,0.23868471,1.7357533,1.7747258,4.9238286,4.8928924,1.4062597,1.4387215,0.0324618
24,0.49096084,0.61812437,"('dishonest', 'honest')",0.38007262,0.54076856,-0.2705812,-0.14341785,1.0944929,1.1611664,0.19559734,0.16105779,0.3781085,0.4675398,0.0894313
25,-0.83354115,-0.7861856,"('egoistic', 'altruistic')",-0.81709933,-0.9524799,-0.2704345,-0.35069692,-0.39565507,-0.4022548,1.5294744,1.475258,-0.1574511,-0.2032719,-0.0458208
26,-0.39573893,-0.34006262,"('hardhearted', 'benevolent')",-1.3453033,-1.3756016,0.110180736,0.094905004,-0.5118057,-0.5072128,1.3983268,1.3029927,-0.1488681,-0.1649959,-0.0161278
27,-0.61955994,-0.5335827,"('hardhearted', 'softhearted')",-0.99740976,-0.91168064,0.20855525,0.2543456,0.3449045,0.25713032,1.4396895,1.4062802,0.0752359,0.0944986,0.0192627
28,-0.030971907,-0.10597459,"('disloyal', 'loyal')",-0.5002837,-0.60250026,-0.010606933,-0.13301279,0.57631344,0.55050933,1.0607818,0.881491,0.2190465,0.1181025,-0.100944
29,-0.39722237,-0.42868662,"('unfair', 'fair')",-1.0179738,-1.0707021,-1.1293235,-1.2177572,0.030345803,-0.03708645,-0.5602995,-0.69356835,-0.6148947,-0.6895601,-0.0746654
30,0.3964258,0.466989,"('intolerant', 'tolerant')",0.012375854,0.07271666,0.23551668,0.34615254,1.264849,1.3292794,0.7791643,0.76345575,0.5376663,0.5957187,0.0580524
31,-1.333025,-1.1347933,"('evil', 'good')",-0.8369552,-0.8473849,-0.7573104,-0.697705,-1.6582817,-1.4902033,-0.6230652,-0.6362946,-1.0417274,-0.9612762,0.0804512
32,0.42091754,0.47354075,"('unkind', 'kind')",-0.0515597,0.024869263,-0.90258354,-0.9767383,0.6994027,0.63446975,0.5913583,0.42849725,0.1515071,0.1169277,-0.0345794
33,-0.45177045,-0.55449045,"('wrong', 'right')",0.4933791,0.35217282,0.19422744,0.15020865,-0.22794399,-0.20853795,-0.71104485,-0.6821792,-0.1406306,-0.1885652,-0.0479346
34,-0.93176746,-0.7632977,"('mean', 'honorable')",-0.36036527,-0.25741604,-0.3487341,-0.10852987,-0.06554549,0.056678,5.3566747,5.488298,0.7300525,0.8831465,0.153094
35,-1.0107553,-1.150302,"('corrupt', 'incorrupt')",-0.26807848,-0.42660207,-0.4644221,-0.56715083,-1.7211198,-1.7994213,0.37595648,0.29232162,-0.6176838,-0.7302309,-0.1125471
36,-1.0640508,-1.0771526,"('hostile', 'amicable')",-0.8851152,-1.0693635,-0.5626045,-0.7232282,-2.2097452,-2.2120502,0.71237046,0.53162915,-0.8018291,-0.9100331,-0.108204
37,-0.005255699,0.03698186,"('fake', 'genuine')",0.13195927,0.17998445,-0.3442704,-0.27438092,0.54571646,0.6789788,0.44047263,0.45156562,0.1537245,0.214626,0.0609015
38,-0.56260145,-0.48894903,"('untruthful', 'truthful')",-0.49979454,-0.43371752,-0.46953055,-0.38209158,-0.63929373,-0.56097686,-0.4890736,-0.48612517,-0.5320588,-0.470372,0.0616868
39,1.0480485,1.1273127,"('exploitative', 'cooperative')",1.8169664,1.852253,1.1631396,1.2245982,1.8423488,1.8948159,0.2851731,0.3520724,1.2311353,1.2902103,0.059075
40,-1.29229,-1.1232524,"('stingy', 'generous')",-1.1899383,-1.1068947,-0.15850802,-0.1347101,-0.8942337,-0.80556786,-1.46567,-1.5864344,-1.000128,-0.9513719,0.0487561
41,0.36543283,0.5098469,"('unforgiving', 'forgiving')",-0.79336363,-0.6525896,-0.7157465,-0.6733425,0.04695998,0.13120589,0.12317703,-0.0072192065,-0.1947081,-0.1384197,0.0562884
42,-0.3350698,-0.17860828,"('unreliable', 'reliable')",-0.6259355,-0.34391287,-1.108203,-0.9713772,-0.7745791,-0.6115742,-3.5276682,-3.505772,-1.2742911,-1.1222489,0.1520422
43,0.2208736,0.42726266,"('irresponsible', 'responsible')",0.13503055,0.44884324,0.6432473,0.8113733,0.3408472,0.5158172,0.064708054,0.0991409,0.2809413,0.4604875,0.1795462
44,-0.3642112,-0.45365444,"('prejudiced', 'unprejudiced')",0.27084884,0.33478847,-0.6758796,-0.4734285,-0.30254436,-0.2979931,-1.340066,-1.2865038,-0.4823705,-0.4353582,0.0470123
45,-0.090236366,0.10014158,"('incompetent', 'competent')",0.171574,0.48967382,-0.7561099,-0.57455224,0.5591158,0.7564663,-0.6635884,-0.68322,-0.155849,0.0177019,0.1735509
46,0.55499053,0.6510963,"('uncompetitive', 'competitive')",1.5895171,1.6827748,0.721533,0.7973089,1.1724583,1.2770247,-0.6115837,-0.64863724,0.685383,0.7519135,0.0665305
47,-0.37609202,-0.21670938,"('stupid', 'smart')",0.3491063,0.59544194,0.1703269,0.34315324,1.0238633,1.0857775,4.774511,4.959477,1.188343,1.3534281,0.1650851
48,-0.28508922,-0.24018249,"('unintelligent', 'intelligent')",-0.68709576,-0.6579907,0.8493386,0.86304665,0.21903932,0.1978472,0.8135609,0.7306852,0.1819508,0.1786812,-0.0032696
49,-0.021658592,0.01108532,"('unable', 'able')",0.14041752,0.2350731,0.39420113,0.49574018,0.1572232,0.21668288,-0.23398674,-0.119120866,0.0872393,0.1678921,0.0806528
50,-1.0986218,-1.0482045,"('clumsy', 'skillful')",-1.2960093,-1.119924,-0.18873523,-0.17752753,-0.7094438,-0.646356,0.18769926,0.18199496,-0.6210222,-0.5620034,0.0590188
51,0.09999982,0.094598845,"('uneducated', 'educated')",0.20860481,0.13688144,-0.2844624,-0.3975955,-0.2482623,-0.30650318,0.2246463,0.15802525,0.0001052,-0.0629186,-0.0630238
52,-0.62668085,-0.7555506,"('irrational', 'rational')",-0.8555814,-1.0490022,0.5001561,0.35109818,-0.9853624,-1.0777658,0.5364109,0.49180424,-0.2862115,-0.4078833,-0.1216718
53,-0.8818975,-0.7922258,"('uncreative', 'creative')",-1.6107744,-1.6659585,1.2793577,1.0910172,-0.23200601,-0.17862451,1.4419672,1.2533529,-0.0006706,-0.0584877,-0.0578171
54,-0.39680722,-0.40549666,"('incapable', 'capable')",-0.77490515,-0.77526194,-0.023848962,-0.0916624,-0.51162803,-0.5205997,1.239377,1.2945927,-0.0935625,-0.0996856,-0.0061231
55,0.71113914,0.8657352,"('incompetent', 'clever')",0.89669573,1.0037074,0.62109077,0.75806046,2.0504596,2.1392715,-0.23992907,-0.22215563,0.8078913,0.9089237,0.1010324
56,2.074727,2.1541724,"('impractical', 'practical')",1.2420329,1.3482589,0.74747825,0.86018854,1.819423,1.9183197,-0.70119214,-0.6708365,1.0364939,1.1220206,0.0855267
57,0.11625338,0.20915408,"('unimaginative', 'imaginative')",-0.620385,-0.51685333,1.1800927,1.2722839,0.1869669,0.33411518,-1.9048064,-1.9577943,-0.2083757,-0.1318189,0.0765568
58,-0.3786432,-0.2683313,"('undiscriminating', 'discriminating')",-1.377196,-1.3474269,-0.48971117,-0.53115225,-0.51625097,-0.4366412,-0.020812893,-0.05114235,-0.5565228,-0.5269388,0.029584
59,0.05493646,0.023512557,"('foolish', 'wise')",-0.5376236,-0.57227564,0.33260018,0.28899193,-0.47015738,-0.512285,0.43607348,0.4881513,-0.0368342,-0.056781,-0.0199468
60,0.9886737,1.0870055,"('inefficient', 'efficient')",1.0297585,1.1657158,1.1951835,1.3691027,2.6305075,2.7335787,-0.36668363,-0.30891567,1.0954879,1.2092975,0.1138096
61,0.20871767,0.15371418,"('illogical', 'logical')",0.30811012,0.18146613,0.6722419,0.55568314,0.78809065,0.754527,0.1138111,0.036849227,0.4181943,0.3364479,-0.0817464
62,0.17746967,0.34412596,"('incompetent', 'brilliant')",1.2289218,1.4171877,-0.00821263,0.17032754,1.0770932,1.2171383,-0.5393299,-0.35972086,0.3871884,0.5578117,0.1706233
63,-0.04795812,0.11913765,"('unperceptive', 'insightful')",-0.13549758,0.020863373,0.3422116,0.42629397,-0.051185995,0.057068177,0.97921056,0.99090135,0.2173561,0.3228529,0.1054968
64,0.2623517,0.19928165,"('shy', 'confident')",0.02442675,0.04386321,-0.60653406,-0.5858657,-0.2100833,-0.18063465,-6.1628623,-6.180635,-1.3385403,-1.3407981,-0.0022578
65,0.45189744,0.45801765,"('insecure', 'secure')",0.08894987,0.09985685,-0.36557698,-0.37969795,1.213826,1.1214759,-0.50072837,-0.5226806,0.1776736,0.1553944,-0.0222792
66,-1.418182,-1.2837018,"('inactive', 'active')",-1.6782506,-1.6024015,-1.4437717,-1.4100015,-1.827352,-1.7661142,0.10772372,0.2884072,-1.2519666,-1.1547623,0.0972043
67,1.2648107,1.145973,"('doubtful', 'determined')",0.77032214,0.7781167,0.4535246,0.52724296,0.68456453,0.70691746,-0.54108834,-0.4576737,0.5264267,0.5401153,0.0136886
68,0.5683995,0.4399901,"('dependent', 'independent')",0.3840552,0.3060506,-0.48601767,-0.5162736,-0.26153356,-0.26928687,-0.26956278,-0.2721556,-0.0129319,-0.0623351,-0.0494032
69,-1.3198448,-1.3196099,"('lazy', 'industrious')",-0.3038854,-0.3728495,-0.1054101,-0.055199973,-0.926568,-0.8784497,-0.3977603,-0.28367496,-0.6106937,-0.5819568,0.0287369
70,0.30345023,0.48804963,"('lethargic', 'energetic')",0.21684067,0.41431355,-0.40014315,-0.24319825,0.5220716,0.5967853,0.27298447,0.31192115,0.1830408,0.3135743,0.1305335
71,-0.043350823,0.055713024,"('diffident', 'self-confident')",0.4883083,0.4569681,0.20490322,0.23737504,-0.5852487,-0.4873624,0.27194923,0.2834528,0.0673123,0.1092293,0.041917
72,0.68585086,0.65028405,"('unambitious', 'ambitious')",-0.6631228,-0.59308094,0.032641552,-0.027910773,-0.4678617,-0.4523566,-1.6076108,-1.5464057,-0.4040206,-0.393894,0.0101266
73,-0.6659813,-0.6682671,"('helpless', 'self-reliant')",0.5254971,0.5286741,-0.1488483,-0.16727284,-1.0659783,-0.9798126,-3.166397,-3.066682,-0.9043416,-0.8706721,0.0336695
74,0.69263554,0.83714753,"('undedicated', 'dedicated')",0.34352306,0.46284357,-0.57190794,-0.48258704,-0.04624874,0.118899256,-0.28744942,-0.29631725,0.0261105,0.1279972,0.1018867
75,-0.168269,-0.17149907,"('meek', 'impulsive')",-0.78614265,-0.7563092,-0.46927726,-0.46499145,-1.3826476,-1.34877,-0.529994,-0.42599392,-0.6672661,-0.6335127,0.0337534
76,-0.0927107,0.062446676,"('anxious', 'daring')",0.8998794,1.1463745,-0.53275025,-0.44933555,0.8165475,0.88507354,-0.08820803,-0.0048010796,0.2005516,0.3279516,0.1274
77,-0.41135275,-0.354415,"('unmotivated', 'motivated')",0.19718376,0.12740777,-0.16111466,-0.15203911,-0.06581557,0.061734095,-0.6742246,-0.6549473,-0.2230648,-0.1944519,0.0286129
78,-1.408282,-1.2244776,"('nonresilient', 'resilient')",-1.1422431,-1.013831,0.28653517,0.31054273,-0.5389565,-0.48950544,0.57791746,0.5725282,-0.4450058,-0.3689487,0.0760571
79,-1.1157198,-1.0412922,"('wavering', 'unwavering')",-1.3872766,-1.3177139,-1.0347536,-1.0591087,-2.0079107,-1.9405912,-0.29825625,-0.22747578,-1.1687835,-1.1172363,0.0515472
80,0.16995984,0.15230006,"('dominated', 'dominating')",0.6092126,0.6327761,-0.9003721,-0.866669,0.68959713,0.6286832,-2.344701,-2.2274823,-0.3552607,-0.3360784,0.0191823
81,1.0385162,1.003711,"('submissive', 'aggressive')",0.103942946,0.17793375,-0.09709497,-0.047091424,0.8420334,0.84191835,-1.2156721,-1.0992815,0.1343451,0.175438,0.0410929
82,-0.51021796,-0.45900846,"('poor', 'rich')",-0.43464166,-0.3276501,0.022240488,0.017118994,0.022983551,0.05796942,5.218446,5.313319,0.863762,0.9203498,0.0565878
83,-0.46903032,-0.5161777,"('powerless', 'powerful')",-0.2183637,-0.20970261,0.22683254,0.22712111,-1.036214,-1.0197833,-1.4493841,-1.424358,-0.5892319,-0.5885801,0.0006518
84,0.6712513,0.51520735,"('inferior', 'superior')",0.48732913,0.4401922,0.7295555,0.6723673,0.3539281,0.29636982,1.2552702,1.2240336,0.6994668,0.629634,-0.0698328
85,-2.1451771,-2.1717725,"('insignificant', 'prestigious')",-1.3362272,-1.3609409,-0.24353133,-0.3616071,-2.282,-2.285085,1.1957742,1.1772399,-0.9622323,-1.0004331,-0.0382008
86,-0.13446894,-0.075798616,"('uninfluential', 'influential')",-0.7961477,-0.828849,0.42486182,0.32813624,0.2570027,0.28016594,-0.4090783,-0.57755417,-0.1315661,-0.1747799,-0.0432138
87,-0.28871396,-0.2590383,"('unsuccessful', 'successful')",0.7295058,0.7208799,-0.10844794,-0.06095465,0.28379261,0.33592266,0.31435943,0.5407569,0.1860992,0.2555133,0.0694141
88,-0.18731166,-0.27807322,"('low', 'eminent')",-0.11615908,-0.08256532,0.3580085,0.3144297,-0.8200314,-0.7965406,0.14110732,0.15481521,-0.1248773,-0.1375869,-0.0127096
