,liberty_male,liberty_female,tuple,average_male,average_female,female-male
0,0.07006675,0.055406015,"('unsociable', 'sociable')",0.0700668,0.055406,-0.0146608
1,1.3855621,1.3039949,"('unfriendly', 'friendly')",1.3855621,1.3039949,-0.0815672
2,0.20439604,0.28755692,"('unlikable', 'likable')",0.204396,0.2875569,0.0831609
3,0.5069366,0.5966205,"('repellent', 'pleasant')",0.5069366,0.5966205,0.0896839
4,-7.116554,-7.3471317,"('disliked', 'liked')",-7.1165538,-7.3471317,-0.2305779
5,-0.16348651,-0.24455829,"('distant', 'outgoing')",-0.1634865,-0.2445583,-0.0810718
6,0.5116084,0.41609964,"('distant', 'open')",0.5116084,0.4160996,-0.0955088
7,0.8057644,0.9016681,"('insensitive', 'sensitive')",0.8057644,0.9016681,0.0959037
8,1.5741814,1.4638873,"('unaffectionate', 'affectionate')",1.5741814,1.4638873,-0.1102941
9,1.963828,2.0393577,"('unaffectionate', 'caring')",1.963828,2.0393577,0.0755297
10,0.93639374,1.007749,"('unsympathetic', 'sympathetic')",0.9363937,1.007749,0.0713553
11,1.5966007,1.7121156,"('unhelpful', 'helpful')",1.5966007,1.7121156,0.1155149
12,-1.3853527,-1.3779033,"('unsupportive', 'supportive')",-1.3853527,-1.3779033,0.0074494
13,-0.23496458,-0.20859554,"('impolite', 'polite')",-0.2349646,-0.2085955,0.0263691
14,-0.3042247,-0.29046172,"('antisocial', 'social')",-0.3042247,-0.2904617,0.013763
15,0.33452153,0.18890251,"('boring', 'funny')",0.3345215,0.1889025,-0.145619
16,-0.1925138,-0.13639674,"('unpopular', 'popular')",-0.1925138,-0.1363967,0.0561171
17,-0.010987699,-0.010652542,"('nasty', 'nice')",-0.0109877,-0.0106525,0.0003352
18,-0.40116352,-0.47701615,"('disagreeable', 'welcoming')",-0.4011635,-0.4770162,-0.0758527
19,-0.23422162,-0.1809909,"('inhospitable', 'hospitable')",-0.2342216,-0.1809909,0.0532307
20,0.83795017,0.7811197,"('rough', 'thoughtful')",0.8379502,0.7811197,-0.0568305
21,-0.34051055,-0.13927643,"('immoral', 'moral')",-0.3405105,-0.1392764,0.2012341
22,-0.42979974,-0.50428337,"('untrustworthy', 'trustworthy')",-0.4297997,-0.5042834,-0.0744837
23,6.1435227,6.3523,"('insincere', 'sincere')",6.1435227,6.3523002,0.2087775
24,1.4412949,1.3868927,"('dishonest', 'honest')",1.4412949,1.3868927,-0.0544022
25,0.41806737,0.42122293,"('egoistic', 'altruistic')",0.4180674,0.4212229,0.0031555
26,0.7903228,0.68349844,"('hardhearted', 'benevolent')",0.7903228,0.6834984,-0.1068244
27,1.9609201,1.7541127,"('hardhearted', 'softhearted')",1.9609201,1.7541127,-0.2068074
28,1.3495159,1.3670182,"('disloyal', 'loyal')",1.3495159,1.3670182,0.0175023
29,-0.18441351,-0.2905512,"('unfair', 'fair')",-0.1844135,-0.2905512,-0.1061377
30,0.77154994,0.8359253,"('intolerant', 'tolerant')",0.7715499,0.8359253,0.0643754
31,-0.7572312,-0.89588356,"('evil', 'good')",-0.7572312,-0.8958836,-0.1386524
32,1.3000618,1.2952803,"('unkind', 'kind')",1.3000618,1.2952803,-0.0047815
33,-0.30819514,-0.36455742,"('wrong', 'right')",-0.3081951,-0.3645574,-0.0563623
34,4.784299,5.046664,"('mean', 'honorable')",4.7842989,5.0466642,0.2623653
35,-0.4696695,-0.75790364,"('corrupt', 'incorrupt')",-0.4696695,-0.7579036,-0.2882341
36,-0.2770772,-0.37111506,"('hostile', 'amicable')",-0.2770772,-0.3711151,-0.0940379
37,1.036907,1.0152736,"('fake', 'genuine')",1.036907,1.0152736,-0.0216334
38,-0.27255124,-0.15506226,"('untruthful', 'truthful')",-0.2725512,-0.1550623,0.1174889
39,0.152989,0.24375685,"('exploitative', 'cooperative')",0.152989,0.2437568,0.0907678
40,-1.4607562,-1.7765753,"('stingy', 'generous')",-1.4607562,-1.7765753,-0.3158191
41,0.33553234,0.34872958,"('unforgiving', 'forgiving')",0.3355323,0.3487296,0.0131973
42,-1.904812,-1.9831969,"('unreliable', 'reliable')",-1.904812,-1.9831969,-0.0783849
43,1.2729892,1.4044064,"('irresponsible', 'responsible')",1.2729892,1.4044064,0.1314172
44,-1.1744161,-1.233959,"('prejudiced', 'unprejudiced')",-1.1744161,-1.233959,-0.0595429
45,0.2873664,0.24728851,"('incompetent', 'competent')",0.2873664,0.2472885,-0.0400779
46,-0.7569219,-0.6934593,"('uncompetitive', 'competitive')",-0.7569219,-0.6934593,0.0634626
47,4.9622993,5.2142034,"('stupid', 'smart')",4.9622993,5.2142034,0.2519041
48,0.51571083,0.5785378,"('unintelligent', 'intelligent')",0.5157108,0.5785378,0.062827
49,0.345116,0.53267246,"('unable', 'able')",0.345116,0.5326725,0.1875565
50,-0.080651544,-0.082626626,"('clumsy', 'skillful')",-0.0806515,-0.0826266,-0.0019751
51,0.0381435,0.033665016,"('uneducated', 'educated')",0.0381435,0.033665,-0.0044785
52,0.03801401,-0.12743014,"('irrational', 'rational')",0.038014,-0.1274301,-0.1654441
53,0.29056838,0.31773508,"('uncreative', 'creative')",0.2905684,0.3177351,0.0271667
54,1.2426764,1.4017355,"('incapable', 'capable')",1.2426764,1.4017355,0.1590591
55,0.41019687,0.49155146,"('incompetent', 'clever')",0.4101969,0.4915515,0.0813546
56,0.37350366,0.49742073,"('impractical', 'practical')",0.3735037,0.4974207,0.123917
57,-2.5765316,-2.6134522,"('unimaginative', 'imaginative')",-2.5765316,-2.6134522,-0.0369206
58,0.07083774,-0.02740816,"('undiscriminating', 'discriminating')",0.0708377,-0.0274082,-0.0982459
59,0.12660751,0.11791836,"('foolish', 'wise')",0.1266075,0.1179184,-0.0086891
60,0.15078765,0.39548358,"('inefficient', 'efficient')",0.1507877,0.3954836,0.2446959
61,0.49564326,0.466089,"('illogical', 'logical')",0.4956433,0.466089,-0.0295543
62,0.73420054,0.87589824,"('incompetent', 'brilliant')",0.7342005,0.8758982,0.1416977
63,0.3798983,0.49614325,"('unperceptive', 'insightful')",0.3798983,0.4961433,0.116245
64,-6.393143,-6.452862,"('shy', 'confident')",-6.3931432,-6.4528618,-0.0597186
65,0.34385377,0.44514918,"('insecure', 'secure')",0.3438538,0.4451492,0.1012954
66,0.009505071,-0.1299894,"('inactive', 'active')",0.0095051,-0.1299894,-0.1394945
