,goodness_male,goodness_female,tuple,average_male,average_female,female-male
0,0.5906797,0.52529925,"('unsociable', 'sociable')",0.5906797,0.5252993,-0.0653804
1,0.7573295,1.0697815,"('unfriendly', 'friendly')",0.7573295,1.0697815,0.312452
2,-0.060416628,0.18896946,"('unlikable', 'likable')",-0.0604166,0.1889695,0.2493861
3,1.0790995,1.2656523,"('repellent', 'pleasant')",1.0790995,1.2656523,0.1865528
4,-7.1460614,-7.346774,"('disliked', 'liked')",-7.1460614,-7.3467741,-0.2007127
5,-0.7280374,-0.39700487,"('distant', 'outgoing')",-0.7280374,-0.3970049,0.3310325
6,-0.30757713,-0.09652607,"('distant', 'open')",-0.3075771,-0.0965261,0.211051
7,1.6853764,1.7941161,"('insensitive', 'sensitive')",1.6853764,1.7941161,0.1087397
8,0.6970685,0.70569855,"('unaffectionate', 'affectionate')",0.6970685,0.7056985,0.00863
9,1.1673917,1.4203519,"('unaffectionate', 'caring')",1.1673917,1.4203519,0.2529602
10,1.4908175,1.4913582,"('unsympathetic', 'sympathetic')",1.4908175,1.4913582,0.0005407
11,1.8296713,2.1156936,"('unhelpful', 'helpful')",1.8296713,2.1156936,0.2860223
12,-1.2860065,-1.0688338,"('unsupportive', 'supportive')",-1.2860065,-1.0688338,0.2171727
13,0.36669412,0.5696281,"('impolite', 'polite')",0.3666941,0.5696281,0.202934
14,0.65298027,0.44945943,"('antisocial', 'social')",0.6529803,0.4494594,-0.2035209
15,0.50929874,0.49033448,"('boring', 'funny')",0.5092987,0.4903345,-0.0189642
16,-0.8529544,-0.64998996,"('unpopular', 'popular')",-0.8529544,-0.64999,0.2029644
17,0.02312455,-0.05184882,"('nasty', 'nice')",0.0231245,-0.0518488,-0.0749733
18,-0.42563206,-0.27197102,"('disagreeable', 'welcoming')",-0.4256321,-0.271971,0.1536611
19,-0.83435494,-0.5117005,"('inhospitable', 'hospitable')",-0.8343549,-0.5117005,0.3226544
20,0.52827907,0.32608876,"('rough', 'thoughtful')",0.5282791,0.3260888,-0.2021903
21,0.2986356,0.60920054,"('immoral', 'moral')",0.2986356,0.6092005,0.3105649
22,0.18201226,0.2657503,"('untrustworthy', 'trustworthy')",0.1820123,0.2657503,0.083738
23,6.3103995,6.9276247,"('insincere', 'sincere')",6.3103995,6.9276247,0.6172252
24,1.6489881,2.00787,"('dishonest', 'honest')",1.6489881,2.00787,0.3588819
25,0.4944271,0.50692934,"('egoistic', 'altruistic')",0.4944271,0.5069293,0.0125022
26,1.0478075,0.5568919,"('hardhearted', 'benevolent')",1.0478075,0.5568919,-0.4909156
27,1.7792652,1.7013831,"('hardhearted', 'softhearted')",1.7792652,1.7013831,-0.0778821
28,1.3259447,1.2057853,"('disloyal', 'loyal')",1.3259447,1.2057853,-0.1201594
29,-0.34628707,-0.47963035,"('unfair', 'fair')",-0.3462871,-0.4796304,-0.1333433
30,1.1130859,1.1685716,"('intolerant', 'tolerant')",1.1130859,1.1685716,0.0554857
31,-1.6576848,-1.7182981,"('evil', 'good')",-1.6576848,-1.7182981,-0.0606133
32,1.3210907,1.339379,"('unkind', 'kind')",1.3210907,1.339379,0.0182883
33,-0.5069701,-0.38928145,"('wrong', 'right')",-0.5069701,-0.3892815,0.1176886
34,4.272683,4.963808,"('mean', 'honorable')",4.2726831,4.9638081,0.691125
35,-1.2127676,-1.479633,"('corrupt', 'incorrupt')",-1.2127676,-1.479633,-0.2668654
36,-1.2247598,-1.3719162,"('hostile', 'amicable')",-1.2247598,-1.3719162,-0.1471564
37,1.1107681,1.0047065,"('fake', 'genuine')",1.1107681,1.0047065,-0.1060616
38,-0.47653782,-0.18758959,"('untruthful', 'truthful')",-0.4765378,-0.1875896,0.2889482
39,0.5200799,0.5162263,"('exploitative', 'cooperative')",0.5200799,0.5162263,-0.0038536
40,-0.91622895,-0.9072595,"('stingy', 'generous')",-0.916229,-0.9072595,0.0089695
41,0.70640504,0.335691,"('unforgiving', 'forgiving')",0.706405,0.335691,-0.370714
42,-1.6988558,-1.753316,"('unreliable', 'reliable')",-1.6988558,-1.753316,-0.0544602
43,1.2600765,1.4528118,"('irresponsible', 'responsible')",1.2600765,1.4528118,0.1927353
44,-1.0117193,-1.3466195,"('prejudiced', 'unprejudiced')",-1.0117193,-1.3466195,-0.3349002
45,0.8499382,0.71291584,"('incompetent', 'competent')",0.8499382,0.7129158,-0.1370224
46,-0.08540149,-0.028298981,"('uncompetitive', 'competitive')",-0.0854015,-0.028299,0.0571025
47,4.740906,5.1789117,"('stupid', 'smart')",4.7409058,5.1789117,0.4380059
48,0.41528386,0.5888745,"('unintelligent', 'intelligent')",0.4152839,0.5888745,0.1735906
49,-0.3321036,-0.011073878,"('unable', 'able')",-0.3321036,-0.0110739,0.3210297
50,-0.49508134,-0.31026775,"('clumsy', 'skillful')",-0.4950813,-0.3102677,0.1848136
51,0.729565,0.9428727,"('uneducated', 'educated')",0.729565,0.9428727,0.2133077
52,-0.37206885,-0.42339855,"('irrational', 'rational')",-0.3720689,-0.4233986,-0.0513297
53,-0.32012424,-0.20528132,"('uncreative', 'creative')",-0.3201242,-0.2052813,0.1148429
54,0.6243956,1.0055764,"('incapable', 'capable')",0.6243956,1.0055764,0.3811808
55,1.2393703,1.39632,"('incompetent', 'clever')",1.2393703,1.39632,0.1569497
56,0.7787488,1.002518,"('impractical', 'practical')",0.7787488,1.0025181,0.2237693
57,-1.5762873,-1.8663772,"('unimaginative', 'imaginative')",-1.5762873,-1.8663772,-0.2900899
58,0.33511025,0.16380422,"('undiscriminating', 'discriminating')",0.3351102,0.1638042,-0.171306
59,-0.21606545,-0.032059036,"('foolish', 'wise')",-0.2160655,-0.032059,0.1840065
60,0.88338816,1.1857686,"('inefficient', 'efficient')",0.8833882,1.1857686,0.3023804
61,0.45148405,0.44132394,"('illogical', 'logical')",0.4514841,0.4413239,-0.0101602
