,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
56,1.5592505,1.640698,"('impractical', 'practical')",-0.4913049,-0.3095357,-0.3165473,-0.2207917,0.2504661,0.3701235,0.1196574
57,-0.5083411,-0.41637847,"('unimaginative', 'imaginative')",-0.5362933,-0.45313913,-2.825725,-2.7805126,-1.2901198,-1.2166767,0.0734431
58,0.21897654,0.2640513,"('undiscriminating', 'discriminating')",0.32279304,0.33372426,0.27600235,0.26079726,0.2725906,0.2861909,0.0136003
59,-0.73859143,-0.8156197,"('foolish', 'wise')",-0.19000807,-0.30642986,0.48505604,0.45612854,-0.1478478,-0.2219737,-0.0741259
60,1.0686146,1.238834,"('inefficient', 'efficient')",-0.64604855,-0.33783916,-0.04685418,0.10408269,0.1252373,0.3350259,0.2097886
61,0.040986355,0.002195371,"('illogical', 'logical')",0.18782496,0.14146534,0.9267753,0.8549512,0.3851955,0.3328706,-0.0523249
62,0.40617484,0.5379304,"('incompetent', 'brilliant')",0.25143963,0.48887908,0.11418897,0.2731066,0.2572678,0.4333053,0.1760375
63,-0.27312016,-0.15934858,"('unperceptive', 'insightful')",0.623203,0.8281066,1.6515343,1.7766292,0.6672057,0.8151291,0.1479234
64,-0.34258714,-0.33387452,"('shy', 'confident')",0.7480511,0.7527342,-5.928202,-5.8803725,-1.8409127,-1.8205043,0.0204084
65,-0.41306812,-0.40934628,"('insecure', 'secure')",-0.60458946,-0.5405536,-0.020557407,0.031862874,-0.3460716,-0.3060124,0.0400592
66,-0.9495584,-1.0102351,"('inactive', 'active')",0.20026782,0.15445244,1.3080603,1.2431076,0.1862566,0.1291083,-0.0571483
67,0.30943686,0.23927069,"('doubtful', 'determined')",-0.12440868,-0.1636268,-0.34649613,-0.30814186,-0.0538227,-0.0774993,-0.0236766
68,-1.3380625,-1.4030317,"('dependent', 'independent')",-0.5383337,-0.5546185,0.19227314,0.17307064,-0.5613743,-0.5948598,-0.0334855
69,0.13886502,0.0910279,"('lazy', 'industrious')",1.0976979,0.96112067,-0.69413716,-0.79807884,0.1808086,0.0846899,-0.0961187
70,0.42371887,0.47106463,"('lethargic', 'energetic')",-0.46229142,-0.24739756,0.33408126,0.42823392,0.0985029,0.2173003,0.1187974
71,1.5520533,1.5787308,"('diffident', 'self-confident')",-0.09008391,-0.064661205,0.9390333,0.92283523,0.8003342,0.8123016,0.0119674
72,-0.010842036,-0.024255775,"('unambitious', 'ambitious')",-0.14242256,-0.05205821,0.06842129,0.087904826,-0.0282811,0.0038636,0.0321447
73,-0.017866168,-0.06134107,"('helpless', 'self-reliant')",1.2644098,1.1458007,-3.527394,-3.5722957,-0.7602835,-0.8292786,-0.0689951
74,0.021386318,0.12748797,"('undedicated', 'dedicated')",0.592739,0.69721824,0.45221946,0.53415245,0.3554482,0.4529529,0.0975047
75,-1.3716383,-1.4019268,"('meek', 'impulsive')",-0.7633038,-0.8014807,-0.43668327,-0.407273,-0.8572084,-0.8702269,-0.0130185
76,0.09097603,0.18723805,"('anxious', 'daring')",-0.51634634,-0.36223534,-0.16719061,-0.08203977,-0.1975203,-0.085679,0.1118413
77,-0.64395815,-0.5481682,"('unmotivated', 'motivated')",-0.9065393,-0.7649896,-1.4906898,-1.338451,-1.0137291,-0.8838696,0.1298595
78,0.92323893,1.0326064,"('nonresilient', 'resilient')",0.5739323,0.7177895,0.50790244,0.5627153,0.6683578,0.771037,0.1026792
79,-0.7951402,-0.8086206,"('wavering', 'unwavering')",-1.489575,-1.5508606,0.4441531,0.52567255,-0.6135207,-0.6112696,0.0022511
80,0.6104819,0.557626,"('dominated', 'dominating')",0.9471363,1.0771213,-0.09525244,-0.022809248,0.4874552,0.5373127,0.0498575
81,0.28086138,0.26853156,"('submissive', 'aggressive')",-0.1765823,0.043231137,-0.056346178,0.11139661,0.0159776,0.1410531,0.1250755
82,-0.4414202,-0.3787867,"('poor', 'rich')",-0.78590935,-0.72064537,5.7282066,5.762093,1.5002925,1.5542204,0.0539279
83,0.19724134,0.23879337,"('powerless', 'powerful')",0.13030885,0.1840143,-0.92209697,-0.90092933,-0.1981823,-0.1593739,0.0388084
84,0.1874411,0.10492556,"('inferior', 'superior')",0.841144,0.73259765,0.44634062,0.39318955,0.4916419,0.4102376,-0.0814043
85,0.08108833,0.041474007,"('insignificant', 'prestigious')",0.028225727,-0.14724268,0.7799717,0.6817775,0.2964286,0.1920029,-0.1044257
86,0.48088548,0.50052565,"('uninfluential', 'influential')",-0.2205977,-0.13852254,1.088884,1.0390024,0.4497239,0.4670018,0.0172779
87,0.2559083,0.28524822,"('unsuccessful', 'successful')",1.6089709,1.7083708,1.3929443,1.4416702,1.0859412,1.1450964,0.0591552
88,-0.1255118,-0.113332,"('low', 'eminent')",-0.4091485,-0.47986472,0.6862248,0.72352076,0.0505215,0.0434413,-0.0070802
