,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
0,0.17136574,0.053137153,"('unsociable', 'sociable')",-0.047980174,-0.0753852,-0.42595077,-0.47941917,-0.1008551,-0.1672224,-0.0663673
1,-0.4778528,-0.7054036,"('unfriendly', 'friendly')",0.34171098,0.17779247,1.693101,1.5501482,0.5189864,0.3408457,-0.1781407
2,0.015074212,0.0033957735,"('unlikable', 'likable')",0.7178125,0.75376534,0.79154766,0.7961414,0.5081448,0.5177675,0.0096227
3,0.517216,0.6128498,"('repellent', 'pleasant')",-0.12528545,-0.09539121,0.7373423,0.84784263,0.3764243,0.4551004,0.0786761
4,-0.48962533,-0.6792796,"('disliked', 'liked')",0.014183473,-0.090840556,-6.762808,-6.90597,-2.4127499,-2.5586967,-0.1459468
5,-0.6873665,-0.72820413,"('distant', 'outgoing')",0.051000774,0.025328416,-0.33728793,-0.34007993,-0.3245512,-0.3476519,-0.0231007
6,-0.9704291,-0.96594715,"('distant', 'open')",-0.2653326,-0.30652186,-0.35742825,-0.3759054,-0.5310633,-0.5494581,-0.0183948
7,0.18593661,0.2147119,"('insensitive', 'sensitive')",-0.3663837,-0.22000928,0.385088,0.46634278,0.0682136,0.1536818,0.0854682
8,-0.32631934,-0.38928562,"('unaffectionate', 'affectionate')",-0.33615932,-0.5030013,0.75178844,0.6695349,0.0297699,-0.0742507,-0.1040206
9,0.40066493,0.33123672,"('unaffectionate', 'caring')",-0.030029496,-0.1270672,1.2661973,1.263895,0.5456109,0.4893548,-0.0562561
10,0.5771195,0.5949572,"('unsympathetic', 'sympathetic')",-0.9858808,-0.94315755,-0.7443831,-0.72129965,-0.3843815,-0.3565,0.0278815
11,0.3618275,0.41986507,"('unhelpful', 'helpful')",0.13591,0.13906927,1.6909801,1.7547328,0.7295725,0.7712224,0.0416499
12,1.6464247,1.7085898,"('unsupportive', 'supportive')",0.8824365,0.9147361,-1.9125352,-1.9062644,0.205442,0.2390205,0.0335785
13,-0.052698597,-0.04544589,"('impolite', 'polite')",-0.05157556,-0.041934885,-1.1150634,-1.1065142,-0.4064459,-0.397965,0.0084809
14,-0.044295132,0.00011090189,"('antisocial', 'social')",1.2015989,1.2864243,0.026912168,0.043538217,0.3947387,0.4433578,0.0486191
15,-0.84180105,-0.95951754,"('boring', 'funny')",0.031388167,-0.029488306,0.3069909,0.32891974,-0.1678073,-0.2200287,-0.0522214
16,-1.5149577,-1.7361273,"('unpopular', 'popular')",-0.16426344,-0.21652292,0.03308691,-0.04328093,-0.5487114,-0.6653104,-0.116599
17,0.35295367,0.4306226,"('nasty', 'nice')",-0.07377822,-0.015992243,-0.3652971,-0.29625016,-0.0287072,0.0394601,0.0681673
18,-0.3328696,-0.34495497,"('disagreeable', 'welcoming')",0.9548516,1.0169095,-0.7027143,-0.71831894,-0.0269108,-0.0154548,0.011456
19,-0.5241919,-0.5886112,"('inhospitable', 'hospitable')",-0.34141883,-0.42333007,-0.6830813,-0.68343323,-0.5162307,-0.5651248,-0.0488941
20,-0.2414135,-0.15664013,"('rough', 'thoughtful')",0.26296875,0.3444585,0.66799337,0.71068716,0.2298495,0.2995018,0.0696523
21,-0.047164965,-0.024786567,"('immoral', 'moral')",0.49139348,0.6248454,-0.7840923,-0.65395373,-0.1132879,-0.017965,0.0953229
22,-0.4806322,-0.41098902,"('untrustworthy', 'trustworthy')",0.47923854,0.5450861,-0.8795755,-0.82661265,-0.2936564,-0.2308385,0.0628179
23,0.80864775,0.82246596,"('insincere', 'sincere')",0.2398515,0.23867747,5.8219333,5.8287725,2.2901441,2.2966386,0.0064945
24,0.44435987,0.49095485,"('dishonest', 'honest')",0.35855642,0.47473952,0.46687838,0.507293,0.4232649,0.4909958,0.0677309
25,0.45155796,0.40803224,"('egoistic', 'altruistic')",0.12930448,0.14760274,1.5761058,1.6474822,0.7189895,0.7343724,0.0153829
26,0.2530104,0.119003266,"('hardhearted', 'benevolent')",2.211144,2.0460188,2.0796766,1.8986297,1.5146103,1.3545507,-0.1600596
27,-0.4347283,-0.33229622,"('hardhearted', 'softhearted')",-1.1135339,-1.0135437,1.1118134,1.1097306,-0.1454829,-0.0787031,0.0667798
28,0.035814017,-0.16996649,"('disloyal', 'loyal')",0.30313933,0.17481895,1.056506,0.91844743,0.4651531,0.3077666,-0.1573865
29,-0.76319003,-0.78538805,"('unfair', 'fair')",-0.1817937,-0.17267019,0.018555969,-0.08702255,-0.3088092,-0.3483603,-0.0395511
30,0.38767958,0.47759932,"('intolerant', 'tolerant')",0.03895118,0.08510562,0.45289928,0.45280614,0.2931767,0.3385037,0.045327
31,-1.2636424,-1.323198,"('evil', 'good')",0.49511856,0.4879562,-0.55828446,-0.5495705,-0.4422694,-0.4616041,-0.0193347
32,0.07013884,-0.11422992,"('unkind', 'kind')",0.51448816,0.474337,0.9139181,0.7371873,0.4995151,0.3657648,-0.1337503
33,0.934284,0.85602474,"('wrong', 'right')",1.4800367,1.3775167,-0.2864715,-0.36824,0.709283,0.6217672,-0.0875158
34,-0.30674905,-0.12921214,"('mean', 'honorable')",-0.13540854,0.008318737,5.0519943,5.2926154,1.5366122,1.7239073,0.1872951
35,-1.1899486,-1.3107526,"('corrupt', 'incorrupt')",-0.6538983,-0.78938586,-0.6440645,-0.7642444,-0.8293037,-0.9547942,-0.1254905
36,-1.8495606,-2.1355207,"('hostile', 'amicable')",-0.6239591,-0.9100182,-0.46194258,-0.6329923,-0.9784875,-1.2261771,-0.2476896
37,-0.067123726,0.01322392,"('fake', 'genuine')",-0.23707691,-0.17169496,-0.085224465,-0.03291026,-0.1298084,-0.0637938,0.0660146
38,0.2964642,0.27514046,"('untruthful', 'truthful')",0.42068303,0.3590306,0.049545527,0.06725078,0.2555643,0.2338073,-0.021757
39,0.77988577,0.9342278,"('exploitative', 'cooperative')",1.2367451,1.372183,0.0938503,0.18664682,0.7034938,0.8310192,0.1275254
40,1.2702258,1.2657089,"('stingy', 'generous')",0.6633308,0.68975705,-1.5493035,-1.6123234,0.1280843,0.1143809,-0.0137034
