,cf_male,cf_female,tuple,industries_male,industries_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5154884,0.3920002,"('unsociable', 'sociable')",-0.5540513,-0.7193723,-0.46425927,-0.6552016,-0.26429784,-0.3655887,-0.19178,-0.3370406,-0.1452606
1,-0.40790713,-0.33474633,"('unfriendly', 'friendly')",-0.8701056,-0.86095375,-0.31320012,-0.3677866,1.5122982,1.4520886,-0.0197287,-0.0278495,-0.0081208
2,0.40035257,0.48743472,"('unlikable', 'likable')",0.16310336,0.23128772,1.4734288,1.5935122,0.8843866,1.0129836,0.7303178,0.8313046,0.1009868
3,0.29984546,0.3763565,"('repellent', 'pleasant')",-0.12024752,-0.014689259,0.36858734,0.3767446,0.4687178,0.47464827,0.2542258,0.303265,0.0490392
4,-1.7433472,-1.7410436,"('disliked', 'liked')",0.23865414,0.20121543,0.63580716,0.54018927,-6.063949,-6.108903,-1.7332088,-1.7771355,-0.0439267
5,-0.6815056,-0.6180348,"('distant', 'outgoing')",-0.018197976,0.113282226,-0.4992087,-0.43582612,-0.34069994,-0.32566762,-0.384903,-0.3165616,0.0683414
6,-1.6820614,-1.5623788,"('distant', 'open')",-0.3718616,-0.21021949,-0.8564769,-0.8027822,0.40516904,0.37587845,-0.6263077,-0.5498755,0.0764322
7,1.236042,1.1793739,"('insensitive', 'sensitive')",0.2699766,0.27473056,0.3159146,0.21355504,0.85157484,0.79473865,0.668377,0.6155995,-0.0527775
8,-0.5971772,-0.57715654,"('unaffectionate', 'affectionate')",-0.55381113,-0.48847014,-0.60015285,-0.54895085,0.48268172,0.46087968,-0.3171149,-0.2884245,0.0286904
9,0.52586865,0.55068564,"('unaffectionate', 'caring')",-0.10023874,-0.072123,0.06308543,0.015548192,1.0901062,1.0961586,0.3947054,0.3975674,0.002862
10,1.9386433,1.8536607,"('unsympathetic', 'sympathetic')",-0.2510031,-0.3009472,-0.4831322,-0.58141303,0.013914529,-0.036045656,0.3046056,0.2338137,-0.0707919
11,1.0836582,1.065981,"('unhelpful', 'helpful')",0.21200255,0.17883608,-0.63057154,-0.6867798,1.85033,1.9208138,0.6288548,0.6197128,-0.009142
12,1.9573256,2.0488791,"('unsupportive', 'supportive')",0.202536,0.37640777,0.017805614,0.10566981,-1.6923369,-1.6428293,0.1213326,0.2220319,0.1006993
13,0.79050845,0.69411224,"('impolite', 'polite')",0.2944075,0.22705376,0.17959979,0.104285255,-0.08372951,-0.15407065,0.2951965,0.2178452,-0.0773513
14,1.117667,0.9935265,"('antisocial', 'social')",1.3351705,1.2124647,1.6364127,1.5891396,-0.24162798,-0.298327,0.9619055,0.8742009,-0.0877046
15,0.03819055,-0.020031907,"('boring', 'funny')",0.83202934,0.6543732,-0.5469535,-0.5713642,0.5114358,0.46573827,0.2086755,0.1321788,-0.0764967
16,-2.0102825,-1.9886373,"('unpopular', 'popular')",-0.93309844,-0.9094964,-1.2209356,-1.1662228,0.22502992,0.20411333,-0.9848216,-0.9650609,0.0197607
17,-1.0057799,-0.9161064,"('nasty', 'nice')",-0.5355495,-0.45985913,-0.9724145,-0.890707,-0.4744745,-0.4344249,-0.7470546,-0.6752744,0.0717802
18,-0.47174624,-0.41478866,"('disagreeable', 'welcoming')",-0.6098658,-0.53721666,-0.19798514,-0.11331335,-0.39050266,-0.40203834,-0.417525,-0.3668393,0.0506857
19,-0.47099492,-0.3703195,"('inhospitable', 'hospitable')",-1.012004,-0.89742696,-0.87287235,-0.7932979,-0.08711163,-0.038776465,-0.6107457,-0.5249552,0.0857905
20,0.66995215,0.65999675,"('rough', 'thoughtful')",0.013458066,0.095594555,-0.49506393,-0.41075832,0.84442604,0.8262287,0.2581931,0.2927654,0.0345723
21,0.70811445,0.59812057,"('immoral', 'moral')",0.6633811,0.5200433,-0.06483193,-0.15057427,-0.43974346,-0.4554922,0.21673,0.1280243,-0.0887057
22,1.7545401,1.6882803,"('untrustworthy', 'trustworthy')",-0.42293212,-0.4522614,0.16487125,0.11540954,-0.66930985,-0.7064459,0.2067923,0.1612456,-0.0455467
23,1.0370688,0.99386334,"('insincere', 'sincere')",-0.6748907,-0.6858908,-0.50452954,-0.6179395,5.848828,5.7367964,1.4266191,1.3567073,-0.0699118
24,1.172576,1.1152974,"('dishonest', 'honest')",0.12901959,0.079684176,-0.58195645,-0.65372777,0.8894257,0.81567687,0.4022662,0.3392327,-0.0630335
25,-1.5514588,-1.4984823,"('egoistic', 'altruistic')",-0.40673852,-0.39291972,0.4740949,0.4745219,1.3783762,1.349984,-0.0264316,-0.016724,0.0097076
26,0.9472747,0.91088086,"('hardhearted', 'benevolent')",1.6665758,1.684002,2.0527647,2.0595672,1.6417073,1.6088786,1.5770807,1.5658323,-0.0112484
27,-0.15914336,-0.08449176,"('hardhearted', 'softhearted')",0.1016527,0.18548846,-0.039327517,-0.026232585,1.4324515,1.2975497,0.3339083,0.3430785,0.0091702
28,1.1212239,0.9585179,"('disloyal', 'loyal')",0.31852755,0.1582616,0.031456143,-0.14802016,1.4631032,1.3352969,0.7335777,0.576014,-0.1575637
29,-0.26049587,-0.30575508,"('unfair', 'fair')",-1.0889434,-1.089573,-1.0154701,-1.0518398,-0.48143566,-0.6054884,-0.7115862,-0.763164,-0.0515778
30,1.6416669,1.6240938,"('intolerant', 'tolerant')",1.7254268,1.578199,1.5077281,1.4338323,1.1604265,1.1017392,1.5088121,1.4344661,-0.074346
31,-2.0903635,-1.9088337,"('evil', 'good')",-1.0710795,-0.9592117,-1.0543641,-0.91050756,-1.1543883,-1.1953677,-1.3425488,-1.2434802,0.0990686
32,0.60576457,0.5333218,"('unkind', 'kind')",0.053307146,-0.028466577,0.12454727,-0.0048738644,1.105369,1.0178903,0.472247,0.3794679,-0.0927791
33,0.24321407,0.23427892,"('wrong', 'right')",0.49111804,0.5083716,0.48134327,0.56126577,-0.6863418,-0.7160359,0.1323334,0.1469701,0.0146367
