,alcoa_male,alcoa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.61888945,-0.8117744,"('unsociable', 'sociable')",-0.5206411,-0.71752065,-0.5697653,-0.7646475,-0.1948822
1,-1.4249868,-1.5645728,"('unfriendly', 'friendly')",1.2350956,1.1133441,-0.0949456,-0.2256144,-0.1306688
2,1.3168623,1.2408715,"('unlikable', 'likable')",0.89902556,0.886587,1.107944,1.0637293,-0.0442147
3,0.32587597,0.4492106,"('repellent', 'pleasant')",1.0072408,1.0896013,0.6665584,0.769406,0.1028476
4,0.23278494,0.17023087,"('disliked', 'liked')",-6.1954994,-6.1635537,-2.9813573,-2.9966614,-0.0153041
5,-1.0931203,-1.1073524,"('distant', 'outgoing')",-0.5117215,-0.36088204,-0.8024209,-0.7341172,0.0683037
6,-1.3366926,-1.2684497,"('distant', 'open')",-0.71456474,-0.570748,-1.0256287,-0.9195988,0.1060299
7,-0.24297714,-0.10422051,"('insensitive', 'sensitive')",0.34245566,0.42722127,0.0497393,0.1615004,0.1117611
8,-1.3651769,-1.4505634,"('unaffectionate', 'affectionate')",0.54994595,0.4816572,-0.4076155,-0.4844531,-0.0768376
9,-1.3792404,-1.442731,"('unaffectionate', 'caring')",0.9731551,0.9835105,-0.2030427,-0.2296103,-0.0265676
10,-0.71831363,-0.7806978,"('unsympathetic', 'sympathetic')",-0.65844405,-0.7709608,-0.6883788,-0.7758293,-0.0874505
11,-0.5446519,-0.60401386,"('unhelpful', 'helpful')",1.5735345,1.6195525,0.5144413,0.5077693,-0.006672
12,-0.29997608,-0.24081816,"('unsupportive', 'supportive')",-2.0799184,-2.009991,-1.1899472,-1.1254046,0.0645426
13,-0.13974267,-0.26250118,"('impolite', 'polite')",-0.8833443,-0.9447551,-0.5115435,-0.6036282,-0.0920847
14,0.8369158,0.82140344,"('antisocial', 'social')",0.37198022,0.26372552,0.604448,0.5425645,-0.0618835
15,-0.03861871,-0.22375308,"('boring', 'funny')",0.2784757,0.26420066,0.1199285,0.0202238,-0.0997047
16,-0.8111768,-0.80642146,"('unpopular', 'popular')",0.2501084,0.21586968,-0.2805342,-0.2952759,-0.0147417
17,-0.29772776,-0.2742196,"('nasty', 'nice')",-0.092253394,-0.070338115,-0.1949906,-0.1722789,0.0227117
18,-0.44544038,-0.37591136,"('disagreeable', 'welcoming')",-0.7056268,-0.6311388,-0.5755336,-0.5035251,0.0720085
19,-1.5203779,-1.5549196,"('inhospitable', 'hospitable')",-0.54662806,-0.51812494,-1.0335029,-1.0365223,-0.0030194
20,0.17224237,0.2513756,"('rough', 'thoughtful')",0.69412553,0.7081542,0.433184,0.4797649,0.0465809
21,0.43946245,0.32010576,"('immoral', 'moral')",-0.39530176,-0.43341756,0.0220803,-0.0566559,-0.0787362
22,-0.037129022,-0.018306565,"('untrustworthy', 'trustworthy')",-0.95381147,-0.93449825,-0.4954703,-0.4764024,0.0190679
23,-0.9544516,-1.0132363,"('insincere', 'sincere')",5.573939,5.5244927,2.3097436,2.2556281,-0.0541155
24,-0.3386361,-0.4228273,"('dishonest', 'honest')",0.5029305,0.5574419,0.0821472,0.0673073,-0.0148399
25,-0.21487772,-0.16325286,"('egoistic', 'altruistic')",1.39685,1.4438953,0.5909861,0.6403213,0.0493352
26,0.50352603,0.28089708,"('hardhearted', 'benevolent')",1.8217198,1.5017558,1.1626229,0.8913264,-0.2712965
27,-0.49457076,-0.32853046,"('hardhearted', 'softhearted')",1.1271706,1.135067,0.3162999,0.4032683,0.0869684
28,-0.8272463,-0.9756713,"('disloyal', 'loyal')",0.80812144,0.6519706,-0.0095624,-0.1618503,-0.1522879
29,-0.28686392,-0.28561008,"('unfair', 'fair')",-0.3248343,-0.4426255,-0.3058491,-0.3641178,-0.0582687
30,0.33098623,0.21129863,"('intolerant', 'tolerant')",1.0817715,1.0160425,0.7063789,0.6136705,-0.0927084
31,-1.1388075,-1.1135758,"('evil', 'good')",-0.8593973,-0.8747949,-0.9991024,-0.9941853,0.0049171
32,-0.24941254,-0.47712192,"('unkind', 'kind')",0.8197322,0.4947648,0.2851598,0.0088214,-0.2763384
33,0.11781758,0.08028048,"('wrong', 'right')",-0.6094748,-0.5831934,-0.2458286,-0.2514565,-0.0056279
34,-0.13450758,-0.018662293,"('mean', 'honorable')",5.26892,5.513613,2.5672061,2.7474754,0.1802693
35,-0.3471518,-0.33002493,"('corrupt', 'incorrupt')",-0.6970653,-0.75589913,-0.5221086,-0.542962,-0.0208534
36,-0.97548944,-1.0036726,"('hostile', 'amicable')",-0.43615636,-0.5727508,-0.7058229,-0.7882117,-0.0823888
37,-0.2770675,-0.26293164,"('fake', 'genuine')",-0.123698555,-0.07249597,-0.200383,-0.1677138,0.0326692
38,-0.6564369,-0.71249753,"('untruthful', 'truthful')",-0.041544974,0.0383647,-0.3489909,-0.3370664,0.0119245
39,0.964353,0.90486586,"('exploitative', 'cooperative')",0.36255214,0.31431627,0.6634526,0.6095911,-0.0538615
40,0.16373135,0.31134838,"('stingy', 'generous')",-1.5974275,-1.4855416,-0.7168481,-0.5870966,0.1297515
41,0.014534771,-0.029078063,"('unforgiving', 'forgiving')",-0.0066899173,-0.12905852,0.0039224,-0.0790683,-0.0829907
42,0.60408795,0.6490299,"('unreliable', 'reliable')",-3.2994668,-3.275679,-1.3476894,-1.3133246,0.0343648
43,-0.65380305,-0.7124023,"('irresponsible', 'responsible')",0.23423192,0.15363707,-0.2097856,-0.2793826,-0.069597
44,0.7429855,0.68937594,"('prejudiced', 'unprejudiced')",-1.4871519,-1.564623,-0.3720832,-0.4376235,-0.0655403
45,-0.31469184,-0.28334707,"('incompetent', 'competent')",-0.025429742,-0.093719505,-0.1700608,-0.1885333,-0.0184725
46,0.2985864,0.304541,"('uncompetitive', 'competitive')",-1.1224763,-1.1351223,-0.411945,-0.4152907,-0.0033457
47,-0.07470785,0.04865606,"('stupid', 'smart')",4.889689,5.028615,2.4074905,2.5386355,0.131145
48,-0.14935644,-0.20018914,"('unintelligent', 'intelligent')",0.65544766,0.6255659,0.2530456,0.2126884,-0.0403572
49,-0.035186596,0.038859114,"('unable', 'able')",-0.49681684,-0.3802121,-0.2660017,-0.1706765,0.0953252
50,-0.19834289,-0.19466847,"('clumsy', 'skillful')",-0.2946934,-0.37720776,-0.2465181,-0.2859381,-0.03942
51,-0.066772595,-0.17662656,"('uneducated', 'educated')",0.53199166,0.41830993,0.2326095,0.1208417,-0.1117678
52,-0.79967636,-1.022652,"('irrational', 'rational')",0.33878028,0.23431541,-0.230448,-0.3941683,-0.1637203
53,-1.5438942,-1.4954324,"('uncreative', 'creative')",0.38998467,0.37640628,-0.5769547,-0.559513,0.0174417
54,-0.4513322,-0.53880507,"('incapable', 'capable')",0.54061955,0.47306684,0.0446437,-0.0328691,-0.0775128
55,0.20893046,0.2583763,"('incompetent', 'clever')",0.45498294,0.48227486,0.3319567,0.3703256,0.0383689
56,0.40639475,0.32951182,"('impractical', 'practical')",-0.3507653,-0.3692383,0.0278147,-0.0198632,-0.0476779
57,-0.17217386,-0.20390181,"('unimaginative', 'imaginative')",-2.7538497,-2.846798,-1.4630117,-1.5253499,-0.0623382
58,0.024626423,0.05061917,"('undiscriminating', 'discriminating')",0.3920101,0.40328127,0.2083183,0.2269502,0.0186319
59,-0.6163948,-0.6143715,"('foolish', 'wise')",-0.11556874,-0.077890344,-0.3659818,-0.3461309,0.0198509
60,0.7270188,0.7654574,"('inefficient', 'efficient')",-0.12556772,0.019581756,0.3007255,0.3925196,0.0917941
61,-0.06368163,-0.21569055,"('illogical', 'logical')",0.6385323,0.4650054,0.2874253,0.1246574,-0.1627679
62,0.8629538,0.9390685,"('incompetent', 'brilliant')",0.5165539,0.714128,0.6897538,0.8265983,0.1368445
63,-0.28674707,-0.2648288,"('unperceptive', 'insightful')",0.28707388,0.3591377,0.0001634,0.0471545,0.0469911
64,0.4509958,0.34973082,"('shy', 'confident')",-5.9730525,-5.9513016,-2.7610283,-2.8007853,-0.039757
65,0.43047652,0.3041563,"('insecure', 'secure')",-0.3566576,-0.3522036,0.0369095,-0.0240237,-0.0609332
66,-0.63620746,-0.7064742,"('inactive', 'active')",-0.07318705,-0.12910722,-0.3546973,-0.4177907,-0.0630934
67,-0.31074554,-0.41165945,"('doubtful', 'determined')",-0.567493,-0.7524795,-0.4391193,-0.5820695,-0.1429502
68,-0.1589899,-0.10137664,"('dependent', 'independent')",-0.9275021,-0.8317995,-0.543246,-0.4665881,0.0766579
69,0.31699294,0.35465592,"('lazy', 'industrious')",-0.71105456,-0.6018278,-0.1970308,-0.1235859,0.0734449
70,0.008795025,0.07222252,"('lethargic', 'energetic')",-0.15288077,-0.09969908,-0.0720429,-0.0137383,0.0583046
71,-0.57457876,-0.52449304,"('diffident', 'self-confident')",0.16732892,0.1604497,-0.2036249,-0.1820217,0.0216032
72,0.2768979,0.31850863,"('unambitious', 'ambitious')",-0.38642603,-0.3401742,-0.0547641,-0.0108328,0.0439313
73,0.9700676,0.9473426,"('helpless', 'self-reliant')",-2.9580827,-2.7377064,-0.9940075,-0.8951819,0.0988256
74,-0.028373599,-0.06849953,"('undedicated', 'dedicated')",-0.32237062,-0.4507934,-0.1753721,-0.2596464,-0.0842743
75,0.27018842,0.32967842,"('meek', 'impulsive')",-0.6882028,-0.5806512,-0.2090072,-0.1254864,0.0835208
76,0.70069855,0.7213374,"('anxious', 'daring')",-0.4337775,-0.4057017,0.1334605,0.1578178,0.0243573
77,-0.4145442,-0.31746423,"('unmotivated', 'motivated')",-1.2479217,-1.0742888,-0.831233,-0.6958765,0.1353565
78,-0.42313084,-0.2958554,"('nonresilient', 'resilient')",-0.1156578,-0.05353654,-0.2693943,-0.174696,0.0946983
79,-0.90557784,-0.99096525,"('wavering', 'unwavering')",-0.67638147,-0.70639265,-0.7909796,-0.8486789,-0.0576993
80,0.9305941,0.9035478,"('dominated', 'dominating')",-0.6356563,-0.5691219,0.1474689,0.167213,0.0197441
81,0.9399324,0.7801228,"('submissive', 'aggressive')",-0.5089256,-0.5248221,0.2155034,0.1276504,-0.087853
82,-0.52194315,-0.50834936,"('poor', 'rich')",5.9044175,5.88547,2.6912372,2.6885602,-0.002677
83,-0.19672833,-0.2704342,"('powerless', 'powerful')",-0.9684769,-1.0167391,-0.5826026,-0.6435866,-0.060984
84,0.34010762,0.32426128,"('inferior', 'superior')",0.48516715,0.5472541,0.4126374,0.4357577,0.0231203
85,-0.29524177,-0.39593026,"('insignificant', 'prestigious')",-0.047835395,-0.15012497,-0.1715386,-0.2730276,-0.101489
86,-1.2236834,-1.3903182,"('uninfluential', 'influential')",-0.17045185,-0.36388904,-0.6970676,-0.8771036,-0.180036
87,0.7197292,0.55045456,"('unsuccessful', 'successful')",0.9872269,1.0278996,0.8534781,0.7891771,-0.064301
88,-0.34345418,-0.5525381,"('low', 'eminent')",-0.286877,-0.4104891,-0.3151656,-0.4815136,-0.166348
