,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.298586,-1.3793553,"('unsociable', 'sociable')",-1.3170749,-1.4664927,0.2509145,0.16907643,-0.78146565,-0.8629705,-0.786553,-0.8849355,-0.0983825
1,-0.62684727,-0.61962765,"('unfriendly', 'friendly')",0.23817614,0.13355353,-0.18826234,-0.14918324,1.9237986,1.8529273,0.3367163,0.3044175,-0.0322988
2,0.6034901,0.6879772,"('unlikable', 'likable')",1.445063,1.5857711,1.9022934,1.9796474,0.9843278,1.1140608,1.2337935,1.3418642,0.1080707
3,-0.9000116,-0.7174923,"('repellent', 'pleasant')",-0.8032905,-0.78691834,0.9149891,0.9397026,0.2831166,0.32271698,-0.1262991,-0.0604978,0.0658013
4,-0.08737158,-0.13321629,"('disliked', 'liked')",0.14614496,0.08423169,-0.60569614,-0.69154143,-5.99453,-6.0416965,-1.6353632,-1.6955557,-0.0601925
5,-0.34442863,-0.26149958,"('distant', 'outgoing')",0.29379296,0.42699286,-1.3501639,-1.2779725,-0.20995227,-0.106892556,-0.402688,-0.3048429,0.0978451
6,-0.2171141,-0.043869257,"('distant', 'open')",0.20133667,0.3352665,-1.7471427,-1.67443,0.27817756,0.39305347,-0.3711857,-0.2474948,0.1236909
7,-0.09261338,-0.031058315,"('insensitive', 'sensitive')",-0.58057106,-0.6086886,-0.01835369,0.15731606,0.8172732,0.82331866,0.0314338,0.085222,0.0537882
8,-0.68066573,-0.63345706,"('unaffectionate', 'affectionate')",0.018447429,0.0027942508,-0.5448573,-0.5194777,0.60484606,0.58426666,-0.1505574,-0.1414685,0.0090889
9,-0.09045171,-0.01904846,"('unaffectionate', 'caring')",-0.048313964,-0.046125304,-0.25558195,-0.1913833,1.0719665,1.1089066,0.1694047,0.2130874,0.0436827
10,-0.55185664,-0.4901627,"('unsympathetic', 'sympathetic')",-1.9039247,-1.9166132,-0.7828182,-0.62226874,-0.6610093,-0.63220644,-0.9749023,-0.9153128,0.0595895
11,-0.16189891,-0.16461778,"('unhelpful', 'helpful')",-0.39308107,-0.36416593,-0.47437948,-0.42073452,1.7344033,1.7968273,0.1762609,0.2118273,0.0355664
12,0.42018023,0.61991704,"('unsupportive', 'supportive')",-0.057370864,0.1315499,0.6156804,0.8922273,-1.6832905,-1.5663576,-0.1762002,0.0193341,0.1955343
13,-0.5546886,-0.63310754,"('impolite', 'polite')",-0.23348515,-0.26274458,-0.02254843,-0.019708566,-0.577944,-0.5704768,-0.3471665,-0.3715094,-0.0243429
14,-0.490218,-0.5283355,"('antisocial', 'social')",0.58343345,0.56327546,1.8498648,1.9327737,-0.3831124,-0.46470347,0.389992,0.3757525,-0.0142395
15,0.25957793,0.13089003,"('boring', 'funny')",0.48798475,0.46037546,-0.80484396,-0.9050241,0.67844445,0.6463924,0.1552908,0.0831584,-0.0721324
16,-1.2700582,-1.2493136,"('unpopular', 'popular')",0.28447968,0.15455353,-0.3499821,-0.32557794,0.46780747,0.48027623,-0.2169383,-0.2350155,-0.0180772
17,-0.10580046,-0.024297066,"('nasty', 'nice')",-0.55451125,-0.46810487,-0.67335415,-0.576773,-0.24628182,-0.14816277,-0.3949869,-0.3043344,0.0906525
18,0.69851875,0.84296083,"('disagreeable', 'welcoming')",1.0510252,1.1430676,-0.23812953,-0.16144046,-0.27050427,-0.25918955,0.3102275,0.3913496,0.0811221
19,0.3836732,0.4961831,"('inhospitable', 'hospitable')",-0.628585,-0.5631907,-1.6912379,-1.723743,-0.0077574737,0.0811988,-0.4859768,-0.4273879,0.0585889
20,0.1912305,0.26628745,"('rough', 'thoughtful')",0.5092044,0.5970138,1.1377711,1.2735558,0.8996019,0.8729237,0.684452,0.7524452,0.0679932
21,0.026034556,-0.054323442,"('immoral', 'moral')",-0.3361212,-0.35397837,0.20854811,0.30120745,-0.80796856,-0.7552209,-0.2273768,-0.2155788,0.011798
22,-0.7153255,-0.71960837,"('untrustworthy', 'trustworthy')",-0.41408962,-0.420065,0.5055016,0.5340509,-0.9026895,-0.9140635,-0.3816507,-0.3799215,0.0017292
23,-0.30787113,-0.2426267,"('insincere', 'sincere')",-0.6372786,-0.6564935,0.33657897,0.3971106,5.7626247,5.677849,1.2885134,1.2939599,0.0054465
