,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
0,0.4396135,0.33466014,"('unsociable', 'sociable')",-0.0032916889,-0.0877209,-0.37468225,-0.42418185,0.0205465,-0.0590809,-0.0796274
1,-0.30479982,-0.36746335,"('unfriendly', 'friendly')",1.0023646,0.95401824,1.274656,1.2510899,0.657407,0.6125483,-0.0448587
2,1.3703256,1.4396359,"('unlikable', 'likable')",1.6320934,1.6768392,0.8908872,0.9271625,1.2977688,1.3478793,0.0501105
3,0.35590348,0.42857686,"('repellent', 'pleasant')",-0.83378893,-0.8021001,0.5174686,0.5028138,0.0131944,0.0430969,0.0299025
4,-0.3851485,-0.35132614,"('disliked', 'liked')",0.22600669,0.28253683,-7.0685697,-7.09695,-2.4092372,-2.3885798,0.0206574
5,-0.6693974,-0.64661163,"('distant', 'outgoing')",1.596191,1.6557009,0.2066474,0.219344,0.3778137,0.4094778,0.0316641
6,-0.62121946,-0.5772523,"('distant', 'open')",1.2043588,1.2455604,0.53618085,0.5565161,0.3731067,0.4082747,0.035168
7,0.7164411,0.68247503,"('insensitive', 'sensitive')",-0.16304533,-0.11217968,0.2820205,0.3955917,0.2784721,0.3219624,0.0434903
8,-0.6376827,-0.6758413,"('unaffectionate', 'affectionate')",0.36982876,0.30163556,0.8221603,0.81776375,0.1847688,0.1478527,-0.0369161
9,0.84672236,0.8376555,"('unaffectionate', 'caring')",1.3532456,1.3095129,1.4973259,1.518543,1.2324313,1.2219038,-0.0105275
10,1.3659399,1.2974423,"('unsympathetic', 'sympathetic')",-1.9377723,-1.9571333,0.27154163,0.37492684,-0.1000969,-0.0949214,0.0051755
11,1.88253,1.9100353,"('unhelpful', 'helpful')",-0.18507576,-0.18883364,1.7104113,1.7585998,1.1359552,1.1599338,0.0239786
12,1.7969128,1.8752568,"('unsupportive', 'supportive')",0.14362957,0.26341718,-1.772378,-1.6921729,0.0560548,0.1488337,0.0927789
13,1.0723927,1.0087556,"('impolite', 'polite')",0.22556043,0.23129484,-0.10282323,-0.10625075,0.3983766,0.3779332,-0.0204434
14,0.56945956,0.6032931,"('antisocial', 'social')",-0.58511543,-0.54367274,-0.19436492,-0.2559587,-0.0700069,-0.0654461,0.0045608
15,0.2520735,0.24201462,"('boring', 'funny')",1.472676,1.4326077,0.55911744,0.50956255,0.761289,0.7280616,-0.0332274
16,-1.0603994,-1.0483172,"('unpopular', 'popular')",0.0021706559,0.0039038025,0.58760095,0.49614125,-0.1568759,-0.1827574,-0.0258815
17,0.08969977,0.18063499,"('nasty', 'nice')",0.4713129,0.5517087,-0.3259399,-0.30522057,0.0783576,0.1423744,0.0640168
18,0.31210396,0.3454752,"('disagreeable', 'welcoming')",-0.08290002,-0.06014552,-0.3726344,-0.41998765,-0.0478102,-0.044886,0.0029242
19,-0.28044885,-0.23983122,"('inhospitable', 'hospitable')",-0.71811235,-0.70352554,-0.34415907,-0.2590191,-0.4475734,-0.400792,0.0467814
20,0.07321109,0.05381356,"('rough', 'thoughtful')",-0.46005222,-0.44035748,0.047715757,-0.0059789643,-0.1130418,-0.130841,-0.0177992
21,1.344315,1.3101846,"('immoral', 'moral')",-0.8865848,-0.9128466,-0.64375293,-0.5530836,-0.0620076,-0.0519152,0.0100924
22,0.19457018,0.15935618,"('untrustworthy', 'trustworthy')",-1.4233454,-1.4452928,-0.88200897,-0.85848844,-0.7035948,-0.7148083,-0.0112135
