,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,female-male
0,0.75774854,0.86639684,"('unsociable', 'sociable')",-0.6803335,-0.7051449,-0.21047767,-0.26940176,-0.0443542,-0.0360499,0.0083043
1,0.26065215,0.2959018,"('unfriendly', 'friendly')",-1.2573388,-1.2824212,2.5115838,2.4153163,0.5049657,0.4762656,-0.0287001
2,-0.20495525,-0.11758853,"('unlikable', 'likable')",-0.4934671,-0.42885095,0.18082085,0.2338418,-0.1725338,-0.1041992,0.0683346
3,-0.8875097,-0.6692927,"('repellent', 'pleasant')",-0.2986312,-0.15965243,-0.27221304,-0.14280573,-0.486118,-0.323917,0.162201
4,-0.25398108,-0.3252974,"('disliked', 'liked')",-0.28661424,-0.4263157,-6.4131465,-6.5765905,-2.317914,-2.4427346,-0.1248206
5,0.83909047,0.835322,"('distant', 'outgoing')",-0.2220728,-0.1818741,0.4446869,0.37493658,0.3539015,0.3427948,-0.0111067
6,0.23592928,0.21309222,"('distant', 'open')",-0.2835915,-0.26839358,0.87740767,0.80782133,0.2765818,0.25084,-0.0257418
7,0.1799881,0.33950427,"('insensitive', 'sensitive')",-1.0092587,-0.8887402,0.2569624,0.3340451,-0.1907694,-0.0717303,0.1190391
8,-0.69560176,-0.7057636,"('unaffectionate', 'affectionate')",-0.8773812,-0.81801635,1.2020924,1.1256633,-0.1236302,-0.1327055,-0.0090753
9,-0.09240465,-0.06131926,"('unaffectionate', 'caring')",-1.5969597,-1.5215393,1.3690648,1.3662192,-0.1067665,-0.0722131,0.0345534
10,-0.39898628,-0.19202188,"('unsympathetic', 'sympathetic')",-1.2498527,-1.1142671,-1.0336242,-0.96562046,-0.8941544,-0.7573032,0.1368512
11,0.165715,0.3280559,"('unhelpful', 'helpful')",-0.2307118,-0.09926385,1.4557304,1.526701,0.4635779,0.5851643,0.1215864
12,0.39924723,0.6188866,"('unsupportive', 'supportive')",-0.78518885,-0.5938397,-1.7211833,-1.6793191,-0.7023749,-0.5514241,0.1509508
13,0.41317528,0.48277268,"('impolite', 'polite')",-0.37778115,-0.33736998,-0.9726114,-0.947633,-0.3124058,-0.2674101,0.0449957
14,1.2337065,1.3317003,"('antisocial', 'social')",0.38374606,0.48216373,-0.86593944,-0.8598044,0.2505044,0.3180199,0.0675155
15,1.060125,1.0394658,"('boring', 'funny')",-0.09451419,-0.07219429,0.45116606,0.35718012,0.472259,0.4414839,-0.0307751
16,-1.1707633,-1.0828698,"('unpopular', 'popular')",-0.6834958,-0.76305157,0.50482017,0.49456197,-0.449813,-0.4504531,-0.0006401
17,-1.2946514,-1.2000217,"('nasty', 'nice')",-0.8705565,-0.8267899,-0.683032,-0.631556,-0.9494133,-0.8861225,0.0632908
18,-0.424194,-0.32775953,"('disagreeable', 'welcoming')",-0.2935476,-0.23642363,-0.09172557,-0.123637356,-0.2698224,-0.2292735,0.0405489
19,-1.2118455,-1.1624151,"('inhospitable', 'hospitable')",-1.2956581,-1.2148438,0.018398387,0.071268976,-0.8297017,-0.7686632,0.0610385
20,-0.56507516,-0.47598603,"('rough', 'thoughtful')",-0.7021651,-0.7444569,1.0820004,1.0965381,-0.0617466,-0.0413016,0.020445
21,0.5603704,0.74764407,"('immoral', 'moral')",0.16281492,0.2561532,-1.161249,-1.0741357,-0.1460212,-0.0234461,0.1225751
22,0.7339733,0.8151505,"('untrustworthy', 'trustworthy')",0.46497828,0.48578745,-0.9679217,-0.96886194,0.07701,0.110692,0.033682
23,0.50791746,0.68069905,"('insincere', 'sincere')",-0.7921475,-0.64997274,5.75605,5.8246775,1.82394,1.9518013,0.1278613
24,0.3959139,0.43043962,"('dishonest', 'honest')",-0.102592774,-0.043148957,0.591573,0.5734973,0.2949647,0.3202627,0.025298
25,-0.3459533,-0.37865847,"('egoistic', 'altruistic')",-0.46034265,-0.512712,2.0089538,1.9600186,0.400886,0.356216,-0.04467
26,-0.120111205,-0.13024291,"('hardhearted', 'benevolent')",-1.0955822,-1.126217,1.8762908,1.8746034,0.2201991,0.2060478,-0.0141513
27,-0.4874855,-0.48316216,"('hardhearted', 'softhearted')",-0.651227,-0.56445557,1.3010641,1.2178425,0.0541172,0.0567416,0.0026244
28,-0.44522446,-0.475414,"('disloyal', 'loyal')",-0.71068496,-0.7810854,1.0370638,0.9300491,-0.0396152,-0.1088168,-0.0692016
29,0.7240433,0.64287597,"('unfair', 'fair')",-0.2679654,-0.41543096,-0.4569869,-0.6426696,-0.000303,-0.1384082,-0.1381052
30,0.5718115,0.7152545,"('intolerant', 'tolerant')",-0.5844086,-0.43609416,1.0691065,1.1237636,0.3521698,0.4676413,0.1154715
