,stumbling_male,stumbling_female,tuple,average_male,average_female,female-male
0,0.41003326,0.26444542,"('unsociable', 'sociable')",0.4100333,0.2644454,-0.1455879
1,1.2812198,1.3153126,"('unfriendly', 'friendly')",1.2812198,1.3153126,0.0340928
2,0.7002642,0.75288737,"('unlikable', 'likable')",0.7002642,0.7528874,0.0526232
3,1.3204572,1.3912854,"('repellent', 'pleasant')",1.3204572,1.3912854,0.0708282
4,-6.959964,-6.980906,"('disliked', 'liked')",-6.9599638,-6.980906,-0.0209422
5,-0.15457304,-0.057694267,"('distant', 'outgoing')",-0.154573,-0.0576943,0.0968787
6,-0.078095034,0.03490185,"('distant', 'open')",-0.078095,0.0349018,0.1129968
7,1.677153,1.6530951,"('insensitive', 'sensitive')",1.677153,1.6530951,-0.0240579
8,0.66776854,0.6936634,"('unaffectionate', 'affectionate')",0.6677685,0.6936634,0.0258949
9,1.1487437,1.2026355,"('unaffectionate', 'caring')",1.1487437,1.2026355,0.0538918
10,1.7468044,1.7065996,"('unsympathetic', 'sympathetic')",1.7468044,1.7065996,-0.0402048
11,2.1858778,2.1787996,"('unhelpful', 'helpful')",2.1858778,2.1787996,-0.0070782
12,-0.84840846,-0.8868642,"('unsupportive', 'supportive')",-0.8484085,-0.8868642,-0.0384557
13,0.45716536,0.33951238,"('impolite', 'polite')",0.4571654,0.3395124,-0.117653
14,0.53485525,0.34644294,"('antisocial', 'social')",0.5348552,0.3464429,-0.1884123
15,0.22034277,0.24389432,"('boring', 'funny')",0.2203428,0.2438943,0.0235515
16,-0.5052562,-0.42279652,"('unpopular', 'popular')",-0.5052562,-0.4227965,0.0824597
17,-0.14417467,-0.1614053,"('nasty', 'nice')",-0.1441747,-0.1614053,-0.0172306
18,-0.13487512,-0.21374476,"('disagreeable', 'welcoming')",-0.1348751,-0.2137448,-0.0788697
19,-0.28734684,-0.17848441,"('inhospitable', 'hospitable')",-0.2873468,-0.1784844,0.1088624
20,0.94235784,0.8624025,"('rough', 'thoughtful')",0.9423578,0.8624025,-0.0799553
21,0.6178667,0.57150894,"('immoral', 'moral')",0.6178667,0.5715089,-0.0463578
22,0.27822924,0.17483273,"('untrustworthy', 'trustworthy')",0.2782292,0.1748327,-0.1033965
23,6.9767504,6.9610205,"('insincere', 'sincere')",6.9767504,6.9610205,-0.0157299
24,2.4614737,2.4365513,"('dishonest', 'honest')",2.4614737,2.4365513,-0.0249224
25,0.2750214,0.25208408,"('egoistic', 'altruistic')",0.2750214,0.2520841,-0.0229373
26,-0.121041425,-0.120142855,"('hardhearted', 'benevolent')",-0.1210414,-0.1201429,0.0008985
27,1.4262816,1.3496816,"('hardhearted', 'softhearted')",1.4262816,1.3496816,-0.0766
28,1.3176745,1.3226069,"('disloyal', 'loyal')",1.3176745,1.3226069,0.0049324
29,-0.19344947,-0.28690627,"('unfair', 'fair')",-0.1934495,-0.2869063,-0.0934568
30,1.0912018,0.9874594,"('intolerant', 'tolerant')",1.0912018,0.9874594,-0.1037424
31,-1.5469528,-1.4942783,"('evil', 'good')",-1.5469528,-1.4942783,0.0526745
32,1.4249091,1.3336935,"('unkind', 'kind')",1.4249091,1.3336935,-0.0912156
33,-0.617579,-0.5663692,"('wrong', 'right')",-0.617579,-0.5663692,0.0512098
34,4.5245247,4.6726813,"('mean', 'honorable')",4.5245247,4.6726813,0.1481566
35,-1.0982003,-1.1204333,"('corrupt', 'incorrupt')",-1.0982003,-1.1204333,-0.022233
36,-1.478716,-1.3547373,"('hostile', 'amicable')",-1.478716,-1.3547373,0.1239787
37,1.0987241,1.0986918,"('fake', 'genuine')",1.0987241,1.0986918,-3.23e-05
38,0.30485,0.27081522,"('untruthful', 'truthful')",0.30485,0.2708152,-0.0340348
39,0.18262763,0.14286414,"('exploitative', 'cooperative')",0.1826276,0.1428641,-0.0397635
