,nielsen_male,nielsen_female,tuple,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
26,2.5946434,2.618584,"('hardhearted', 'benevolent')",2.6346025,2.5719388,2.901757,2.7560606,2.7103345,2.6488611,-0.0614734
27,1.5892575,1.5072126,"('hardhearted', 'softhearted')",0.6348799,0.5526933,0.40425983,0.11462563,0.8761324,0.7248439,-0.1512885
28,0.9168976,0.9323335,"('disloyal', 'loyal')",-0.089416504,-0.23096433,0.81490225,0.6845804,0.5474611,0.4619832,-0.0854779
29,0.0964676,0.09217928,"('unfair', 'fair')",-0.38826084,-0.37083784,-0.50027037,-0.5749458,-0.2640212,-0.2845348,-0.0205136
30,0.5891708,0.6634547,"('intolerant', 'tolerant')",0.58632797,0.4986204,0.04318715,0.026561826,0.4062286,0.3962123,-0.0100163
31,0.21883248,0.41155136,"('evil', 'good')",0.23279244,0.35084093,0.5978089,0.63165224,0.3498113,0.4646815,0.1148702
32,-0.030642897,-0.058729734,"('unkind', 'kind')",-0.29200345,-0.40846127,-0.19015288,-0.3307184,-0.1709331,-0.2659698,-0.0950367
33,0.882034,0.7983357,"('wrong', 'right')",1.0121155,0.97750926,0.49925897,0.3917241,0.7978028,0.7225231,-0.0752797
34,-0.24054487,-0.09376236,"('mean', 'honorable')",-0.9752819,-0.8221595,2.7064312,2.6642451,0.4968681,0.5827744,0.0859063
35,0.46557403,0.3778292,"('corrupt', 'incorrupt')",0.4172837,0.3763867,0.45910636,0.36756596,0.4473214,0.3739273,-0.0733941
36,0.35510415,0.5383146,"('hostile', 'amicable')",0.1635187,0.068088666,1.5470341,1.4084073,0.6885524,0.6716035,-0.0169489
37,-0.06616578,-0.063246675,"('fake', 'genuine')",-0.079525374,-0.064752124,0.39701536,0.3408813,0.0837747,0.0709608,-0.0128139
38,0.20502774,0.24739704,"('untruthful', 'truthful')",-0.25421122,-0.28443298,0.37720323,0.40666577,0.1093399,0.1232099,0.01387
39,1.7967732,1.7624404,"('exploitative', 'cooperative')",-0.103048116,-0.0889695,0.57260364,0.54682046,0.7554429,0.7400971,-0.0153458
40,0.08056702,0.14478204,"('stingy', 'generous')",0.7607183,0.7198385,-0.8433171,-0.9564738,-0.0006773,-0.0306178,-0.0299405
41,-0.2602183,-0.06613097,"('unforgiving', 'forgiving')",-0.057287265,-0.018871922,0.6566388,0.59575796,0.1130444,0.1702517,0.0572073
42,1.5043266,1.537764,"('unreliable', 'reliable')",1.5824356,1.6509249,-0.92639697,-0.8936666,0.7201217,0.7650073,0.0448856
43,0.45665202,0.48794085,"('irresponsible', 'responsible')",-0.2683626,-0.19006482,0.6945896,0.6490636,0.294293,0.3156465,0.0213535
44,-1.1088575,-1.181231,"('prejudiced', 'unprejudiced')",-0.082734264,-0.0047145374,-1.14356,-1.1461511,-0.7783839,-0.7773655,0.0010184
45,-0.4527101,-0.22716513,"('incompetent', 'competent')",-0.14799702,-0.14151426,0.8678192,0.8583972,0.0890374,0.1632393,0.0742019
46,-0.3973079,-0.29764464,"('uncompetitive', 'competitive')",0.3078075,0.32751977,-0.49263248,-0.48474002,-0.1940443,-0.1516216,0.0424227
47,-0.18523319,-0.13858779,"('stupid', 'smart')",-0.32045826,-0.29898492,3.5232146,3.394456,1.005841,0.9856277,-0.0202133
48,-0.19467038,-0.15269765,"('unintelligent', 'intelligent')",-0.6623655,-0.66014326,-0.45797133,-0.43736607,-0.4383357,-0.4167356,0.0216001
49,-0.5658313,-0.52434826,"('unable', 'able')",-0.8560201,-0.7203484,-0.83121514,-0.7717381,-0.7510222,-0.6721449,0.0788773
50,0.21209578,0.17214781,"('clumsy', 'skillful')",-0.11611453,-0.14773001,-0.42086124,-0.55356586,-0.1082933,-0.1763827,-0.0680894
51,-0.9687989,-1.0365267,"('uneducated', 'educated')",-0.53729707,-0.63249624,-0.2905933,-0.3216842,-0.5988964,-0.6635691,-0.0646727
52,-0.18590342,-0.31518337,"('irrational', 'rational')",-0.79356664,-0.94977516,-0.01682558,-0.18408695,-0.3320985,-0.4830151,-0.1509166
53,0.32489923,0.39891002,"('uncreative', 'creative')",0.19103657,0.1408156,1.2131327,1.0958076,0.5763562,0.5451777,-0.0311785
54,1.0823387,1.0681192,"('incapable', 'capable')",0.50521904,0.51562977,0.4419291,0.3635104,0.6764956,0.6490864,-0.0274092
55,-0.27533436,-0.20764238,"('incompetent', 'clever')",-0.5401514,-0.5806082,-0.1635789,-0.120375484,-0.3263549,-0.3028754,0.0234795
56,0.55401874,0.60434616,"('impractical', 'practical')",-0.21658328,-0.19771713,0.32101786,0.3683876,0.2194844,0.2583389,0.0388545
57,-0.88510466,-0.8542542,"('unimaginative', 'imaginative')",0.03928885,-0.037640613,-0.30226514,-0.19409074,-0.3826936,-0.3619952,0.0206984
58,0.888046,1.0141057,"('undiscriminating', 'discriminating')",1.285168,1.3520898,1.1984528,1.2434237,1.123889,1.2032064,0.0793174
59,1.1000905,0.99975526,"('foolish', 'wise')",0.20582572,0.17320961,0.25299034,0.19379714,0.5196355,0.4555873,-0.0640482
60,-0.50897807,-0.4197054,"('inefficient', 'efficient')",-0.5368826,-0.5233495,-0.80647856,-0.6911823,-0.6174464,-0.5447458,0.0727006
61,0.9982774,0.8984475,"('illogical', 'logical')",0.021491636,-0.10160914,0.83309156,0.6971366,0.6176202,0.4979916,-0.1196286
62,-0.28041714,-0.22155818,"('incompetent', 'brilliant')",0.004281504,0.09305319,-0.10836854,-0.067804,-0.1281681,-0.0654363,0.0627318
63,-0.2070437,-0.10839873,"('unperceptive', 'insightful')",0.3460751,0.3708531,0.6099322,0.6445082,0.2496545,0.3023208,0.0526663
64,-0.58022,-0.6673718,"('shy', 'confident')",0.9729944,0.99463373,-3.6983879,-3.4181402,-1.1018712,-1.0302927,0.0715785
65,-0.25700045,-0.336498,"('insecure', 'secure')",-0.25070512,-0.30901983,-0.0401689,-0.02533025,-0.1826248,-0.223616,-0.0409912
66,0.4761109,0.42766145,"('inactive', 'active')",1.3532892,1.4189907,1.3310668,1.2787521,1.053489,1.0418015,-0.0116875
67,-0.68043184,-0.70387846,"('doubtful', 'determined')",0.14191882,0.20118739,-1.0339019,-0.9358819,-0.5241383,-0.4795243,0.044614
68,-1.1154834,-1.1841167,"('dependent', 'independent')",-1.0114822,-1.0245898,-0.84061325,-0.81230587,-0.989193,-1.0070041,-0.0178111
69,0.63496953,0.60900295,"('lazy', 'industrious')",0.8537163,0.9041062,0.4060573,0.42859334,0.6315811,0.6472342,0.0156531
70,0.27022615,0.24289185,"('lethargic', 'energetic')",0.60128564,0.5485042,0.09245059,0.0424681,0.3213208,0.2779547,-0.0433661
71,1.590855,1.6600753,"('diffident', 'self-confident')",1.1591152,1.1597555,0.5483249,0.5017181,1.0994317,1.107183,0.0077513
72,0.6082771,0.5737293,"('unambitious', 'ambitious')",0.2229507,0.23648867,0.43730664,0.49370286,0.4228448,0.4346403,0.0117955
73,1.0443411,1.0100368,"('helpless', 'self-reliant')",0.79421854,0.82465655,-1.6522679,-1.5854424,0.0620972,0.0830837,0.0209865
74,1.2886364,1.3938668,"('undedicated', 'dedicated')",0.54660326,0.55386895,0.9238276,0.8435734,0.9196891,0.9304364,0.0107473
75,-0.49360806,-0.43671665,"('meek', 'impulsive')",0.7432858,0.8089324,-0.32861724,-0.24662417,-0.0263132,0.0418639,0.0681771
76,-0.59696215,-0.538706,"('anxious', 'daring')",-0.06421762,0.00042959768,-0.5730319,-0.5367712,-0.4114039,-0.3583492,0.0530547
77,0.38336605,0.55780095,"('unmotivated', 'motivated')",0.27181712,0.33038497,-0.8723382,-0.72610766,-0.072385,0.0540261,0.1264111
78,0.37674147,0.4940142,"('nonresilient', 'resilient')",-0.010308854,0.036359966,0.59313244,0.56824416,0.319855,0.3662061,0.0463511
79,0.2758571,0.32790104,"('wavering', 'unwavering')",-0.1491157,-0.15052873,0.25587198,0.20176542,0.1275378,0.1263792,-0.0011586
80,-0.08046612,-0.19422048,"('dominated', 'dominating')",0.059834808,0.06640378,0.3633597,0.4733047,0.1142428,0.1151627,0.0009199
81,-1.5497622,-1.6077082,"('submissive', 'aggressive')",-0.30536443,-0.4315629,-1.3491724,-1.2085667,-1.0680997,-1.0826126,-0.0145129
82,-1.4014524,-1.2587099,"('poor', 'rich')",-0.46561304,-0.41309145,3.1505535,3.0195477,0.4278293,0.4492488,0.0214195
83,0.6847907,0.74190223,"('powerless', 'powerful')",0.8809936,0.9844163,-0.72064716,-0.6405209,0.2817124,0.3619326,0.0802202
84,1.14372,1.1564977,"('inferior', 'superior')",-0.054924097,0.015952155,0.37218183,0.3616037,0.4869926,0.5113512,0.0243586
85,1.9843938,2.0599828,"('insignificant', 'prestigious')",1.0598578,1.1037195,1.157136,1.0856695,1.4004625,1.4164572,0.0159947
86,0.5022288,0.50431716,"('uninfluential', 'influential')",-0.37285784,-0.54272187,0.11451976,0.048936628,0.0812969,0.0035106,-0.0777863
87,-0.291579,-0.34924674,"('unsuccessful', 'successful')",0.32640252,0.334368,1.4942933,1.5002013,0.5097056,0.4951075,-0.0145981
88,-0.4570987,-0.46170896,"('low', 'eminent')",-0.19744639,-0.2822923,-0.09134948,-0.08408933,-0.2486315,-0.2760302,-0.0273987
