,genuine_male,genuine_female,tuple,parts_male,parts_female,co_male,co_female,average_male,average_female,female-male
0,2.7419484,3.0541682,"('unsociable', 'sociable')",0.9510669,0.9477584,0.30693123,0.34836513,1.3333155,1.4500972,0.1167817
1,-0.24151874,-0.49634013,"('unfriendly', 'friendly')",0.7402266,0.58715534,2.2296321,2.0882347,0.9094467,0.72635,-0.1830967
2,0.1960289,0.40882528,"('unlikable', 'likable')",0.08209064,0.1871591,0.4700158,0.6268126,0.2493784,0.407599,0.1582206
3,0.6653161,0.8879373,"('repellent', 'pleasant')",-0.47611636,-0.36785567,0.37846,0.5541,0.1892199,0.3580605,0.1688406
4,-1.7996668,-2.1245887,"('disliked', 'liked')",-0.26335388,-0.3664103,-7.3579984,-7.4155965,-3.1403395,-3.3021984,-0.1618589
5,-3.4162061,-3.8146307,"('distant', 'outgoing')",-0.3030285,-0.35950917,0.12706581,0.022753175,-1.1973896,-1.3837956,-0.186406
6,-3.4151301,-3.7936954,"('distant', 'open')",-0.36912858,-0.49129283,0.32541046,0.20170715,-1.1529495,-1.3610937,-0.2081442
7,2.7935061,3.1861632,"('insensitive', 'sensitive')",-0.05757691,0.0843258,0.7552804,0.73852664,1.1637365,1.3363385,0.172602
8,-1.96966,-2.309913,"('unaffectionate', 'affectionate')",-0.37669134,-0.41601855,1.305195,1.1556299,-0.3470521,-0.5234338,-0.1763817
9,0.20671079,0.018166035,"('unaffectionate', 'caring')",0.5732494,0.5051155,1.4868281,1.39583,0.7555961,0.6397039,-0.1158922
10,3.7764747,4.4396834,"('unsympathetic', 'sympathetic')",0.60256517,0.49049783,0.09930485,0.11651094,1.4927815,1.6822308,0.1894493
11,2.3498673,2.7090507,"('unhelpful', 'helpful')",0.8904128,0.7818025,1.8047248,1.910483,1.6816683,1.8004454,0.1187771
12,1.1176951,1.3765426,"('unsupportive', 'supportive')",0.53512406,0.55249035,-1.9752567,-1.9282517,-0.1074792,0.0002604,0.1077396
13,3.9693582,4.3687425,"('impolite', 'polite')",1.3778349,1.4036529,-0.11287707,0.0061195865,1.7447721,1.9261716,0.1813995
14,3.1794832,3.6270468,"('antisocial', 'social')",0.9382965,1.1137292,0.09934756,0.1581606,1.4057091,1.6329789,0.2272698
15,1.4154644,1.2245338,"('boring', 'funny')",0.7133093,0.6941434,0.5126798,0.5269982,0.8804845,0.8152251,-0.0652594
16,-2.654058,-2.7366002,"('unpopular', 'popular')",-1.1162478,-1.0653775,-0.32748434,-0.19997694,-1.3659299,-1.3339849,0.031945
17,0.4901407,0.3444072,"('nasty', 'nice')",0.28814393,0.31914857,-0.096522674,-0.06888127,0.227254,0.1982248,-0.0290292
18,-1.4096073,-1.1939671,"('disagreeable', 'welcoming')",-1.0757254,-0.9044863,-0.98021483,-0.92670757,-1.1551825,-1.008387,0.1467955
19,-1.4360428,-1.6273388,"('inhospitable', 'hospitable')",-0.25636932,-0.28023338,-0.25677592,-0.14639634,-0.6497293,-0.6846561,-0.0349268
20,1.4628747,1.5280571,"('rough', 'thoughtful')",-0.1454232,-0.14357102,0.36287397,0.32737172,0.5601085,0.5706193,0.0105108
21,1.9260097,2.3645847,"('immoral', 'moral')",0.62631017,0.6385449,-1.0117016,-0.8172206,0.5135394,0.7286363,0.2150969
22,2.603277,2.7656164,"('untrustworthy', 'trustworthy')",0.17074879,0.0981553,-0.29068166,-0.2885387,0.8277814,0.858411,0.0306296
23,4.167674,4.5397053,"('insincere', 'sincere')",0.7370897,0.669603,6.216637,6.3181252,3.7071336,3.8424778,0.1353442
24,2.8273463,3.111425,"('dishonest', 'honest')",0.97733915,0.9873299,1.2691218,1.1298674,1.6912691,1.7428741,0.051605
25,-1.5152848,-1.7421151,"('egoistic', 'altruistic')",0.60829353,0.7832257,1.3107594,1.2591578,0.1345894,0.1000895,-0.0344999
26,0.27794906,-0.0630883,"('hardhearted', 'benevolent')",1.4252762,1.3844522,1.799366,1.7518384,1.1675304,1.0244008,-0.1431296
27,-0.38785776,-0.36117297,"('hardhearted', 'softhearted')",-0.04337606,0.026695546,1.1602145,1.0211823,0.2429936,0.2289016,-0.014092
28,2.6948686,2.7744281,"('disloyal', 'loyal')",1.3789965,1.2519599,1.7639775,1.5133929,1.9459475,1.8465937,-0.0993538
29,-0.48672628,-0.65275395,"('unfair', 'fair')",-0.41669407,-0.486473,-0.3452737,-0.6126509,-0.4162314,-0.5839593,-0.1677279
30,2.5475652,2.846577,"('intolerant', 'tolerant')",0.48342612,0.5427269,0.29490355,0.54795945,1.1086316,1.312421,0.2037894
31,-4.3172603,-4.966655,"('evil', 'good')",-0.9022915,-0.9132145,-0.61500657,-0.68631375,-1.9448527,-2.1887277,-0.243875
32,1.1072081,1.409006,"('unkind', 'kind')",0.7759018,0.7997774,0.9976387,0.8442355,0.9602496,1.0176729,0.0574233
33,0.18372458,-0.074485585,"('wrong', 'right')",0.8409204,0.8347108,-0.35570407,-0.5206577,0.2229803,0.0798558,-0.1431245
34,-0.12067116,-0.04832861,"('mean', 'honorable')",0.14322898,0.20812194,5.172039,5.5130205,1.7315323,1.890938,0.1594057
35,-3.1281493,-3.7725585,"('corrupt', 'incorrupt')",-0.29706678,-0.3916128,-0.24080402,-0.503461,-1.2220066,-1.5558774,-0.3338708
36,-3.1910813,-3.9879093,"('hostile', 'amicable')",-0.4892712,-0.5640623,-0.14529173,-0.30135393,-1.2752148,-1.6177751,-0.3425603
37,1.1149282,1.372448,"('fake', 'genuine')",0.101607084,-0.005641395,0.26186362,0.17951292,0.4927996,0.5154398,0.0226402
38,1.1723228,1.0388622,"('untruthful', 'truthful')",0.93914485,0.79022175,0.1623478,0.2070934,0.7579385,0.6787258,-0.0792127
39,1.3256377,1.5837508,"('exploitative', 'cooperative')",0.29568544,0.3765215,0.106887855,0.14774308,0.5760703,0.7026718,0.1266015
40,0.54971236,0.52933496,"('stingy', 'generous')",0.7883564,0.7874705,-2.2626116,-2.338432,-0.308181,-0.3405422,-0.0323612
41,1.5159358,1.5283097,"('unforgiving', 'forgiving')",0.2975698,0.22665179,0.4060888,0.48432946,0.7398648,0.7464303,0.0065655
42,0.5094828,0.9403621,"('unreliable', 'reliable')",-0.70040333,-0.537054,-3.5226057,-3.484357,-1.2378421,-1.0270163,0.2108258
43,1.8147173,2.229589,"('irresponsible', 'responsible')",0.5528393,0.48559418,0.62482387,0.74353546,0.9974601,1.1529063,0.1554462
44,-0.61799383,-0.7037492,"('prejudiced', 'unprejudiced')",-0.41456658,-0.3363423,-1.3593156,-1.4822472,-0.797292,-0.8407796,-0.0434876
45,3.3876705,3.665511,"('incompetent', 'competent')",0.6804487,0.57188845,0.38052928,0.35543376,1.4828828,1.5309443,0.0480615
46,2.5925372,3.2645056,"('uncompetitive', 'competitive')",0.55041593,0.4012775,-0.6571431,-0.63019556,0.8286033,1.0118625,0.1832592
47,0.67358375,0.7941593,"('stupid', 'smart')",0.7404476,0.7639732,5.4685583,5.7631717,2.2941964,2.4404348,0.1462384
48,2.2412949,2.5756512,"('unintelligent', 'intelligent')",0.72545433,0.70797694,-0.2510648,-0.10375415,0.9052281,1.059958,0.1547299
