,heyday_male,heyday_female,tuple,average_male,average_female,female-male
26,0.9217712,0.61308855,"('hardhearted', 'benevolent')",0.9217712,0.6130885,-0.3086827
27,0.2824052,0.12087251,"('hardhearted', 'softhearted')",0.2824052,0.1208725,-0.1615327
28,-0.09473042,-0.15619433,"('disloyal', 'loyal')",-0.0947304,-0.1561943,-0.0614639
29,-0.3690433,-0.564651,"('unfair', 'fair')",-0.3690433,-0.564651,-0.1956077
30,-0.06774818,0.10950227,"('intolerant', 'tolerant')",-0.0677482,0.1095023,0.1772505
31,-1.5216013,-1.7972265,"('evil', 'good')",-1.5216013,-1.7972265,-0.2756252
32,0.6358745,0.60049903,"('unkind', 'kind')",0.6358745,0.600499,-0.0353755
33,-0.28792474,-0.32468706,"('wrong', 'right')",-0.2879247,-0.3246871,-0.0367624
34,2.3820198,2.632774,"('mean', 'honorable')",2.3820198,2.6327741,0.2507543
35,-0.81411886,-1.118145,"('corrupt', 'incorrupt')",-0.8141189,-1.118145,-0.3040261
36,-1.6521196,-2.1217396,"('hostile', 'amicable')",-1.6521196,-2.1217396,-0.46962
37,0.9745525,0.927594,"('fake', 'genuine')",0.9745525,0.927594,-0.0469585
38,-0.5952258,-0.4138023,"('untruthful', 'truthful')",-0.5952258,-0.4138023,0.1814235
39,0.10403073,0.18642688,"('exploitative', 'cooperative')",0.1040307,0.1864269,0.0823962
40,-1.2944021,-1.442748,"('stingy', 'generous')",-1.2944021,-1.442748,-0.1483459
41,0.10922365,-0.041989073,"('unforgiving', 'forgiving')",0.1092236,-0.0419891,-0.1512127
42,-1.8688822,-1.8258774,"('unreliable', 'reliable')",-1.8688822,-1.8258774,0.0430048
43,0.35530767,0.5585848,"('irresponsible', 'responsible')",0.3553077,0.5585848,0.2032771
44,-0.587606,-0.55305475,"('prejudiced', 'unprejudiced')",-0.587606,-0.5530547,0.0345513
45,0.0044666827,-0.027858682,"('incompetent', 'competent')",0.0044667,-0.0278587,-0.0323254
46,0.5248929,0.43924445,"('uncompetitive', 'competitive')",0.5248929,0.4392444,-0.0856485
47,2.5115552,2.6750607,"('stupid', 'smart')",2.5115552,2.6750607,0.1635055
48,-0.5109598,-0.45732608,"('unintelligent', 'intelligent')",-0.5109598,-0.4573261,0.0536337
49,-0.6183209,-0.5619075,"('unable', 'able')",-0.6183209,-0.5619075,0.0564134
50,-0.76193583,-0.96575797,"('clumsy', 'skillful')",-0.7619358,-0.965758,-0.2038222
51,0.52925223,0.5187935,"('uneducated', 'educated')",0.5292522,0.5187935,-0.0104587
52,-1.4175689,-1.616104,"('irrational', 'rational')",-1.4175689,-1.616104,-0.1985351
53,-0.85855895,-1.1310729,"('uncreative', 'creative')",-0.858559,-1.1310729,-0.2725139
54,-0.4461529,-0.4472937,"('incapable', 'capable')",-0.4461529,-0.4472937,-0.0011408
55,0.6415022,0.85786563,"('incompetent', 'clever')",0.6415022,0.8578656,0.2163634
56,0.21517608,0.501175,"('impractical', 'practical')",0.2151761,0.501175,0.2859989
57,-1.8531708,-2.0293615,"('unimaginative', 'imaginative')",-1.8531708,-2.0293615,-0.1761907
58,0.005993286,-0.081043005,"('undiscriminating', 'discriminating')",0.0059933,-0.081043,-0.0870363
59,-0.5895864,-0.67067003,"('foolish', 'wise')",-0.5895864,-0.67067,-0.0810836
60,-0.14511687,0.2314495,"('inefficient', 'efficient')",-0.1451169,0.2314495,0.3765664
61,-0.25719786,-0.3741926,"('illogical', 'logical')",-0.2571979,-0.3741926,-0.1169947
62,-0.041169155,0.3606893,"('incompetent', 'brilliant')",-0.0411692,0.3606893,0.4018585
63,0.43778414,0.49769562,"('unperceptive', 'insightful')",0.4377841,0.4976956,0.0599115
64,-3.1443691,-3.1156507,"('shy', 'confident')",-3.1443691,-3.1156507,0.0287184
65,0.08018465,0.17259447,"('insecure', 'secure')",0.0801847,0.1725945,0.0924098
66,-0.43351018,-0.81873965,"('inactive', 'active')",-0.4335102,-0.8187397,-0.3852295
67,-0.20913327,-0.14048938,"('doubtful', 'determined')",-0.2091333,-0.1404894,0.0686439
68,-0.12314818,-0.075920075,"('dependent', 'independent')",-0.1231482,-0.0759201,0.0472281
69,-1.6143415,-1.8066615,"('lazy', 'industrious')",-1.6143415,-1.8066615,-0.19232
70,0.8227783,0.80545956,"('lethargic', 'energetic')",0.8227783,0.8054596,-0.0173187
71,-0.8025075,-1.0113583,"('diffident', 'self-confident')",-0.8025075,-1.0113583,-0.2088508
72,0.21339501,0.24709406,"('unambitious', 'ambitious')",0.213395,0.2470941,0.0336991
73,-2.0567257,-1.8539613,"('helpless', 'self-reliant')",-2.0567257,-1.8539613,0.2027644
74,-0.4264488,-0.278761,"('undedicated', 'dedicated')",-0.4264488,-0.278761,0.1476878
75,-0.20619963,-0.32938248,"('meek', 'impulsive')",-0.2061996,-0.3293825,-0.1231829
76,0.47184882,0.60568607,"('anxious', 'daring')",0.4718488,0.6056861,0.1338373
77,-1.0310836,-0.9272185,"('unmotivated', 'motivated')",-1.0310836,-0.9272185,0.1038651
78,-0.30761683,-0.5031513,"('nonresilient', 'resilient')",-0.3076168,-0.5031513,-0.1955345
79,-1.3812451,-1.6163148,"('wavering', 'unwavering')",-1.3812451,-1.6163148,-0.2350697
80,1.4658325,1.5735493,"('dominated', 'dominating')",1.4658325,1.5735493,0.1077168
81,0.7366023,1.0240949,"('submissive', 'aggressive')",0.7366023,1.0240949,0.2874926
82,3.253219,3.1795895,"('poor', 'rich')",3.2532189,3.1795895,-0.0736294
83,-0.33366513,-0.3247311,"('powerless', 'powerful')",-0.3336651,-0.3247311,0.008934
84,-0.71086985,-0.71441936,"('inferior', 'superior')",-0.7108698,-0.7144194,-0.0035496
85,-1.2367208,-1.4726765,"('insignificant', 'prestigious')",-1.2367208,-1.4726765,-0.2359557
86,1.1264775,0.86599356,"('uninfluential', 'influential')",1.1264775,0.8659936,-0.2604839
87,-0.057734918,-0.057150945,"('unsuccessful', 'successful')",-0.0577349,-0.0571509,0.000584
88,-0.49899122,-0.47396502,"('low', 'eminent')",-0.4989912,-0.473965,0.0250262
