,gallagher_male,gallagher_female,tuple,arthur_male,arthur_female,j_male,j_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,3.0572662,2.6055863,"('unsociable', 'sociable')",2.1690302,1.8350148,1.3891929,1.074908,0.3906373,0.25629526,0.41014367,0.18258542,1.4832541,1.190878,-0.2923761
1,-0.8634063,-0.8671221,"('unfriendly', 'friendly')",-2.2497764,-2.3704655,-0.8373208,-1.0451145,0.4349349,0.43688053,1.4794899,1.1898686,-0.4072157,-0.5311907,-0.123975
2,0.63477343,0.7371826,"('unlikable', 'likable')",1.1344206,0.98391986,1.4774617,1.4056016,1.2075082,1.2528002,1.068702,1.1979176,1.1045732,1.1154843,0.0109111
3,1.0469592,1.0675514,"('repellent', 'pleasant')",0.9115217,1.069083,0.64116335,0.70916915,-0.7414631,-0.67997485,1.053555,1.0159206,0.5823472,0.6363499,0.0540027
4,-3.0408409,-2.7043736,"('disliked', 'liked')",-1.660802,-1.65737,0.033471756,-0.025198832,0.4021987,0.37411344,-5.8260164,-5.551089,-2.0183979,-1.9127834,0.1056145
5,-2.8584063,-2.504823,"('distant', 'outgoing')",-3.380387,-3.2536075,-0.17944127,-0.20554873,1.0537643,1.1409779,0.19254678,0.3594857,-1.0343847,-0.8927032,0.1416815
6,-3.1473358,-2.8041627,"('distant', 'open')",-3.2713993,-3.06143,-0.15500844,-0.07979123,1.2755612,1.3441427,0.11388113,0.13091482,-1.0368602,-0.8940653,0.1427949
7,3.5150893,3.3001025,"('insensitive', 'sensitive')",2.6178868,2.5111825,0.5169633,0.47364742,-0.44135654,-0.46394145,0.086045206,-0.065785274,1.2589256,1.1510411,-0.1078845
8,-1.4280349,-1.5056243,"('unaffectionate', 'affectionate')",-1.2409472,-1.3766087,-0.0352446,-0.18605794,0.42850664,0.39519402,1.125384,0.89139295,-0.2300672,-0.3563408,-0.1262736
9,0.28979024,0.26914468,"('unaffectionate', 'caring')",-0.5774293,-0.6712832,0.53492516,0.3846812,0.61685926,0.554316,1.73411,1.5045949,0.5196511,0.4082907,-0.1113604
10,3.547484,3.3214538,"('unsympathetic', 'sympathetic')",3.5868106,3.1746953,0.4964495,0.30126184,-0.61700135,-0.7251975,0.16051683,-0.10442962,1.4348518,1.1935568,-0.241295
11,1.953079,1.8086545,"('unhelpful', 'helpful')",1.2626525,1.1602789,0.5258362,0.2922846,-1.2094262,-1.2806507,2.2293916,2.0753305,0.9523067,0.8111795,-0.1411272
12,1.9064018,2.0516474,"('unsupportive', 'supportive')",1.7069019,1.6772226,1.2668749,1.2602268,0.3831515,0.42959073,-1.6399456,-1.6128478,0.7246769,0.7611679,0.036491
13,2.4374645,2.2212496,"('impolite', 'polite')",3.16281,2.9789608,1.3301978,1.1514083,-0.26745299,-0.23897378,-0.23159723,-0.23830526,1.2862844,1.174868,-0.1114164
14,2.966824,2.6760783,"('antisocial', 'social')",2.8366287,2.5871236,1.2476007,1.0554951,0.6697335,0.6288033,-0.50193685,-0.6084692,1.4437699,1.2678062,-0.1759637
15,-0.6997276,-0.86983925,"('boring', 'funny')",-0.75107676,-0.8774512,0.8013497,0.7417007,0.36798403,0.3563992,-0.09994793,0.037646018,-0.0762837,-0.1223089,-0.0460252
16,-2.9476287,-3.0460653,"('unpopular', 'popular')",-2.0900593,-2.1430955,0.21187975,0.15258113,0.18631488,0.21989603,0.9546321,0.88942736,-0.7369723,-0.7854513,-0.048479
17,-0.93911684,-0.77719355,"('nasty', 'nice')",-1.302921,-1.2358274,-0.13277322,-0.12667763,-0.5315874,-0.40791073,-0.8538774,-0.6743104,-0.7520552,-0.644384,0.1076712
18,-0.5689468,-0.54359776,"('disagreeable', 'welcoming')",-0.16036043,-0.23041451,-0.52601564,-0.5977653,0.16402622,0.18287985,-1.4332612,-1.6256472,-0.5049115,-0.562909,-0.0579975
19,-1.4816114,-1.1617918,"('inhospitable', 'hospitable')",-1.7704486,-1.7052689,0.2292404,0.23053892,-1.0311747,-0.9484505,-0.1827906,-0.19178079,-0.847357,-0.7553506,0.0920064
20,0.7310666,0.7651425,"('rough', 'thoughtful')",0.05582676,-0.035260078,-1.1096463,-1.3442334,-0.1881394,-0.23094171,-0.7577305,-0.8924451,-0.2537246,-0.3475476,-0.093823
21,2.6366181,2.5646222,"('immoral', 'moral')",3.5641706,3.336236,1.0024675,0.8814838,-0.47971332,-0.56259763,-1.1938426,-1.3106039,1.1059401,0.9818281,-0.124112
22,1.9546205,1.7157825,"('untrustworthy', 'trustworthy')",1.6351819,1.4652121,0.8892757,0.7446676,-0.15189394,-0.30807978,-0.93254226,-1.074645,0.6789283,0.5085875,-0.1703408
23,3.8487768,3.6227198,"('insincere', 'sincere')",2.4436116,2.3505924,0.65939754,0.5325469,-0.7067615,-0.71886206,4.5113335,4.085259,2.1512716,1.9744513,-0.1768203
24,1.7363386,1.6481119,"('dishonest', 'honest')",2.31128,2.2018697,0.06739088,0.14886327,-0.3106793,-0.28612942,0.0014392473,-0.025400199,0.761154,0.7374631,-0.0236909
25,-2.55467,-2.442167,"('egoistic', 'altruistic')",-2.2109694,-2.293383,-1.031636,-1.0529203,0.13018458,0.16902745,1.1651232,1.1499171,-0.9003935,-0.8939052,0.0064883
