,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.9063835,-2.3309915,"('unsociable', 'sociable')",-0.38136122,-0.6266422,-1.1438724,-1.4788169,-0.3349445
1,-0.60549825,-0.8256853,"('unfriendly', 'friendly')",1.6032742,1.418013,0.498888,0.2961638,-0.2027242
2,1.0300901,0.7897736,"('unlikable', 'likable')",0.92537504,0.8410729,0.9777325,0.8154233,-0.1623092
3,-0.4381984,-0.4615064,"('repellent', 'pleasant')",1.0765884,1.1635116,0.319195,0.3510026,0.0318076
4,-0.004768299,0.07330513,"('disliked', 'liked')",-6.3505554,-6.297889,-3.1776619,-3.1122921,0.0653698
5,0.13025104,0.21959338,"('distant', 'outgoing')",-0.29570213,-0.14509496,-0.0827255,0.0372492,0.1199747
6,-0.34797558,-0.29260015,"('distant', 'open')",-0.48383778,-0.40676475,-0.4159067,-0.3496825,0.0662242
7,-0.9422525,-1.0027865,"('insensitive', 'sensitive')",0.25565764,0.25954318,-0.3432974,-0.3716217,-0.0283243
8,-0.15260983,-0.19913481,"('unaffectionate', 'affectionate')",0.7878255,0.65058136,0.3176078,0.2257233,-0.0918845
9,-0.7990105,-0.956478,"('unaffectionate', 'caring')",1.0585675,1.0155222,0.1297785,0.0295221,-0.1002564
10,-2.1431875,-2.405147,"('unsympathetic', 'sympathetic')",-0.8074989,-0.99037707,-1.4753432,-1.697762,-0.2224188
11,-0.79604626,-1.0075165,"('unhelpful', 'helpful')",1.3793398,1.4720747,0.2916468,0.2322791,-0.0593677
12,-0.96363425,-0.9995668,"('unsupportive', 'supportive')",-2.2518024,-2.2334569,-1.6077183,-1.6165118,-0.0087935
13,-1.7135649,-1.9451811,"('impolite', 'polite')",-1.0964237,-1.1574173,-1.4049942,-1.5512992,-0.146305
14,-0.8539862,-0.99920183,"('antisocial', 'social')",0.0196997,-0.13720863,-0.4171433,-0.5682052,-0.1510619
15,0.087058544,-0.027227245,"('boring', 'funny')",0.1395416,0.10646908,0.1133001,0.0396209,-0.0736792
16,-0.16812119,-0.16472863,"('unpopular', 'popular')",0.3974041,0.37408745,0.1146415,0.1046794,-0.0099621
17,0.0091346465,0.15438703,"('nasty', 'nice')",-0.13001867,-0.07223634,-0.060442,0.0410753,0.1015173
18,-0.11967025,-0.09282802,"('disagreeable', 'welcoming')",-0.54624206,-0.5382782,-0.3329562,-0.3155531,0.0174031
19,-0.8101443,-0.8202375,"('inhospitable', 'hospitable')",-0.4053155,-0.344136,-0.6077299,-0.5821868,0.0255431
20,0.09932008,0.12293708,"('rough', 'thoughtful')",0.9259601,0.916723,0.5126401,0.51983,0.0071899
21,-0.70484644,-0.9549387,"('immoral', 'moral')",-0.5966266,-0.684833,-0.6507365,-0.8198858,-0.1691493
22,-0.928863,-1.0629778,"('untrustworthy', 'trustworthy')",-1.0835067,-1.1385547,-1.0061848,-1.1007662,-0.0945814
23,-0.527593,-0.7443107,"('insincere', 'sincere')",5.7694764,5.737157,2.6209416,2.496423,-0.1245186
24,-0.4749241,-0.6994826,"('dishonest', 'honest')",0.42896506,0.41365147,-0.0229795,-0.1429156,-0.1199361
25,0.38329026,0.3991116,"('egoistic', 'altruistic')",1.5725768,1.5729218,0.9779335,0.9860167,0.0080832
26,0.24813248,-0.016865568,"('hardhearted', 'benevolent')",1.6055573,1.2856237,0.9268449,0.634379,-0.2924659
27,-0.3771407,-0.33422205,"('hardhearted', 'softhearted')",1.2281822,1.116806,0.4255207,0.391292,-0.0342287
28,-0.81193995,-0.8876709,"('disloyal', 'loyal')",1.0078294,0.87222594,0.0979447,-0.0077225,-0.1056672
29,-0.7038892,-0.66264015,"('unfair', 'fair')",-0.21051829,-0.32753816,-0.4572037,-0.4950892,-0.0378855
30,-0.69887316,-0.8487375,"('intolerant', 'tolerant')",0.80422735,0.7112419,0.0526771,-0.0687478,-0.1214249
31,0.15904066,0.41864663,"('evil', 'good')",-0.60931873,-0.6534035,-0.225139,-0.1173784,0.1077606
