,cit_male,cit_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4969388,-0.6954562,"('unsociable', 'sociable')",0.86200863,0.624189,-0.42559874,-0.57308966,-0.0201763,-0.2147856,-0.1946093
1,-1.58034,-1.527917,"('unfriendly', 'friendly')",-0.584237,-0.58338845,1.3310945,1.2597927,-0.2778275,-0.2838376,-0.0060101
2,1.5261422,1.5690777,"('unlikable', 'likable')",1.8196801,1.8958904,1.0616685,1.2146397,1.4691636,1.5598693,0.0907057
3,-0.1911942,-0.14142492,"('repellent', 'pleasant')",0.8170802,0.83057094,0.3700333,0.42240295,0.3319731,0.3705163,0.0385432
4,-0.14649326,-0.12525477,"('disliked', 'liked')",-0.20907328,-0.2701073,-6.495706,-6.4836173,-2.2837575,-2.2929931,-0.0092356
5,-1.0071414,-0.8020149,"('distant', 'outgoing')",-1.9333601,-1.7303569,-0.54661566,-0.44823837,-1.1623724,-0.9935367,0.1688357
6,-1.2960542,-1.0104235,"('distant', 'open')",-2.3454115,-2.1028855,-0.18504721,-0.09951299,-1.2755043,-1.0709407,0.2045636
7,-0.4320935,-0.4903336,"('insensitive', 'sensitive')",0.25717136,0.30573928,0.5107278,0.53215605,0.1119352,0.1158539,0.0039187
8,-1.309652,-1.3396792,"('unaffectionate', 'affectionate')",-0.48086318,-0.42571416,0.49081188,0.51442397,-0.4332345,-0.4169898,0.0162447
9,-1.2447141,-1.2589091,"('unaffectionate', 'caring')",-0.38711894,-0.32199922,0.9854373,1.04837,-0.2154653,-0.1775128,0.0379525
10,-0.6649729,-0.83240575,"('unsympathetic', 'sympathetic')",0.42962617,0.40670115,-0.2539423,-0.24079865,-0.1630963,-0.2221678,-0.0590715
11,0.33333516,0.09377221,"('unhelpful', 'helpful')",0.47597042,0.3782312,2.314903,2.3397727,1.0414028,0.9372587,-0.1041441
12,-0.23467094,-0.14147246,"('unsupportive', 'supportive')",0.72377294,0.8941366,-1.9725146,-1.8514056,-0.4944709,-0.3662472,0.1282237
13,-0.61153406,-0.7675061,"('impolite', 'polite')",0.012044929,-0.09488499,-0.24362212,-0.25103086,-0.2810371,-0.3711406,-0.0901035
14,0.8732894,0.7756313,"('antisocial', 'social')",2.0781882,1.9817497,-0.028497644,-0.19234452,0.9743266,0.8550122,-0.1193144
15,0.7612279,0.5927312,"('boring', 'funny')",-0.57005286,-0.669267,0.7330364,0.62000877,0.3080705,0.1811576,-0.1269129
16,0.1242688,0.15669778,"('unpopular', 'popular')",-0.21604949,-0.14858353,0.7152787,0.6891402,0.2078327,0.2324181,0.0245854
17,0.3594255,0.47604245,"('nasty', 'nice')",-0.75312763,-0.6625551,-0.28180042,-0.34535038,-0.2251675,-0.1772877,0.0478798
18,-0.9338719,-0.8588661,"('disagreeable', 'welcoming')",-0.7781984,-0.611583,-0.4114926,-0.37130275,-0.7078543,-0.6139173,0.093937
19,-1.1225704,-1.056316,"('inhospitable', 'hospitable')",-1.7944349,-1.807821,-0.20763704,-0.08307578,-1.0415475,-0.9824043,0.0591432
20,0.73220104,0.74861634,"('rough', 'thoughtful')",1.2643627,1.2898687,0.9826538,0.95189357,0.9930725,0.9967929,0.0037204
21,0.50440174,0.29461002,"('immoral', 'moral')",0.9908956,0.927847,-0.43187526,-0.4316799,0.3544741,0.2635924,-0.0908817
22,0.09213586,-0.07526707,"('untrustworthy', 'trustworthy')",0.5200408,0.40326655,-0.9355649,-1.0196911,-0.1077961,-0.2305639,-0.1227678
23,-0.89606094,-1.049477,"('insincere', 'sincere')",0.5978271,0.5949843,6.2806945,6.072245,1.9941535,1.8725842,-0.1215693
24,-0.7911685,-0.8677689,"('dishonest', 'honest')",-0.35457134,-0.28925312,0.80651534,0.767273,-0.1130748,-0.1299163,-0.0168415
25,-0.36774462,-0.40605137,"('egoistic', 'altruistic')",-0.43516943,-0.43162012,1.3947247,1.2669348,0.1972702,0.1430877,-0.0541825
26,0.59047014,0.4804979,"('hardhearted', 'benevolent')",1.0951468,1.0308002,1.456538,1.3077976,1.047385,0.9396985,-0.1076865
27,-0.35952947,-0.2067831,"('hardhearted', 'softhearted')",-0.40940127,-0.33357248,1.0024391,0.99950445,0.0778361,0.1530496,0.0752135
28,-0.41380796,-0.61772543,"('disloyal', 'loyal')",0.595851,0.43109104,1.2313867,0.9896834,0.4711432,0.267683,-0.2034602
29,-0.11767544,-0.18455175,"('unfair', 'fair')",-0.56622124,-0.57573247,-0.6478699,-0.8547107,-0.4439222,-0.5383316,-0.0944094
30,0.75771946,0.6420948,"('intolerant', 'tolerant')",1.328385,1.2119498,1.3959175,1.4159429,1.1606739,1.0899959,-0.070678
31,-1.0902195,-0.8038872,"('evil', 'good')",-1.9281886,-1.7751921,-1.5868223,-1.6669466,-1.5350768,-1.415342,0.1197348
32,0.14602497,-0.12569997,"('unkind', 'kind')",1.0574367,0.9012398,1.1728511,1.0189252,0.7921042,0.598155,-0.1939492
33,0.35113305,0.2853546,"('wrong', 'right')",-0.68458474,-0.6230414,-0.6222077,-0.7088864,-0.3185531,-0.3488577,-0.0303046
34,-0.3535205,-0.134194,"('mean', 'honorable')",0.08944302,0.29501742,6.226743,6.3491683,1.9875552,2.1699972,0.182442
35,-0.28799197,-0.19946603,"('corrupt', 'incorrupt')",-2.046917,-1.9784744,-0.4077921,-0.61378354,-0.9142337,-0.9305747,-0.016341
36,-0.65574294,-0.559281,"('hostile', 'amicable')",-1.7711456,-1.7378132,0.16898358,-0.018958293,-0.752635,-0.7720176,-0.0193826
37,-0.19088939,-0.22493967,"('fake', 'genuine')",-0.04701619,-0.04631507,0.3130135,0.34115157,0.025036,0.0232989,-0.0017371
38,-0.74593997,-0.7511524,"('untruthful', 'truthful')",-0.86523664,-0.77176386,0.32351598,0.38511884,-0.4292202,-0.3792658,0.0499544
39,1.2608137,1.3134685,"('exploitative', 'cooperative')",1.6055406,1.6696367,0.0125662405,0.003096914,0.9596403,0.9954007,0.0357604
40,-0.53932345,-0.5615589,"('stingy', 'generous')",0.11139554,0.19157732,-2.1496103,-2.147842,-0.8591794,-0.8392745,0.0199049
41,-0.15316787,-0.11747087,"('unforgiving', 'forgiving')",0.46823227,0.54294246,0.4392235,0.43511775,0.2514293,0.2868631,0.0354338
42,1.1933739,1.1898061,"('unreliable', 'reliable')",1.5396788,1.6672804,-2.8457112,-2.6409044,-0.0375528,0.0720607,0.1096135
43,-0.28263885,-0.250153,"('irresponsible', 'responsible')",1.0237147,1.0718912,0.82833993,0.8774303,0.5231386,0.5663895,0.0432509
44,0.7058796,0.75306773,"('prejudiced', 'unprejudiced')",-0.22246966,-0.22054736,-1.2502867,-1.2355447,-0.2556256,-0.2343414,0.0212842
45,-0.6241144,-0.6953142,"('incompetent', 'competent')",0.4884424,0.44388548,-0.11628077,-0.1846032,-0.0839843,-0.145344,-0.0613597
46,-0.40087634,-0.52274317,"('uncompetitive', 'competitive')",1.742802,1.6805099,-0.56372935,-0.4475235,0.2593988,0.2367478,-0.022651
47,0.37653267,0.430902,"('stupid', 'smart')",0.42912787,0.55823475,5.866667,5.8831325,2.2241092,2.2907564,0.0666472
