,intuit_male,intuit_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3383257,-1.600614,"('unsociable', 'sociable')",-0.40188137,-0.5845066,-0.8701035,-1.0925603,-0.2224568
1,-1.2537539,-1.3563285,"('unfriendly', 'friendly')",1.1847525,0.99991065,-0.0345007,-0.1782089,-0.1437082
2,0.34510303,0.39462578,"('unlikable', 'likable')",0.37491867,0.39915136,0.3600109,0.3968886,0.0368777
3,-0.4860946,-0.46612,"('repellent', 'pleasant')",-0.094757095,-0.018609371,-0.2904258,-0.2423647,0.0480611
4,-0.431101,-0.39524174,"('disliked', 'liked')",-5.709617,-5.643095,-3.070359,-3.0191684,0.0511906
5,-0.4403887,-0.40244275,"('distant', 'outgoing')",-0.32333452,-0.37220794,-0.3818616,-0.3873253,-0.0054637
6,-0.51664346,-0.4675236,"('distant', 'open')",-0.11190489,-0.20462435,-0.3142742,-0.336074,-0.0217998
7,-0.77240866,-0.78778905,"('insensitive', 'sensitive')",0.4657368,0.46704412,-0.1533359,-0.1603725,-0.0070366
8,-1.1714128,-1.1575065,"('unaffectionate', 'affectionate')",0.18007407,0.068546385,-0.4956694,-0.54448,-0.0488106
9,-1.0405682,-1.0235595,"('unaffectionate', 'caring')",0.80261385,0.7835504,-0.1189772,-0.1200045,-0.0010273
10,-1.5071453,-1.6606967,"('unsympathetic', 'sympathetic')",-0.42873245,-0.5435857,-0.9679389,-1.1021413,-0.1342024
11,-0.59363484,-0.5718302,"('unhelpful', 'helpful')",1.8510103,1.8884743,0.6286877,0.6583221,0.0296344
12,-1.0504454,-1.0923306,"('unsupportive', 'supportive')",-1.6886548,-1.6800638,-1.3695501,-1.3861972,-0.0166471
13,-0.6531116,-0.8627635,"('impolite', 'polite')",-0.34464478,-0.39719772,-0.4988782,-0.6299806,-0.1311024
14,-0.012144931,-0.087229684,"('antisocial', 'social')",-0.3873657,-0.37441018,-0.1997553,-0.2308199,-0.0310646
15,0.59532654,0.5423684,"('boring', 'funny')",0.45567974,0.42087817,0.5255032,0.4816233,-0.0438799
16,-0.29122037,-0.22590081,"('unpopular', 'popular')",0.44303533,0.42639324,0.0759075,0.1002462,0.0243387
17,-0.03022274,0.011771636,"('nasty', 'nice')",-0.10276541,-0.06621399,-0.0664941,-0.0272212,0.0392729
18,-0.19509175,-0.23481224,"('disagreeable', 'welcoming')",-0.44335043,-0.5270538,-0.3192211,-0.380933,-0.0617119
19,-1.0481284,-1.0587835,"('inhospitable', 'hospitable')",-0.26687792,-0.32505685,-0.6575031,-0.6919202,-0.0344171
20,0.27722883,0.28384808,"('rough', 'thoughtful')",1.0208215,0.95288277,0.6490251,0.6183654,-0.0306597
21,-0.071630694,-0.22511023,"('immoral', 'moral')",-0.48590595,-0.49232095,-0.2787683,-0.3587156,-0.0799473
22,-0.71509695,-0.8130562,"('untrustworthy', 'trustworthy')",-1.204046,-1.1842577,-0.9595715,-0.998657,-0.0390855
23,-0.94321644,-0.98295534,"('insincere', 'sincere')",5.5844064,5.563171,2.320595,2.2901077,-0.0304873
24,-0.9984466,-1.0905491,"('dishonest', 'honest')",0.6839704,0.6450464,-0.1572381,-0.2227513,-0.0655132
25,0.021404032,0.014330402,"('egoistic', 'altruistic')",1.2136927,1.1197165,0.6175483,0.5670235,-0.0505248
26,0.6215337,0.5372014,"('hardhearted', 'benevolent')",1.2291133,1.1204364,0.9253235,0.8288189,-0.0965046
