,altice_male,altice_female,tuple,usa_male,usa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6324065,-0.5821984,"('unsociable', 'sociable')",0.1695203,0.07616137,-0.4969805,-0.5820631,-0.3199555,-0.3627,-0.0427445
1,-0.5342827,-0.71454746,"('unfriendly', 'friendly')",0.18525821,0.22062914,1.9425673,1.8024232,0.5311809,0.4361683,-0.0950126
2,0.3739011,0.44649825,"('unlikable', 'likable')",1.3645182,1.4079328,0.78212875,0.87047637,0.8401827,0.9083025,0.0681198
3,-0.5727476,-0.31525376,"('repellent', 'pleasant')",-0.03240945,0.027863072,-0.059868287,-0.005352592,-0.2216751,-0.0975811,0.124094
4,-0.11607616,-0.18006009,"('disliked', 'liked')",0.37276748,0.3218106,-5.962112,-5.996728,-1.9018068,-1.9516592,-0.0498524
5,0.048947766,-0.09775453,"('distant', 'outgoing')",-0.29761368,-0.237435,-0.051044166,-0.057703383,-0.0999034,-0.1309643,-0.0310609
6,-0.13947432,-0.30596,"('distant', 'open')",-0.46775818,-0.3438822,0.44854268,0.39808154,-0.0528966,-0.0839202,-0.0310236
7,-0.25174332,-0.03682999,"('insensitive', 'sensitive')",0.0036106603,0.079378106,0.46912342,0.51538074,0.0736636,0.1859763,0.1123127
8,-1.0675607,-1.324037,"('unaffectionate', 'affectionate')",-1.3003304,-1.2365489,0.29869393,0.18758188,-0.6897324,-0.7910014,-0.101269
9,-0.8456728,-1.028421,"('unaffectionate', 'caring')",-0.73840785,-0.66916263,0.88580126,0.8300827,-0.2327598,-0.289167,-0.0564072
10,-1.1248643,-0.8311397,"('unsympathetic', 'sympathetic')",-0.5432601,-0.4346817,-0.71796453,-0.68748397,-0.7953629,-0.6511018,0.1442611
11,-0.3604158,-0.2461404,"('unhelpful', 'helpful')",0.3980477,0.46967828,1.5378625,1.5911926,0.5251648,0.6049102,0.0797454
12,-0.26663327,-0.1092146,"('unsupportive', 'supportive')",0.12736377,0.34435466,-1.7867862,-1.7013413,-0.6420186,-0.4887337,0.1532849
13,0.032013103,0.12278988,"('impolite', 'polite')",-0.062310986,-0.14641032,-0.47192925,-0.44722795,-0.167409,-0.1569495,0.0104595
14,0.15055233,0.34332123,"('antisocial', 'social')",0.018407421,-0.01627802,-0.84643537,-0.8280577,-0.2258252,-0.1670048,0.0588204
15,0.38179168,0.19288856,"('boring', 'funny')",-0.007465359,-0.08432888,0.5489266,0.5098912,0.307751,0.2061503,-0.1016007
16,-0.8808223,-0.89834654,"('unpopular', 'popular')",-0.28705817,-0.28744665,0.57250845,0.5476942,-0.1984574,-0.2126997,-0.0142423
17,0.23047325,0.2576487,"('nasty', 'nice')",-0.49365488,-0.42121163,-0.17677808,-0.14013267,-0.1466532,-0.1012319,0.0454213
18,-0.051692214,-0.035878,"('disagreeable', 'welcoming')",0.91592544,0.9633104,-0.3561873,-0.39398155,0.1693486,0.1778169,0.0084683
19,-0.52714026,-0.5838868,"('inhospitable', 'hospitable')",0.016239416,0.12482045,-0.08415155,-0.0635204,-0.1983508,-0.1741956,0.0241552
20,0.56683993,0.65402275,"('rough', 'thoughtful')",0.33540007,0.29976043,1.2109488,1.1499288,0.7043962,0.7012374,-0.0031588
21,0.41202143,0.6186425,"('immoral', 'moral')",0.51097935,0.5134368,-0.56154674,-0.46188736,0.1204847,0.2233973,0.1029126
22,0.5491475,0.6130722,"('untrustworthy', 'trustworthy')",0.6376385,0.6348933,-0.72352624,-0.808743,0.1544199,0.1464075,-0.0080124
23,-0.55768865,-0.41492814,"('insincere', 'sincere')",0.24714695,0.23533428,5.3816924,5.28786,1.6903836,1.7027553,0.0123717
24,0.024396818,0.10176861,"('dishonest', 'honest')",0.35414547,0.3592562,0.7940469,0.7382583,0.3908631,0.399761,0.0088979
25,0.2556312,0.095344126,"('egoistic', 'altruistic')",0.25657505,0.266597,1.4735696,1.4550291,0.6619253,0.6056567,-0.0562686
26,-0.0082837045,-0.08529283,"('hardhearted', 'benevolent')",0.68889564,0.73142785,1.6474906,1.5770158,0.7760342,0.7410502,-0.034984
27,-0.6833677,-0.7301152,"('hardhearted', 'softhearted')",0.008178052,0.017431952,1.330833,1.2636749,0.2185478,0.1836639,-0.0348839
28,-0.19786026,-0.23820764,"('disloyal', 'loyal')",-0.034333393,-0.13301793,0.72962296,0.6156471,0.1658098,0.0814738,-0.084336
29,-0.12301998,-0.1801387,"('unfair', 'fair')",-0.5790998,-0.63365006,-0.24234103,-0.38163543,-0.3148203,-0.3984747,-0.0836544
30,0.7121592,0.81614554,"('intolerant', 'tolerant')",1.2163125,1.1763365,1.210285,1.1670614,1.0462523,1.0531812,0.0069289
31,-0.35458672,-0.4962079,"('evil', 'good')",-0.012743607,0.040829785,-0.8187331,-0.889729,-0.3953545,-0.448369,-0.0530145
32,-0.44668087,-0.3248582,"('unkind', 'kind')",-0.2850846,-0.27759224,0.66455376,0.61690766,-0.0224039,0.0048191,0.027223
