,cdw_male,cdw_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.20786466,-0.347157,"('unsociable', 'sociable')",0.04466918,-0.26322064,-0.0815977,-0.3051888,-0.2235911
1,-1.411693,-1.4947559,"('unfriendly', 'friendly')",0.89296645,0.71584356,-0.2593633,-0.3894562,-0.1300929
2,0.9632219,0.949493,"('unlikable', 'likable')",1.0112398,1.0613034,0.9872308,1.0053982,0.0181674
3,0.15206508,0.25306723,"('repellent', 'pleasant')",1.0791582,1.0243762,0.6156116,0.6387217,0.0231101
4,-0.32824197,-0.36133718,"('disliked', 'liked')",-5.646677,-5.74294,-2.9874594,-3.0521386,-0.0646792
5,-1.3329874,-1.2951795,"('distant', 'outgoing')",-1.1014124,-1.0184622,-1.2171999,-1.1568208,0.0603791
6,-1.7866861,-1.7054884,"('distant', 'open')",-1.3508096,-1.2598503,-1.5687478,-1.4826694,0.0860784
7,0.38161832,0.38430932,"('insensitive', 'sensitive')",0.39431655,0.28878492,0.3879674,0.3365471,-0.0514203
8,-1.2562219,-1.3062894,"('unaffectionate', 'affectionate')",0.13442862,0.13385181,-0.5608966,-0.5862188,-0.0253222
9,-0.9262056,-0.97042197,"('unaffectionate', 'caring')",0.64994586,0.61364037,-0.1381299,-0.1783908,-0.0402609
10,-0.39336303,-0.41524664,"('unsympathetic', 'sympathetic')",-0.53657967,-0.6650487,-0.4649714,-0.5401477,-0.0751763
11,0.1277545,0.09613269,"('unhelpful', 'helpful')",1.963424,2.0013337,1.0455892,1.0487332,0.003144
12,-0.18716586,-0.087849,"('unsupportive', 'supportive')",-2.0167646,-2.0537376,-1.1019652,-1.0707933,0.0311719
13,-0.172448,-0.21150413,"('impolite', 'polite')",-0.51826936,-0.5515034,-0.3453587,-0.3815038,-0.0361451
14,0.7130321,0.68642914,"('antisocial', 'social')",0.5397721,0.33807614,0.6264021,0.5122526,-0.1141495
15,0.5271641,0.33397233,"('boring', 'funny')",0.44799912,0.4174552,0.4875816,0.3757138,-0.1118678
16,0.08740279,0.034463596,"('unpopular', 'popular')",0.8972366,0.7724129,0.4923197,0.4034382,-0.0888815
17,-0.2140686,-0.13074802,"('nasty', 'nice')",-0.45405483,-0.39970398,-0.3340617,-0.265226,0.0688357
18,-0.9912704,-0.9916171,"('disagreeable', 'welcoming')",-0.84307486,-0.9469011,-0.9171727,-0.9692591,-0.0520864
19,-0.44012278,-0.4520153,"('inhospitable', 'hospitable')",-0.9015122,-0.8126503,-0.6708175,-0.6323328,0.0384847
20,0.25053975,0.3201235,"('rough', 'thoughtful')",0.9634806,0.94199187,0.6070102,0.6310577,0.0240475
21,0.9909486,0.9358749,"('immoral', 'moral')",0.14883175,0.0022439659,0.5698902,0.4690594,-0.1008308
22,0.122288294,0.108938664,"('untrustworthy', 'trustworthy')",-0.87843364,-0.9768265,-0.3780727,-0.4339439,-0.0558712
23,0.45365432,0.42882445,"('insincere', 'sincere')",5.2754793,5.199171,2.8645668,2.8139977,-0.0505691
24,0.20928946,0.22246441,"('dishonest', 'honest')",0.33131564,0.3755978,0.2703025,0.2990311,0.0287286
25,-0.5830097,-0.6385112,"('egoistic', 'altruistic')",0.9056958,0.82129955,0.161343,0.0913942,-0.0699488
26,-0.45746204,-0.5417699,"('hardhearted', 'benevolent')",1.684015,1.5634599,0.6132765,0.5108449,-0.1024316
27,-1.2598728,-1.2321522,"('hardhearted', 'softhearted')",0.5444782,0.48597264,-0.3576973,-0.3730898,-0.0153925
28,-0.4721078,-0.58843744,"('disloyal', 'loyal')",1.1164203,0.9441072,0.3221563,0.1778349,-0.1443214
29,0.06879652,0.008783951,"('unfair', 'fair')",-0.5597563,-0.6877093,-0.2454799,-0.3394627,-0.0939828
30,1.0575222,0.98311996,"('intolerant', 'tolerant')",1.1820954,1.0992799,1.1198088,1.0411999,-0.0786089
31,-1.4952796,-1.428541,"('evil', 'good')",-1.2551963,-1.3114017,-1.3752379,-1.3699713,0.0052666
32,0.46618754,0.34279555,"('unkind', 'kind')",1.0865844,0.83563226,0.776386,0.5892139,-0.1871721
33,0.064420216,-0.000720907,"('wrong', 'right')",-0.7595801,-0.7834657,-0.3475799,-0.3920933,-0.0445134
34,-0.030488722,0.08718096,"('mean', 'honorable')",5.023801,5.295909,2.4966562,2.691545,0.1948888
35,-1.6642026,-1.7432287,"('corrupt', 'incorrupt')",-0.9486604,-0.9289935,-1.3064315,-1.3361111,-0.0296796
36,-1.5780716,-1.6792569,"('hostile', 'amicable')",-0.48839104,-0.6204282,-1.0332313,-1.1498425,-0.1166112
37,-0.41391608,-0.4203794,"('fake', 'genuine')",-0.42536446,-0.44163,-0.4196403,-0.4310047,-0.0113644
38,-0.50231063,-0.46209222,"('untruthful', 'truthful')",-0.015003391,0.12529245,-0.258657,-0.1683999,0.0902571
39,1.287004,1.3680474,"('exploitative', 'cooperative')",-0.0043019443,0.11396127,0.641351,0.7410043,0.0996533
40,-0.7358808,-0.64591324,"('stingy', 'generous')",-2.085161,-2.2249458,-1.4105209,-1.4354296,-0.0249087
41,-0.26837915,-0.23643509,"('unforgiving', 'forgiving')",0.13743259,0.020930827,-0.0654733,-0.1077521,-0.0422788
42,0.6457338,0.67242086,"('unreliable', 'reliable')",-2.8658109,-2.8988662,-1.1100385,-1.1132226,-0.0031841
43,0.177033,0.21992481,"('irresponsible', 'responsible')",0.30946958,0.29457706,0.2432513,0.2572509,0.0139996
44,-0.37170893,-0.33894274,"('prejudiced', 'unprejudiced')",-1.3721439,-1.3172736,-0.8719264,-0.8281082,0.0438182
45,0.4226717,0.44653025,"('incompetent', 'competent')",0.36076057,0.24063738,0.3917161,0.3435838,-0.0481323
46,0.1768964,0.21685894,"('uncompetitive', 'competitive')",-0.37151298,-0.49228424,-0.0973083,-0.1377127,-0.0404044
47,0.31869444,0.3669071,"('stupid', 'smart')",4.737819,4.9268312,2.5282569,2.6468692,0.1186123
48,-0.24100205,-0.2390486,"('unintelligent', 'intelligent')",0.9218877,0.85433304,0.3404428,0.3076422,-0.0328006
49,-0.27090725,-0.23064911,"('unable', 'able')",-0.06725538,-0.0047166236,-0.1690813,-0.1176829,0.0513984
50,-0.19228902,-0.24333616,"('clumsy', 'skillful')",0.11564675,0.029265054,-0.0383211,-0.1070355,-0.0687144
