,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.7821409,0.6546743,"('unsociable', 'sociable')",-0.47758606,-0.6238078,0.1522774,0.0154333,-0.1368441
1,2.3824475,2.3191688,"('unfriendly', 'friendly')",1.7782693,1.5521834,2.0803585,1.9356761,-0.1446824
2,0.3050609,0.32510874,"('unlikable', 'likable')",0.24763986,0.31801265,0.2763504,0.3215607,0.0452103
3,-0.50934136,-0.40614933,"('repellent', 'pleasant')",0.081226304,0.18930334,-0.2140575,-0.108423,0.1056345
4,-1.409828,-1.4162443,"('disliked', 'liked')",-6.6630335,-6.7878385,-4.0364308,-4.1020412,-0.0656104
5,1.8469214,1.889265,"('distant', 'outgoing')",-0.31455657,-0.36892807,0.7661824,0.7601684,-0.006014
6,1.3267268,1.3679237,"('distant', 'open')",0.25480658,0.1738168,0.7907667,0.7708703,-0.0198964
7,0.5630421,0.61227596,"('insensitive', 'sensitive')",0.28273454,0.34573424,0.4228883,0.4790051,0.0561168
8,0.3856911,0.37829223,"('unaffectionate', 'affectionate')",0.43473226,0.32696134,0.4102117,0.3526268,-0.0575849
9,1.6107268,1.6503577,"('unaffectionate', 'caring')",0.8620119,0.78896385,1.2363694,1.2196608,-0.0167086
10,-0.10438068,-0.07073677,"('unsympathetic', 'sympathetic')",-0.44967484,-0.4643365,-0.2770278,-0.2675366,0.0094912
11,1.2719858,1.3300712,"('unhelpful', 'helpful')",2.1276803,2.1779304,1.699833,1.7540008,0.0541678
12,1.4558165,1.5293729,"('unsupportive', 'supportive')",-1.7761699,-1.7758142,-0.1601767,-0.1232206,0.0369561
13,0.46683642,0.3954596,"('impolite', 'polite')",-0.56194896,-0.58315223,-0.0475563,-0.0938463,-0.04629
14,0.34083912,0.25479835,"('antisocial', 'social')",-0.9782758,-0.9502008,-0.3187183,-0.3477012,-0.0289829
15,0.97761035,0.9539678,"('boring', 'funny')",0.23759781,0.19345063,0.6076041,0.5737092,-0.0338949
16,-1.5472491,-1.5308977,"('unpopular', 'popular')",-0.04287532,0.015434608,-0.7950622,-0.7577316,0.0373306
17,-0.97789365,-0.8726601,"('nasty', 'nice')",-0.59102976,-0.49010667,-0.7844617,-0.6813834,0.1030783
18,-0.7494113,-0.81909657,"('disagreeable', 'welcoming')",-0.34386283,-0.37748992,-0.5466371,-0.5982932,-0.0516561
19,1.0831562,1.1810055,"('inhospitable', 'hospitable')",0.04472825,0.07645791,0.5639423,0.6287317,0.0647894
20,0.8881789,0.89835185,"('rough', 'thoughtful')",1.0901887,1.0598917,0.9891838,0.9791218,-0.010062
21,0.98052603,1.0056971,"('immoral', 'moral')",-0.69803226,-0.6786226,0.1412469,0.1635373,0.0222904
22,1.1124529,1.0116873,"('untrustworthy', 'trustworthy')",-0.72064316,-0.8331675,0.1959049,0.0892599,-0.106645
23,1.7025012,1.7131178,"('insincere', 'sincere')",5.9944186,6.014402,3.84846,3.86376,0.0153
24,1.4538848,1.4514372,"('dishonest', 'honest')",1.0064787,0.9540706,1.2301817,1.2027539,-0.0274278
25,-0.2518566,-0.31450272,"('egoistic', 'altruistic')",1.7637366,1.6780727,0.75594,0.681785,-0.074155
26,1.4411132,1.3142678,"('hardhearted', 'benevolent')",1.6537132,1.5709243,1.5474132,1.442596,-0.1048172
27,1.1242157,1.1399992,"('hardhearted', 'softhearted')",1.2577641,1.1602808,1.19099,1.15014,-0.04085
28,-0.14152163,-0.25125295,"('disloyal', 'loyal')",0.91341746,0.7851425,0.3859479,0.2669448,-0.1190031
29,0.27791893,0.261571,"('unfair', 'fair')",-0.34565294,-0.53097075,-0.033867,-0.1346999,-0.1008329
30,1.7505219,1.7879232,"('intolerant', 'tolerant')",1.1928433,1.2063175,1.4716825,1.4971204,0.0254379
31,-0.6699334,-0.6231491,"('evil', 'good')",-1.2009054,-1.2800779,-0.9354194,-0.9516135,-0.0161941
