,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
0,0.021657467,-0.067126036,"('unsociable', 'sociable')",-2.1502717,-2.3416038,-0.07518497,-0.17805865,-0.32694975,-0.48647532,-0.6326873,-0.7683159,-0.1356286
1,1.4261525,1.340476,"('unfriendly', 'friendly')",0.9294356,0.949128,1.0746034,0.9061198,2.0656624,1.9452804,1.3739635,1.285251,-0.0887125
2,1.3714421,1.4296179,"('unlikable', 'likable')",0.6831807,0.84661335,0.82188326,0.800106,0.68625325,0.7707285,0.8906898,0.9617665,0.0710767
3,-0.56475884,-0.51724887,"('repellent', 'pleasant')",-1.2863783,-1.2650675,-0.18358533,-0.20877872,0.3748063,0.38846928,-0.4149791,-0.4006565,0.0143226
4,0.011112301,0.027301857,"('disliked', 'liked')",1.1611608,1.1338288,0.5227419,0.44436482,-6.389858,-6.492691,-1.1737107,-1.2217989,-0.0480882
5,0.90486926,0.871343,"('distant', 'outgoing')",1.5803506,1.7903438,-0.4316128,-0.44546735,-0.22387075,-0.20288186,0.4574341,0.5033344,0.0459003
6,0.9598763,0.9627224,"('distant', 'open')",1.8443456,2.032599,-0.6683083,-0.7489647,0.7365179,0.7344417,0.7181079,0.7451996,0.0270917
7,0.18750219,0.20196101,"('insensitive', 'sensitive')",-0.768283,-0.77692527,-0.39307827,-0.3996046,0.81834865,0.80206263,-0.0388776,-0.0431266,-0.004249
8,1.3445878,1.311899,"('unaffectionate', 'affectionate')",0.9118031,0.9422871,-0.19701418,-0.24450998,0.8930794,0.8447605,0.7381141,0.7136092,-0.0245049
9,2.0099707,2.0079837,"('unaffectionate', 'caring')",0.7174213,0.7129408,0.26694942,0.22362597,1.2090739,1.1765356,1.0508538,1.0302715,-0.0205823
10,-0.4371778,-0.46226257,"('unsympathetic', 'sympathetic')",-2.7238386,-2.808146,-1.0589652,-1.0395436,-0.27450815,-0.32987067,-1.1236224,-1.1599557,-0.0363333
11,-0.69417614,-0.706179,"('unhelpful', 'helpful')",-1.2474493,-1.1922648,-0.7511862,-0.6964636,1.4540209,1.4903737,-0.3096977,-0.2761334,0.0335643
12,1.5675886,1.5423901,"('unsupportive', 'supportive')",-0.78560936,-0.670863,0.156477,0.19511577,-1.9124477,-1.9734123,-0.2434979,-0.2266923,0.0168056
13,-1.3667039,-1.4898288,"('impolite', 'polite')",-1.5213422,-1.6257043,-0.015316546,-0.06461918,-0.22577828,-0.2771098,-0.7822852,-0.8643156,-0.0820304
14,0.3008363,0.33615583,"('antisocial', 'social')",-1.9138281,-2.019683,-0.05105646,-0.057723902,-0.64793587,-0.6482857,-0.577996,-0.5973842,-0.0193882
15,0.118557036,0.017918326,"('boring', 'funny')",0.6219586,0.5526985,-0.38509694,-0.50850224,0.39172283,0.43467566,0.1867854,0.1241976,-0.0625878
16,-0.8260738,-0.8771018,"('unpopular', 'popular')",0.5891598,0.56545496,-0.17665714,-0.21788551,0.5249872,0.5295076,0.027854,-6.2e-06,-0.0278602
17,0.24034278,0.28353697,"('nasty', 'nice')",0.9445762,1.0560908,0.479181,0.5434053,-0.5708573,-0.44797367,0.2733107,0.3587648,0.0854541
18,0.8862454,0.9123119,"('disagreeable', 'welcoming')",0.87518406,1.0287696,0.12509559,0.008936971,-0.3093764,-0.3506266,0.3942872,0.399848,0.0055608
19,-0.08911838,-0.096050404,"('inhospitable', 'hospitable')",0.9604243,1.0307304,-0.77809525,-0.81964767,-0.0046927724,0.06365625,0.0221295,0.0446721,0.0225426
20,-0.06808221,-0.09478362,"('rough', 'thoughtful')",-0.86101353,-0.9100208,-0.40492713,-0.45250374,1.5385771,1.4947639,0.0511386,0.0093639,-0.0417747
21,-0.3997138,-0.45578283,"('immoral', 'moral')",-1.5360789,-1.7359397,-0.31870058,-0.31763273,-0.75818557,-0.7707233,-0.7531697,-0.8200197,-0.06685
22,-0.8278881,-0.84963375,"('untrustworthy', 'trustworthy')",-1.6635938,-1.747948,-0.22020385,-0.3126403,-0.80986947,-0.87533414,-0.8803888,-0.9463891,-0.0660003
23,0.2760918,0.24024819,"('insincere', 'sincere')",-1.8796895,-1.9523401,-0.4021233,-0.53002834,5.62121,5.5554047,0.9038723,0.8283211,-0.0755512
24,0.62743,0.59473014,"('dishonest', 'honest')",-0.58334714,-0.7170005,-0.7204328,-0.78627837,0.9450761,0.901296,0.0671815,-0.0018132,-0.0689947
25,1.4152673,1.4679221,"('egoistic', 'altruistic')",1.7344625,1.8203053,2.061882,2.060399,1.6502101,1.6156945,1.7154555,1.7410803,0.0256248
26,2.198762,2.1096435,"('hardhearted', 'benevolent')",1.8480191,1.6943315,1.5193759,1.3543838,1.5137146,1.4389589,1.7699678,1.6493294,-0.1206384
27,0.7641549,0.7573033,"('hardhearted', 'softhearted')",-0.5327226,-0.389675,-0.16496158,-0.17216308,1.7709607,1.7083491,0.4593579,0.4759536,0.0165957
28,0.52700907,0.43770283,"('disloyal', 'loyal')",-0.50435096,-0.69570786,-0.48966327,-0.5373532,0.8357896,0.7327214,0.0921961,-0.0156592,-0.1078553
29,0.37968418,0.34405386,"('unfair', 'fair')",0.32349896,0.20198384,-0.1744901,-0.26601028,-0.051726066,-0.1406296,0.1192418,0.0348494,-0.0843924
30,-0.38634497,-0.4259597,"('intolerant', 'tolerant')",-1.4415337,-1.5188916,-0.71297944,-0.79640496,0.9405752,0.88229215,-0.4000708,-0.464741,-0.0646702
31,0.65984327,0.71775687,"('evil', 'good')",1.615619,1.7265947,0.57051635,0.4701347,-0.600927,-0.66506463,0.5612628,0.5623555,0.0010927
32,1.1769345,1.140785,"('unkind', 'kind')",-0.5717857,-0.6462479,0.31857896,0.28918195,0.8376126,0.68490046,0.4403351,0.3671549,-0.0731802
33,1.1643745,1.0379139,"('wrong', 'right')",1.7689859,1.7407211,1.1198317,0.99704933,-0.24838261,-0.34168828,0.9512024,0.8584991,-0.0927033
34,-0.28291753,-0.2181912,"('mean', 'honorable')",0.087372914,0.23116644,0.28822893,0.32144225,5.933666,6.0767593,1.5065876,1.6027942,0.0962066
35,0.7781694,0.75260466,"('corrupt', 'incorrupt')",2.7516134,2.839812,0.6940835,0.64927894,0.16007787,0.103330895,1.0959861,1.0862567,-0.0097294
36,0.8614856,0.8245167,"('hostile', 'amicable')",2.3920343,2.4580636,1.0847323,0.885775,0.45931286,0.3186494,1.1993912,1.1217512,-0.07764
37,0.28437272,0.2956414,"('fake', 'genuine')",-0.2272456,-0.2808998,-0.7251978,-0.84804165,0.68964356,0.6944372,0.0053932,-0.0347157,-0.0401089
38,-0.16386917,-0.1705436,"('untruthful', 'truthful')",-0.70163816,-0.6668675,-0.32019448,-0.31143948,-0.0965222,-0.09720917,-0.320556,-0.3115149,0.0090411
39,0.5820409,0.6090045,"('exploitative', 'cooperative')",0.36218405,0.30661398,0.5591346,0.56564397,0.22739892,0.21057647,0.4326896,0.4229597,-0.0097299
40,1.4817374,1.4311359,"('stingy', 'generous')",0.10238801,0.19408178,0.6331463,0.5603654,-1.0226767,-1.1541663,0.2986488,0.2578542,-0.0407946
41,0.70261925,0.6874872,"('unforgiving', 'forgiving')",-0.4068419,-0.45314932,0.72159904,0.56749296,0.30784714,0.1573216,0.3313059,0.2397881,-0.0915178
42,0.7178313,0.78861237,"('unreliable', 'reliable')",-1.0324214,-0.9118185,-0.20338573,-0.24026169,-2.6581793,-2.620677,-0.7940388,-0.7460362,0.0480026
43,-0.70562184,-0.74035424,"('irresponsible', 'responsible')",-2.5354733,-2.4747186,-1.6890055,-1.7088579,0.17771472,0.20936282,-1.1880964,-1.1786419,0.0094545
44,-2.1207943,-2.0349748,"('prejudiced', 'unprejudiced')",-0.6949838,-0.51168394,-0.37473404,-0.26343822,-1.348939,-1.2600248,-1.1348628,-1.0175304,0.1173324
45,-1.0329701,-1.123458,"('incompetent', 'competent')",-2.9559338,-3.0484598,-1.2864347,-1.4134221,-0.055479918,-0.20821844,-1.3327047,-1.4483896,-0.1156849
46,-0.849096,-0.90504974,"('uncompetitive', 'competitive')",-2.8186667,-2.8866205,-0.5440448,-0.5039184,-1.043792,-1.1242709,-1.3139,-1.3549649,-0.0410649
47,-0.58579624,-0.59389085,"('stupid', 'smart')",0.021730937,0.08669081,0.83977926,0.8218287,5.5780516,5.6125193,1.4634414,1.481787,0.0183456
