,spruce_male,spruce_female,tuple,average_male,average_female,female-male
0,-0.19438037,-0.21824703,"('unsociable', 'sociable')",-0.1943804,-0.218247,-0.0238666
1,0.93055093,0.93313414,"('unfriendly', 'friendly')",0.9305509,0.9331341,0.0025832
2,-0.3358458,-0.28048348,"('unlikable', 'likable')",-0.3358458,-0.2804835,0.0553623
3,0.81699234,0.88480645,"('repellent', 'pleasant')",0.8169923,0.8848065,0.0678142
4,-7.255492,-7.416197,"('disliked', 'liked')",-7.2554922,-7.4161968,-0.1607046
5,-0.7930942,-0.77471787,"('distant', 'outgoing')",-0.7930942,-0.7747179,0.0183763
6,-0.1633788,-0.22636515,"('distant', 'open')",-0.1633788,-0.2263651,-0.0629863
7,0.78673565,0.85156244,"('insensitive', 'sensitive')",0.7867357,0.8515624,0.0648267
8,0.8229948,0.73981816,"('unaffectionate', 'affectionate')",0.8229948,0.7398182,-0.0831766
9,1.0099688,1.0443639,"('unaffectionate', 'caring')",1.0099688,1.0443639,0.0343951
10,0.90817255,0.9094103,"('unsympathetic', 'sympathetic')",0.9081725,0.9094103,0.0012378
11,0.96913064,1.008255,"('unhelpful', 'helpful')",0.9691306,1.008255,0.0391244
12,-2.0049987,-2.0174332,"('unsupportive', 'supportive')",-2.0049987,-2.0174332,-0.0124345
13,-0.394673,-0.40731227,"('impolite', 'polite')",-0.394673,-0.4073123,-0.0126393
14,0.31397143,0.2912601,"('antisocial', 'social')",0.3139714,0.2912601,-0.0227113
15,-0.13212195,-0.21315476,"('boring', 'funny')",-0.132122,-0.2131548,-0.0810328
16,-0.5692519,-0.55370736,"('unpopular', 'popular')",-0.5692519,-0.5537074,0.0155445
17,-0.43550462,-0.34841162,"('nasty', 'nice')",-0.4355046,-0.3484116,0.087093
18,-0.3121757,-0.36434686,"('disagreeable', 'welcoming')",-0.3121757,-0.3643469,-0.0521712
19,-0.79143894,-0.82413876,"('inhospitable', 'hospitable')",-0.7914389,-0.8241388,-0.0326999
20,0.9658375,0.90688276,"('rough', 'thoughtful')",0.9658375,0.9068828,-0.0589547
21,-0.5614915,-0.46734324,"('immoral', 'moral')",-0.5614915,-0.4673432,0.0941483
22,-0.4806283,-0.49851194,"('untrustworthy', 'trustworthy')",-0.4806283,-0.4985119,-0.0178836
23,5.8686857,5.9655643,"('insincere', 'sincere')",5.8686857,5.9655643,0.0968786
24,1.2737986,1.1352354,"('dishonest', 'honest')",1.2737986,1.1352354,-0.1385632
25,0.89867604,0.81187135,"('egoistic', 'altruistic')",0.898676,0.8118713,-0.0868047
26,0.87120104,0.8070477,"('hardhearted', 'benevolent')",0.871201,0.8070477,-0.0641533
