,alliance_male,alliance_female,tuple,data_male,data_female,systems_male,systems_female,corp_male,corp_female,average_male,average_female,female-male
0,0.62081355,0.7719829,"('unsociable', 'sociable')",-0.82312745,-0.8637788,-0.8736461,-0.8875784,-0.5085006,-0.53081155,-0.3961151,-0.3775465,0.0185686
1,-0.060231723,-0.19214872,"('unfriendly', 'friendly')",0.7046397,0.50326383,0.22476487,0.0015226975,1.7284677,1.618551,0.6494101,0.4827972,-0.1666129
2,1.2279936,1.3295585,"('unlikable', 'likable')",0.63576585,0.7233808,0.63560784,0.710529,0.4850981,0.51491135,0.7461163,0.819595,0.0734787
3,0.38490164,0.6551271,"('repellent', 'pleasant')",-0.48969567,-0.39734194,0.3871448,0.5244611,0.82896686,0.82566684,0.2778294,0.4019783,0.1241489
4,-1.7493503,-1.850054,"('disliked', 'liked')",-0.13599317,-0.13691126,-0.33291212,-0.33217672,-7.339974,-7.601755,-2.3895574,-2.4802244,-0.090667
5,-1.5664016,-1.7098857,"('distant', 'outgoing')",0.8762913,0.90479493,-0.37286994,-0.351924,-0.36451417,-0.32292315,-0.3568736,-0.3699845,-0.0131109
6,-1.3085401,-1.3912424,"('distant', 'open')",0.45947033,0.44735557,-0.8888076,-0.93882936,-0.008734602,0.054834172,-0.436653,-0.4569705,-0.0203175
7,1.586245,1.7385924,"('insensitive', 'sensitive')",1.6842037e-05,0.058650203,-0.32834637,-0.29213578,0.6151653,0.62455136,0.4682702,0.5324146,0.0641444
8,-0.36464542,-0.47406033,"('unaffectionate', 'affectionate')",-0.012677248,-0.10891299,-0.6641228,-0.7617012,0.9567923,0.973542,-0.0211633,-0.0927832,-0.0716199
9,0.34513873,0.27744773,"('unaffectionate', 'caring')",0.2587968,0.19151607,-0.48219383,-0.5668789,1.4934083,1.5644387,0.4037875,0.3666309,-0.0371566
10,1.5241835,1.8225839,"('unsympathetic', 'sympathetic')",-1.7661432,-1.7383813,-1.6881664,-1.634194,-0.39520454,-0.2473047,-0.5813327,-0.449324,0.1320087
11,1.0488589,1.2093414,"('unhelpful', 'helpful')",0.24081948,0.26958108,0.43657362,0.5099635,1.589266,1.680633,0.8288795,0.9173797,0.0885002
12,1.40342,1.5485233,"('unsupportive', 'supportive')",0.685929,0.7807493,-0.0769791,0.02385782,-2.0397062,-2.0583098,-0.0068341,0.0737052,0.0805393
13,0.87226313,0.9408434,"('impolite', 'polite')",-0.84643406,-0.817432,-0.41960406,-0.38131434,-0.8297943,-0.6944412,-0.3058923,-0.238086,0.0678063
14,1.5978146,1.7301648,"('antisocial', 'social')",0.6028341,0.6787681,0.26994577,0.37249553,-0.24730653,-0.275857,0.555822,0.6263928,0.0705708
15,0.101193964,-0.049423367,"('boring', 'funny')",-0.12333579,-0.19419116,-0.9387238,-1.0266464,0.0872938,0.059082724,-0.218393,-0.3027945,-0.0844015
16,-2.1271856,-2.1532478,"('unpopular', 'popular')",0.0019933432,-0.012426525,0.12520403,0.16016975,0.22181903,0.23167858,-0.4445423,-0.4434565,0.0010858
17,-0.21694799,-0.1397551,"('nasty', 'nice')",-0.23907796,-0.15540174,-0.49878675,-0.40932792,-0.4134226,-0.31816927,-0.3420588,-0.2556635,0.0863953
18,0.39322796,0.45953196,"('disagreeable', 'welcoming')",0.4477818,0.48673075,0.31510106,0.38097674,-0.5322369,-0.5199979,0.1559685,0.2018104,0.0458419
19,-1.3427832,-1.4057329,"('inhospitable', 'hospitable')",0.23744896,0.2056657,-0.41876605,-0.4409479,-0.3287693,-0.28004557,-0.4632174,-0.4802651,-0.0170477
20,0.9610136,1.0209454,"('rough', 'thoughtful')",0.31052676,0.35865834,0.22568256,0.30727106,0.6790197,0.60937935,0.5440606,0.5740635,0.0300029
21,0.7155679,0.8860031,"('immoral', 'moral')",-0.26300403,-0.23678327,0.0034833197,0.01423962,-0.8791765,-0.73238176,-0.1057823,-0.0172306,0.0885517
22,1.2998993,1.4366769,"('untrustworthy', 'trustworthy')",0.25649187,0.21904586,0.28263453,0.23981324,-0.7118439,-0.7745998,0.2817954,0.280234,-0.0015614
23,1.0984715,1.2493391,"('insincere', 'sincere')",-0.10896391,-0.11565671,-0.2703954,-0.2669754,6.1513424,6.2857656,1.7176137,1.7881181,0.0705044
24,1.6101242,1.6742166,"('dishonest', 'honest')",-0.59026825,-0.55680263,-1.9911284,-1.9866741,0.7459243,0.7276511,-0.056337,-0.0354022,0.0209348
25,0.33101362,0.24512121,"('egoistic', 'altruistic')",0.75284475,0.7215924,1.2767121,1.2977864,1.5034313,1.4394912,0.9660004,0.9259979,-0.0400025
26,1.1658869,0.9618478,"('hardhearted', 'benevolent')",1.0457135,0.95681727,0.19790086,0.15889235,1.7659357,1.5858487,1.0438592,0.9158515,-0.1280077
27,0.99775034,0.96206325,"('hardhearted', 'softhearted')",-0.31563112,-0.2709371,-0.20854153,-0.14225817,1.5693109,1.5103496,0.5107222,0.5148044,0.0040822
28,1.0079709,1.0454307,"('disloyal', 'loyal')",-0.29456016,-0.39614475,-0.55848694,-0.6091619,1.3236506,1.2580048,0.3696436,0.3245322,-0.0451114
29,-0.7080852,-0.81111634,"('unfair', 'fair')",0.09706373,0.053518634,-0.41344675,-0.46561176,-0.18517166,-0.3685555,-0.3024099,-0.3979412,-0.0955313
30,0.8798344,1.0064336,"('intolerant', 'tolerant')",0.50018525,0.4571533,0.31237465,0.25484493,0.43070632,0.46057594,0.5307751,0.5447519,0.0139768
31,-1.5814135,-1.665229,"('evil', 'good')",0.8194449,0.779798,0.14919561,0.082806505,-0.41633523,-0.5303196,-0.2572771,-0.333236,-0.0759589
32,0.4284002,0.40721995,"('unkind', 'kind')",-0.66887456,-0.7124019,-0.9308572,-0.92103964,0.9569554,0.84536237,-0.053594,-0.0952148,-0.0416208
33,-0.41255185,-0.6532358,"('wrong', 'right')",1.5788752,1.5961138,0.7819963,0.77934694,-0.12702146,-0.2174528,0.4553246,0.376193,-0.0791316
34,0.8022826,0.97468925,"('mean', 'honorable')",-0.028921071,0.1350537,-0.021493701,0.15261716,5.5007043,5.7779098,1.563143,1.7600675,0.1969245
35,-0.9626258,-1.3051962,"('corrupt', 'incorrupt')",0.29788017,0.2571497,-0.015505971,-0.11038876,-0.2920291,-0.41517228,-0.2430702,-0.3934019,-0.1503317
36,-0.9242965,-1.0668346,"('hostile', 'amicable')",0.23972681,0.12592936,-0.5944345,-0.75635636,0.27491567,0.13815652,-0.2510221,-0.3897763,-0.1387542
37,1.3805888,1.3744084,"('fake', 'genuine')",-0.5645606,-0.62362224,-0.76998603,-0.766984,0.34251302,0.37606946,0.0971388,0.0899679,-0.0071709
38,-0.29676306,-0.25150424,"('untruthful', 'truthful')",0.26564503,0.29959673,-0.42249218,-0.4107168,-0.4303378,-0.35668206,-0.220987,-0.1798266,0.0411604
39,3.1434145,3.1924512,"('exploitative', 'cooperative')",1.5965794,1.5878055,1.1980704,1.217772,0.6018186,0.5804854,1.6349708,1.6446285,0.0096577
40,1.1583134,1.2670777,"('stingy', 'generous')",0.54463,0.5530905,0.6706747,0.7409828,-1.5894102,-1.8204978,0.196052,0.1851633,-0.0108887
41,0.32064623,0.47420105,"('unforgiving', 'forgiving')",-0.062082537,-0.076950535,-0.2714018,-0.26524082,0.33976004,0.22089429,0.0817305,0.088226,0.0064955
42,0.48945662,0.69658566,"('unreliable', 'reliable')",-0.45432335,-0.26533893,-0.8828039,-0.6903745,-3.2974625,-3.3220773,-1.0362833,-0.8953013,0.140982
43,0.8864597,1.1091089,"('irresponsible', 'responsible')",-0.8745293,-0.78475004,-1.8398046,-1.7437307,-0.008464299,0.08116269,-0.4590846,-0.3345523,0.1245323
44,-0.4759285,-0.5192592,"('prejudiced', 'unprejudiced')",-0.60073876,-0.5302023,-0.5142351,-0.47053424,-1.21018,-1.2181995,-0.7002706,-0.6845489,0.0157217
45,0.52306837,0.79743224,"('incompetent', 'competent')",-0.39565286,-0.34733474,-0.9521905,-0.8860333,-0.29638958,-0.3450074,-0.2802911,-0.1952358,0.0850553
46,1.2583683,1.6291069,"('uncompetitive', 'competitive')",-0.4095844,-0.33522433,0.56633395,0.6596476,-1.4017887,-1.4208575,0.0033323,0.1331682,0.1298359
47,-0.22167507,-0.1474809,"('stupid', 'smart')",0.37214106,0.5004737,0.3405472,0.44384772,5.5579505,5.785691,1.5122409,1.6456329,0.133392
48,1.6438997,1.6818428,"('unintelligent', 'intelligent')",-0.3177687,-0.37542468,-0.5696296,-0.60657275,0.14330503,0.12823749,0.2249516,0.2070207,-0.0179309
49,0.0142824575,0.12156735,"('unable', 'able')",-0.6440436,-0.5128279,0.12446098,0.28538775,-0.6077862,-0.40420765,-0.2782716,-0.1275201,0.1507515
50,-0.7610211,-0.8000136,"('clumsy', 'skillful')",0.20850547,0.22529717,0.5789085,0.6269916,-0.12952504,-0.18122628,-0.025783,-0.0322378,-0.0064548
51,0.7247859,0.68338484,"('uneducated', 'educated')",-0.24928251,-0.3436806,-0.5186964,-0.61267674,0.094542265,0.02773956,0.0128373,-0.0613082,-0.0741455
52,-0.42977756,-0.73012143,"('irrational', 'rational')",1.9255584,1.7135832,0.4091716,0.20911783,0.4990707,0.4172694,0.6010058,0.4024622,-0.1985436
53,-0.74218607,-0.7071416,"('uncreative', 'creative')",0.19389223,0.14480565,0.33516738,0.28094918,0.64198905,0.5231641,0.1072157,0.0604443,-0.0467714
54,0.2708735,0.14718102,"('incapable', 'capable')",0.13325532,0.011442224,-0.5839887,-0.7186473,0.85837805,0.91618264,0.1696295,0.0890397,-0.0805898
55,1.4228855,1.7682664,"('incompetent', 'clever')",-0.7636411,-0.7091179,-0.6994928,-0.6192073,-0.06568999,-0.0043564066,-0.0264846,0.1088962,0.1353808
56,0.05052574,0.22323786,"('impractical', 'practical')",-0.52871716,-0.3877596,-0.81292516,-0.74228406,-1.1589762,-1.0163443,-0.6125232,-0.4807875,0.1317357
57,0.15077607,0.2926397,"('unimaginative', 'imaginative')",-0.50098145,-0.5164508,-0.5830612,-0.6534803,-2.9616077,-3.082104,-0.9737186,-0.9898489,-0.0161303
58,0.18038478,0.25334236,"('undiscriminating', 'discriminating')",1.1905447,1.2424489,0.6542215,0.68471396,-0.01277018,-0.042238753,0.5030952,0.5345666,0.0314714
59,-0.56808454,-0.8035598,"('foolish', 'wise')",1.7358447,1.6820555,0.2344702,0.13603954,0.06465762,0.13554393,0.366722,0.2875198,-0.0792022
60,1.4858916,1.7854503,"('inefficient', 'efficient')",-0.29256263,-0.102948055,-0.014347695,0.1970614,-0.6027317,-0.38299307,0.1440624,0.3741426,0.2300802
61,0.20264818,0.10415733,"('illogical', 'logical')",1.8572108,1.8016888,0.8842565,0.80141973,0.48212758,0.34132013,0.8565608,0.7621465,-0.0944143
