,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
0,-3.778341,-3.875165,"('unsociable', 'sociable')",-0.4509868,-0.5875164,-0.25353846,-0.32849944,0.07031264,-0.035960622,-1.1031384,-1.2067853,-0.1036469
1,-1.1987878,-1.431605,"('unfriendly', 'friendly')",1.5661082,1.3607817,-0.37805247,-0.5014087,1.7365389,1.6219022,0.4314517,0.2624176,-0.1690341
2,0.32182285,0.32351452,"('unlikable', 'likable')",0.505136,0.522833,1.1287119,1.1945086,0.6901369,0.77356684,0.6614519,0.7036058,0.0421539
3,-1.6563567,-1.7063888,"('repellent', 'pleasant')",-1.7805376,-1.7428018,-0.15784603,-0.17408016,0.46238366,0.5467059,-0.7830892,-0.7691412,0.013948
4,1.5831492,1.5564632,"('disliked', 'liked')",-0.3212677,-0.3729499,0.0142480675,-0.015743554,-6.6398773,-6.6700015,-1.3409369,-1.3755579,-0.034621
5,2.5319104,2.5300736,"('distant', 'outgoing')",0.9775567,0.9733312,-0.02830876,0.08719956,-0.40271497,-0.37524858,0.7696108,0.8038389,0.0342281
6,2.6535833,2.6870818,"('distant', 'open')",0.9561508,0.9707353,-0.28127787,-0.18426424,-0.018921617,0.020985518,0.8273836,0.8736346,0.046251
7,-2.7526946,-2.866565,"('insensitive', 'sensitive')",-0.21754856,-0.26069954,0.0027451292,-0.014787104,0.0844229,0.12015076,-0.7207688,-0.7554752,-0.0347064
8,-0.16301338,-0.19986247,"('unaffectionate', 'affectionate')",1.5832015,1.4814229,0.1581574,0.1294062,0.6949824,0.58991754,0.568332,0.500221,-0.068111
9,-1.0277776,-1.1146605,"('unaffectionate', 'caring')",1.3970629,1.2933817,0.38006464,0.38023996,1.2639176,1.205337,0.5033169,0.4410746,-0.0622423
10,-5.6830254,-5.741707,"('unsympathetic', 'sympathetic')",-1.2342149,-1.2547699,-0.96185166,-0.99006754,-0.30401522,-0.26920843,-2.0457768,-2.0639381,-0.0181613
11,-2.7173877,-2.748043,"('unhelpful', 'helpful')",0.20699443,0.17007644,-0.068485595,-0.06154806,2.0787685,2.0770593,-0.1250275,-0.1406139,-0.0155864
12,-1.9600954,-1.9059731,"('unsupportive', 'supportive')",0.44722295,0.5178912,0.19191203,0.3157226,-1.8771516,-1.8430163,-0.799528,-0.7288439,0.0706841
13,-3.1569176,-3.2022161,"('impolite', 'polite')",-0.8093255,-0.8130358,0.3923748,0.44628516,-0.28224176,-0.30184162,-0.9640275,-0.9677022,-0.0036747
14,-2.6139514,-2.6946845,"('antisocial', 'social')",-0.052096404,-0.14222576,1.7711711,1.7442951,0.02543103,-0.072117865,-0.2173614,-0.2911832,-0.0738218
15,0.91694564,0.8438587,"('boring', 'funny')",0.6522607,0.48963988,0.41598204,0.38791487,0.40825632,0.3355551,0.5983612,0.5142422,-0.084119
16,0.87589675,0.8209942,"('unpopular', 'popular')",-0.5598781,-0.6561816,-0.38943243,-0.47185817,0.057868637,-0.06677008,-0.0038863,-0.0934539,-0.0895676
17,0.32214412,0.37664157,"('nasty', 'nice')",-0.764778,-0.7765252,-0.6195639,-0.6034456,-0.1519204,-0.14415,-0.3035296,-0.2868698,0.0166598
18,0.6526023,0.64520365,"('disagreeable', 'welcoming')",1.1208543,1.1502773,0.030214772,0.032529823,-0.57143945,-0.60993665,0.308058,0.3045185,-0.0035395
19,1.0947236,1.2032982,"('inhospitable', 'hospitable')",0.78756547,0.8157705,-0.6137028,-0.5721649,-0.46488518,-0.42195213,0.2009253,0.2562379,0.0553126
20,-0.7813726,-0.7980212,"('rough', 'thoughtful')",0.20745558,0.17961475,0.57530165,0.5308901,0.7824886,0.75210506,0.1959683,0.1661472,-0.0298211
21,-3.4314044,-3.4800835,"('immoral', 'moral')",-1.6418828,-1.6774535,0.1211628,0.05983309,-0.8726081,-0.82320637,-1.4561831,-1.4802276,-0.0240445
22,-1.6677021,-1.7688951,"('untrustworthy', 'trustworthy')",-0.6437636,-0.73119867,-0.48171788,-0.5567014,-0.57663476,-0.58504486,-0.8424546,-0.9104601,-0.0680055
23,-3.132637,-3.2738984,"('insincere', 'sincere')",0.54279464,0.44868758,-0.8958292,-0.9456409,5.622063,5.5277243,0.5340979,0.4392182,-0.0948797
24,-2.3018641,-2.3565605,"('dishonest', 'honest')",-0.6647654,-0.7153549,-0.3329826,-0.3190838,0.77353513,0.7542195,-0.6315192,-0.6591949,-0.0276757
25,1.1706496,1.1170886,"('egoistic', 'altruistic')",1.067752,0.97012174,0.54399985,0.51222926,1.6420511,1.5484381,1.1061132,1.0369694,-0.0691438
26,0.030136786,-0.09150091,"('hardhearted', 'benevolent')",1.2009696,1.1226434,1.2161044,1.2006279,1.6859362,1.5995479,1.0332868,0.9578296,-0.0754572
27,-0.54982376,-0.57608044,"('hardhearted', 'softhearted')",-0.30395046,-0.3333772,-1.4368043,-1.4040368,0.94954175,0.8497071,-0.3352591,-0.3659468,-0.0306877
28,-2.8997478,-3.0428643,"('disloyal', 'loyal')",-0.82452905,-1.0110366,-0.45615363,-0.57978475,0.9225034,0.7785027,-0.8144817,-0.9637957,-0.149314
29,0.4577106,0.3877083,"('unfair', 'fair')",0.32614666,0.22815764,-1.6601917,-1.6208489,-0.6439066,-0.7347428,-0.3800603,-0.4349315,-0.0548712
30,-2.7781546,-2.847224,"('intolerant', 'tolerant')",0.0022408888,-0.03463354,0.9358308,0.92382514,0.49283913,0.5247435,-0.3368109,-0.3583223,-0.0215114
31,2.2532704,2.2568264,"('evil', 'good')",0.33666295,0.30457878,-0.8782055,-0.8667133,-0.9422025,-0.9637496,0.1923813,0.1827356,-0.0096457
32,-2.179884,-2.1802025,"('unkind', 'kind')",-0.15200624,-0.18213221,-0.29823288,-0.28304932,0.93762416,0.8884688,-0.4231247,-0.4392288,-0.0161041
33,1.6202598,1.5525337,"('wrong', 'right')",1.4100747,1.3449993,0.8319762,0.8787578,-0.42158622,-0.4978073,0.8601811,0.8196208,-0.0405603
34,-0.67148006,-0.5999265,"('mean', 'honorable')",-0.08425319,0.00107155,0.5220443,0.50353,5.21896,5.272887,1.2463177,1.2943906,0.0480729
35,4.2844944,4.231873,"('corrupt', 'incorrupt')",1.0121906,0.8975845,-0.3090509,-0.36852747,-0.21802638,-0.3188155,1.192402,1.1105286,-0.0818734
36,2.6596708,2.5883584,"('hostile', 'amicable')",0.90485364,0.79218,-0.10833214,-0.29254767,0.3245037,0.17713471,0.945174,0.8162814,-0.1288926
37,-1.4031596,-1.3260602,"('fake', 'genuine')",0.21772645,0.22948542,0.089185596,0.106341094,0.30513412,0.31637806,-0.1977784,-0.1684639,0.0293145
38,-1.2745342,-1.3089743,"('untruthful', 'truthful')",0.18187785,0.20558524,-0.44114617,-0.37864184,-0.07330074,-0.023622457,-0.4017758,-0.3764133,0.0253625
39,0.28295696,0.26404592,"('exploitative', 'cooperative')",1.9205357,1.9556731,1.442353,1.532482,1.0584378,1.084202,1.1760709,1.2091007,0.0330298
40,0.34761256,0.28159988,"('stingy', 'generous')",-0.13289188,-0.16891584,-0.2718804,-0.2327759,-2.096165,-2.1372447,-0.5383312,-0.5643342,-0.026003
41,-1.8241434,-1.895202,"('unforgiving', 'forgiving')",-0.21491745,-0.29014143,-0.8457261,-0.9446373,0.41151834,0.34993067,-0.6183171,-0.6950125,-0.0766954
42,-1.5945019,-1.4310051,"('unreliable', 'reliable')",-1.236519,-1.1241478,-0.94971645,-0.79541713,-3.0402756,-2.936416,-1.7052532,-1.5717465,0.1335067
43,-3.554033,-3.525007,"('irresponsible', 'responsible')",0.1291947,0.15361598,-1.2541962,-1.1469783,0.3143787,0.3943589,-1.0911639,-1.0310025,0.0601614
44,1.5375495,1.5984814,"('prejudiced', 'unprejudiced')",-0.7928631,-0.6205126,-0.057244115,0.017916523,-1.0357802,-0.97931135,-0.0870845,0.0041435,0.091228
45,-3.8786607,-3.9090688,"('incompetent', 'competent')",-1.3496156,-1.4628427,-1.147236,-1.2480917,-0.7210323,-0.72959334,-1.7741361,-1.8373991,-0.063263
46,-3.6427631,-3.714522,"('uncompetitive', 'competitive')",-0.70926285,-0.68889546,0.59071034,0.5177199,-0.93329585,-0.93551767,-1.1736529,-1.2053038,-0.0316509
47,-1.8792236,-1.7623352,"('stupid', 'smart')",-0.75067216,-0.7220231,-0.056137335,0.015852261,5.5484514,5.557582,0.7156046,0.772269,0.0566644
48,-2.816074,-2.9357772,"('unintelligent', 'intelligent')",-0.12735915,-0.22703704,-0.3735081,-0.42860973,-0.29941124,-0.32143602,-0.9040881,-0.978215,-0.0741269
49,-0.6180686,-0.5562081,"('unable', 'able')",0.044718817,0.06860735,-0.39476058,-0.35384643,-0.59117573,-0.52302706,-0.3898215,-0.3411185,0.048703
50,0.84938747,0.86975986,"('clumsy', 'skillful')",0.34725693,0.35318995,-0.18873012,-0.20230307,-0.4266249,-0.43111598,0.1453224,0.1473827,0.0020603
51,-1.7914233,-1.9165735,"('uneducated', 'educated')",-0.68224007,-0.7669109,-0.47089285,-0.5138092,0.28759196,0.16826959,-0.6642411,-0.757256,-0.0930149
52,1.7708523,1.7315904,"('irrational', 'rational')",1.4410197,1.2397516,-0.13846645,-0.23210554,0.34570774,0.20353991,0.8547783,0.7356941,-0.1190842
53,-0.6586042,-0.7118191,"('uncreative', 'creative')",1.6013275,1.5104145,0.91996866,0.83385074,0.9103715,0.8483481,0.6932659,0.6201985,-0.0730674
54,0.034165658,0.010596378,"('incapable', 'capable')",0.9384011,0.8971308,0.113925174,0.113569744,0.50715953,0.46165538,0.3984129,0.3707381,-0.0276748
55,-3.6339538,-3.7080195,"('incompetent', 'clever')",-0.9986409,-1.0498887,0.117604904,0.06126548,0.12473929,0.13172776,-1.0975627,-1.1412288,-0.0436661
56,-2.9740555,-2.9634335,"('impractical', 'practical')",-0.30861354,-0.29385152,0.6232835,0.65506285,-0.44458094,-0.3839064,-0.7759917,-0.7465321,0.0294596
57,-2.585004,-2.6489482,"('unimaginative', 'imaginative')",-0.16108492,-0.22340128,0.117943555,0.069425344,-3.1480858,-3.0856667,-1.4440578,-1.4721477,-0.0280899
58,-1.3960125,-1.4296601,"('undiscriminating', 'discriminating')",0.5264929,0.44288185,0.042926818,0.002789259,-0.030320922,-0.03924858,-0.2142284,-0.2558094,-0.041581
59,2.1563416,2.199193,"('foolish', 'wise')",0.6734878,0.6279376,-0.15686499,-0.037660286,0.06935913,0.04806625,0.6855808,0.7093841,0.0238033
60,-4.121581,-4.097969,"('inefficient', 'efficient')",0.03188601,0.09272383,1.1954154,1.233295,-0.1922933,-0.0335564,-0.7716432,-0.7013767,0.0702665
61,-1.3623896,-1.483095,"('illogical', 'logical')",0.8861049,0.68659884,0.08420439,0.030010674,0.13767555,-0.028756522,-0.0636012,-0.1988105,-0.1352093
62,-2.9364402,-2.9148808,"('incompetent', 'brilliant')",-0.74462384,-0.66946965,0.058161773,0.16046241,-0.38299203,-0.23111355,-1.0014737,-0.9137504,0.0877233
63,-2.6346169,-2.6161175,"('unperceptive', 'insightful')",-0.5248586,-0.5339074,-0.3447214,-0.3183755,-0.0045922,0.07958991,-0.8771972,-0.8472027,0.0299945
64,0.2954691,0.28884876,"('shy', 'confident')",-0.727359,-0.7044088,0.69064397,0.7290345,-5.7687545,-5.6757097,-1.3775001,-1.3405588,0.0369413
65,-2.6711838,-2.70603,"('insecure', 'secure')",-0.51351565,-0.53180087,-0.5058987,-0.5865621,0.058786042,0.08987725,-0.907953,-0.9336289,-0.0256759
66,1.566288,1.6518956,"('inactive', 'active')",0.3002384,0.3670156,0.06124088,0.1099018,0.42029914,0.33740658,0.5870166,0.616555,0.0295384
67,0.25199944,0.32648933,"('doubtful', 'determined')",-0.15043971,-0.1140558,0.3076192,0.41273096,-0.12444138,-0.09170973,0.0711844,0.1333637,0.0621793
68,-0.45401955,-0.4411976,"('dependent', 'independent')",-0.49551916,-0.521149,-0.722058,-0.73920876,-1.6112646,-1.5868645,-0.8207153,-0.8221049,-0.0013896
69,3.8703282,3.9638207,"('lazy', 'industrious')",0.89811105,0.94141424,1.1006652,1.2031635,-0.8190093,-0.79561436,1.2625238,1.328196,0.0656722
70,-3.0723698,-3.101684,"('lethargic', 'energetic')",-1.1750004,-1.1805861,-0.12841743,-0.104041815,0.030319612,0.059853964,-1.086367,-1.0816146,0.0047524
71,0.903604,0.86626565,"('diffident', 'self-confident')",1.8744465,1.7976419,0.9881391,1.0243065,0.6745716,0.6160069,1.1101903,1.0760553,-0.034135
72,-1.2327002,-1.226582,"('unambitious', 'ambitious')",-0.18868048,-0.113385275,1.0264975,1.0872747,-0.49253115,-0.36179808,-0.2218536,-0.1536227,0.0682309
73,1.5602945,1.595152,"('helpless', 'self-reliant')",0.2836706,0.3211147,0.55992585,0.61894923,-3.4936857,-3.438505,-0.2724487,-0.2258223,0.0466264
74,-1.6431472,-1.6861523,"('undedicated', 'dedicated')",0.96790874,0.9548718,0.43115687,0.46619913,0.051618226,0.081364825,-0.0481158,-0.0459292,0.0021866
75,2.9841912,2.9950771,"('meek', 'impulsive')",0.23328564,0.28728867,-0.08606331,-0.096114025,-0.5628677,-0.48473585,0.6421365,0.675379,0.0332425
76,-2.2171302,-2.130049,"('anxious', 'daring')",-0.7173388,-0.65009815,-0.8334302,-0.8338526,-0.42745265,-0.37989533,-1.0488379,-0.9984738,0.0503641
77,-2.149814,-2.2313044,"('unmotivated', 'motivated')",-1.0430391,-1.1012139,0.78474927,0.7171477,-1.1043888,-1.0146948,-0.8781232,-0.9075164,-0.0293932
78,-1.3565636,-1.4792175,"('nonresilient', 'resilient')",0.19445932,0.13477144,-0.15656091,-0.24044247,-0.09586975,-0.056868732,-0.3536337,-0.4104393,-0.0568056
79,2.0543964,1.9948498,"('wavering', 'unwavering')",0.829934,0.76486146,-0.6283249,-0.72699296,-0.75816005,-0.726096,0.3744613,0.3266556,-0.0478057
80,-1.5199484,-1.4498903,"('dominated', 'dominating')",-1.5967158,-1.5278834,0.051878706,0.12595022,-0.54340416,-0.55189866,-0.9020474,-0.8509305,0.0511169
81,-3.2692711,-3.3254826,"('submissive', 'aggressive')",-1.603797,-1.644182,0.7528238,0.76103175,-0.70402014,-0.6816788,-1.206066,-1.2225779,-0.0165119
82,-1.2461765,-1.2979443,"('poor', 'rich')",-0.58853996,-0.6663854,-0.96870846,-1.0896504,5.461098,5.4049067,0.6644183,0.5877317,-0.0766866
83,-0.7668797,-0.7662923,"('powerless', 'powerful')",0.34750462,0.3538566,0.23584943,0.3458576,-1.3209132,-1.3059504,-0.3761097,-0.3431321,0.0329776
84,0.519312,0.48249313,"('inferior', 'superior')",1.5755221,1.4739363,0.2599495,0.24099597,0.6335942,0.5594144,0.7470945,0.6892099,-0.0578846
85,3.3188787,3.3004854,"('insignificant', 'prestigious')",1.5745801,1.4922534,0.47198346,0.43590435,-0.14844963,-0.21756105,1.3042482,1.2527705,-0.0514777
86,-3.0879076,-3.2086432,"('uninfluential', 'influential')",0.073132284,-0.14230147,-0.19285797,-0.25556707,-0.6219903,-0.73943084,-0.9574059,-1.0864856,-0.1290797
87,-0.55226374,-0.5424952,"('unsuccessful', 'successful')",0.07382011,-0.016615462,0.7886388,0.7865308,0.05097472,-0.025627926,0.0902925,0.0504481,-0.0398444
88,-1.1840028,-1.1982135,"('low', 'eminent')",-0.31699562,-0.39386243,0.73383546,0.61464894,-0.40165532,-0.38943195,-0.2922046,-0.3417147,-0.0495101
