,safeway_male,safeway_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.19903125,0.34287164,"('unsociable', 'sociable')",-0.24891159,-0.36215755,-0.0249402,-0.009643,0.0152972
1,-0.2975835,-0.32654616,"('unfriendly', 'friendly')",2.0911832,1.9953347,0.8967999,0.8343943,-0.0624056
2,0.82115555,0.8739384,"('unlikable', 'likable')",0.7224952,0.80415815,0.7718254,0.8390483,0.0672229
3,-0.84853095,-0.4996529,"('repellent', 'pleasant')",0.2893298,0.3813409,-0.2796006,-0.059156,0.2204446
4,-0.25108325,-0.29143423,"('disliked', 'liked')",-6.499226,-6.615879,-3.3751547,-3.4536567,-0.078502
5,-0.49793777,-0.57988733,"('distant', 'outgoing')",-0.010307964,-0.038897276,-0.2541229,-0.3093923,-0.0552694
6,-0.29146075,-0.3214947,"('distant', 'open')",0.5730563,0.5295667,0.1407978,0.104036,-0.0367618
7,0.39557025,0.7047,"('insensitive', 'sensitive')",0.7629053,0.8545052,0.5792378,0.7796026,0.2003648
8,-0.32797745,-0.40556857,"('unaffectionate', 'affectionate')",1.1731397,1.0742881,0.4225811,0.3343598,-0.0882213
9,0.23827514,0.32333216,"('unaffectionate', 'caring')",1.4313409,1.4418168,0.8348081,0.8825745,0.0477664
10,0.09911282,0.48260915,"('unsympathetic', 'sympathetic')",-0.23016751,-0.19197966,-0.0655273,0.1453148,0.2108421
11,0.8942919,1.1585776,"('unhelpful', 'helpful')",1.6470836,1.8080385,1.2706878,1.4833081,0.2126203
12,0.9963701,1.3612221,"('unsupportive', 'supportive')",-1.6692582,-1.6366047,-0.3364441,-0.1376913,0.1987528
13,0.7196802,0.84968066,"('impolite', 'polite')",-0.5363333,-0.51118946,0.0916734,0.1692456,0.0775722
14,0.35541064,0.48154613,"('antisocial', 'social')",-0.5599962,-0.6068412,-0.1022928,-0.0626475,0.0396453
15,0.2545692,0.06827652,"('boring', 'funny')",0.32738006,0.24644955,0.2909746,0.157363,-0.1336116
16,-0.46703488,-0.45772153,"('unpopular', 'popular')",0.4573305,0.48206365,-0.0048522,0.0121711,0.0170233
17,-0.3157296,-0.2107698,"('nasty', 'nice')",-0.52232766,-0.45103782,-0.4190286,-0.3309038,0.0881248
18,-0.56662506,-0.4344302,"('disagreeable', 'welcoming')",-0.22337537,-0.21701577,-0.3950002,-0.325723,0.0692772
19,-1.315702,-1.2124523,"('inhospitable', 'hospitable')",0.099479906,0.21984294,-0.608111,-0.4963047,0.1118063
20,-0.35960835,-0.21202612,"('rough', 'thoughtful')",1.3310041,1.2774466,0.4856979,0.5327103,0.0470124
21,0.3468593,0.6241802,"('immoral', 'moral')",-0.51090086,-0.38780746,-0.0820208,0.1181864,0.2002072
22,0.92740583,1.0210083,"('untrustworthy', 'trustworthy')",-0.7348958,-0.78096116,0.096255,0.1200235,0.0237685
23,0.33095706,0.57974225,"('insincere', 'sincere')",5.7596736,5.787888,3.0453153,3.1838152,0.1384999
24,0.44852278,0.5756928,"('dishonest', 'honest')",1.0048461,1.0039586,0.7266845,0.7898257,0.0631412
25,0.21775295,0.18852888,"('egoistic', 'altruistic')",1.5858204,1.5384207,0.9017867,0.8634748,-0.0383119
26,0.15023631,0.0893913,"('hardhearted', 'benevolent')",1.945593,1.8953363,1.0479146,0.9923638,-0.0555508
27,0.12997347,0.29522628,"('hardhearted', 'softhearted')",1.7727076,1.6698369,0.9513406,0.9825315,0.0311909
28,0.30139953,0.3791272,"('disloyal', 'loyal')",0.95533705,0.9137918,0.6283683,0.6464595,0.0180912
