,keep_male,keep_female,tuple,average_male,average_female,female-male
0,0.18654197,0.06394817,"('unsociable', 'sociable')",0.186542,0.0639482,-0.1225938
1,1.7493825,1.7727419,"('unfriendly', 'friendly')",1.7493825,1.7727419,0.0233594
2,0.42204222,0.5054349,"('unlikable', 'likable')",0.4220422,0.5054349,0.0833927
3,1.007834,1.0029104,"('repellent', 'pleasant')",1.007834,1.0029104,-0.0049236
4,-7.010139,-7.0294647,"('disliked', 'liked')",-7.010139,-7.0294647,-0.0193257
5,-0.10572229,0.08272879,"('distant', 'outgoing')",-0.1057223,0.0827288,0.1884511
6,0.27210346,0.412664,"('distant', 'open')",0.2721035,0.412664,0.1405605
7,1.3215384,1.3022416,"('insensitive', 'sensitive')",1.3215384,1.3022416,-0.0192968
8,1.4867611,1.4920914,"('unaffectionate', 'affectionate')",1.4867611,1.4920914,0.0053303
9,2.0264888,2.1333365,"('unaffectionate', 'caring')",2.0264888,2.1333365,0.1068477
10,1.1263437,1.0988703,"('unsympathetic', 'sympathetic')",1.1263437,1.0988703,-0.0274734
11,2.0321667,2.1302814,"('unhelpful', 'helpful')",2.0321667,2.1302814,0.0981147
12,-1.084662,-0.9807296,"('unsupportive', 'supportive')",-1.084662,-0.9807296,0.1039324
13,0.24062645,0.087811545,"('impolite', 'polite')",0.2406265,0.0878115,-0.152815
14,0.2180619,0.108265854,"('antisocial', 'social')",0.2180619,0.1082659,-0.109796
15,0.5904572,0.5464242,"('boring', 'funny')",0.5904572,0.5464242,-0.044033
16,-0.42683923,-0.32994032,"('unpopular', 'popular')",-0.4268392,-0.3299403,0.0968989
17,-0.25728774,-0.22541703,"('nasty', 'nice')",-0.2572877,-0.225417,0.0318707
18,-0.01818462,-0.004979439,"('disagreeable', 'welcoming')",-0.0181846,-0.0049794,0.0132052
19,-0.41470408,-0.2029563,"('inhospitable', 'hospitable')",-0.4147041,-0.2029563,0.2117478
20,0.37138036,0.17429033,"('rough', 'thoughtful')",0.3713804,0.1742903,-0.1970901
21,0.26201618,0.3721084,"('immoral', 'moral')",0.2620162,0.3721084,0.1100922
22,-0.23762482,-0.26204503,"('untrustworthy', 'trustworthy')",-0.2376248,-0.262045,-0.0244202
23,6.7719054,6.8574505,"('insincere', 'sincere')",6.7719054,6.8574505,0.0855451
24,1.9307001,1.9996442,"('dishonest', 'honest')",1.9307001,1.9996442,0.0689441
25,0.97802407,0.90381056,"('egoistic', 'altruistic')",0.9780241,0.9038106,-0.0742135
26,0.66481894,0.49115708,"('hardhearted', 'benevolent')",0.6648189,0.4911571,-0.1736618
27,1.8645483,1.6254642,"('hardhearted', 'softhearted')",1.8645483,1.6254642,-0.2390841
28,1.3190477,1.3120404,"('disloyal', 'loyal')",1.3190477,1.3120404,-0.0070073
29,-0.6379688,-0.69121754,"('unfair', 'fair')",-0.6379688,-0.6912175,-0.0532487
30,1.0224516,1.0065331,"('intolerant', 'tolerant')",1.0224516,1.0065331,-0.0159185
31,-1.4746982,-1.3398765,"('evil', 'good')",-1.4746982,-1.3398765,0.1348217
32,1.3188524,1.168091,"('unkind', 'kind')",1.3188524,1.1680911,-0.1507613
33,0.09425306,0.22011459,"('wrong', 'right')",0.0942531,0.2201146,0.1258615
34,4.852078,5.107043,"('mean', 'honorable')",4.852078,5.1070428,0.2549648
35,-0.90463287,-0.9416656,"('corrupt', 'incorrupt')",-0.9046329,-0.9416656,-0.0370327
36,-0.8299459,-0.853868,"('hostile', 'amicable')",-0.8299459,-0.853868,-0.0239221
37,0.94833827,0.82754403,"('fake', 'genuine')",0.9483383,0.827544,-0.1207943
38,0.19262005,0.3776672,"('untruthful', 'truthful')",0.1926201,0.3776672,0.1850471
39,0.4273905,0.380509,"('exploitative', 'cooperative')",0.4273905,0.380509,-0.0468815
40,-0.9380819,-1.1595812,"('stingy', 'generous')",-0.9380819,-1.1595812,-0.2214993
41,0.21990615,0.1476686,"('unforgiving', 'forgiving')",0.2199062,0.1476686,-0.0722376
42,-2.308058,-2.4509306,"('unreliable', 'reliable')",-2.308058,-2.4509306,-0.1428726
43,1.0003982,0.96685195,"('irresponsible', 'responsible')",1.0003982,0.9668519,-0.0335463
44,-1.412315,-1.6097068,"('prejudiced', 'unprejudiced')",-1.412315,-1.6097068,-0.1973918
45,0.21951786,0.21070543,"('incompetent', 'competent')",0.2195179,0.2107054,-0.0088125
46,-0.5431814,-0.59133184,"('uncompetitive', 'competitive')",-0.5431814,-0.5913318,-0.0481504
47,5.075485,5.2398,"('stupid', 'smart')",5.0754852,5.2398,0.1643148
48,0.42902422,0.39049098,"('unintelligent', 'intelligent')",0.4290242,0.390491,-0.0385332
49,0.117624946,0.22955823,"('unable', 'able')",0.1176249,0.2295582,0.1119333
50,-0.26669803,-0.25118986,"('clumsy', 'skillful')",-0.266698,-0.2511899,0.0155081
51,1.0162804,0.917425,"('uneducated', 'educated')",1.0162804,0.917425,-0.0988554
52,-0.104876816,-0.009300347,"('irrational', 'rational')",-0.1048768,-0.0093003,0.0955765
53,-0.006010633,-0.0038287751,"('uncreative', 'creative')",-0.0060106,-0.0038288,0.0021818
54,1.1457702,1.4101183,"('incapable', 'capable')",1.1457702,1.4101183,0.2643481
55,1.0944688,1.0470403,"('incompetent', 'clever')",1.0944688,1.0470403,-0.0474285
56,0.48058403,0.56939685,"('impractical', 'practical')",0.480584,0.5693969,0.0888129
57,-2.374693,-2.4459414,"('unimaginative', 'imaginative')",-2.3746929,-2.4459414,-0.0712485
58,-0.2850421,-0.31004772,"('undiscriminating', 'discriminating')",-0.2850421,-0.3100477,-0.0250056
59,0.07661512,0.25182703,"('foolish', 'wise')",0.0766151,0.251827,0.1752119
60,0.54979783,0.48413053,"('inefficient', 'efficient')",0.5497978,0.4841305,-0.0656673
61,0.39717984,0.2456302,"('illogical', 'logical')",0.3971798,0.2456302,-0.1515496
62,1.3613156,1.4301957,"('incompetent', 'brilliant')",1.3613156,1.4301957,0.0688801
63,0.5440164,0.68037605,"('unperceptive', 'insightful')",0.5440164,0.6803761,0.1363597
64,-6.1572337,-6.1096025,"('shy', 'confident')",-6.1572337,-6.1096025,0.0476312
65,0.3606175,0.3091315,"('insecure', 'secure')",0.3606175,0.3091315,-0.051486
66,-0.32896706,-0.26817238,"('inactive', 'active')",-0.3289671,-0.2681724,0.0607947
67,-1.1015517,-1.0776865,"('doubtful', 'determined')",-1.1015517,-1.0776865,0.0238652
68,-0.64908785,-0.5803053,"('dependent', 'independent')",-0.6490878,-0.5803053,0.0687825
69,-1.8201165,-1.6675528,"('lazy', 'industrious')",-1.8201165,-1.6675528,0.1525637
70,1.4413903,1.340901,"('lethargic', 'energetic')",1.4413903,1.340901,-0.1004893
71,0.54779214,0.70791703,"('diffident', 'self-confident')",0.5477921,0.707917,0.1601249
72,0.88503385,0.9857809,"('unambitious', 'ambitious')",0.8850338,0.9857809,0.1007471
73,-2.7025685,-2.6800582,"('helpless', 'self-reliant')",-2.7025685,-2.6800582,0.0225103
74,0.23601674,0.09674751,"('undedicated', 'dedicated')",0.2360167,0.0967475,-0.1392692
75,-1.1584487,-1.0454103,"('meek', 'impulsive')",-1.1584487,-1.0454103,0.1130384
76,0.43720388,0.25735688,"('anxious', 'daring')",0.4372039,0.2573569,-0.179847
77,-1.4179432,-1.2255963,"('unmotivated', 'motivated')",-1.4179432,-1.2255963,0.1923469
78,-0.48338404,-0.41969877,"('nonresilient', 'resilient')",-0.483384,-0.4196988,0.0636852
79,-0.33203784,-0.24287368,"('wavering', 'unwavering')",-0.3320378,-0.2428737,0.0891641
80,0.25609207,0.19461146,"('dominated', 'dominating')",0.2560921,0.1946115,-0.0614806
81,0.15550202,0.08504611,"('submissive', 'aggressive')",0.155502,0.0850461,-0.0704559
82,6.5628495,6.7647724,"('poor', 'rich')",6.5628495,6.7647724,0.2019229
83,-0.87612563,-0.8341781,"('powerless', 'powerful')",-0.8761256,-0.8341781,0.0419475
84,0.04372778,0.11456353,"('inferior', 'superior')",0.0437278,0.1145635,0.0708357
85,-1.2487705,-1.3182147,"('insignificant', 'prestigious')",-1.2487705,-1.3182147,-0.0694442
86,0.56658286,0.5079783,"('uninfluential', 'influential')",0.5665829,0.5079783,-0.0586046
87,0.52075356,0.7250259,"('unsuccessful', 'successful')",0.5207536,0.7250259,0.2042723
88,0.08794506,0.15480587,"('low', 'eminent')",0.0879451,0.1548059,0.0668608
