,quality_male,quality_female,tuple,care_male,care_female,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,0.37667924,0.27381206,"('unsociable', 'sociable')",0.073699355,0.028554816,0.71776736,0.6235028,-0.8167752,-0.93814623,0.0878427,-0.0030691,-0.0909118
1,0.8271898,0.72272766,"('unfriendly', 'friendly')",0.67003465,0.7990364,-0.25052413,-0.3717036,2.0789309,1.975167,0.8314078,0.7813069,-0.0501009
2,0.8249023,0.8081867,"('unlikable', 'likable')",0.7085249,0.7357696,1.3391466,1.387597,0.30445224,0.3798469,0.7942565,0.82785,0.0335935
3,-0.64514977,-0.49407595,"('repellent', 'pleasant')",-1.2714761,-1.032447,0.44625622,0.5521277,0.31824133,0.38239187,-0.2880321,-0.1480008,0.1400313
4,-0.3536136,-0.3473752,"('disliked', 'liked')",0.19131754,0.42565063,-0.33346727,-0.2362391,-6.8382115,-6.9209495,-1.8334937,-1.7697283,0.0637654
5,-0.26534134,-0.21989815,"('distant', 'outgoing')",0.3747292,0.4601683,-0.898037,-0.8686716,0.32304087,0.31222373,-0.1164021,-0.0790444,0.0373577
6,0.45675722,0.48686007,"('distant', 'open')",0.42363566,0.54548705,-1.2869757,-1.2311294,0.8865087,0.87821573,0.1199815,0.1698584,0.0498769
7,1.130118,1.188916,"('insensitive', 'sensitive')",0.6652485,0.7313372,1.5357616,1.5617428,1.0524262,1.0396156,1.0958886,1.1304029,0.0345143
8,-0.58181155,-0.59118867,"('unaffectionate', 'affectionate')",0.5624127,0.5888839,-0.76394635,-0.7884353,1.4201986,1.3195994,0.1592133,0.1322148,-0.0269985
9,1.1826384,1.1701025,"('unaffectionate', 'caring')",2.470586,2.4263442,0.7817223,0.75661683,1.5828735,1.588629,1.5044551,1.4854231,-0.019032
10,1.1045103,1.1366963,"('unsympathetic', 'sympathetic')",0.3477608,0.46071875,0.9128742,0.9871198,-0.5308164,-0.513287,0.4585822,0.517812,0.0592298
11,-0.080512226,0.012537565,"('unhelpful', 'helpful')",1.4096122,1.3635653,1.2968903,1.3254223,1.6730675,1.8227488,1.0747644,1.1310685,0.0563041
12,2.8696406,2.9887233,"('unsupportive', 'supportive')",3.3944962,3.7185707,2.2892177,2.4302611,-1.5612854,-1.5593865,1.7480172,1.8945422,0.146525
13,1.3354709,1.2082307,"('impolite', 'polite')",0.95458066,0.74849385,1.0992645,0.9773494,-0.4605763,-0.50324833,0.7321849,0.6077064,-0.1244785
14,-0.1022013,-0.0547351,"('antisocial', 'social')",-0.13757679,-0.09473752,1.7041925,1.7838049,-0.77614796,-0.8062794,0.1720666,0.2070132,0.0349466
15,-0.15669204,-0.20825176,"('boring', 'funny')",0.62342185,0.39764124,0.14019984,0.101427905,0.6564578,0.60913885,0.3158469,0.2249891,-0.0908578
16,-1.1579986,-1.1428586,"('unpopular', 'popular')",-0.59713197,-0.47842914,-0.9679311,-0.88666755,0.19406864,0.28229254,-0.6322482,-0.5564157,0.0758325
17,0.9778882,1.062015,"('nasty', 'nice')",0.46797946,0.5920168,0.42108044,0.5515904,-0.29969648,-0.20733997,0.3918129,0.4995705,0.1077576
18,-0.66261095,-0.64703447,"('disagreeable', 'welcoming')",0.026467286,0.15776473,-0.25298986,-0.23015389,-0.12866868,-0.17098379,-0.2544506,-0.2226019,0.0318487
19,-0.17136371,-0.13047428,"('inhospitable', 'hospitable')",0.29488745,0.33822787,-0.5632888,-0.580865,0.37662226,0.42779487,-0.0157857,0.0136709,0.0294566
20,-0.2618207,-0.2516091,"('rough', 'thoughtful')",-0.9621214,-0.9048592,-0.30669093,-0.3263174,0.9002848,0.88536406,-0.1575871,-0.1493554,0.0082317
21,1.4869134,1.4294237,"('immoral', 'moral')",1.0587759,1.0489103,1.4802281,1.4791341,-0.8601283,-0.8111401,0.7914473,0.786582,-0.0048653
22,1.3091507,1.2452359,"('untrustworthy', 'trustworthy')",0.23077658,0.36170474,0.7463729,0.78223586,-0.78262275,-0.84706074,0.3759193,0.3855289,0.0096096
23,1.3728489,1.4046754,"('insincere', 'sincere')",0.78165543,0.79655033,1.4100007,1.3214449,6.123826,6.167997,2.4220829,2.422667,0.0005841
24,1.6168579,1.5721053,"('dishonest', 'honest')",0.6942675,0.6147488,0.5480284,0.5209165,1.1844186,1.1122078,1.0108931,0.9549946,-0.0558985
25,0.48032185,0.44190356,"('egoistic', 'altruistic')",0.17241804,0.18447037,0.04941834,-0.00035132468,1.78236,1.6926444,0.6211295,0.5796667,-0.0414628
26,0.74410385,0.6388209,"('hardhearted', 'benevolent')",0.9164509,0.97931975,1.1359133,1.1434727,1.8178997,1.7589571,1.1535919,1.1301427,-0.0234492
27,1.3816686,1.3747407,"('hardhearted', 'softhearted')",1.4065142,1.3282602,0.71446013,0.63265926,1.9065398,1.7392166,1.3522956,1.2687192,-0.0835764
28,1.0259995,0.88685375,"('disloyal', 'loyal')",0.24555233,0.19187301,0.2766538,0.14052391,1.1160337,1.0034364,0.6660599,0.5556718,-0.1103881
29,-0.121961854,-0.116803825,"('unfair', 'fair')",-0.4024186,-0.39897776,-0.54729074,-0.5428853,-0.07604244,-0.21790996,-0.2869284,-0.3191442,-0.0322158
30,1.3124644,1.2923443,"('intolerant', 'tolerant')",0.85816157,0.9229516,1.8491578,1.8337162,0.6914483,0.67345077,1.177808,1.1806158,0.0028078
