,diamond_male,diamond_female,tuple,offshore_male,offshore_female,drilling_male,drilling_female,inc_male,inc_female,average_male,average_female,female-male
0,1.8814113,1.8603573,"('unsociable', 'sociable')",0.118897825,0.09413062,0.81880206,0.68353933,-0.16352405,-0.35438007,0.6638968,0.5709118,-0.092985
1,-0.2417699,-0.1336299,"('unfriendly', 'friendly')",0.71527404,0.71185774,1.3019872,1.0971338,1.5893403,1.260829,0.8412079,0.7340477,-0.1071602
2,1.3321359,1.3428812,"('unlikable', 'likable')",1.5026597,1.5424525,1.4549913,1.4484285,0.754738,0.8192815,1.2611312,1.2882609,0.0271297
3,1.0560564,1.1090336,"('repellent', 'pleasant')",-0.61357695,-0.5295372,0.061022766,0.0751781,0.52010816,0.58364165,0.2559026,0.309579,0.0536764
4,-1.1385497,-1.0177256,"('disliked', 'liked')",0.45480788,0.35800105,0.3825853,0.3198663,-6.5872846,-6.533325,-1.7221103,-1.7182958,0.0038145
5,-1.6681443,-1.4865611,"('distant', 'outgoing')",-0.752844,-0.6525509,-0.05601486,-0.03747805,-0.19020669,-0.20728716,-0.6668025,-0.5959693,0.0708332
6,-1.9518563,-1.7204152,"('distant', 'open')",-0.6548287,-0.5724855,-0.41273767,-0.42178595,0.32692367,0.28772813,-0.6731247,-0.6067397,0.066385
7,1.5176016,1.4640828,"('insensitive', 'sensitive')",0.4553067,0.5782522,1.1909997,1.2120191,0.5906876,0.4734066,0.9386489,0.9319401,-0.0067088
8,-0.3869204,-0.371817,"('unaffectionate', 'affectionate')",0.18335523,0.15411973,-0.4747213,-0.55824405,0.31243524,0.11195167,-0.0914628,-0.1659974,-0.0745346
9,0.84131706,0.9060098,"('unaffectionate', 'caring')",0.29320705,0.3003776,1.3096136,1.2289094,0.9424377,0.80999285,0.8466438,0.8113224,-0.0353214
10,2.4142964,2.3129036,"('unsympathetic', 'sympathetic')",-0.41107002,-0.32425788,0.39873517,0.2973308,0.07247697,-0.008912042,0.6186095,0.5692661,-0.0493434
11,0.5044857,0.4444002,"('unhelpful', 'helpful')",0.41913357,0.45378,0.62016666,0.5704683,2.3021667,2.2727768,0.9614881,0.9353563,-0.0261318
12,2.0545416,2.1561582,"('unsupportive', 'supportive')",1.3219914,1.3918551,1.0582123,1.0351442,-1.8171611,-1.8770763,0.6543961,0.6765203,0.0221242
13,0.9665858,0.82388145,"('impolite', 'polite')",0.25830537,0.24537493,0.82852745,0.7708327,0.041361056,-0.051134,0.5236949,0.4472388,-0.0764561
14,1.7244875,1.6703892,"('antisocial', 'social')",0.45043164,0.5639189,1.2490482,1.287117,-0.76467776,-0.8229308,0.6648224,0.6746235,0.0098011
15,-0.87754405,-0.9220201,"('boring', 'funny')",1.4717897,1.4446412,-0.23405036,-0.22321478,0.04882852,-0.025114223,0.102256,0.068573,-0.033683
16,-1.1747429,-1.0299333,"('unpopular', 'popular')",0.24589443,0.17959006,0.114589036,0.053847775,0.7132054,0.78145856,-0.0252635,-0.0037592,0.0215043
17,-1.0231823,-0.98663163,"('nasty', 'nice')",-0.926847,-0.8462797,-1.1925792,-1.1544815,-0.59685814,-0.50205314,-0.9348667,-0.8723615,0.0625052
18,-0.16369969,-0.13570166,"('disagreeable', 'welcoming')",0.48027268,0.57094777,0.061013892,0.021838233,-0.13980344,-0.23872481,0.0594459,0.0545899,-0.004856
19,-1.6737065,-1.5757877,"('inhospitable', 'hospitable')",-1.9999179,-1.9317404,-2.0463796,-2.0825768,0.006350167,0.14061622,-1.4284135,-1.3623722,0.0660413
20,-0.33126327,-0.28161365,"('rough', 'thoughtful')",-1.4056759,-1.3155613,-0.78944016,-0.7470838,0.7386439,0.72408503,-0.4469339,-0.4050434,0.0418905
21,1.2178452,1.1291384,"('immoral', 'moral')",0.4195106,0.390796,0.3630479,0.26259094,-0.46845555,-0.44917718,0.382987,0.333337,-0.04965
22,0.44117677,0.39516023,"('untrustworthy', 'trustworthy')",-0.061818123,-0.021184921,0.30201703,0.1791176,-0.814584,-0.9220612,-0.0333021,-0.0922421,-0.05894
23,2.0336852,1.9464705,"('insincere', 'sincere')",0.8204743,0.8794166,1.3606095,1.2303026,6.1562033,5.9058347,2.5927432,2.4905062,-0.102237
24,1.5099754,1.4628183,"('dishonest', 'honest')",1.0312794,1.0980325,0.3979412,0.4016304,1.00864,0.78087753,0.986959,0.9358397,-0.0511193
25,-0.30820426,-0.20433584,"('egoistic', 'altruistic')",0.22341904,0.2217586,0.5290897,0.55819213,1.3888731,1.3327811,0.4582944,0.477099,0.0188046
26,-0.43921372,-0.5336859,"('hardhearted', 'benevolent')",1.2847347,1.3147253,0.8503423,0.75607646,1.0877595,0.81047046,0.6959057,0.5868965,-0.1090092
27,-1.0548699,-1.028762,"('hardhearted', 'softhearted')",-0.49741045,-0.37714434,-0.16204663,-0.118880756,1.3509492,1.2006626,-0.0908445,-0.0810311,0.0098134
28,1.0987229,0.9946352,"('disloyal', 'loyal')",-0.08748233,-0.1289536,0.52271706,0.36032525,1.4103746,1.1728024,0.7360831,0.5997024,-0.1363807
29,-0.5317137,-0.42829612,"('unfair', 'fair')",-0.45125496,-0.44727477,-0.20404351,-0.16953906,-0.54650384,-0.728054,-0.433379,-0.443291,-0.009912
30,1.3519757,1.3182929,"('intolerant', 'tolerant')",0.24162358,0.33023903,1.2888476,1.2236488,0.61439806,0.56591016,0.8742112,0.8595227,-0.0146885
31,-3.016263,-2.7629862,"('evil', 'good')",-1.3283612,-1.2662141,-1.4238362,-1.4312315,-1.4516355,-1.5385681,-1.8050239,-1.74975,0.0552739
32,1.481712,1.3615667,"('unkind', 'kind')",-0.36596966,-0.35370615,0.13875097,0.12592958,1.1944821,0.955538,0.6122438,0.522332,-0.0899118
33,-0.8008858,-0.7287351,"('wrong', 'right')",1.1738096,1.0579798,1.087281,1.0542442,-0.7463536,-0.85510933,0.1784628,0.1320949,-0.0463679
34,0.5514474,0.5186995,"('mean', 'honorable')",0.823691,0.9256228,0.16422178,0.15551211,6.388767,6.524991,1.9820317,2.0312064,0.0491747
35,-3.0549345,-3.000375,"('corrupt', 'incorrupt')",-0.6096084,-0.67143446,-1.28725,-1.1826226,-0.19926663,-0.24942844,-1.2877648,-1.2759651,0.0117997
36,-2.456448,-2.360488,"('hostile', 'amicable')",0.96220565,0.9283886,-0.7367899,-0.937377,0.15118535,0.0563898,-0.5199618,-0.5782716,-0.0583098
37,-0.87924725,-0.9674707,"('fake', 'genuine')",0.007231746,0.033173494,-1.1343988,-1.1494217,0.3282486,0.3050679,-0.4195414,-0.4446627,-0.0251213
38,0.32994798,0.394199,"('untruthful', 'truthful')",0.8279083,0.79350585,1.3715408,1.2972337,-0.0040502697,-0.03358118,0.6313367,0.6128393,-0.0184974
39,0.99340016,0.8747968,"('exploitative', 'cooperative')",0.30447108,0.40996438,-1.2679994,-1.1789614,-0.19254205,-0.27637467,-0.0406676,-0.0426437,-0.0019761
40,0.89011914,0.9252507,"('stingy', 'generous')",0.32303113,0.39249948,-0.42936462,-0.41146767,-1.9407384,-2.045535,-0.2892382,-0.2848131,0.0044251
41,-0.1640763,-0.22311302,"('unforgiving', 'forgiving')",-0.5514689,-0.4868328,-0.24776687,-0.3515048,-0.37457275,-0.51583314,-0.3344712,-0.3943209,-0.0598497
42,0.99207985,1.0336818,"('unreliable', 'reliable')",0.84380996,0.8658998,1.2594987,1.2392364,-2.7894733,-2.64836,0.0764788,0.1226144,0.0461356
43,1.6985134,1.7401023,"('irresponsible', 'responsible')",0.6778923,0.80358624,0.8456719,0.8315884,0.49533397,0.40145314,0.9293529,0.9441825,0.0148296
44,-2.2072713,-2.1834204,"('prejudiced', 'unprejudiced')",-0.22543418,-0.1934011,-1.0078363,-0.91352314,-1.4832288,-1.4159685,-1.2309426,-1.1765783,0.0543643
45,0.51574594,0.5566487,"('incompetent', 'competent')",-0.11935956,-0.01229018,0.5845983,0.39921182,-0.11504966,-0.30201864,0.2164838,0.1603879,-0.0560959
46,2.2007096,2.100645,"('uncompetitive', 'competitive')",0.32481,0.36274874,1.3287971,1.225929,-0.022647,0.019593602,0.9579175,0.9272291,-0.0306884
47,0.33436832,0.24899927,"('stupid', 'smart')",0.20474645,0.25221616,0.8047045,0.792389,6.159891,6.1167192,1.8759276,1.8525809,-0.0233467
48,1.0620722,0.98252755,"('unintelligent', 'intelligent')",-0.39803934,-0.44482812,0.067139596,0.012497988,0.4403205,0.36662322,0.2928732,0.2292052,-0.063668
49,-0.058611915,-0.0421319,"('unable', 'able')",-0.1368321,-0.053227954,-0.34535605,-0.3333801,0.012085379,0.17151922,-0.1321787,-0.0643052,0.0678735
50,-0.3642492,-0.40927488,"('clumsy', 'skillful')",0.4885824,0.41129598,0.25574398,0.13343796,0.5703076,0.60357094,0.2375962,0.1847575,-0.0528387
51,1.2856796,1.1071815,"('uneducated', 'educated')",-0.6484093,-0.8019844,-0.36767668,-0.46106535,0.4985969,0.4152563,0.1920476,0.064847,-0.1272006
52,-0.6430172,-0.68297035,"('irrational', 'rational')",0.47332317,0.3068133,-0.8278375,-0.9558734,-0.5170591,-0.7825939,-0.3786477,-0.5286561,-0.1500084
53,0.33047238,0.34172556,"('uncreative', 'creative')",0.8524451,0.88891107,1.5868869,1.4789584,1.0175858,0.8532503,0.9468476,0.8907113,-0.0561363
54,-0.29499713,-0.28149018,"('incapable', 'capable')",0.62616456,0.6179005,0.9875522,0.9892737,1.1545626,1.1648083,0.6183206,0.6226231,0.0043025
55,2.7138584,2.650464,"('incompetent', 'clever')",-0.00047929585,0.10260779,0.95037216,0.8657604,0.20340784,0.19221368,0.9667898,0.9527615,-0.0140283
56,1.9336636,1.9105178,"('impractical', 'practical')",0.4981171,0.54776204,1.1062642,1.0812944,-0.72213215,-0.7501979,0.7039782,0.6973441,-0.0066341
57,0.33020276,0.28781942,"('unimaginative', 'imaginative')",0.3844747,0.36651087,-0.015518226,-0.14224166,-2.9194534,-2.9762537,-0.5550736,-0.6160413,-0.0609677
58,0.21208912,0.22453843,"('undiscriminating', 'discriminating')",0.8777827,0.9066333,1.6558819,1.5072426,-0.10425595,-0.079117514,0.6603745,0.6398242,-0.0205503
59,-0.9169765,-0.88388515,"('foolish', 'wise')",0.8068185,0.6885607,0.9235698,0.9025935,0.29042873,0.1668399,0.2759601,0.2185272,-0.0574329
60,2.6110885,2.5342424,"('inefficient', 'efficient')",-0.2019349,-0.05486957,1.1180421,1.1471908,0.084861025,0.15301713,0.9030142,0.9448951,0.0418809
61,0.7101784,0.6804669,"('illogical', 'logical')",1.3378661,1.2746338,2.146299,2.0320506,0.28769076,0.06087497,1.1205086,1.0120065,-0.1085021
62,2.4880166,2.498177,"('incompetent', 'brilliant')",0.05121006,0.18832132,1.4761746,1.5088962,-0.08631815,-0.02239395,0.9822708,1.0432501,0.0609793
63,1.5504484,1.5313072,"('unperceptive', 'insightful')",0.50103456,0.49662626,1.341446,1.2376193,0.89177525,0.95798796,1.0711761,1.0558852,-0.0152909
64,0.79835165,0.80236423,"('shy', 'confident')",1.2197922,1.1889662,1.1279305,1.1787221,-6.5210886,-6.488266,-0.8437536,-0.8295534,0.0142002
65,1.422478,1.2149336,"('insecure', 'secure')",0.40723947,0.35981944,0.94987816,0.866938,0.23843014,0.17541555,0.7545065,0.6542766,-0.1002299
66,-0.7257956,-0.6873154,"('inactive', 'active')",0.8549542,0.8308672,0.20226096,0.22958243,1.4571221,1.4233816,0.4471354,0.4491289,0.0019935
67,-0.15150046,-0.2148239,"('doubtful', 'determined')",0.22126523,0.19745594,-0.6157204,-0.55838424,-0.54896677,-0.5889669,-0.2737306,-0.2911798,-0.0174492
68,-0.10166632,-0.19941181,"('dependent', 'independent')",-0.5043494,-0.5933927,-0.14699015,-0.23397702,-0.2240225,-0.1752055,-0.2442571,-0.3004968,-0.0562397
69,-2.6751103,-2.6314905,"('lazy', 'industrious')",-0.029636482,-0.030662695,0.11509016,0.21286356,-0.80370027,-0.6508608,-0.8483392,-0.7750376,0.0733016
70,0.7832319,0.73446953,"('lethargic', 'energetic')",-0.5735794,-0.5236588,-0.07836819,-0.040137433,0.64652526,0.71065074,0.1944524,0.220331,0.0258786
71,1.0737573,1.1913923,"('diffident', 'self-confident')",1.6604891,1.7222413,2.1123986,2.0739803,0.5799563,0.53030896,1.3566504,1.3794806,0.0228302
72,2.374427,2.371179,"('unambitious', 'ambitious')",0.29978925,0.308359,0.8139073,0.81000257,-1.0401399,-1.1408873,0.6119959,0.5871633,-0.0248326
73,0.16369066,0.18855771,"('helpless', 'self-reliant')",1.2721411,1.203874,0.47499344,0.35487226,-3.6720273,-3.4951832,-0.4403005,-0.4369698,0.0033307
74,1.3057475,1.3105645,"('undedicated', 'dedicated')",0.75485444,0.84124553,0.00042634457,-0.064116165,-0.122220404,-0.19781521,0.484702,0.4724697,-0.0122323
75,-2.110278,-1.9960289,"('meek', 'impulsive')",-0.8181964,-0.8223776,-0.6677379,-0.64836067,-0.25952312,-0.092681006,-0.9639339,-0.8898621,0.0740718
76,1.9352393,1.8903742,"('anxious', 'daring')",0.7826154,0.9009211,0.86022377,0.96659595,0.5417197,0.6721556,1.0299495,1.1075118,0.0775623
77,0.82925695,0.93582046,"('unmotivated', 'motivated')",0.15268546,0.15851958,0.76329786,0.7423049,-0.8794103,-0.7650937,0.2164575,0.2678878,0.0514303
78,0.11694869,0.23023443,"('nonresilient', 'resilient')",-0.2907398,-0.22323833,0.7290479,0.66690165,0.42236122,0.6375279,0.2444045,0.3278564,0.0834519
79,-1.5776737,-1.4912574,"('wavering', 'unwavering')",-0.44770688,-0.5466645,-0.94249123,-1.0590686,0.09494523,0.16401389,-0.7182317,-0.7332442,-0.0150125
80,1.5341748,1.4428246,"('dominated', 'dominating')",0.1363065,0.07091661,0.27609962,0.33961415,-1.1663795,-1.1013263,0.1950504,0.1880073,-0.0070431
