,stock_male,stock_female,tuple,average_male,average_female,female-male
0,0.27400059,0.111360416,"('unsociable', 'sociable')",0.2740006,0.1113604,-0.1626402
1,1.5139385,1.5456154,"('unfriendly', 'friendly')",1.5139385,1.5456154,0.0316769
2,0.8436203,0.98095703,"('unlikable', 'likable')",0.8436203,0.980957,0.1373367
3,0.9068646,1.1126964,"('repellent', 'pleasant')",0.9068646,1.1126964,0.2058318
4,-7.3808417,-7.19431,"('disliked', 'liked')",-7.3808417,-7.1943102,0.1865315
5,-0.72645557,-0.5162553,"('distant', 'outgoing')",-0.7264556,-0.5162553,0.2102003
6,-0.2580189,-0.089032404,"('distant', 'open')",-0.2580189,-0.0890324,0.1689865
7,1.3439583,1.4105372,"('insensitive', 'sensitive')",1.3439583,1.4105372,0.0665789
8,0.8904034,0.93129396,"('unaffectionate', 'affectionate')",0.8904034,0.931294,0.0408906
9,1.5253172,1.6315336,"('unaffectionate', 'caring')",1.5253172,1.6315336,0.1062164
10,1.3827273,1.382038,"('unsympathetic', 'sympathetic')",1.3827273,1.382038,-0.0006893
11,2.0432181,2.0474832,"('unhelpful', 'helpful')",2.0432181,2.0474832,0.0042651
12,-1.3546947,-1.2645037,"('unsupportive', 'supportive')",-1.3546947,-1.2645037,0.090191
13,0.4262399,0.38718325,"('impolite', 'polite')",0.4262399,0.3871832,-0.0390567
14,0.6278873,0.57291937,"('antisocial', 'social')",0.6278873,0.5729194,-0.0549679
15,0.9087926,0.93380505,"('boring', 'funny')",0.9087926,0.933805,0.0250124
16,-0.5902263,-0.44360766,"('unpopular', 'popular')",-0.5902263,-0.4436077,0.1466186
17,-0.24066457,-0.21293214,"('nasty', 'nice')",-0.2406646,-0.2129321,0.0277325
18,-0.5381068,-0.4906776,"('disagreeable', 'welcoming')",-0.5381068,-0.4906776,0.0474292
19,-0.42512682,-0.29068545,"('inhospitable', 'hospitable')",-0.4251268,-0.2906854,0.1344414
20,0.96906734,0.8834864,"('rough', 'thoughtful')",0.9690673,0.8834864,-0.0855809
21,0.8340108,0.85039556,"('immoral', 'moral')",0.8340108,0.8503956,0.0163848
22,0.3455825,0.33513343,"('untrustworthy', 'trustworthy')",0.3455825,0.3351334,-0.0104491
23,6.885667,6.9256573,"('insincere', 'sincere')",6.8856668,6.9256573,0.0399905
24,2.090806,2.1244018,"('dishonest', 'honest')",2.090806,2.1244018,0.0335958
25,0.63033676,0.5783685,"('egoistic', 'altruistic')",0.6303368,0.5783685,-0.0519683
26,0.7264986,0.6444976,"('hardhearted', 'benevolent')",0.7264986,0.6444976,-0.082001
27,1.3262767,1.289533,"('hardhearted', 'softhearted')",1.3262767,1.289533,-0.0367437
28,1.2712516,1.248693,"('disloyal', 'loyal')",1.2712516,1.248693,-0.0225586
29,-0.3378535,-0.43017766,"('unfair', 'fair')",-0.3378535,-0.4301777,-0.0923242
30,1.2413961,1.2432342,"('intolerant', 'tolerant')",1.2413961,1.2432342,0.0018381
31,-1.6581861,-1.5676916,"('evil', 'good')",-1.6581861,-1.5676916,0.0904945
32,1.4243393,1.3530433,"('unkind', 'kind')",1.4243393,1.3530433,-0.071296
33,-0.34918994,-0.3230741,"('wrong', 'right')",-0.3491899,-0.3230741,0.0261158
34,4.600725,4.8580503,"('mean', 'honorable')",4.6007252,4.8580503,0.2573251
35,-1.3123001,-1.3269362,"('corrupt', 'incorrupt')",-1.3123001,-1.3269362,-0.0146361
36,-0.9265031,-0.8746997,"('hostile', 'amicable')",-0.9265031,-0.8746997,0.0518034
37,0.8576692,0.8421435,"('fake', 'genuine')",0.8576692,0.8421435,-0.0155257
38,0.2808984,0.160023,"('untruthful', 'truthful')",0.2808984,0.160023,-0.1208754
