,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.10670596,-0.27430937,"('unsociable', 'sociable')",-0.18007523,-0.35099044,1.7447462,1.5843949,0.14972837,0.11111038,-0.06176483,-0.20125021,0.3091857,0.1737911,-0.1353946
1,-1.1463133,-1.1592553,"('unfriendly', 'friendly')",1.3368604,1.238409,-1.3851882,-1.5010371,-0.7849133,-0.8725463,1.5939081,1.4559722,-0.0771293,-0.1676915,-0.0905622
2,1.5906318,1.6539478,"('unlikable', 'likable')",2.1030498,2.2011783,1.8407307,1.863218,1.7319503,1.8323122,1.0714961,1.191812,1.6675718,1.7484936,0.0809218
3,-0.06362262,-0.02444043,"('repellent', 'pleasant')",-0.9433826,-0.93819654,1.4396725,1.4936134,0.61110204,0.67631847,0.56663215,0.6091641,0.3220803,0.3632918,0.0412115
4,-0.114769444,-0.09601036,"('disliked', 'liked')",0.2454679,0.22869001,-0.66840166,-0.7240728,-0.20735647,-0.24326062,-5.579911,-5.6877995,-1.2649941,-1.3044907,-0.0394966
5,-0.6118971,-0.5166158,"('distant', 'outgoing')",0.9206309,1.0234612,-2.0890024,-1.9641864,-1.3708333,-1.3042475,-0.61484295,-0.57932585,-0.753189,-0.6681829,0.0850061
6,-0.92239636,-0.7910805,"('distant', 'open')",0.37664235,0.48753,-2.526125,-2.4093492,-1.4689159,-1.4125577,-0.021196777,0.0023640543,-0.9123983,-0.8246186,0.0877797
7,0.60076696,0.49941507,"('insensitive', 'sensitive')",0.39842695,0.3364559,1.0056405,0.9616914,0.6847624,0.7227196,0.83770984,0.8355965,0.7054614,0.6711757,-0.0342857
8,-0.85552305,-0.82361394,"('unaffectionate', 'affectionate')",0.6628336,0.65654844,-1.5137486,-1.5378369,-1.7921792,-1.7400306,0.35319772,0.33261687,-0.6290839,-0.6224632,0.0066207
9,-0.3807488,-0.461798,"('unaffectionate', 'caring')",1.4902853,1.4235282,0.27926797,0.22188899,-0.93528885,-0.9040157,1.3210537,1.3018212,0.3549139,0.3162849,-0.038629
10,-0.14669503,-0.2386432,"('unsympathetic', 'sympathetic')",-1.0035176,-1.0600176,1.5126733,1.5184313,0.50019723,0.49011844,0.55080354,0.45952114,0.2826923,0.233882,-0.0488103
