,coterra_male,coterra_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.021013495,-0.16155738,"('unsociable', 'sociable')",0.38501856,0.28564987,-0.6879407,-0.8567204,-0.1079786,-0.2442093,-0.1362307
1,-1.476022,-1.5396382,"('unfriendly', 'friendly')",0.33018824,0.24254069,1.5694948,1.5605088,0.1412204,0.0878038,-0.0534166
2,0.12927538,0.18464443,"('unlikable', 'likable')",1.2597417,1.1979291,0.6209781,0.7373804,0.6699984,0.7066514,0.036653
3,0.7867002,0.885494,"('repellent', 'pleasant')",0.2991588,0.38594806,0.4474593,0.47053015,0.5111061,0.5806574,0.0695513
4,-0.69718295,-0.730912,"('disliked', 'liked')",0.06673481,-0.015420958,-6.435907,-6.3515463,-2.3554517,-2.3659598,-0.0105081
5,-1.4937658,-1.5199194,"('distant', 'outgoing')",-0.44927603,-0.4828659,-0.31575498,-0.23448388,-0.7529322,-0.7457564,0.0071758
6,-1.7745837,-1.7875853,"('distant', 'open')",-1.0179403,-1.0869708,0.03490317,0.14340529,-0.9192069,-0.9103836,0.0088233
7,1.0363339,1.0926782,"('insensitive', 'sensitive')",1.3220991,1.4254887,1.00728,1.0650164,1.1219044,1.1943944,0.07249
8,-1.5647328,-1.5745134,"('unaffectionate', 'affectionate')",-1.0617679,-1.1375328,0.54738325,0.5670224,-0.6930391,-0.7150079,-0.0219688
9,-1.1139174,-1.1611971,"('unaffectionate', 'caring')",0.21163201,0.19662425,0.9416518,0.96999425,0.0131222,0.0018072,-0.011315
10,1.2716055,1.1511813,"('unsympathetic', 'sympathetic')",0.135162,0.08940445,-0.5756524,-0.6610403,0.2770384,0.1931818,-0.0838566
11,0.31541592,0.31938833,"('unhelpful', 'helpful')",0.7672012,0.81946194,1.8250209,1.8699689,0.9692127,1.0029397,0.033727
12,0.542826,0.5835477,"('unsupportive', 'supportive')",0.99065286,1.0549358,-1.8269081,-1.7552987,-0.0978098,-0.0389384,0.0588714
13,1.3376454,1.2172059,"('impolite', 'polite')",0.5466374,0.5662827,-0.30103314,-0.40083343,0.5277499,0.460885,-0.0668649
14,1.222881,1.1749767,"('antisocial', 'social')",1.1997132,1.2751137,-0.4698534,-0.5394506,0.6509136,0.6368799,-0.0140337
15,-0.26773202,-0.36121714,"('boring', 'funny')",-0.20115419,-0.30233088,0.48875147,0.50338507,0.0066218,-0.0533876,-0.0600094
16,-0.8475666,-0.8026128,"('unpopular', 'popular')",-0.7408992,-0.7880759,0.35581037,0.43898913,-0.4108851,-0.3838998,0.0269853
