,plunger_male,plunger_female,tuple,average_male,average_female,female-male
0,0.1799434,-0.09306282,"('unsociable', 'sociable')",0.1799434,-0.0930628,-0.2730062
1,-0.5693194,-0.7631211,"('unfriendly', 'friendly')",-0.5693194,-0.7631211,-0.1938017
2,0.27303222,0.26131344,"('unlikable', 'likable')",0.2730322,0.2613134,-0.0117188
3,-0.88071233,-0.83527225,"('repellent', 'pleasant')",-0.8807123,-0.8352723,0.04544
4,-2.558672,-2.4740677,"('disliked', 'liked')",-2.558672,-2.4740677,0.0846043
5,-1.1514553,-1.0652419,"('distant', 'outgoing')",-1.1514553,-1.0652419,0.0862134
6,-1.4247943,-1.364004,"('distant', 'open')",-1.4247943,-1.364004,0.0607903
7,0.6123205,0.59737974,"('insensitive', 'sensitive')",0.6123205,0.5973797,-0.0149408
8,-0.21446352,-0.3468075,"('unaffectionate', 'affectionate')",-0.2144635,-0.3468075,-0.132344
9,0.18635711,0.04125364,"('unaffectionate', 'caring')",0.1863571,0.0412536,-0.1451035
10,0.15739408,0.017566605,"('unsympathetic', 'sympathetic')",0.1573941,0.0175666,-0.1398275
11,1.5284804,1.386977,"('unhelpful', 'helpful')",1.5284804,1.386977,-0.1415034
12,-0.79644215,-0.79207313,"('unsupportive', 'supportive')",-0.7964422,-0.7920731,0.0043691
13,0.6164266,0.42365733,"('impolite', 'polite')",0.6164266,0.4236573,-0.1927693
14,0.93187076,0.80991966,"('antisocial', 'social')",0.9318708,0.8099197,-0.1219511
15,0.72590363,0.50796944,"('boring', 'funny')",0.7259036,0.5079694,-0.2179342
16,-0.40968743,-0.4542321,"('unpopular', 'popular')",-0.4096874,-0.4542321,-0.0445447
17,-0.72033525,-0.6961218,"('nasty', 'nice')",-0.7203352,-0.6961218,0.0242134
18,-1.0126383,-1.0545657,"('disagreeable', 'welcoming')",-1.0126383,-1.0545657,-0.0419274
19,-1.8171304,-1.7647086,"('inhospitable', 'hospitable')",-1.8171304,-1.7647086,0.0524218
20,0.028667249,0.035636477,"('rough', 'thoughtful')",0.0286672,0.0356365,0.0069693
21,0.24006163,0.16033205,"('immoral', 'moral')",0.2400616,0.1603321,-0.0797295
22,-0.5326132,-0.6113721,"('untrustworthy', 'trustworthy')",-0.5326132,-0.6113721,-0.0787589
23,2.6694074,2.466261,"('insincere', 'sincere')",2.6694074,2.4662609,-0.2031465
24,-0.05349464,-0.18262884,"('dishonest', 'honest')",-0.0534946,-0.1826288,-0.1291342
25,-0.17478701,-0.24971615,"('egoistic', 'altruistic')",-0.174787,-0.2497161,-0.0749291
26,0.34902006,0.1421714,"('hardhearted', 'benevolent')",0.3490201,0.1421714,-0.2068487
27,-0.4251429,-0.4907683,"('hardhearted', 'softhearted')",-0.4251429,-0.4907683,-0.0656254
28,0.5014193,0.30940738,"('disloyal', 'loyal')",0.5014193,0.3094074,-0.1920119
29,-0.94177926,-0.9598378,"('unfair', 'fair')",-0.9417793,-0.9598378,-0.0180585
30,0.82904017,0.6813409,"('intolerant', 'tolerant')",0.8290402,0.6813409,-0.1476993
31,-2.2257543,-2.084075,"('evil', 'good')",-2.2257543,-2.084075,0.1416793
32,0.5135896,0.27130502,"('unkind', 'kind')",0.5135896,0.271305,-0.2422846
33,-0.02136181,-0.044581387,"('wrong', 'right')",-0.0213618,-0.0445814,-0.0232196
34,0.7937117,0.89640313,"('mean', 'honorable')",0.7937117,0.8964031,0.1026914
35,-0.77785075,-0.6858499,"('corrupt', 'incorrupt')",-0.7778507,-0.6858499,0.0920008
36,-1.7482493,-1.7162802,"('hostile', 'amicable')",-1.7482493,-1.7162802,0.0319691
37,0.25073758,0.18543747,"('fake', 'genuine')",0.2507376,0.1854375,-0.0653001
38,0.9476801,0.8681685,"('untruthful', 'truthful')",0.9476801,0.8681685,-0.0795116
39,0.25500244,0.30966404,"('exploitative', 'cooperative')",0.2550024,0.309664,0.0546616
40,-1.8871992,-1.8204049,"('stingy', 'generous')",-1.8871992,-1.8204049,0.0667943
41,0.57622236,0.5021906,"('unforgiving', 'forgiving')",0.5762224,0.5021906,-0.0740318
42,-1.0905983,-1.0920328,"('unreliable', 'reliable')",-1.0905983,-1.0920328,-0.0014345
43,0.41297984,0.25128686,"('irresponsible', 'responsible')",0.4129798,0.2512869,-0.1616929
44,-0.727841,-0.65907824,"('prejudiced', 'unprejudiced')",-0.727841,-0.6590782,0.0687628
45,0.26716948,0.20265366,"('incompetent', 'competent')",0.2671695,0.2026537,-0.0645158
46,0.0039801337,-0.071838826,"('uncompetitive', 'competitive')",0.0039801,-0.0718388,-0.0758189
47,1.4941952,1.4820678,"('stupid', 'smart')",1.4941952,1.4820678,-0.0121274
48,0.42311865,0.32772544,"('unintelligent', 'intelligent')",0.4231187,0.3277254,-0.0953933
49,-0.2517325,-0.13565789,"('unable', 'able')",-0.2517325,-0.1356579,0.1160746
50,-0.2564639,-0.26772755,"('clumsy', 'skillful')",-0.2564639,-0.2677276,-0.0112637
51,0.3111804,0.18778962,"('uneducated', 'educated')",0.3111804,0.1877896,-0.1233908
52,-1.3168982,-1.3842394,"('irrational', 'rational')",-1.3168982,-1.3842394,-0.0673412
53,-1.4127567,-1.5427573,"('uncreative', 'creative')",-1.4127567,-1.5427573,-0.1300006
54,-0.2952624,-0.3320183,"('incapable', 'capable')",-0.2952624,-0.3320183,-0.0367559
55,1.1580586,1.0739298,"('incompetent', 'clever')",1.1580586,1.0739298,-0.0841288
56,1.7225486,1.4620929,"('impractical', 'practical')",1.7225486,1.4620929,-0.2604557
57,-1.4521579,-1.5850773,"('unimaginative', 'imaginative')",-1.4521579,-1.5850773,-0.1329194
58,0.16692066,0.10364933,"('undiscriminating', 'discriminating')",0.1669207,0.1036493,-0.0632714
59,-0.35916632,-0.29164964,"('foolish', 'wise')",-0.3591663,-0.2916496,0.0675167
60,1.7719764,1.6568162,"('inefficient', 'efficient')",1.7719764,1.6568162,-0.1151602
61,0.058648214,-0.09159575,"('illogical', 'logical')",0.0586482,-0.0915957,-0.1502439
62,1.4952488,1.5038018,"('incompetent', 'brilliant')",1.4952488,1.5038018,0.008553
63,0.23381981,0.242369,"('unperceptive', 'insightful')",0.2338198,0.242369,0.0085492
64,-1.9833059,-1.9731874,"('shy', 'confident')",-1.9833059,-1.9731874,0.0101185
65,0.24437962,0.15715578,"('insecure', 'secure')",0.2443796,0.1571558,-0.0872238
66,-1.5085334,-1.4445467,"('inactive', 'active')",-1.5085334,-1.4445467,0.0639867
67,1.1121936,1.0766077,"('doubtful', 'determined')",1.1121936,1.0766077,-0.0355859
68,-0.6739721,-0.65662414,"('dependent', 'independent')",-0.6739721,-0.6566241,0.017348
