,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
64,0.17799023,0.17349564,"('shy', 'confident')",-4.2281294,-4.0297346,-2.0250695,-1.9281195,0.09695
65,-0.058183268,-0.08121119,"('insecure', 'secure')",-0.047455125,0.06326419,-0.0528192,-0.0089735,0.0438457
66,0.08174973,-0.026899464,"('inactive', 'active')",0.75755215,0.61464477,0.4196509,0.2938727,-0.1257782
67,0.46959758,0.45953894,"('doubtful', 'determined')",-0.8599262,-0.7773546,-0.1951643,-0.1589078,0.0362565
68,-0.64882267,-0.6458274,"('dependent', 'independent')",-0.9489394,-0.9252754,-0.7988811,-0.7855514,0.0133297
69,1.3182006,1.2689837,"('lazy', 'industrious')",0.19932258,0.15659589,0.7587616,0.7127898,-0.0459718
70,-0.45520532,-0.44070452,"('lethargic', 'energetic')",0.09758389,0.11531268,-0.1788107,-0.1626959,0.0161148
71,-0.425656,-0.38992655,"('diffident', 'self-confident')",0.28441024,0.19059321,-0.0706229,-0.0996667,-0.0290438
72,-0.88064677,-0.8681631,"('unambitious', 'ambitious')",0.6724853,0.7092255,-0.1040807,-0.0794688,0.0246119
73,1.3041977,1.2676395,"('helpless', 'self-reliant')",-1.6151456,-1.5878537,-0.1554739,-0.1601071,-0.0046332
74,0.09402002,0.15237185,"('undedicated', 'dedicated')",1.1544439,1.0911474,0.6242319,0.6217597,-0.0024722
75,0.24342851,0.16919157,"('meek', 'impulsive')",-0.7425068,-0.7175089,-0.2495391,-0.2741587,-0.0246196
76,-0.8010885,-0.636599,"('anxious', 'daring')",-0.74757755,-0.58361566,-0.774333,-0.6101073,0.1642257
77,-0.7875565,-0.6705844,"('unmotivated', 'motivated')",-0.94280946,-0.775703,-0.865183,-0.7231437,0.1420393
78,-1.074458,-0.99696577,"('nonresilient', 'resilient')",0.35568553,0.29365626,-0.3593862,-0.3516548,0.0077314
79,0.16617753,0.08609523,"('wavering', 'unwavering')",-0.015344338,-0.15530908,0.0754166,-0.0346069,-0.1100235
80,0.13752933,0.09582018,"('dominated', 'dominating')",0.2833665,0.37352553,0.2104479,0.2346729,0.024225
81,-0.822196,-0.8166033,"('submissive', 'aggressive')",-1.1744835,-0.96467876,-0.9983398,-0.890641,0.1076988
82,-0.7519267,-0.6819215,"('poor', 'rich')",3.723008,3.683774,1.4855406,1.5009263,0.0153857
83,0.08989905,0.13323528,"('powerless', 'powerful')",-0.7234677,-0.60748005,-0.3167843,-0.2371224,0.0796619
84,0.88260823,0.88884705,"('inferior', 'superior')",0.30987117,0.2980396,0.5962397,0.5934433,-0.0027964
85,-0.017982475,-0.037628215,"('insignificant', 'prestigious')",0.54977876,0.38669437,0.2658981,0.1745331,-0.091365
86,-1.7776341,-1.7596992,"('uninfluential', 'influential')",0.31904733,0.27198306,-0.7292934,-0.7438581,-0.0145647
87,-0.016969524,-0.04484839,"('unsuccessful', 'successful')",1.3498539,1.3646045,0.6664422,0.659878,-0.0065642
88,-0.8111662,-0.8373499,"('low', 'eminent')",-0.12460926,-0.15637444,-0.4678878,-0.4968622,-0.0289744
