,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7279027,-0.92262805,"('unsociable', 'sociable')",0.5704278,0.46076146,-0.77611905,-0.9904176,-0.311198,-0.4840947,-0.1728967
1,-0.930192,-1.0624038,"('unfriendly', 'friendly')",1.8997701,1.679234,2.126417,2.0084486,1.0319983,0.875093,-0.1569053
2,0.3293881,0.23749846,"('unlikable', 'likable')",1.5615834,1.530363,0.7316965,0.78071964,0.8742227,0.849527,-0.0246957
3,-1.0858784,-1.0576191,"('repellent', 'pleasant')",-0.6825653,-0.41632602,0.12313999,0.25473258,-0.5484345,-0.4064042,0.1420303
4,0.7815216,0.7269152,"('disliked', 'liked')",-0.38757178,-0.4890682,-6.507414,-6.441869,-2.0378213,-2.0680073,-0.030186
5,0.58190197,0.5420707,"('distant', 'outgoing')",0.97867894,0.85139394,0.10015853,0.22989665,0.5535798,0.5411204,-0.0124594
6,0.6511959,0.5986791,"('distant', 'open')",0.8982869,0.757167,0.4274675,0.5424527,0.6589834,0.6327663,-0.0262171
7,-0.43358797,-0.3642276,"('insensitive', 'sensitive')",0.68524706,0.8783759,0.704005,0.7580038,0.3185547,0.4240507,0.105496
8,-0.12375336,-0.26122922,"('unaffectionate', 'affectionate')",1.320542,1.127263,1.2799319,1.231511,0.8255735,0.6991816,-0.1263919
9,-0.05371269,-0.10981294,"('unaffectionate', 'caring')",1.736383,1.6803256,1.4432298,1.4815018,1.0419667,1.0173381,-0.0246286
10,-1.5900577,-1.5947617,"('unsympathetic', 'sympathetic')",-0.6609304,-0.492165,-0.52207345,-0.59471923,-0.9243538,-0.893882,0.0304718
11,-0.7291288,-0.6134649,"('unhelpful', 'helpful')",0.22980759,0.4323049,1.7830353,1.8762872,0.4279047,0.5650424,0.1371377
12,0.22422262,0.31969252,"('unsupportive', 'supportive')",1.8101108,1.9486752,-1.7369715,-1.6914945,0.0991207,0.1922911,0.0931704
13,-0.568933,-0.51649624,"('impolite', 'polite')",-0.09135023,-0.04520844,-0.7749136,-0.85212713,-0.478399,-0.4712773,0.0071217
14,-1.351572,-1.2836558,"('antisocial', 'social')",0.1862708,0.24379002,-0.74083704,-0.7822094,-0.6353794,-0.6073584,0.028021
15,0.2995316,0.16011536,"('boring', 'funny')",0.27739212,0.17878376,0.62603384,0.5957326,0.4009859,0.3115439,-0.089442
16,0.30155778,0.13510442,"('unpopular', 'popular')",-0.35317025,-0.41561127,0.27153152,0.30724627,0.0733064,0.0089131,-0.0643933
17,0.5945892,0.60456717,"('nasty', 'nice')",-0.4636077,-0.41706583,-0.4068132,-0.37677705,-0.0919439,-0.0630919,0.028852
18,-0.7004778,-0.6000359,"('disagreeable', 'welcoming')",0.69984823,0.77098495,-0.30600044,-0.27272335,-0.10221,-0.0339248,0.0682852
19,0.6020072,0.6330188,"('inhospitable', 'hospitable')",0.1207533,0.16780183,0.31208438,0.3530836,0.3449483,0.3846347,0.0396864
