,cardinal_male,cardinal_female,tuple,health_male,health_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.66180164,-0.6102619,"('nasty', 'nice')",-0.17310974,-0.02768533,-0.10364397,-0.038759183,-0.3128518,-0.2255688,0.087283
18,1.2799598,1.2800422,"('disagreeable', 'welcoming')",-0.26246235,-0.22067578,-0.21854296,-0.2394382,0.2663182,0.2733094,0.0069912
19,-0.22493489,-0.111220874,"('inhospitable', 'hospitable')",0.25202313,0.3453795,0.09092581,0.20215431,0.039338,0.1454376,0.1060996
20,0.22689232,0.23346886,"('rough', 'thoughtful')",-0.23470463,-0.18864399,0.9963036,0.9236782,0.3294971,0.3228344,-0.0066627
21,2.6430104,2.5389762,"('immoral', 'moral')",1.9140291,1.9073843,-0.06841015,-0.072900094,1.4962098,1.4578201,-0.0383897
22,0.6562588,0.6119035,"('untrustworthy', 'trustworthy')",0.6583273,0.6488419,-0.70541966,-0.7614046,0.2030555,0.1664469,-0.0366086
23,1.4573482,1.467875,"('insincere', 'sincere')",0.7078881,0.73143333,5.834241,5.702854,2.6664925,2.6340542,-0.0324383
24,0.9440352,0.88255465,"('dishonest', 'honest')",0.79307795,0.74447453,0.9195539,0.8240815,0.8855557,0.8170369,-0.0685188
25,-0.49775735,-0.5012773,"('egoistic', 'altruistic')",-0.052585967,-0.08734581,1.6641572,1.6250889,0.3712713,0.3454886,-0.0257827
26,1.3710672,1.3520478,"('hardhearted', 'benevolent')",1.5010314,1.5003521,1.9544775,1.9556065,1.6088587,1.6026688,-0.0061899
27,0.43677986,0.41644073,"('hardhearted', 'softhearted')",0.84774417,0.8281632,1.6496588,1.5622947,0.9780609,0.9356329,-0.042428
28,0.37438184,0.276336,"('disloyal', 'loyal')",0.005940631,-0.086098544,0.9124471,0.79480344,0.4309232,0.328347,-0.1025762
29,0.03514234,0.021552688,"('unfair', 'fair')",-0.10354309,-0.08434947,-0.30309528,-0.43553525,-0.123832,-0.1661107,-0.0422787
30,0.40557885,0.4369805,"('intolerant', 'tolerant')",1.1143092,1.102626,1.4151434,1.2935116,0.9783438,0.9443727,-0.0339711
31,-2.8490539,-2.6632013,"('evil', 'good')",-1.1889031,-0.9961117,-1.2075847,-1.1559474,-1.748514,-1.6050868,0.1434272
32,1.8602132,1.7541194,"('unkind', 'kind')",2.4539328,2.4066505,1.7668098,1.6419913,2.0269853,1.9342537,-0.0927316
33,0.3620695,0.39186764,"('wrong', 'right')",0.6200355,0.6200952,-0.624137,-0.6421894,0.1193227,0.1232578,0.0039351
34,0.9049016,1.0886943,"('mean', 'honorable')",0.99477625,1.1500859,6.0306864,6.072162,2.6434547,2.7703142,0.1268595
35,-0.20366669,-0.26928613,"('corrupt', 'incorrupt')",-1.3847817,-1.422578,0.12790334,-0.008757642,-0.4868484,-0.5668739,-0.0800255
36,-1.16412,-1.1163176,"('hostile', 'amicable')",-1.0920709,-0.9999072,0.16628316,0.026734874,-0.6966359,-0.6964966,0.0001393
37,0.47456148,0.43699157,"('fake', 'genuine')",0.44871992,0.4657251,0.44648966,0.44038266,0.4565904,0.4476998,-0.0088906
38,-0.19809502,-0.12507583,"('untruthful', 'truthful')",0.7933811,0.83541906,-0.07578733,-0.03805036,0.1731663,0.2240976,0.0509313
39,1.2621704,1.2660797,"('exploitative', 'cooperative')",0.3074737,0.31906363,0.39400113,0.35609016,0.6545484,0.6470778,-0.0074706
40,0.63426244,0.62639534,"('stingy', 'generous')",0.45126775,0.5460777,-1.4259332,-1.4770124,-0.1134677,-0.1015131,0.0119546
41,1.252388,1.2735574,"('unforgiving', 'forgiving')",0.88668776,0.9581334,0.22116108,0.13851936,0.7867456,0.7900701,0.0033245
42,0.69988227,0.700934,"('unreliable', 'reliable')",1.550641,1.665365,-2.4641325,-2.3796391,-0.0712032,-0.0044467,0.0667565
43,1.116447,1.1513907,"('irresponsible', 'responsible')",1.7285203,1.8038871,0.624625,0.62926567,1.1565308,1.1948479,0.0383171
44,-0.41551307,-0.50273514,"('prejudiced', 'unprejudiced')",-0.5143251,-0.46227524,-1.0443299,-1.037608,-0.658056,-0.6675394,-0.0094834
45,-0.4636695,-0.3384898,"('incompetent', 'competent')",0.2827543,0.5175241,-0.60836464,-0.6271877,-0.2630933,-0.1493845,0.1137088
46,-0.07320015,-0.043970227,"('uncompetitive', 'competitive')",0.9130086,1.0165545,-0.7905416,-0.8225738,0.0164223,0.0500035,0.0335812
47,-0.5595009,-0.5143129,"('stupid', 'smart')",1.4289697,1.4409225,5.223419,5.2134123,2.0309626,2.0466739,0.0157113
48,0.96221656,0.93835914,"('unintelligent', 'intelligent')",1.0558841,1.0385963,0.7763198,0.7358052,0.9314735,0.9042536,-0.0272199
49,0.081009194,0.098301396,"('unable', 'able')",0.68765527,0.76596177,0.14744358,0.20580322,0.3053694,0.3566888,0.0513194
50,-0.22046018,-0.26332697,"('clumsy', 'skillful')",0.5084328,0.5040696,0.2933302,0.24320528,0.1937676,0.161316,-0.0324516
51,-0.06791954,-0.14020887,"('uneducated', 'educated')",0.43454728,0.3465931,0.6229,0.5123057,0.3298426,0.2395633,-0.0902793
52,-1.1573442,-1.257261,"('irrational', 'rational')",-0.7043302,-0.85531837,0.15893532,0.01844782,-0.5675797,-0.6980438,-0.1304641
53,-0.5338051,-0.5123428,"('uncreative', 'creative')",-0.96531063,-0.9415287,0.37418723,0.3195293,-0.3749762,-0.3781141,-0.0031379
54,0.16751345,0.17683293,"('incapable', 'capable')",0.39592096,0.38289043,1.1691417,1.2172688,0.5775254,0.5923307,0.0148053
55,-0.2947972,-0.33546478,"('incompetent', 'clever')",-0.2962111,-0.26320288,-0.15488352,-0.20181563,-0.2486306,-0.2668277,-0.0181971
56,1.6548241,1.647907,"('impractical', 'practical')",1.6600161,1.7364285,-0.02873751,-0.03089247,1.0953676,1.1178144,0.0224468
57,0.21570906,0.22483385,"('unimaginative', 'imaginative')",-0.018020194,0.046465557,-2.6249652,-2.5858717,-0.8090921,-0.7715241,0.037568
58,-0.17133294,-0.1550945,"('undiscriminating', 'discriminating')",-1.1165066,-1.0647826,-0.3214916,-0.35322344,-0.5364437,-0.5243669,0.0120768
59,0.8929573,0.8456068,"('foolish', 'wise')",1.428262,1.3843875,0.8461095,0.84502834,1.0557763,1.0250076,-0.0307687
60,1.3964493,1.4199493,"('inefficient', 'efficient')",0.9780278,1.0166751,-0.020879019,0.038751673,0.7845327,0.8251254,0.0405927
61,-0.46507633,-0.48098496,"('illogical', 'logical')",-0.14402765,-0.2330502,0.14902602,-0.017662708,-0.1533593,-0.2438993,-0.09054
62,0.83033854,0.92514247,"('incompetent', 'brilliant')",0.62219524,0.7775743,0.078120194,0.18916577,0.510218,0.6306276,0.1204096
63,0.20225374,0.329114,"('unperceptive', 'insightful')",0.8424127,0.98632497,0.7806172,0.87454724,0.6084278,0.7299954,0.1215676
64,0.13291815,-0.006875053,"('shy', 'confident')",0.46268395,0.405032,-6.1789074,-6.131681,-1.8611018,-1.9111746,-0.0500728
65,1.0849323,0.9008092,"('insecure', 'secure')",0.08220568,-0.06674357,-0.071507,-0.15065141,0.3652103,0.2278048,-0.1374055
66,-0.23081946,-0.17002143,"('inactive', 'active')",-0.71722,-0.727213,1.0303606,1.0562803,0.0274404,0.0530153,0.0255749
67,0.24176975,0.15269426,"('doubtful', 'determined')",-0.05131688,-0.08598025,-0.54216075,-0.5142373,-0.117236,-0.1491744,-0.0319384
68,-0.43911737,-0.540241,"('dependent', 'independent')",-0.7646755,-0.81971884,-0.6017413,-0.65364456,-0.6018447,-0.6712015,-0.0693568
69,-0.94430333,-0.86996907,"('lazy', 'industrious')",0.2128501,0.3073741,-0.36212975,-0.29025933,-0.3645277,-0.2842848,0.0802429
70,1.0165282,1.0309156,"('lethargic', 'energetic')",0.34437624,0.43546435,0.8375027,0.8872967,0.7328024,0.7845589,0.0517565
71,0.077702545,0.2383512,"('diffident', 'self-confident')",2.1378858,2.2307246,0.73312026,0.771422,0.9829028,1.0801659,0.0972631
72,0.23411834,0.17537342,"('unambitious', 'ambitious')",0.31789827,0.26950482,-1.0769814,-1.0628033,-0.1749883,-0.205975,-0.0309867
73,0.2577357,0.2372357,"('helpless', 'self-reliant')",0.23830035,0.21739683,-3.054877,-3.0350575,-0.852947,-0.8601417,-0.0071947
74,1.2960173,1.3460686,"('undedicated', 'dedicated')",0.5553167,0.63501585,0.118140094,0.137958,0.6564914,0.7063475,0.0498561
75,-0.15248579,-0.15397564,"('meek', 'impulsive')",-0.0424371,0.0004285276,-0.46612275,-0.38431743,-0.2203486,-0.1792882,0.0410604
76,2.0536008,1.9953818,"('anxious', 'daring')",0.020636044,0.054603644,0.3371511,0.32092977,0.803796,0.7903051,-0.0134909
77,-0.0045375396,0.08382125,"('unmotivated', 'motivated')",0.21776925,0.2924488,-1.2830837,-1.1488192,-0.3566173,-0.2575164,0.0991009
78,-0.30304635,-0.11593664,"('nonresilient', 'resilient')",1.4388822,1.5922217,0.38232255,0.4898982,0.5060528,0.6553944,0.1493416
79,0.9701389,0.9818875,"('wavering', 'unwavering')",-0.07778399,0.019400528,0.55378485,0.63025767,0.4820466,0.5438486,0.061802
80,0.35302398,0.27876323,"('dominated', 'dominating')",0.21174693,0.13601053,-0.94273174,-0.92234385,-0.1259869,-0.16919,-0.0432031
81,0.31235042,0.13951676,"('submissive', 'aggressive')",0.89814436,0.8079971,-0.62764466,-0.6283538,0.1942834,0.1063867,-0.0878967
82,-0.4974112,-0.48000586,"('poor', 'rich')",-0.22496845,-0.17870343,5.6236734,5.5551987,1.6337646,1.632163,-0.0016016
83,0.37089965,0.32196766,"('powerless', 'powerful')",0.46002203,0.50746727,-0.95480525,-0.994976,-0.0412945,-0.0551804,-0.0138859
84,1.0697252,0.939561,"('inferior', 'superior')",0.8512282,0.7226124,0.70537627,0.61197287,0.8754431,0.7580488,-0.1173943
85,0.27094686,0.34972554,"('insignificant', 'prestigious')",0.44013456,0.45443434,0.9523402,0.9293136,0.5544739,0.5778245,0.0233506
86,0.3580227,0.36063892,"('uninfluential', 'influential')",0.3360159,0.34225103,-0.16165426,-0.2339017,0.1774615,0.1563294,-0.0211321
87,-0.3860551,-0.35588834,"('unsuccessful', 'successful')",0.19911703,0.20084241,0.52435553,0.5914167,0.1124725,0.1454569,0.0329844
88,0.3239231,0.23208301,"('low', 'eminent')",0.015750855,-0.03152276,0.6349126,0.6072413,0.3248622,0.2692672,-0.055595
