,corps_male,corps_female,tuple,average_male,average_female,female-male
29,-0.27076077,-0.43584403,"('unfair', 'fair')",-0.2707608,-0.435844,-0.1650832
30,0.77333915,0.9627913,"('intolerant', 'tolerant')",0.7733392,0.9627913,0.1894521
31,-1.3881128,-1.4479214,"('evil', 'good')",-1.3881128,-1.4479214,-0.0598086
32,1.3586845,1.2460916,"('unkind', 'kind')",1.3586845,1.2460916,-0.1125929
33,-0.31226972,-0.5063565,"('wrong', 'right')",-0.3122697,-0.5063565,-0.1940868
34,4.2944036,4.3898106,"('mean', 'honorable')",4.2944036,4.3898106,0.095407
35,-0.83753425,-1.2985966,"('corrupt', 'incorrupt')",-0.8375342,-1.2985966,-0.4610624
36,-0.9499459,-1.1554027,"('hostile', 'amicable')",-0.9499459,-1.1554027,-0.2054568
37,0.8393176,0.8796911,"('fake', 'genuine')",0.8393176,0.8796911,0.0403735
38,-0.47622022,-0.40467334,"('untruthful', 'truthful')",-0.4762202,-0.4046733,0.0715469
39,0.30803877,0.28382435,"('exploitative', 'cooperative')",0.3080388,0.2838244,-0.0242144
40,-1.6134368,-1.5808985,"('stingy', 'generous')",-1.6134368,-1.5808985,0.0325383
41,0.6660115,0.6054931,"('unforgiving', 'forgiving')",0.6660115,0.6054931,-0.0605184
42,-2.0789158,-2.0003357,"('unreliable', 'reliable')",-2.0789158,-2.0003357,0.0785801
43,1.0636988,1.2102116,"('irresponsible', 'responsible')",1.0636988,1.2102116,0.1465128
44,-1.3973604,-1.3171096,"('prejudiced', 'unprejudiced')",-1.3973604,-1.3171096,0.0802508
45,0.69628453,0.4527174,"('incompetent', 'competent')",0.6962845,0.4527174,-0.2435671
46,-0.55409175,-0.55195916,"('uncompetitive', 'competitive')",-0.5540918,-0.5519592,0.0021326
47,4.913068,4.9126296,"('stupid', 'smart')",4.9130678,4.9126296,-0.0004382
48,0.3134548,0.38880536,"('unintelligent', 'intelligent')",0.3134548,0.3888054,0.0753506
49,-0.40708917,-0.23192571,"('unable', 'able')",-0.4070892,-0.2319257,0.1751635
50,-0.4712194,-0.49268523,"('clumsy', 'skillful')",-0.4712194,-0.4926852,-0.0214658
51,0.47494832,0.47185308,"('uneducated', 'educated')",0.4749483,0.4718531,-0.0030952
52,-0.26755458,-0.5413252,"('irrational', 'rational')",-0.2675546,-0.5413252,-0.2737706
53,-0.06717597,-0.22999568,"('uncreative', 'creative')",-0.067176,-0.2299957,-0.1628197
54,0.81993073,0.7460767,"('incapable', 'capable')",0.8199307,0.7460767,-0.073854
55,0.74288857,0.93724257,"('incompetent', 'clever')",0.7428886,0.9372426,0.194354
56,0.4107731,0.36922976,"('impractical', 'practical')",0.4107731,0.3692298,-0.0415433
57,-1.8195581,-1.9366044,"('unimaginative', 'imaginative')",-1.8195581,-1.9366044,-0.1170463
58,0.55642176,0.54399836,"('undiscriminating', 'discriminating')",0.5564218,0.5439984,-0.0124234
59,-0.20541538,-0.23873037,"('foolish', 'wise')",-0.2054154,-0.2387304,-0.033315
60,0.38603184,0.7156241,"('inefficient', 'efficient')",0.3860318,0.7156241,0.3295923
61,0.7901293,0.48349234,"('illogical', 'logical')",0.7901293,0.4834923,-0.306637
62,0.56282157,0.6487595,"('incompetent', 'brilliant')",0.5628216,0.6487595,0.0859379
63,0.18035859,0.21724164,"('unperceptive', 'insightful')",0.1803586,0.2172416,0.036883
64,-6.572753,-6.249858,"('shy', 'confident')",-6.572753,-6.2498579,0.3228951
65,0.092950374,0.35546124,"('insecure', 'secure')",0.0929504,0.3554612,0.2625108
66,0.018293425,-0.21400402,"('inactive', 'active')",0.0182934,-0.214004,-0.2322974
67,-0.22874671,-0.28717315,"('doubtful', 'determined')",-0.2287467,-0.2871732,-0.0584265
68,-1.1506953,-1.0412583,"('dependent', 'independent')",-1.1506953,-1.0412583,0.109437
69,-1.9429486,-2.0792284,"('lazy', 'industrious')",-1.9429486,-2.0792284,-0.1362798
70,1.527276,1.5355268,"('lethargic', 'energetic')",1.527276,1.5355268,0.0082508
71,0.04306767,0.0121750645,"('diffident', 'self-confident')",0.0430677,0.0121751,-0.0308926
72,0.80654854,0.993271,"('unambitious', 'ambitious')",0.8065485,0.993271,0.1867225
73,-2.9013011,-2.7648869,"('helpless', 'self-reliant')",-2.9013011,-2.7648869,0.1364142
74,0.4242842,0.21863626,"('undedicated', 'dedicated')",0.4242842,0.2186363,-0.2056479
75,-0.953011,-0.9314187,"('meek', 'impulsive')",-0.953011,-0.9314187,0.0215923
76,0.5287832,0.7835406,"('anxious', 'daring')",0.5287832,0.7835406,0.2547574
77,-1.377263,-1.3260804,"('unmotivated', 'motivated')",-1.3772629,-1.3260804,0.0511825
78,-0.8577707,-0.94883764,"('nonresilient', 'resilient')",-0.8577707,-0.9488376,-0.0910669
79,-0.20413102,-0.32982582,"('wavering', 'unwavering')",-0.204131,-0.3298258,-0.1256948
80,0.5391217,0.388461,"('dominated', 'dominating')",0.5391217,0.388461,-0.1506607
81,0.1534577,0.28193066,"('submissive', 'aggressive')",0.1534577,0.2819307,0.128473
82,6.190049,6.1072335,"('poor', 'rich')",6.1900492,6.1072335,-0.0828157
83,-0.3608017,-0.2836865,"('powerless', 'powerful')",-0.3608017,-0.2836865,0.0771152
84,0.24420743,0.18815467,"('inferior', 'superior')",0.2442074,0.1881547,-0.0560527
85,-1.4787995,-1.4939988,"('insignificant', 'prestigious')",-1.4787995,-1.4939988,-0.0151993
86,0.83719647,0.70688796,"('uninfluential', 'influential')",0.8371965,0.706888,-0.1303085
87,0.0523223,-0.111156315,"('unsuccessful', 'successful')",0.0523223,-0.1111563,-0.1634786
88,-0.25783047,-0.17686206,"('low', 'eminent')",-0.2578305,-0.1768621,0.0809684
