,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
0,-0.8822923,-1.0307686,"('unsociable', 'sociable')",-0.029279478,-0.19914691,0.8011383,0.5746846,-0.0368112,-0.2184103,-0.1815991
1,-0.82769865,-0.74425113,"('unfriendly', 'friendly')",1.1509389,0.94184047,0.3371933,0.15193237,0.2201445,0.1165072,-0.1036373
2,1.4387509,1.5318953,"('unlikable', 'likable')",2.504945,2.5972202,1.4355648,1.6055914,1.793087,1.911569,0.118482
3,-0.07545899,-0.054528043,"('repellent', 'pleasant')",-0.9298247,-0.87773174,1.1393472,1.2043424,0.0446878,0.0906942,0.0460064
4,0.06077209,0.08913705,"('disliked', 'liked')",0.4380678,0.39950272,-4.607246,-4.3008537,-1.3694687,-1.270738,0.0987307
5,-0.0885567,0.085109204,"('distant', 'outgoing')",0.9042584,0.87804955,-2.183138,-2.0677655,-0.4558121,-0.3682022,0.0876099
6,-0.81694275,-0.56567997,"('distant', 'open')",-0.051782973,-0.048591062,-2.4673157,-2.4013968,-1.1120138,-1.0052226,0.1067912
7,-0.13898134,-0.21143155,"('insensitive', 'sensitive')",-0.07956891,-0.06347665,0.7009402,0.73217684,0.1607966,0.1524229,-0.0083737
8,-0.41770995,-0.34510863,"('unaffectionate', 'affectionate')",0.40907478,0.2861977,-0.4611354,-0.43951702,-0.1565902,-0.1661427,-0.0095525
9,-0.28680733,-0.33500078,"('unaffectionate', 'caring')",1.3026212,1.1519985,0.45091543,0.339061,0.4889098,0.3853529,-0.1035569
10,-0.77329075,-0.90754807,"('unsympathetic', 'sympathetic')",-1.4300314,-1.449238,0.6715263,0.5873999,-0.5105986,-0.5897954,-0.0791968
11,0.28471497,0.12704915,"('unhelpful', 'helpful')",0.063273415,0.04373437,2.517059,2.4132526,0.9550158,0.8613454,-0.0936704
12,-0.040676508,-0.06454848,"('unsupportive', 'supportive')",0.99975085,1.0082505,-0.6895855,-0.55564743,0.0898296,0.1293515,0.0395219
13,-0.013667056,-0.07358657,"('impolite', 'polite')",-0.05806154,0.02522547,0.87730694,0.83887047,0.2685261,0.2635031,-0.005023
14,0.05455327,-0.03207152,"('antisocial', 'social')",1.596677,1.6289101,1.1672827,1.164425,0.9395043,0.9204212,-0.0190831
15,0.6224632,0.5397424,"('boring', 'funny')",0.58601886,0.5714032,-0.32227057,-0.36501595,0.2954038,0.2487099,-0.0466939
16,-0.43904918,-0.40449202,"('unpopular', 'popular')",-0.18132538,-0.17082688,0.3147751,0.34679258,-0.1018665,-0.0761755,0.025691
17,-0.57370996,-0.5197201,"('nasty', 'nice')",-0.3867316,-0.31016916,-0.97775817,-0.9232645,-0.6460666,-0.5843846,0.061682
18,-0.1708394,-0.09348723,"('disagreeable', 'welcoming')",-0.22827409,-0.26365885,-1.0235894,-0.9692246,-0.4742343,-0.4421236,0.0321107
19,-0.053596336,0.02698126,"('inhospitable', 'hospitable')",-0.48168448,-0.5907471,-1.3246937,-1.2666882,-0.6199915,-0.6101514,0.0098401
20,-0.5705198,-0.5540447,"('rough', 'thoughtful')",-0.29313976,-0.29082388,0.763037,0.72184014,-0.0335408,-0.0410095,-0.0074687
21,0.13867506,0.012751795,"('immoral', 'moral')",0.26177704,0.24631605,0.595976,0.5842576,0.3321427,0.2811085,-0.0510342
22,-0.16942966,-0.1816102,"('untrustworthy', 'trustworthy')",-0.6063945,-0.66355747,0.058554746,0.034980994,-0.2390898,-0.2700622,-0.0309724
23,0.28345257,0.17245303,"('insincere', 'sincere')",0.2251164,0.18876357,5.2778935,4.931042,1.9288209,1.7640862,-0.1647347
24,0.014243882,-0.06247263,"('dishonest', 'honest')",0.069187045,0.044512376,-0.07633733,-0.12504475,0.0023645,-0.0476683,-0.0500328
25,-0.89635575,-0.9052562,"('egoistic', 'altruistic')",0.1995453,0.18788314,-0.4620248,-0.58408463,-0.3862784,-0.4338192,-0.0475408
26,-0.26618218,-0.17758277,"('hardhearted', 'benevolent')",1.4735521,1.4331735,0.54328275,0.5187565,0.5835509,0.5914491,0.0078982
27,-0.23024555,-0.24759687,"('hardhearted', 'softhearted')",-1.1080033,-1.1516299,-0.6824083,-0.7168102,-0.6735524,-0.7053456,-0.0317932
28,-0.5051534,-0.59775233,"('disloyal', 'loyal')",0.20733505,0.07979183,0.57312584,0.37798485,0.0917692,-0.0466585,-0.1384277
29,-0.64732224,-0.66615665,"('unfair', 'fair')",-0.29524228,-0.282686,-0.8483311,-0.9453713,-0.5969652,-0.6314046,-0.0344394
30,0.34576,0.25706345,"('intolerant', 'tolerant')",0.21842486,0.21225314,0.87376827,0.73646504,0.4793177,0.4019272,-0.0773905
31,-1.1841989,-0.903558,"('evil', 'good')",-0.32447636,-0.30915713,-2.882964,-2.8093054,-1.4638797,-1.3406734,0.1232063
32,0.20807157,0.023289686,"('unkind', 'kind')",-0.16763821,-0.20250139,1.46755,1.380622,0.5026611,0.4004701,-0.102191
33,0.74955916,0.6644484,"('wrong', 'right')",1.7273632,1.7162232,-0.77702147,-0.8039692,0.5666337,0.5255675,-0.0410662
34,0.16380739,0.27673534,"('mean', 'honorable')",0.33111185,0.35299805,4.100137,4.0188622,1.5316855,1.5495319,0.0178464
35,-0.34809676,-0.34253109,"('corrupt', 'incorrupt')",-0.40230417,-0.40173578,-2.0627851,-2.112558,-0.9377287,-0.952275,-0.0145463
36,-0.292311,-0.20161356,"('hostile', 'amicable')",0.9515825,0.7385448,-1.309632,-1.4532927,-0.2167868,-0.3054538,-0.088667
37,-0.31227192,-0.31575775,"('fake', 'genuine')",-1.2337168,-1.2296091,0.07299952,-0.03255044,-0.4909964,-0.5259724,-0.034976
38,-0.22797936,-0.2340167,"('untruthful', 'truthful')",0.9934858,0.99434865,0.5870245,0.6456386,0.4508437,0.4686569,0.0178132
39,0.95051014,0.94375813,"('exploitative', 'cooperative')",0.9193322,1.0151869,1.012447,0.9759898,0.9607631,0.9783116,0.0175485
40,0.082451835,0.12759975,"('stingy', 'generous')",1.2308265,1.177465,-1.8248836,-1.6924213,-0.1705351,-0.1291189,0.0414162
41,0.06993501,0.13387182,"('unforgiving', 'forgiving')",1.1455636,1.064029,0.5326303,0.49469793,0.5827096,0.5641996,-0.01851
42,0.9538342,0.9050913,"('unreliable', 'reliable')",0.89532864,0.9203991,-1.0633485,-0.84504354,0.2619381,0.3268156,0.0648775
43,0.18275616,0.18105875,"('irresponsible', 'responsible')",0.40212393,0.42910326,1.4279591,1.4195839,0.6709464,0.676582,0.0056356
44,0.85463285,0.8877199,"('prejudiced', 'unprejudiced')",-0.2920813,-0.15782617,-0.69297504,-0.60613227,-0.0434745,0.0412538,0.0847283
45,-0.5772309,-0.49721748,"('incompetent', 'competent')",-1.0122114,-1.0284119,0.5669714,0.5111794,-0.3408236,-0.3381499,0.0026737
46,-0.13092813,-0.22998527,"('uncompetitive', 'competitive')",-0.07358801,-0.08058782,1.6699319,1.6716126,0.4884719,0.4536798,-0.0347921
47,-0.4764086,-0.40928763,"('stupid', 'smart')",0.7865609,0.8160991,4.116168,3.8892224,1.47544,1.4320113,-0.0434287
48,-1.1382737,-1.2092417,"('unintelligent', 'intelligent')",-1.3497231,-1.3484201,0.24779955,0.12018381,-0.7467324,-0.8124928,-0.0657604
49,-0.46695036,-0.44870514,"('unable', 'able')",-1.3100836,-1.2382207,-0.2695425,-0.18407163,-0.6821922,-0.6236658,0.0585264
50,-0.2760811,-0.33854333,"('clumsy', 'skillful')",0.32191253,0.2650258,0.21851887,0.27632523,0.0881168,0.0676026,-0.0205142
51,-0.21534611,-0.43937707,"('uneducated', 'educated')",-0.30723333,-0.36521387,1.3630493,1.2559062,0.2801566,0.1504384,-0.1297182
52,0.12382087,0.10835509,"('irrational', 'rational')",0.9919958,0.8857011,-1.0671303,-1.2531165,0.0162288,-0.0863534,-0.1025822
53,-0.9138638,-0.92639863,"('uncreative', 'creative')",0.87655497,0.7408262,0.013965518,-0.048815705,-0.0077811,-0.0781294,-0.0703483
54,0.33667082,0.2015646,"('incapable', 'capable')",1.069106,1.0217593,0.960608,0.89290637,0.7887949,0.7054101,-0.0833848
55,-0.1961487,-0.21261838,"('incompetent', 'clever')",-1.2062174,-1.2134981,1.1876253,1.0808349,-0.0715803,-0.1150939,-0.0435136
56,0.71765834,0.5672711,"('impractical', 'practical')",0.7745153,0.80442524,1.6051093,1.5318961,1.0324276,0.9678642,-0.0645634
57,-1.017446,-1.1174095,"('unimaginative', 'imaginative')",-0.43936774,-0.4968412,-1.5598603,-1.5364947,-1.005558,-1.0502485,-0.0446905
58,-0.22725463,-0.1857397,"('undiscriminating', 'discriminating')",1.0798335,0.9818051,0.2016071,0.19658339,0.3513953,0.3308829,-0.0205124
59,0.08769601,0.14604628,"('foolish', 'wise')",0.9939231,0.999302,-1.3532975,-1.3406825,-0.0905594,-0.0651114,0.025448
60,-0.17627814,-0.26356208,"('inefficient', 'efficient')",-0.63677365,-0.5442608,1.8321748,1.7852807,0.3397077,0.3258193,-0.0138884
61,-0.5036277,-0.57272834,"('illogical', 'logical')",1.1929094,1.1682312,-0.03688602,-0.1290806,0.2174652,0.1554741,-0.0619911
62,0.38756728,0.42572564,"('incompetent', 'brilliant')",0.3469732,0.52724016,1.5123917,1.5754483,0.7489773,0.8428047,0.0938274
63,0.069805406,0.0723189,"('unperceptive', 'insightful')",0.82008713,0.7595681,2.105501,2.1812272,0.9984645,1.0043714,0.0059069
64,-0.15597655,-0.1979974,"('shy', 'confident')",0.45303646,0.49256513,-3.2595518,-3.0616057,-0.9874973,-0.922346,0.0651513
65,-0.16921696,-0.30175564,"('insecure', 'secure')",-0.9144463,-0.8762656,1.1419246,1.0511422,0.0194205,-0.042293,-0.0617135
66,0.28680047,0.26636034,"('inactive', 'active')",1.2387605,1.2088782,0.98101515,0.9855916,0.8355254,0.8202767,-0.0152487
67,1.1086601,0.96278286,"('doubtful', 'determined')",0.43901467,0.48366505,0.20597345,0.2309713,0.5845494,0.5591397,-0.0254097
68,-0.96894324,-1.080492,"('dependent', 'independent')",-2.2368941,-2.293905,-0.30989087,-0.39006934,-1.1719093,-1.2548221,-0.0829128
69,-0.21861285,-0.09752019,"('lazy', 'industrious')",1.2685438,1.278687,-1.2814198,-1.1696674,-0.0771629,0.0038331,0.080996
70,0.61410815,0.565355,"('lethargic', 'energetic')",-0.5608467,-0.51720136,1.4258837,1.4518286,0.4930484,0.4999941,0.0069457
71,-0.14135754,-0.15480031,"('diffident', 'self-confident')",1.8983822,1.8821371,0.2351445,0.23477931,0.6640564,0.6540387,-0.0100177
72,-0.720514,-0.79990613,"('unambitious', 'ambitious')",0.16576704,0.28047454,-0.10305242,-0.049794417,-0.2192665,-0.189742,0.0295245
73,1.2107174,1.1913629,"('helpless', 'self-reliant')",1.0908167,1.0134158,-3.355881,-3.1822712,-0.3514489,-0.3258309,0.025618
74,0.36946622,0.3534362,"('undedicated', 'dedicated')",0.57611346,0.5558845,0.7928573,0.7912435,0.579479,0.5668547,-0.0126243
75,0.5400136,0.62089354,"('meek', 'impulsive')",-0.08293818,-0.03198451,-0.7696854,-0.5507771,-0.1042033,0.0127107,0.116914
76,0.8114935,0.7495689,"('anxious', 'daring')",-0.5915194,-0.5028766,1.1481241,1.2499809,0.4560328,0.4988911,0.0428583
