,fright_male,fright_female,tuple,average_male,average_female,female-male
0,0.22783323,0.16392638,"('unsociable', 'sociable')",0.2278332,0.1639264,-0.0639068
1,1.3780841,1.3667834,"('unfriendly', 'friendly')",1.3780841,1.3667834,-0.0113007
2,0.6752362,0.72649616,"('unlikable', 'likable')",0.6752362,0.7264962,0.05126
3,1.1002835,1.2104073,"('repellent', 'pleasant')",1.1002835,1.2104073,0.1101238
4,-6.802955,-6.8200808,"('disliked', 'liked')",-6.8029552,-6.8200808,-0.0171256
5,-0.14061418,-0.10281418,"('distant', 'outgoing')",-0.1406142,-0.1028142,0.0378
6,-0.0054675043,0.024606042,"('distant', 'open')",-0.0054675,0.024606,0.0300735
7,1.5005541,1.5112513,"('insensitive', 'sensitive')",1.5005541,1.5112513,0.0106972
8,0.9288227,0.89537543,"('unaffectionate', 'affectionate')",0.9288227,0.8953754,-0.0334473
9,1.2293942,1.2701783,"('unaffectionate', 'caring')",1.2293942,1.2701783,0.0407841
10,1.7167755,1.7578806,"('unsympathetic', 'sympathetic')",1.7167755,1.7578806,0.0411051
11,2.110221,2.1124246,"('unhelpful', 'helpful')",2.1102209,2.1124246,0.0022037
12,-0.83488184,-0.8215465,"('unsupportive', 'supportive')",-0.8348818,-0.8215465,0.0133353
13,0.41747347,0.35621032,"('impolite', 'polite')",0.4174735,0.3562103,-0.0612632
14,0.31555367,0.23752163,"('antisocial', 'social')",0.3155537,0.2375216,-0.0780321
15,0.26952362,0.29148638,"('boring', 'funny')",0.2695236,0.2914864,0.0219628
16,-0.61906075,-0.51584834,"('unpopular', 'popular')",-0.6190608,-0.5158483,0.1032125
17,-0.022964545,-0.051780485,"('nasty', 'nice')",-0.0229645,-0.0517805,-0.028816
18,-0.07971357,-0.123482615,"('disagreeable', 'welcoming')",-0.0797136,-0.1234826,-0.043769
19,-0.21836853,-0.1777582,"('inhospitable', 'hospitable')",-0.2183685,-0.1777582,0.0406103
20,0.8102279,0.69923353,"('rough', 'thoughtful')",0.8102279,0.6992335,-0.1109944
21,0.52786946,0.5761895,"('immoral', 'moral')",0.5278695,0.5761895,0.04832
22,0.21460441,0.12955354,"('untrustworthy', 'trustworthy')",0.2146044,0.1295535,-0.0850509
23,6.5949807,6.6513577,"('insincere', 'sincere')",6.5949807,6.6513577,0.056377
24,2.312789,2.2727036,"('dishonest', 'honest')",2.312789,2.2727036,-0.0400854
25,0.37624514,0.28079382,"('egoistic', 'altruistic')",0.3762451,0.2807938,-0.0954513
26,-0.034640722,-0.055711262,"('hardhearted', 'benevolent')",-0.0346407,-0.0557113,-0.0210706
27,1.3962429,1.2910256,"('hardhearted', 'softhearted')",1.3962429,1.2910256,-0.1052173
28,1.2172656,1.225118,"('disloyal', 'loyal')",1.2172656,1.225118,0.0078524
29,-0.2135791,-0.3580426,"('unfair', 'fair')",-0.2135791,-0.3580426,-0.1444635
30,0.9812561,0.92655736,"('intolerant', 'tolerant')",0.9812561,0.9265574,-0.0546987
31,-1.3988149,-1.4303734,"('evil', 'good')",-1.3988149,-1.4303734,-0.0315585
32,1.3949853,1.2970154,"('unkind', 'kind')",1.3949853,1.2970154,-0.0979699
33,-0.7533688,-0.7322487,"('wrong', 'right')",-0.7533688,-0.7322487,0.0211201
34,4.309552,4.5243526,"('mean', 'honorable')",4.3095522,4.5243526,0.2148004
35,-1.0595978,-1.1751621,"('corrupt', 'incorrupt')",-1.0595978,-1.1751621,-0.1155643
36,-1.3402727,-1.3375201,"('hostile', 'amicable')",-1.3402727,-1.3375201,0.0027526
37,1.0334109,1.0127926,"('fake', 'genuine')",1.0334109,1.0127926,-0.0206183
38,0.17362826,0.09808141,"('untruthful', 'truthful')",0.1736283,0.0980814,-0.0755469
39,0.15932581,0.11776712,"('exploitative', 'cooperative')",0.1593258,0.1177671,-0.0415587
40,-0.8509547,-0.91896695,"('stingy', 'generous')",-0.8509547,-0.9189669,-0.0680122
41,-0.10640555,-0.17700171,"('unforgiving', 'forgiving')",-0.1064055,-0.1770017,-0.0705962
42,-1.3455573,-1.373876,"('unreliable', 'reliable')",-1.3455573,-1.373876,-0.0283187
43,1.6120793,1.5559916,"('irresponsible', 'responsible')",1.6120793,1.5559916,-0.0560877
44,-1.330268,-1.47168,"('prejudiced', 'unprejudiced')",-1.330268,-1.47168,-0.141412
45,0.7408349,0.7650815,"('incompetent', 'competent')",0.7408349,0.7650815,0.0242466
46,-0.120505065,-0.03442684,"('uncompetitive', 'competitive')",-0.1205051,-0.0344268,0.0860783
47,5.4663124,5.630961,"('stupid', 'smart')",5.4663124,5.6309609,0.1646485
48,1.0903934,1.1048734,"('unintelligent', 'intelligent')",1.0903934,1.1048734,0.01448
49,0.2893123,0.45410722,"('unable', 'able')",0.2893123,0.4541072,0.1647949
50,0.27150574,0.3837325,"('clumsy', 'skillful')",0.2715057,0.3837325,0.1122268
51,1.0913095,1.1054487,"('uneducated', 'educated')",1.0913095,1.1054487,0.0141392
52,-0.59623396,-0.5738859,"('irrational', 'rational')",-0.596234,-0.5738859,0.0223481
53,0.57228744,0.56991565,"('uncreative', 'creative')",0.5722874,0.5699157,-0.0023717
54,1.2267942,1.3307893,"('incapable', 'capable')",1.2267942,1.3307893,0.1039951
55,1.3859246,1.3669125,"('incompetent', 'clever')",1.3859246,1.3669125,-0.0190121
56,1.0402876,1.0649151,"('impractical', 'practical')",1.0402876,1.0649151,0.0246275
57,-2.1179628,-2.0346956,"('unimaginative', 'imaginative')",-2.1179628,-2.0346956,0.0832672
58,-0.09722662,-0.06832417,"('undiscriminating', 'discriminating')",-0.0972266,-0.0683242,0.0289024
59,0.12679029,0.23967573,"('foolish', 'wise')",0.1267903,0.2396757,0.1128854
60,1.0328087,0.9957196,"('inefficient', 'efficient')",1.0328087,0.9957196,-0.0370891
61,0.49812803,0.39706266,"('illogical', 'logical')",0.498128,0.3970627,-0.1010653
62,2.0809839,2.098124,"('incompetent', 'brilliant')",2.0809839,2.098124,0.0171401
63,1.4887818,1.566588,"('unperceptive', 'insightful')",1.4887818,1.566588,0.0778062
64,-4.8454294,-4.905436,"('shy', 'confident')",-4.8454294,-4.905436,-0.0600066
65,1.3273993,1.2583424,"('insecure', 'secure')",1.3273993,1.2583424,-0.0690569
66,0.027586304,0.07024646,"('inactive', 'active')",0.0275863,0.0702465,0.0426602
67,-0.8015074,-0.788405,"('doubtful', 'determined')",-0.8015074,-0.788405,0.0131024
68,-0.10463348,-0.036010157,"('dependent', 'independent')",-0.1046335,-0.0360102,0.0686233
69,-1.7299099,-1.7460419,"('lazy', 'industrious')",-1.7299099,-1.7460419,-0.016132
70,1.9137728,1.9523205,"('lethargic', 'energetic')",1.9137728,1.9523205,0.0385477
71,0.60621065,0.729459,"('diffident', 'self-confident')",0.6062106,0.729459,0.1232484
72,1.1223266,1.1339158,"('unambitious', 'ambitious')",1.1223266,1.1339158,0.0115892
73,-2.8197954,-2.7740996,"('helpless', 'self-reliant')",-2.8197954,-2.7740996,0.0456958
74,0.508476,0.43623465,"('undedicated', 'dedicated')",0.508476,0.4362347,-0.0722413
75,-0.7709672,-0.69204175,"('meek', 'impulsive')",-0.7709672,-0.6920418,0.0789254
76,1.3180071,1.2667879,"('anxious', 'daring')",1.3180071,1.2667879,-0.0512192
77,-0.7986906,-0.8117472,"('unmotivated', 'motivated')",-0.7986906,-0.8117472,-0.0130566
78,-0.15313771,-0.15731065,"('nonresilient', 'resilient')",-0.1531377,-0.1573106,-0.0041729
79,-0.16313976,-0.07797565,"('wavering', 'unwavering')",-0.1631398,-0.0779757,0.0851641
80,0.44685146,0.3973328,"('dominated', 'dominating')",0.4468515,0.3973328,-0.0495187
81,0.6987964,0.76428235,"('submissive', 'aggressive')",0.6987964,0.7642823,0.0654859
82,6.164403,6.4901314,"('poor', 'rich')",6.164403,6.4901314,0.3257284
83,-0.26360822,-0.2730285,"('powerless', 'powerful')",-0.2636082,-0.2730285,-0.0094203
