,diary_male,diary_female,tuple,average_male,average_female,female-male
0,-0.15403502,-0.33331826,"('unsociable', 'sociable')",-0.154035,-0.3333183,-0.1792833
1,1.3836726,1.3817614,"('unfriendly', 'friendly')",1.3836726,1.3817614,-0.0019112
2,0.47904333,0.6188393,"('unlikable', 'likable')",0.4790433,0.6188393,0.139796
3,0.6308047,0.665694,"('repellent', 'pleasant')",0.6308047,0.665694,0.0348893
4,-7.5388293,-7.7198625,"('disliked', 'liked')",-7.5388293,-7.7198625,-0.1810332
5,-0.24076067,-0.113179475,"('distant', 'outgoing')",-0.2407607,-0.1131795,0.1275812
6,0.023540959,0.16444224,"('distant', 'open')",0.023541,0.1644422,0.1409012
7,0.6689728,0.7582064,"('insensitive', 'sensitive')",0.6689728,0.7582064,0.0892336
8,1.1440485,1.1903207,"('unaffectionate', 'affectionate')",1.1440485,1.1903207,0.0462722
9,1.5420192,1.7654215,"('unaffectionate', 'caring')",1.5420192,1.7654215,0.2234023
10,0.78199905,0.78452957,"('unsympathetic', 'sympathetic')",0.7819991,0.7845296,0.0025305
11,2.0467472,2.1806834,"('unhelpful', 'helpful')",2.0467472,2.1806834,0.1339362
12,-1.71098,-1.7566464,"('unsupportive', 'supportive')",-1.7109801,-1.7566464,-0.0456663
13,0.025861077,-0.13954231,"('impolite', 'polite')",0.0258611,-0.1395423,-0.1654034
14,-0.53586864,-0.60207546,"('antisocial', 'social')",-0.5358686,-0.6020755,-0.0662069
15,0.28925863,0.14573152,"('boring', 'funny')",0.2892586,0.1457315,-0.1435271
16,-0.19847724,-0.110884555,"('unpopular', 'popular')",-0.1984772,-0.1108846,0.0875926
17,-0.005758998,-0.04883765,"('nasty', 'nice')",-0.005759,-0.0488377,-0.0430787
18,-0.669927,-0.77762353,"('disagreeable', 'welcoming')",-0.669927,-0.7776235,-0.1076965
19,-0.38487214,-0.21019433,"('inhospitable', 'hospitable')",-0.3848721,-0.2101943,0.1746778
20,0.6467441,0.45530874,"('rough', 'thoughtful')",0.6467441,0.4553087,-0.1914354
21,-0.4075644,-0.3095749,"('immoral', 'moral')",-0.4075644,-0.3095749,0.0979895
22,-0.70824933,-0.7664882,"('untrustworthy', 'trustworthy')",-0.7082493,-0.7664882,-0.0582389
23,6.713797,6.8650203,"('insincere', 'sincere')",6.7137971,6.8650203,0.1512232
24,1.6915499,1.7233279,"('dishonest', 'honest')",1.6915499,1.7233279,0.031778
25,0.26673162,0.23024285,"('egoistic', 'altruistic')",0.2667316,0.2302428,-0.0364888
26,0.29724258,0.12638266,"('hardhearted', 'benevolent')",0.2972426,0.1263827,-0.1708599
27,1.5743328,1.3457562,"('hardhearted', 'softhearted')",1.5743328,1.3457562,-0.2285766
