,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
15,0.2752435,0.24147826,"('boring', 'funny')",0.8330372,0.74254346,0.07374986,0.062296066,0.3940102,0.3487726,-0.0452376
16,0.030391004,0.12064536,"('unpopular', 'popular')",2.247587,2.3004096,0.9084968,1.0264629,1.0621583,1.1491726,0.0870143
17,-0.92313325,-0.8398069,"('nasty', 'nice')",-0.31269565,-0.27224106,-0.8486551,-0.8253762,-0.694828,-0.6458081,0.0490199
18,1.2641795,1.2369922,"('disagreeable', 'welcoming')",1.2811432,1.3252708,-0.14423785,-0.17738086,0.8003616,0.7949607,-0.0054009
19,-1.07091,-1.0092248,"('inhospitable', 'hospitable')",-1.2361342,-1.1810323,-0.39663175,-0.3266457,-0.9012252,-0.8389676,0.0622576
20,-0.30179644,-0.34081572,"('rough', 'thoughtful')",-0.72282904,-0.7016498,0.49913806,0.47769785,-0.1751625,-0.1882559,-0.0130934
21,0.25052616,0.16669841,"('immoral', 'moral')",-1.3849095,-1.4369532,-0.43811935,-0.35888547,-0.5241675,-0.5430467,-0.0188792
22,-1.1322712,-1.2107576,"('untrustworthy', 'trustworthy')",-0.8525266,-0.8496865,-1.0635111,-1.1428006,-1.0161029,-1.0677482,-0.0516453
23,1.025351,0.94566846,"('insincere', 'sincere')",-0.38305563,-0.36473083,6.635693,6.520335,2.4259961,2.3670909,-0.0589052
24,0.59747875,0.5048855,"('dishonest', 'honest')",-1.015572,-1.0862795,0.60882014,0.40339556,0.0635756,-0.0593328,-0.1229084
25,0.06541875,0.08360201,"('egoistic', 'altruistic')",1.5521764,1.5388538,0.9720622,0.9022524,0.8632191,0.8415694,-0.0216497
26,1.2747194,1.2178411,"('hardhearted', 'benevolent')",1.5156912,1.6341677,0.7773352,0.7545827,1.1892486,1.2021972,0.0129486
27,0.45176402,0.38892186,"('hardhearted', 'softhearted')",0.19139095,0.1405171,1.1446041,0.97192574,0.5959197,0.5004549,-0.0954648
28,0.2480793,0.15518828,"('disloyal', 'loyal')",-0.23696838,-0.22828874,0.9641754,0.82207954,0.3250954,0.2496597,-0.0754357
29,-0.24674428,-0.25433227,"('unfair', 'fair')",0.2929162,0.2839954,-0.6883859,-0.81884944,-0.2140713,-0.2630621,-0.0489908
30,1.4235964,1.3182409,"('intolerant', 'tolerant')",0.6294667,0.5824781,0.24911676,0.121945076,0.7673933,0.6742214,-0.0931719
31,-1.4261488,-1.2886494,"('evil', 'good')",0.026178,0.19134608,-1.7906716,-1.872503,-1.0635475,-0.9899355,0.073612
32,1.0703868,1.0052104,"('unkind', 'kind')",0.36734396,0.33239734,0.17464353,0.07289462,0.5374581,0.4701674,-0.0672907
33,1.3287015,1.2507384,"('wrong', 'right')",1.6644013,1.6104591,-0.17593297,-0.24698335,0.9390566,0.8714047,-0.0676519
34,-0.3620261,-0.30194655,"('mean', 'honorable')",-0.30447254,-0.25119513,6.0732923,6.0918536,1.8022645,1.8462373,0.0439728
35,-1.386395,-1.3561777,"('corrupt', 'incorrupt')",0.21478057,0.2061769,-0.23222011,-0.33449942,-0.4679449,-0.4948334,-0.0268885
36,-0.54994506,-0.4909276,"('hostile', 'amicable')",1.0319573,1.1483904,0.78394806,0.75339997,0.4219867,0.4702876,0.0483009
37,-0.40413237,-0.46723133,"('fake', 'genuine')",-1.2211992,-1.3045045,0.18869536,0.095513545,-0.4788787,-0.5587408,-0.0798621
38,0.2989434,0.33966342,"('untruthful', 'truthful')",-0.42534342,-0.42243057,0.6661498,0.66199476,0.1799166,0.1930759,0.0131593
39,0.4505659,0.47901076,"('exploitative', 'cooperative')",0.6948028,0.70725405,0.2690767,0.19699186,0.4714818,0.4610856,-0.0103962
40,1.1543651,1.0612688,"('stingy', 'generous')",1.1602851,1.1383456,-2.1490748,-2.1999898,0.0551918,-0.0001251,-0.0553169
41,0.6163214,0.59858644,"('unforgiving', 'forgiving')",0.5354491,0.5671046,0.24551234,0.1901978,0.4657609,0.4519629,-0.013798
42,0.8554635,0.8116206,"('unreliable', 'reliable')",0.44298273,0.41417092,-3.1989162,-3.181809,-0.63349,-0.6520058,-0.0185158
43,0.7753441,0.7088987,"('irresponsible', 'responsible')",-0.52701926,-0.566573,0.42674088,0.37420553,0.2250219,0.1721771,-0.0528448
44,-1.3415111,-1.3017904,"('prejudiced', 'unprejudiced')",-0.46901485,-0.4566644,-0.6507159,-0.6074651,-0.820414,-0.7886399,0.0317741
45,-1.0329754,-1.0762323,"('incompetent', 'competent')",-1.6814705,-1.6208855,-0.4188016,-0.4588826,-1.0444159,-1.0520001,-0.0075842
46,0.64175814,0.57953,"('uncompetitive', 'competitive')",-0.72659314,-0.70559114,0.03447804,0.15160163,-0.0167857,0.0085135,0.0252992
47,0.03903091,0.006942123,"('stupid', 'smart')",-0.24212542,-0.20670798,5.6342187,5.632625,1.8103747,1.8109531,0.0005784
48,0.8213213,0.7577237,"('unintelligent', 'intelligent')",-0.3294674,-0.37059763,0.1006228,0.1153276,0.1974922,0.1674846,-0.0300076
49,-0.8748887,-0.83116907,"('unable', 'able')",-1.1498647,-1.0814263,-0.5941386,-0.51574683,-0.872964,-0.8094474,0.0635166
50,-0.64289033,-0.65459377,"('clumsy', 'skillful')",0.28024408,0.25895065,0.07288431,0.059291057,-0.0965873,-0.1121174,-0.0155301
51,-0.38638192,-0.4946974,"('uneducated', 'educated')",-0.5293097,-0.58577275,0.4286431,0.41899502,-0.1623495,-0.2204917,-0.0581422
52,0.44842115,0.4579976,"('irrational', 'rational')",1.2356441,1.2130865,-0.23032443,-0.3428524,0.4845803,0.4427439,-0.0418364
53,1.3596233,1.3351787,"('uncreative', 'creative')",1.8041065,1.9375492,0.65137327,0.6639244,1.271701,1.3122175,0.0405165
54,0.3812659,0.38667822,"('incapable', 'capable')",1.0216293,1.0690829,0.9759522,1.079732,0.7929491,0.8451643,0.0522152
55,0.57587844,0.522945,"('incompetent', 'clever')",-0.64970124,-0.6441135,-0.30625308,-0.2795604,-0.126692,-0.1335763,-0.0068843
56,1.028188,0.9392657,"('impractical', 'practical')",-0.7847285,-0.85261315,-0.23528525,-0.24926813,0.0027247,-0.0542052,-0.0569299
57,0.37819475,0.30854356,"('unimaginative', 'imaginative')",-0.6275997,-0.6352166,-3.394104,-3.3258827,-1.214503,-1.2175186,-0.0030156
58,0.69597274,0.7530551,"('undiscriminating', 'discriminating')",0.25048527,0.2954369,-0.18132964,-0.23033062,0.2550428,0.2727205,0.0176777
59,0.19580461,0.2332026,"('foolish', 'wise')",0.96051645,0.9538104,-0.065042436,-0.10543839,0.3637595,0.3605249,-0.0032346
60,1.318176,1.276482,"('inefficient', 'efficient')",-0.51497024,-0.58352125,0.45039815,0.48387533,0.417868,0.3922787,-0.0255893
61,1.58513,1.5576202,"('illogical', 'logical')",0.88646805,0.8561387,0.66274494,0.59598035,1.044781,1.0032464,-0.0415346
62,0.8140403,0.84403634,"('incompetent', 'brilliant')",-0.22496551,-0.2340701,0.07468639,0.18315996,0.2212537,0.2643754,0.0431217
63,0.5372287,0.5348519,"('unperceptive', 'insightful')",-0.5406067,-0.5307094,1.0326813,1.1513853,0.3431011,0.3851759,0.0420748
64,0.2440347,0.18394154,"('shy', 'confident')",0.18207772,0.06824617,-6.431141,-6.414241,-2.0016762,-2.0540177,-0.0523415
65,0.6663955,0.60007125,"('insecure', 'secure')",0.26356748,0.21430643,0.28347483,0.30692005,0.4044793,0.3737659,-0.0307134
66,-0.063480064,-0.013890415,"('inactive', 'active')",0.62409025,0.67020327,1.5077277,1.5709467,0.689446,0.7424199,0.0529739
67,-0.6747819,-0.69659543,"('doubtful', 'determined')",-1.314249,-1.3734188,-0.3453853,-0.32877424,-0.7781388,-0.7995962,-0.0214574
68,-0.61642873,-0.684962,"('dependent', 'independent')",-1.4929886,-1.5347152,0.06326057,0.13583452,-0.6820523,-0.6946143,-0.012562
69,-0.66618276,-0.58020806,"('lazy', 'industrious')",1.2576436,1.2494181,-0.84748507,-0.83103496,-0.0853414,-0.0539416,0.0313998
70,0.24538474,0.17412779,"('lethargic', 'energetic')",-1.3977478,-1.4272486,0.32058072,0.2983918,-0.2772608,-0.318243,-0.0409822
71,1.0175104,1.0804493,"('diffident', 'self-confident')",1.865266,1.9688741,0.7374086,0.75756603,1.2067283,1.2689632,0.0622349
72,1.0329036,1.0322573,"('unambitious', 'ambitious')",0.41963488,0.36632472,-0.7505541,-0.7762681,0.2339948,0.207438,-0.0265568
73,0.34340018,0.3249259,"('helpless', 'self-reliant')",0.06848433,0.02060875,-4.733501,-4.754107,-1.4405389,-1.4695241,-0.0289852
74,0.94972575,0.94176,"('undedicated', 'dedicated')",-0.6100001,-0.51184386,-0.3412953,-0.37992424,-0.0005232,0.016664,0.0171872
75,-1.7949717,-1.6953642,"('meek', 'impulsive')",-0.9528193,-0.91110665,-0.43751204,-0.3579015,-1.0617677,-0.9881241,0.0736436
76,1.467813,1.450618,"('anxious', 'daring')",-0.0120580215,-0.0043559615,0.6713479,0.75192046,0.7090343,0.7327275,0.0236932
77,-0.3737089,-0.3985472,"('unmotivated', 'motivated')",-0.31310028,-0.31043774,-0.89214015,-0.73147994,-0.5263164,-0.480155,0.0461614
78,0.09587744,0.14423914,"('nonresilient', 'resilient')",0.95831716,1.0130979,0.7671713,0.97152454,0.6071219,0.7096206,0.1024987
79,-0.6273488,-0.56947416,"('wavering', 'unwavering')",-0.229995,-0.1712343,0.39357188,0.45419306,-0.1545906,-0.0955051,0.0590855
80,-0.4029574,-0.4285787,"('dominated', 'dominating')",-1.1655368,-1.2181804,-0.715695,-0.62701446,-0.7613964,-0.7579246,0.0034718
81,-0.8020493,-0.92661065,"('submissive', 'aggressive')",-2.0938995,-2.1812375,-0.7535025,-0.6251864,-1.2164838,-1.2443449,-0.0278611
82,-0.23060602,-0.22773069,"('poor', 'rich')",0.06593101,0.132598,5.736385,5.734776,1.8572365,1.8798811,0.0226446
83,0.6150158,0.56524485,"('powerless', 'powerful')",0.27706942,0.2424916,-0.91957635,-0.93095493,-0.0091637,-0.0410728,-0.0319091
84,0.6324227,0.58386606,"('inferior', 'superior')",-0.28137985,-0.34150305,0.3886782,0.40556997,0.2465737,0.2159777,-0.030596
85,0.95618844,1.0684782,"('insignificant', 'prestigious')",3.0049148,3.0936878,0.1370084,0.17748278,1.3660372,1.4465496,0.0805124
86,0.61672753,0.47210446,"('uninfluential', 'influential')",-1.1982739,-1.2964506,-0.61095953,-0.68001527,-0.3975019,-0.5014538,-0.1039519
87,-0.04446315,0.035235897,"('unsuccessful', 'successful')",0.925927,0.94707406,0.50183994,0.7376358,0.4611013,0.5733152,0.1122139
88,0.15341271,0.14939636,"('low', 'eminent')",0.35873517,0.38770258,-0.259127,-0.24906915,0.0843403,0.0960099,0.0116696
