,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.52366436,-0.6640472,"('unsociable', 'sociable')",-1.089586,-1.1031559,-0.22196487,-0.4518916,-0.3197568,-0.4770065,-0.538743,-0.6740253,-0.1352823
1,-0.52481526,-0.41323283,"('unfriendly', 'friendly')",0.9155594,1.0226663,0.001980666,-0.07040553,1.4057871,1.315354,0.449628,0.4635955,0.0139675
2,0.6621113,0.84790605,"('unlikable', 'likable')",0.45431677,0.5575348,1.6347061,1.7508452,0.8593102,0.95653063,0.9026111,1.0282042,0.1255931
3,-0.66069615,-0.52197224,"('repellent', 'pleasant')",-0.59416395,-0.5240161,0.48906946,0.5356024,0.38816893,0.37921637,-0.0944054,-0.0327924,0.061613
4,0.09240851,0.045140922,"('disliked', 'liked')",0.37852383,0.32153177,-0.01707326,-0.10309142,-5.7118797,-5.7447743,-1.3145052,-1.3702983,-0.0557931
5,0.26546064,0.4178541,"('distant', 'outgoing')",0.8257279,0.913471,-0.90555054,-0.79914284,-0.4746587,-0.42745402,-0.0722552,0.026182,0.0984372
6,0.0952737,0.2998792,"('distant', 'open')",0.66327643,0.75845766,-1.0540874,-0.963064,0.34751254,0.34128362,0.0129938,0.1091391,0.0961453
7,0.23640156,0.17285883,"('insensitive', 'sensitive')",0.20860325,0.20837197,0.7560444,0.6459553,0.79589844,0.6977546,0.4992369,0.4312352,-0.0680017
8,-0.044014215,0.0894697,"('unaffectionate', 'affectionate')",0.25858226,0.23809856,-0.51936156,-0.51459616,0.318697,0.26381966,0.0034759,0.0191979,0.015722
9,0.313531,0.41204035,"('unaffectionate', 'caring')",0.23947302,0.23046842,0.06425349,0.0095485225,0.90794724,0.86776626,0.3813012,0.3799559,-0.0013453
10,0.20649135,0.20829412,"('unsympathetic', 'sympathetic')",-1.355367,-1.3136114,-0.43880346,-0.58033776,-0.14860076,-0.22900194,-0.4340699,-0.4786642,-0.0445943
11,-0.5318152,-0.48820704,"('unhelpful', 'helpful')",-0.70266837,-0.6549309,-0.62702465,-0.69792783,1.8527281,1.8640832,-0.002195,0.0057544,0.0079494
12,0.35110274,0.5512364,"('unsupportive', 'supportive')",-0.29675597,-0.18763061,-0.03414339,0.06788054,-1.6786197,-1.6509991,-0.4146041,-0.3048782,0.1097259
13,-0.46783546,-0.61377835,"('impolite', 'polite')",-0.4424441,-0.43714684,0.16248886,0.05745013,0.0541585,-0.057976887,-0.173408,-0.262863,-0.089455
14,0.43110916,0.29321188,"('antisocial', 'social')",-0.66160923,-0.6769455,2.1891797,2.1110451,-0.30934584,-0.41042823,0.4123334,0.3292208,-0.0831126
15,-0.17904954,-0.33360952,"('boring', 'funny')",0.45839816,0.35924777,-1.3183862,-1.3830312,0.3413667,0.27799255,-0.1744177,-0.2698501,-0.0954324
16,-0.6813796,-0.64342123,"('unpopular', 'popular')",0.17812382,0.19647372,-1.2542742,-1.1657584,0.22823122,0.21644866,-0.3823247,-0.3490643,0.0332604
17,-0.03190516,-0.06774178,"('nasty', 'nice')",0.49474087,0.45701623,-0.93025297,-0.9140255,-0.3416275,-0.30356753,-0.2022612,-0.2070796,-0.0048184
18,0.40425918,0.5527123,"('disagreeable', 'welcoming')",0.44262332,0.55822,-0.15540907,-0.1165341,-0.44116503,-0.50013113,0.0625771,0.1235668,0.0609897
19,0.12510292,0.26565036,"('inhospitable', 'hospitable')",0.009659812,0.029124036,-0.9133894,-0.8332179,-0.22274742,-0.17504753,-0.2503435,-0.1783728,0.0719707
20,-0.26333433,-0.2557487,"('rough', 'thoughtful')",-0.62750375,-0.6137684,-0.16219309,-0.064512424,1.1400448,1.1219816,0.0217534,0.046988,0.0252346
21,-0.028535888,-0.17129691,"('immoral', 'moral')",-0.8789599,-0.8920184,0.20243527,0.098007716,-0.5057414,-0.5574526,-0.3027005,-0.38069,-0.0779895
22,-0.37444812,-0.4666993,"('untrustworthy', 'trustworthy')",-0.388946,-0.3877223,-0.21837595,-0.26758912,-0.8317493,-0.92126215,-0.4533798,-0.5108182,-0.0574384
23,-0.15170813,-0.099220425,"('insincere', 'sincere')",-0.8199187,-0.7613971,-0.13252473,-0.26577735,5.3426523,5.2001696,1.0596251,1.0184437,-0.0411814
24,1.2644278,1.2317036,"('dishonest', 'honest')",0.06123455,0.031244282,-0.3548181,-0.44169533,0.6963968,0.58816475,0.4168103,0.3523543,-0.064456
25,-0.036096577,-0.07578694,"('egoistic', 'altruistic')",1.1802105,1.180354,0.82267845,0.82801163,1.477497,1.4544815,0.8610723,0.846765,-0.0143073
