,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.16512984,-0.028097373,"('disagreeable', 'welcoming')",-0.28554448,-0.22028396,-0.24276567,-0.23496963,-0.2311467,-0.161117,0.0700297
19,-1.7709935,-1.7131729,"('inhospitable', 'hospitable')",-1.6622583,-1.6358144,-0.38633978,-0.24673966,-1.2731972,-1.1985757,0.0746215
20,0.04494147,0.08231905,"('rough', 'thoughtful')",0.275035,0.2966557,0.88052386,0.845294,0.4001667,0.4080896,0.0079229
21,0.7202954,0.5846592,"('immoral', 'moral')",1.0711869,1.0307441,-0.3279046,-0.39251384,0.4878592,0.4076298,-0.0802294
22,0.5786084,0.5977182,"('untrustworthy', 'trustworthy')",0.2716213,0.2589567,-0.5700449,-0.638348,0.0933949,0.0727756,-0.0206193
23,-0.07997475,-0.11329424,"('insincere', 'sincere')",0.20446405,0.12686247,5.2922626,5.3449235,1.805584,1.786164,-0.01942
24,0.34025723,0.35276926,"('dishonest', 'honest')",-0.8399197,-0.8518203,0.6081791,0.61699617,0.0361722,0.039315,0.0031428
25,-0.2888838,-0.30059287,"('egoistic', 'altruistic')",-0.6709765,-0.69890356,1.3290732,1.2561829,0.123071,0.0855621,-0.0375089
26,-0.065800905,-0.03078791,"('hardhearted', 'benevolent')",0.04571046,-0.057540987,1.5051781,1.3914783,0.4950292,0.4343832,-0.060646
27,-0.94896966,-0.78748304,"('hardhearted', 'softhearted')",-0.43895766,-0.4127647,0.95863914,0.97429824,-0.143096,-0.0753165,0.0677795
28,-0.112692796,-0.22789855,"('disloyal', 'loyal')",-0.13812001,-0.2232531,0.91641164,0.83006763,0.2218663,0.1263053,-0.095561
29,-0.7304242,-0.6926674,"('unfair', 'fair')",-1.2468716,-1.2311101,-0.7208576,-0.78045845,-0.8993845,-0.901412,-0.0020275
30,0.55904865,0.50969607,"('intolerant', 'tolerant')",1.2895741,1.2435194,1.2774963,1.2042495,1.0420397,0.9858217,-0.056218
31,-2.0420191,-1.8609207,"('evil', 'good')",-1.7514987,-1.708589,-0.9857433,-0.97360516,-1.593087,-1.5143716,0.0787154
32,0.09156622,-0.032545652,"('unkind', 'kind')",0.89354527,0.78964645,0.87577045,0.77117956,0.620294,0.5094268,-0.1108672
33,-0.411263,-0.37025133,"('wrong', 'right')",-0.57756966,-0.5906743,-0.63845974,-0.6803853,-0.5424308,-0.5471036,-0.0046728
34,-0.30973566,-0.15246157,"('mean', 'honorable')",0.013478812,0.06530742,5.8262324,6.001701,1.8433251,1.9715157,0.1281906
35,-0.62951666,-0.6620052,"('corrupt', 'incorrupt')",-1.5413064,-1.6015816,-0.3037881,-0.40757555,-0.8248704,-0.8903875,-0.0655171
36,-1.8413665,-1.7229835,"('hostile', 'amicable')",-1.717085,-1.7842718,0.09005542,-0.09883167,-1.1561321,-1.202029,-0.0458969
37,0.35645947,0.3928417,"('fake', 'genuine')",-0.5621059,-0.51787525,-0.059341945,-0.03441979,-0.0883295,-0.0531511,0.0351784
38,-0.9788448,-0.9432305,"('untruthful', 'truthful')",-0.43063623,-0.43231648,0.05427769,0.14192146,-0.4517345,-0.4112085,0.040526
39,1.029317,1.0033809,"('exploitative', 'cooperative')",0.77140605,0.76505727,0.39353698,0.40237832,0.73142,0.7236055,-0.0078145
40,-0.3245774,-0.20351832,"('stingy', 'generous')",-0.7688516,-0.7323008,-1.8349403,-1.9079775,-0.9761231,-0.9479322,0.0281909
41,-0.3253093,-0.21841504,"('unforgiving', 'forgiving')",-0.60770607,-0.5914353,0.33784217,0.22179383,-0.1983911,-0.1960188,0.0023723
42,0.2850399,0.40895158,"('unreliable', 'reliable')",-0.08110823,0.036372907,-3.0773046,-2.9999392,-0.957791,-0.8515383,0.1062527
43,-0.08192024,0.0064212605,"('irresponsible', 'responsible')",-0.26356158,-0.23203337,0.17638037,0.23258758,-0.0563671,0.0023252,0.0586923
44,0.69825256,0.62628216,"('prejudiced', 'unprejudiced')",0.9856623,1.0061908,-1.0631919,-1.0959595,0.2069077,0.1788378,-0.0280699
45,-0.3163282,-0.17804447,"('incompetent', 'competent')",0.25383183,0.25331232,-0.029754927,-0.044377483,-0.0307504,0.0102968,0.0410472
46,0.2824265,0.3280027,"('uncompetitive', 'competitive')",0.003643835,0.06931967,-0.54990095,-0.5991872,-0.0879435,-0.0672883,0.0206552
47,0.51007,0.5286292,"('stupid', 'smart')",1.073114,1.1268086,5.4881263,5.624519,2.3571033,2.4266523,0.069549
48,0.10962857,0.12314817,"('unintelligent', 'intelligent')",0.3303457,0.3160224,0.618185,0.6133503,0.3527197,0.3508403,-0.0018794
49,0.16355816,0.3322826,"('unable', 'able')",-0.16467674,-0.031029008,0.32063332,0.49467176,0.1065049,0.2653085,0.1588036
50,0.01931857,0.081925824,"('clumsy', 'skillful')",0.83644104,0.8551804,0.03902618,0.09049245,0.2982619,0.3425329,0.044271
51,-0.42379394,-0.5859814,"('uneducated', 'educated')",0.30722895,0.24144748,0.077612795,-0.00743448,-0.0129841,-0.1173228,-0.1043387
52,-0.6414921,-0.80881137,"('irrational', 'rational')",-0.6290702,-0.7914372,-0.003275969,-0.156918,-0.4246128,-0.5857222,-0.1611094
53,-0.9324093,-0.89159995,"('uncreative', 'creative')",-0.3731857,-0.44313738,0.88122565,0.88788456,-0.1414564,-0.1489509,-0.0074945
54,-0.5505263,-0.63341963,"('incapable', 'capable')",-0.41149813,-0.56029356,0.98401064,1.0657388,0.0073287,-0.0426581,-0.0499868
55,1.1822292,1.1827503,"('incompetent', 'clever')",1.0844702,1.1195009,0.25014573,0.2510293,0.8389483,0.8510935,0.0121452
56,1.0394108,0.99184316,"('impractical', 'practical')",1.1332438,1.1298789,-0.0412997,-0.061971396,0.7104516,0.6865835,-0.0238681
57,-0.58473796,-0.58565766,"('unimaginative', 'imaginative')",0.6661809,0.623078,-2.267303,-2.359757,-0.7286201,-0.7741122,-0.0454921
58,-0.31283787,-0.25990745,"('undiscriminating', 'discriminating')",-0.24122758,-0.3187691,-0.31251037,-0.34669733,-0.2888586,-0.308458,-0.0195994
59,-0.025148872,-0.061754163,"('foolish', 'wise')",-0.34470305,-0.316148,0.23938814,0.28445852,-0.0434879,-0.0311479,0.01234
60,1.3897334,1.4592081,"('inefficient', 'efficient')",2.307438,2.3747802,0.01901354,0.10862537,1.2387283,1.3142045,0.0754762
61,-0.4619,-0.571835,"('illogical', 'logical')",0.12543255,0.018837081,-0.0062252134,-0.14381376,-0.1142309,-0.2322706,-0.1180397
62,0.74054635,0.8233799,"('incompetent', 'brilliant')",1.0031806,1.0789503,0.067996286,0.25012973,0.6039077,0.7174866,0.1135789
63,-0.6073957,-0.54305524,"('unperceptive', 'insightful')",0.38618174,0.40590036,0.73178595,0.8164839,0.1701907,0.226443,0.0562523
64,0.35877496,0.2105252,"('shy', 'confident')",0.34871683,0.40101537,-6.3014064,-6.418951,-1.8646382,-1.9358034,-0.0711652
65,1.0523956,0.9081704,"('insecure', 'secure')",1.006121,0.957971,-0.10282026,-0.13924499,0.6518987,0.5756321,-0.0762666
66,-1.4130168,-1.4365597,"('inactive', 'active')",-1.0050901,-0.95664525,0.27297863,0.28421363,-0.7150428,-0.7029971,0.0120457
67,0.7942963,0.6908791,"('doubtful', 'determined')",1.1303834,1.0991033,-0.35496068,-0.34075463,0.5232397,0.4830759,-0.0401638
68,-0.17966747,-0.2512526,"('dependent', 'independent')",-0.15313758,-0.18119656,-0.5262305,-0.5286437,-0.2863452,-0.3203643,-0.0340191
69,-0.65366465,-0.5849377,"('lazy', 'industrious')",0.8827979,0.92510223,-0.42973688,-0.37477225,-0.0668679,-0.0115359,0.055332
70,-0.15029569,-0.07890602,"('lethargic', 'energetic')",0.31699514,0.34286472,0.46563128,0.5243975,0.2107769,0.2627854,0.0520085
71,-0.39056513,-0.39203542,"('diffident', 'self-confident')",0.6578866,0.68848884,0.091092944,0.16846102,0.1194715,0.1549715,0.0355
72,-0.16662268,-0.17911154,"('unambitious', 'ambitious')",-0.27066773,-0.2548278,-1.2493434,-1.1472205,-0.5622113,-0.5270533,0.035158
73,0.743971,0.6882641,"('helpless', 'self-reliant')",0.45843825,0.4184595,-3.0554845,-3.051626,-0.6176918,-0.6483008,-0.030609
74,0.123143196,0.20467462,"('undedicated', 'dedicated')",0.79288703,0.77911717,-0.14825027,-0.14932926,0.2559266,0.2781542,0.0222276
75,-0.1235023,-0.09917995,"('meek', 'impulsive')",-0.40454453,-0.44410834,-0.2700922,-0.1680311,-0.2660463,-0.2371065,0.0289398
76,0.8532169,0.95117164,"('anxious', 'daring')",1.232133,1.2740526,0.5538032,0.5958255,0.8797177,0.9403499,0.0606322
77,-0.65858805,-0.6011692,"('unmotivated', 'motivated')",0.4176602,0.45005476,-0.9317049,-0.8990975,-0.3908776,-0.3500706,0.040807
78,-1.2740802,-1.0995806,"('nonresilient', 'resilient')",-0.16021197,-0.081673145,-0.045888633,0.044754755,-0.4933936,-0.378833,0.1145606
79,-1.6613107,-1.5550593,"('wavering', 'unwavering')",-1.6162298,-1.6798707,-0.25322583,-0.1905072,-1.1769221,-1.1418124,0.0351097
80,0.7603171,0.59915674,"('dominated', 'dominating')",0.7144272,0.8143757,-1.336833,-1.2843213,0.0459704,0.0430704,-0.0029
81,0.58876365,0.3004689,"('submissive', 'aggressive')",1.6125497,1.5573088,-0.4043388,-0.41398567,0.5989915,0.481264,-0.1177275
82,0.3534162,0.36220023,"('poor', 'rich')",0.16431835,0.076944545,6.305925,6.419459,2.2745531,2.2862012,0.0116481
83,-0.35434297,-0.40753645,"('powerless', 'powerful')",-0.5015079,-0.44368428,-1.258122,-1.3201139,-0.7046576,-0.7237782,-0.0191206
84,0.22590616,0.10971234,"('inferior', 'superior')",-0.3293088,-0.37934256,0.8245719,0.7687744,0.2403897,0.1663814,-0.0740083
85,-1.1412467,-1.1457361,"('insignificant', 'prestigious')",-1.0305812,-1.1203809,0.6209452,0.5901795,-0.5169609,-0.5586459,-0.041685
86,-0.5965258,-0.6486869,"('uninfluential', 'influential')",-0.44174534,-0.5134308,-0.29831064,-0.39349064,-0.4455273,-0.5185361,-0.0730088
87,-0.070260644,-0.24116214,"('unsuccessful', 'successful')",0.71914476,0.6612205,0.6272178,0.66839314,0.4253673,0.3628172,-0.0625501
88,-0.5206054,-0.60124886,"('low', 'eminent')",0.3434272,0.2101102,0.23291072,0.19214185,0.0185775,-0.0663323,-0.0849098
