,advansix_male,advansix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9435568,-1.0393492,"('unsociable', 'sociable')",-0.35775402,-0.48324856,-0.6506554,-0.7612989,-0.1106435
1,-1.7800347,-2.0269086,"('unfriendly', 'friendly')",1.9039176,1.7367138,0.0619414,-0.1450974,-0.2070388
2,0.6441907,0.73711747,"('unlikable', 'likable')",0.4245916,0.57292926,0.5343912,0.6550233,0.1206321
3,-0.2078712,-0.09886386,"('repellent', 'pleasant')",0.047957595,0.09966882,-0.0799568,0.0004025,0.0803593
4,-0.45085526,-0.58452094,"('disliked', 'liked')",-6.122319,-6.170774,-3.2865872,-3.3776474,-0.0910602
5,-1.2617123,-1.3435124,"('distant', 'outgoing')",0.023389172,-0.004220916,-0.6191615,-0.6738667,-0.0547052
6,-1.5150309,-1.6201642,"('distant', 'open')",0.50448775,0.46125466,-0.5052716,-0.5794548,-0.0741832
7,-0.32197216,-0.21322376,"('insensitive', 'sensitive')",0.55908287,0.57394016,0.1185554,0.1803582,0.0618028
8,-1.7382152,-1.8154733,"('unaffectionate', 'affectionate')",1.095748,0.92581487,-0.3212336,-0.4448292,-0.1235956
9,-1.8802619,-1.9546982,"('unaffectionate', 'caring')",1.0710897,0.9471071,-0.4045861,-0.5037956,-0.0992095
10,-0.973612,-0.9056455,"('unsympathetic', 'sympathetic')",-0.6240232,-0.6592159,-0.7988176,-0.7824307,0.0163869
11,-0.4040337,-0.23788813,"('unhelpful', 'helpful')",1.1761671,1.2872906,0.3860667,0.5247012,0.1386345
12,-0.78026867,-0.6641952,"('unsupportive', 'supportive')",-1.9071974,-1.8932986,-1.3437331,-1.2787468,0.0649863
13,-0.22391202,-0.15069267,"('impolite', 'polite')",-0.6405287,-0.5461461,-0.4322203,-0.3484194,0.0838009
14,0.3092268,0.4051042,"('antisocial', 'social')",-0.40089107,-0.42077503,-0.0458321,-0.0078354,0.0379967
15,-0.21929406,-0.30869737,"('boring', 'funny')",0.7012583,0.7002867,0.2409821,0.1957947,-0.0451874
16,-1.0308372,-0.9951818,"('unpopular', 'popular')",0.31741732,0.38773087,-0.3567099,-0.3037255,0.0529844
17,-0.034260035,0.044432495,"('nasty', 'nice')",-0.44590035,-0.37814435,-0.2400802,-0.1668559,0.0732243
18,-0.34154588,-0.3133498,"('disagreeable', 'welcoming')",-0.32382897,-0.34654814,-0.3326874,-0.329949,0.0027384
19,-1.5817627,-1.6035372,"('inhospitable', 'hospitable')",0.06245929,0.103889875,-0.7596517,-0.7498237,0.009828
20,0.2620178,0.32204854,"('rough', 'thoughtful')",1.0595483,0.9955596,0.6607831,0.6588041,-0.001979
21,0.050628178,0.086504355,"('immoral', 'moral')",-0.7895173,-0.71200347,-0.3694445,-0.3127496,0.0566949
22,0.07738603,0.13555492,"('untrustworthy', 'trustworthy')",-0.8324915,-0.9052757,-0.3775527,-0.3848604,-0.0073077
23,-0.81665146,-0.7754619,"('insincere', 'sincere')",5.0723176,5.0123167,2.1278331,2.1184273,-0.0094058
24,-0.09496761,-0.067116745,"('dishonest', 'honest')",0.5227071,0.45557284,0.2138698,0.1942281,-0.0196417
25,-0.47696197,-0.51819694,"('egoistic', 'altruistic')",1.7998476,1.7144969,0.6614428,0.59815,-0.0632928
26,0.18438683,0.0115745645,"('hardhearted', 'benevolent')",2.0481708,1.8712943,1.1162788,0.9414344,-0.1748444
27,-0.53342533,-0.45390847,"('hardhearted', 'softhearted')",1.3653566,1.2532182,0.4159656,0.3996549,-0.0163107
28,-0.70995384,-0.80327725,"('disloyal', 'loyal')",0.8046691,0.6281206,0.0473576,-0.0875783,-0.1349359
29,-0.5352059,-0.6033894,"('unfair', 'fair')",-0.27030736,-0.45286006,-0.4027566,-0.5281247,-0.1253681
30,0.8856382,0.94215345,"('intolerant', 'tolerant')",1.2590563,1.2899842,1.0723473,1.1160688,0.0437215
31,-1.4297206,-1.5442424,"('evil', 'good')",-0.6361208,-0.79803467,-1.0329207,-1.1711385,-0.1382178
32,-0.39291418,-0.40147585,"('unkind', 'kind')",0.7566396,0.5982725,0.1818627,0.0983983,-0.0834644
33,-0.007634707,-0.10677171,"('wrong', 'right')",-0.11635554,-0.210745,-0.0619951,-0.1587584,-0.0967633
34,-0.1892569,-0.026098805,"('mean', 'honorable')",5.6968737,5.8815575,2.7538085,2.9277294,0.1739209
35,-0.23842716,-0.47060508,"('corrupt', 'incorrupt')",0.3362604,0.08680964,0.0489166,-0.1918977,-0.2408143
36,-1.3200384,-1.6061941,"('hostile', 'amicable')",0.5847448,0.285864,-0.3676468,-0.6601651,-0.2925183
37,-0.030240908,0.0048916563,"('fake', 'genuine')",0.4945649,0.53086346,0.232162,0.2678775,0.0357155
38,-1.2531533,-1.2395551,"('untruthful', 'truthful')",-0.38459525,-0.33975783,-0.8188743,-0.7896565,0.0292178
39,0.73322284,0.8368796,"('exploitative', 'cooperative')",0.17731741,0.16981922,0.4552701,0.5033494,0.0480793
40,0.5555754,0.526961,"('stingy', 'generous')",-1.1893756,-1.2937217,-0.3169001,-0.3833803,-0.0664802
41,-0.4745641,-0.471192,"('unforgiving', 'forgiving')",0.031927004,-0.08557088,-0.2213185,-0.2783814,-0.0570629
42,0.19386312,0.47110787,"('unreliable', 'reliable')",-3.3077135,-3.1155105,-1.5569252,-1.3222013,0.2347239
43,-0.38206315,-0.15657505,"('irresponsible', 'responsible')",0.30770978,0.37591082,-0.0371767,0.1096679,0.1468446
44,1.2057352,1.2505568,"('prejudiced', 'unprejudiced')",-1.4064773,-1.3218349,-0.1003711,-0.035639,0.0647321
45,-0.25818217,-0.20571037,"('incompetent', 'competent')",-0.33479762,-0.32798794,-0.2964899,-0.2668492,0.0296407
46,-0.18647864,-0.08383769,"('uncompetitive', 'competitive')",-0.7172322,-0.685723,-0.4518554,-0.3847803,0.0670751
47,-0.15810278,0.026865827,"('stupid', 'smart')",5.1580143,5.249105,2.4999557,2.6379855,0.1380298
48,0.059012257,0.046676014,"('unintelligent', 'intelligent')",0.4148324,0.4616435,0.2369223,0.2541597,0.0172374
49,-0.57816803,-0.41803423,"('unable', 'able')",-0.40415376,-0.24812534,-0.4911609,-0.3330798,0.1580811
50,-0.09124182,-0.05928079,"('clumsy', 'skillful')",0.085279986,0.06592317,-0.0029809,0.0033212,0.0063021
51,-0.6037961,-0.7056337,"('uneducated', 'educated')",0.46399313,0.41508833,-0.0699015,-0.1452727,-0.0753712
52,-0.70189196,-0.9792475,"('irrational', 'rational')",0.46948242,0.31269208,-0.1162048,-0.3332777,-0.2170729
53,-1.735905,-1.7056302,"('uncreative', 'creative')",0.822976,0.7501788,-0.4564645,-0.4777257,-0.0212612
54,-0.9893395,-1.0805756,"('incapable', 'capable')",1.1373886,1.1084552,0.0740246,0.0139398,-0.0600848
55,0.12917753,0.2695911,"('incompetent', 'clever')",-0.1759146,-0.09545155,-0.0233685,0.0870698,0.1104383
56,0.16293788,0.28334147,"('impractical', 'practical')",-0.6098984,-0.4712222,-0.2234803,-0.0939404,0.1295399
57,-0.40173218,-0.39201355,"('unimaginative', 'imaginative')",-2.166831,-2.2191868,-1.2842816,-1.3056002,-0.0213186
58,-0.80454993,-0.8223997,"('undiscriminating', 'discriminating')",0.16643569,0.11617356,-0.3190571,-0.3531131,-0.034056
59,-0.2751938,-0.29009116,"('foolish', 'wise')",0.51107657,0.47997966,0.1179414,0.0949443,-0.0229971
60,0.49097684,0.75431454,"('inefficient', 'efficient')",-0.5998741,-0.3207144,-0.0544486,0.2168001,0.2712487
61,-0.90622014,-0.9905392,"('illogical', 'logical')",0.2294345,0.063663915,-0.3383928,-0.4634376,-0.1250448
62,0.14853972,0.36512223,"('incompetent', 'brilliant')",-0.30256963,-0.041711427,-0.077015,0.1617054,0.2387204
63,-1.0239686,-0.84465235,"('unperceptive', 'insightful')",0.71391267,0.82795644,-0.155028,-0.008348,0.14668
64,0.6175239,0.62561893,"('shy', 'confident')",-6.618475,-6.541871,-3.0004754,-2.9581261,0.0423493
65,0.46186283,0.50406885,"('insecure', 'secure')",-0.67284995,-0.59155774,-0.1054936,-0.0437444,0.0617492
66,-0.755858,-0.8049984,"('inactive', 'active')",0.8432716,0.75924444,0.0437068,-0.022877,-0.0665838
