,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0956861,-1.2794695,"('unsociable', 'sociable')",-0.3946695,-0.6035114,-0.7451778,-0.9414904,-0.1963126
1,-1.2590021,-1.392505,"('unfriendly', 'friendly')",1.7593023,1.6302826,0.2501501,0.1188888,-0.1312613
2,0.28665793,0.26058367,"('unlikable', 'likable')",0.55498475,0.59943,0.4208213,0.4300069,0.0091856
3,-0.48942903,-0.3381933,"('repellent', 'pleasant')",0.11941607,0.13175602,-0.1850065,-0.1032186,0.0817879
4,-0.3433053,-0.3601344,"('disliked', 'liked')",-5.7086205,-5.783047,-3.0259628,-3.0715909,-0.0456281
5,-0.48580953,-0.50745374,"('distant', 'outgoing')",0.049906556,0.09963538,-0.2179515,-0.2039092,0.0140423
6,-0.62039316,-0.64104706,"('distant', 'open')",0.37267104,0.38594186,-0.1238611,-0.1275526,-0.0036915
7,-1.016674,-0.989936,"('insensitive', 'sensitive')",0.16792388,0.21513042,-0.4243751,-0.3874028,0.0369723
8,-1.0968517,-1.0901067,"('unaffectionate', 'affectionate')",0.7866334,0.72683346,-0.1551092,-0.1816366,-0.0265274
9,-1.4098073,-1.4169472,"('unaffectionate', 'caring')",1.0392791,1.056365,-0.1852641,-0.1802911,0.004973
10,-2.058099,-2.0469542,"('unsympathetic', 'sympathetic')",-0.7371387,-0.7674505,-1.3976189,-1.4072024,-0.0095835
11,-0.14289498,-0.17222238,"('unhelpful', 'helpful')",1.6689447,1.7636898,0.7630249,0.7957337,0.0327088
12,-1.072764,-0.92960995,"('unsupportive', 'supportive')",-1.8886554,-1.827176,-1.4807098,-1.3783929,0.1023169
13,-0.53156036,-0.6413555,"('impolite', 'polite')",-0.4814057,-0.44437197,-0.506483,-0.5428637,-0.0363807
14,0.016455226,-0.013611682,"('antisocial', 'social')",-0.58279073,-0.7351488,-0.2831677,-0.3743802,-0.0912125
15,0.51396143,0.30479622,"('boring', 'funny')",0.5670017,0.49064142,0.5404816,0.3977188,-0.1427628
