,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
0,-0.32283542,-0.51936245,"('unsociable', 'sociable')",1.1470785,0.9841998,0.9389633,0.8175803,0.737188,0.63749766,0.6250986,0.4799788,-0.1451198
1,-2.8347619,-2.8478096,"('unfriendly', 'friendly')",-1.2775258,-1.4296961,-1.095824,-1.2597712,1.4714859,1.23592,-0.9341565,-1.0753393,-0.1411828
2,0.20140746,0.20575649,"('unlikable', 'likable')",1.7154027,1.8172915,0.68664235,0.76210165,0.7391828,0.76842225,0.8356588,0.8883929,0.0527341
3,-1.0233155,-1.0028398,"('repellent', 'pleasant')",1.0405447,0.97424597,1.8892412,1.8188492,1.4746885,1.4728811,0.8452897,0.8157841,-0.0295056
4,0.41042864,0.37073994,"('disliked', 'liked')",0.7168655,0.6594143,0.5750374,0.5372906,-7.150887,-7.211876,-1.3621389,-1.4111078,-0.0489689
5,-0.89336216,-0.78723687,"('distant', 'outgoing')",-1.1176249,-0.98404247,-0.48836023,-0.42814595,-0.85723984,-0.8762749,-0.8391467,-0.768925,0.0702217
6,-1.3482559,-1.195008,"('distant', 'open')",-1.7324823,-1.5801204,-0.88557976,-0.8606518,-0.76547885,-0.84895355,-1.1829492,-1.1211834,0.0617658
7,-0.8024382,-0.8186922,"('insensitive', 'sensitive')",-0.14706975,-0.15947933,-0.7145921,-0.66492045,0.5356337,0.6182711,-0.2821166,-0.2562052,0.0259114
8,-0.8846,-0.9214958,"('unaffectionate', 'affectionate')",-0.89711344,-0.9198404,-1.3345221,-1.3438169,0.8178653,0.6463203,-0.5745926,-0.6347082,-0.0601156
9,-1.2107068,-1.2664299,"('unaffectionate', 'caring')",-0.013027392,-0.013320148,-0.41639847,-0.4302785,1.852941,1.6915358,0.0532021,-0.0046232,-0.0578253
10,-0.77289987,-0.8717811,"('unsympathetic', 'sympathetic')",0.47286224,0.3409161,-0.00078280177,-0.08663305,0.5248552,0.5057991,0.0560087,-0.0279247,-0.0839334
11,-0.6352212,-0.78608185,"('unhelpful', 'helpful')",1.0257697,0.92292356,-0.13275862,-0.17818992,2.2135162,2.2364058,0.6178265,0.5487644,-0.0690621
12,-0.92572165,-0.90177673,"('unsupportive', 'supportive')",0.8120938,0.95414287,-0.3423702,-0.22261633,-1.5490329,-1.4948796,-0.5012578,-0.4162824,0.0849754
13,0.36100063,0.25810835,"('impolite', 'polite')",0.8870496,0.856527,0.9331477,0.9373102,0.102132566,0.15240364,0.5708326,0.5510873,-0.0197453
14,-0.13156965,-0.3025305,"('antisocial', 'social')",1.9176025,1.7797571,0.8036826,0.7830914,-0.06937779,0.0007246919,0.6300844,0.5652607,-0.0648237
15,0.17749539,0.09631537,"('boring', 'funny')",0.7738297,0.75084543,0.8175389,0.84285027,0.25460273,0.26915544,0.5058666,0.4897916,-0.016075
16,-0.3438931,-0.34059414,"('unpopular', 'popular')",-0.063255325,-0.056368947,0.41951457,0.33556432,0.51492727,0.3609609,0.1318234,0.0748905,-0.0569329
17,-0.17630193,-0.12307439,"('nasty', 'nice')",0.27042633,0.3359762,0.36700073,0.42122743,-0.42786252,-0.34777582,0.0083157,0.0715884,0.0632727
18,-0.85403955,-0.89066327,"('disagreeable', 'welcoming')",-0.6167396,-0.5884797,-1.0591451,-1.0562675,-0.8209356,-0.9545781,-0.837715,-0.8724971,-0.0347821
19,-0.26962295,-0.20136222,"('inhospitable', 'hospitable')",0.2345423,0.39389104,-0.17181087,-0.06592125,-0.57591605,-0.6176364,-0.1957019,-0.1227572,0.0729447
20,-0.17741062,-0.22823843,"('rough', 'thoughtful')",-0.43627453,-0.53760433,-0.07007475,-0.17496365,0.2404876,0.17558563,-0.1108181,-0.1913052,-0.0804871
21,0.18239819,0.08971816,"('immoral', 'moral')",2.1934187,2.1871543,1.147241,1.1646963,-0.2226282,-0.14349948,0.8251075,0.8245174,-0.0005901
22,0.3417148,0.25102434,"('untrustworthy', 'trustworthy')",0.92288697,0.8905585,0.1408704,0.08953191,-0.5707817,-0.5678582,0.2086726,0.1658141,-0.0428585
23,-0.82912457,-1.0060879,"('insincere', 'sincere')",1.2031662,1.071964,0.5403475,0.38785326,6.659791,6.548138,1.893545,1.7504668,-0.1430782
24,-0.978818,-1.0553538,"('dishonest', 'honest')",-0.041683372,-0.08700666,-1.921437,-1.8936706,0.88791,0.86282176,-0.5135071,-0.5433023,-0.0297952
25,-0.59618,-0.5512589,"('egoistic', 'altruistic')",-0.92475986,-0.95409244,-0.30685824,-0.34007427,1.3518441,1.2687293,-0.1189885,-0.1441741,-0.0251856
26,-1.2616198,-1.3180566,"('hardhearted', 'benevolent')",-0.16258496,-0.31222683,-0.04528606,-0.11595641,1.1039667,1.0642543,-0.091381,-0.1704964,-0.0791154
27,-0.71175575,-0.6940845,"('hardhearted', 'softhearted')",-1.8251722,-1.8259106,-1.1541162,-1.1337514,0.9896765,0.9061362,-0.6753419,-0.6869026,-0.0115607
28,-1.1246808,-1.2931479,"('disloyal', 'loyal')",0.4542229,0.25625366,-0.21680379,-0.3385015,1.5168431,1.3218011,0.1573954,-0.0133987,-0.1707941
29,-0.70282054,-0.7905929,"('unfair', 'fair')",-0.46721998,-0.50337934,0.45744848,0.37385282,-0.61767966,-0.7216325,-0.3325679,-0.410438,-0.0778701
30,0.48242328,0.36178815,"('intolerant', 'tolerant')",0.7766727,0.7094693,-0.21896066,-0.24333172,0.59519494,0.6378277,0.4088326,0.3664384,-0.0423942
31,-0.6478017,-0.44281465,"('evil', 'good')",-0.96446043,-0.7141474,-0.2678156,-0.16284981,-1.0042408,-1.0615855,-0.7210796,-0.5953493,0.1257303
32,-0.64843404,-0.8065901,"('unkind', 'kind')",1.0447749,0.8778319,-0.111185834,-0.14861096,1.1874902,1.1077406,0.3681613,0.2575929,-0.1105684
33,0.40426704,0.40978488,"('wrong', 'right')",-0.49066597,-0.40100783,-0.7069976,-0.6458351,-0.56356555,-0.6374546,-0.3392405,-0.3186282,0.0206123
34,-0.07417166,-0.02756472,"('mean', 'honorable')",0.33282992,0.38647482,0.1668277,0.22705965,5.647526,5.67026,1.518253,1.5640575,0.0458045
35,0.76659983,0.7834836,"('corrupt', 'incorrupt')",-0.97873396,-0.9652972,-0.6544278,-0.70589465,-1.0433304,-1.1833577,-0.4774731,-0.5177665,-0.0402934
36,-0.6735446,-0.59606,"('hostile', 'amicable')",-1.151764,-1.0974003,0.07827167,0.040069483,0.036605015,-0.12644558,-0.427608,-0.4449591,-0.0173511
37,0.15843834,0.12850854,"('fake', 'genuine')",0.8038118,0.7744318,-0.55034876,-0.49057987,0.38860446,0.32106382,0.2001265,0.1833561,-0.0167704
