,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.3879243,-0.41369638,"('unsociable', 'sociable')",-0.38392442,-0.43875477,-0.3859244,-0.4262256,-0.0403012
1,0.59297776,0.6023861,"('unfriendly', 'friendly')",1.8192687,1.6738057,1.2061232,1.1380959,-0.0680273
2,0.0023621637,0.005979549,"('unlikable', 'likable')",0.5612325,0.6872358,0.2817973,0.3466077,0.0648104
3,-1.2333889,-1.006854,"('repellent', 'pleasant')",0.278871,0.37457013,-0.477259,-0.316142,0.161117
4,0.5544597,0.47514927,"('disliked', 'liked')",-7.1057563,-7.2100368,-3.2756484,-3.3674438,-0.0917954
5,0.55130196,0.5747779,"('distant', 'outgoing')",-0.15327244,-0.10873797,0.1990148,0.23302,0.0340052
6,0.3901394,0.47163808,"('distant', 'open')",0.24941282,0.30193898,0.3197761,0.3867885,0.0670124
7,-0.37267134,-0.2598924,"('insensitive', 'sensitive')",0.021366755,0.049690533,-0.1756523,-0.1051009,0.0705514
8,0.59186924,0.5040927,"('unaffectionate', 'affectionate')",1.1150447,1.0063086,0.853457,0.7552006,-0.0982564
9,0.5087056,0.4523517,"('unaffectionate', 'caring')",1.3542911,1.3028936,0.9314983,0.8776227,-0.0538756
10,-0.7782781,-0.700449,"('unsympathetic', 'sympathetic')",-0.35906446,-0.41008452,-0.5686713,-0.5552667,0.0134046
11,-1.0580072,-1.1147565,"('unhelpful', 'helpful')",1.4035423,1.4196074,0.1727675,0.1524255,-0.020342
12,-0.19027147,-0.12304292,"('unsupportive', 'supportive')",-2.1546004,-2.1178887,-1.1724359,-1.1204658,0.0519701
13,-0.79186463,-0.9069875,"('impolite', 'polite')",-0.8290681,-0.8074599,-0.8104664,-0.8572237,-0.0467573
14,0.006413214,-0.05153492,"('antisocial', 'social')",-0.45900053,-0.52884585,-0.2262937,-0.2901904,-0.0638967
15,0.50597465,0.43460786,"('boring', 'funny')",0.24804999,0.193428,0.3770123,0.3140179,-0.0629944
16,-0.49451643,-0.4330763,"('unpopular', 'popular')",-0.008196063,-0.05707736,-0.2513562,-0.2450768,0.0062794
17,-0.60414946,-0.63040084,"('nasty', 'nice')",-0.45260504,-0.46355832,-0.5283772,-0.5469795,-0.0186023
18,-0.38990444,-0.23489408,"('disagreeable', 'welcoming')",-0.97870135,-0.9109032,-0.6843029,-0.5728986,0.1114043
19,-0.7157244,-0.72136104,"('inhospitable', 'hospitable')",-0.36473626,-0.28374517,-0.5402303,-0.5025531,0.0376772
20,0.0024013855,0.11698304,"('rough', 'thoughtful')",0.61475646,0.6074291,0.3085789,0.3622061,0.0536272
21,-0.9647176,-0.8086299,"('immoral', 'moral')",-1.2578384,-1.118704,-1.1112781,-0.9636669,0.1476112
22,-0.58197653,-0.67945576,"('untrustworthy', 'trustworthy')",-0.92977583,-0.96108013,-0.7558762,-0.8202679,-0.0643917
23,-0.9656629,-0.92435354,"('insincere', 'sincere')",5.6361537,5.6239495,2.3352454,2.349798,0.0145526
24,0.019299462,-0.026585974,"('dishonest', 'honest')",0.92768776,0.90413207,0.4734936,0.438773,-0.0347206
25,1.0584209,1.2052199,"('egoistic', 'altruistic')",1.1467744,1.1337502,1.1025977,1.1694851,0.0668874
26,1.564808,1.528112,"('hardhearted', 'benevolent')",1.6815672,1.5372597,1.6231875,1.5326859,-0.0905016
27,0.3459901,0.39774525,"('hardhearted', 'softhearted')",1.1111912,1.070909,0.7285906,0.7343271,0.0057365
28,-0.19025598,-0.29484093,"('disloyal', 'loyal')",1.0746064,0.9084721,0.4421752,0.3068156,-0.1353596
29,-0.19151255,-0.2971215,"('unfair', 'fair')",-0.4074879,-0.43042696,-0.2995002,-0.3637742,-0.064274
30,-0.6596915,-0.6407099,"('intolerant', 'tolerant')",-0.11830354,-0.002978106,-0.3889975,-0.321844,0.0671535
31,0.104525596,0.22178823,"('evil', 'good')",-0.6315839,-0.65898585,-0.2635292,-0.2185988,0.0449304
32,-0.37357873,-0.40742207,"('unkind', 'kind')",0.8834468,0.7404412,0.254934,0.1665096,-0.0884244
33,0.8330602,0.78147465,"('wrong', 'right')",-0.21841474,-0.21801578,0.3073227,0.2817294,-0.0255933
34,-0.9934821,-0.7721917,"('mean', 'honorable')",4.991003,5.207326,1.9987605,2.2175672,0.2188067
35,0.829818,0.66867703,"('corrupt', 'incorrupt')",-0.27574304,-0.3869089,0.2770375,0.1408841,-0.1361534
36,0.539923,0.56896496,"('hostile', 'amicable')",0.1920522,0.101911426,0.3659876,0.3354382,-0.0305494
37,0.28309268,0.3117181,"('fake', 'genuine')",0.38340613,0.36042035,0.3332494,0.3360692,0.0028198
38,-0.7379549,-0.77302176,"('untruthful', 'truthful')",-0.0029330067,0.08511963,-0.370444,-0.3439511,0.0264929
39,0.2369618,0.26738986,"('exploitative', 'cooperative')",0.4598841,0.567111,0.3484229,0.4172505,0.0688276
40,0.54298806,0.6463002,"('stingy', 'generous')",-2.2066774,-2.2855113,-0.8318447,-0.8196055,0.0122392
41,0.29160124,0.30823472,"('unforgiving', 'forgiving')",0.21247806,0.17968792,0.2520396,0.2439613,-0.0080783
42,0.16129084,0.3242699,"('unreliable', 'reliable')",-3.1681986,-3.0767999,-1.5034539,-1.376265,0.1271889
43,-0.7010424,-0.68908864,"('irresponsible', 'responsible')",0.42510307,0.52204216,-0.1379697,-0.0835232,0.0544465
44,-0.1967257,-0.1562857,"('prejudiced', 'unprejudiced')",-1.2400585,-1.1850425,-0.7183921,-0.6706641,0.047728
