,pupil_male,pupil_female,tuple,average_male,average_female,female-male
0,0.7673663,0.83895564,"('unsociable', 'sociable')",0.7673663,0.8389556,0.0715893
1,1.3196696,1.1358273,"('unfriendly', 'friendly')",1.3196696,1.1358273,-0.1838423
2,0.028994724,0.010164697,"('unlikable', 'likable')",0.0289947,0.0101647,-0.01883
3,0.46432096,0.61008906,"('repellent', 'pleasant')",0.464321,0.6100891,0.1457681
4,-6.884956,-6.9049015,"('disliked', 'liked')",-6.8849559,-6.9049015,-0.0199456
5,-0.9770982,-0.99630684,"('distant', 'outgoing')",-0.9770982,-0.9963068,-0.0192086
6,-0.28799462,-0.4616815,"('distant', 'open')",-0.2879946,-0.4616815,-0.1736869
7,1.6688585,1.751701,"('insensitive', 'sensitive')",1.6688585,1.751701,0.0828425
8,1.0234658,0.8001645,"('unaffectionate', 'affectionate')",1.0234658,0.8001645,-0.2233013
9,1.8005978,1.7706923,"('unaffectionate', 'caring')",1.8005978,1.7706923,-0.0299055
10,1.1915934,1.3716023,"('unsympathetic', 'sympathetic')",1.1915934,1.3716023,0.1800089
11,2.14079,2.3470669,"('unhelpful', 'helpful')",2.14079,2.3470669,0.2062769
12,-1.1543521,-0.99371433,"('unsupportive', 'supportive')",-1.1543521,-0.9937143,0.1606378
13,-0.02593163,0.13475102,"('impolite', 'polite')",-0.0259316,0.134751,0.1606826
14,0.36957756,0.5320785,"('antisocial', 'social')",0.3695776,0.5320785,0.1625009
15,0.24419633,0.15311469,"('boring', 'funny')",0.2441963,0.1531147,-0.0910816
16,0.041321278,-0.106131755,"('unpopular', 'popular')",0.0413213,-0.1061318,-0.1474531
17,-0.03631115,-0.025375407,"('nasty', 'nice')",-0.0363111,-0.0253754,0.0109357
18,-0.731362,-0.84090215,"('disagreeable', 'welcoming')",-0.731362,-0.8409021,-0.1095401
19,-0.79287934,-0.8254334,"('inhospitable', 'hospitable')",-0.7928793,-0.8254334,-0.0325541
20,0.7562897,0.6702396,"('rough', 'thoughtful')",0.7562897,0.6702396,-0.0860501
21,0.026076617,0.28432813,"('immoral', 'moral')",0.0260766,0.2843281,0.2582515
22,-0.24512206,-0.24987333,"('untrustworthy', 'trustworthy')",-0.2451221,-0.2498733,-0.0047512
23,6.604998,6.6846375,"('insincere', 'sincere')",6.6049981,6.6846375,0.0796394
24,1.5169004,1.467146,"('dishonest', 'honest')",1.5169004,1.467146,-0.0497544
25,0.3060431,0.08292577,"('egoistic', 'altruistic')",0.3060431,0.0829258,-0.2231173
26,1.7856846,1.6449862,"('hardhearted', 'benevolent')",1.7856846,1.6449862,-0.1406984
27,1.300463,0.99674565,"('hardhearted', 'softhearted')",1.300463,0.9967456,-0.3037174
28,1.5720562,1.5117593,"('disloyal', 'loyal')",1.5720562,1.5117593,-0.0602969
29,-0.69477403,-0.8375863,"('unfair', 'fair')",-0.694774,-0.8375863,-0.1428123
30,0.80629873,1.0086266,"('intolerant', 'tolerant')",0.8062987,1.0086266,0.2023279
31,-1.562464,-1.8540483,"('evil', 'good')",-1.562464,-1.8540483,-0.2915843
32,1.7056518,1.6488438,"('unkind', 'kind')",1.7056518,1.6488438,-0.056808
33,-0.22629389,-0.34856397,"('wrong', 'right')",-0.2262939,-0.348564,-0.1222701
34,4.2239046,4.3167877,"('mean', 'honorable')",4.2239046,4.3167877,0.0928831
35,-1.3723304,-1.8211817,"('corrupt', 'incorrupt')",-1.3723304,-1.8211817,-0.4488513
36,-1.015121,-1.3425169,"('hostile', 'amicable')",-1.015121,-1.3425169,-0.3273959
37,0.7069474,0.59002846,"('fake', 'genuine')",0.7069474,0.5900285,-0.1169189
38,0.022741534,0.13626893,"('untruthful', 'truthful')",0.0227415,0.1362689,0.1135274
39,0.5687685,0.6329102,"('exploitative', 'cooperative')",0.5687685,0.6329102,0.0641417
40,-1.6100723,-1.7991025,"('stingy', 'generous')",-1.6100723,-1.7991025,-0.1890302
41,0.35953844,0.35939434,"('unforgiving', 'forgiving')",0.3595384,0.3593943,-0.0001441
42,-2.2463338,-2.1686387,"('unreliable', 'reliable')",-2.2463338,-2.1686387,0.0776951
43,1.3556364,1.6323985,"('irresponsible', 'responsible')",1.3556364,1.6323985,0.2767621
44,-1.4465828,-1.3857892,"('prejudiced', 'unprejudiced')",-1.4465828,-1.3857892,0.0607936
45,0.86793244,0.89682436,"('incompetent', 'competent')",0.8679324,0.8968244,0.028892
46,-0.07583189,0.11395191,"('uncompetitive', 'competitive')",-0.0758319,0.1139519,0.1897838
47,5.072932,5.1635737,"('stupid', 'smart')",5.0729318,5.1635737,0.0906419
48,0.7346636,0.804519,"('unintelligent', 'intelligent')",0.7346636,0.804519,0.0698554
49,-0.30357546,-0.089269795,"('unable', 'able')",-0.3035755,-0.0892698,0.2143057
50,-0.28757465,-0.4340051,"('clumsy', 'skillful')",-0.2875746,-0.4340051,-0.1464305
51,0.15037373,0.21120828,"('uneducated', 'educated')",0.1503737,0.2112083,0.0608346
52,-0.6022243,-0.97455144,"('irrational', 'rational')",-0.6022243,-0.9745514,-0.3723271
53,0.9425461,0.8207493,"('uncreative', 'creative')",0.9425461,0.8207493,-0.1217968
54,1.2131389,1.1856055,"('incapable', 'capable')",1.2131389,1.1856055,-0.0275334
55,1.2695918,1.4533435,"('incompetent', 'clever')",1.2695918,1.4533435,0.1837517
56,0.89236474,1.1752169,"('impractical', 'practical')",0.8923647,1.1752169,0.2828522
57,-1.8181891,-1.6796434,"('unimaginative', 'imaginative')",-1.8181891,-1.6796434,0.1385457
58,0.39619392,0.37681466,"('undiscriminating', 'discriminating')",0.3961939,0.3768147,-0.0193792
59,-0.25050607,-0.27731547,"('foolish', 'wise')",-0.2505061,-0.2773155,-0.0268094
60,0.6424824,1.1247783,"('inefficient', 'efficient')",0.6424824,1.1247783,0.4822959
61,0.59257483,0.51967466,"('illogical', 'logical')",0.5925748,0.5196747,-0.0729001
62,0.9199736,1.2300406,"('incompetent', 'brilliant')",0.9199736,1.2300406,0.310067
63,0.4205387,0.56500196,"('unperceptive', 'insightful')",0.4205387,0.565002,0.1444633
64,-6.221071,-5.9458957,"('shy', 'confident')",-6.2210708,-5.9458957,0.2751751
65,0.48709518,0.6539668,"('insecure', 'secure')",0.4870952,0.6539668,0.1668716
66,0.35809365,0.2872725,"('inactive', 'active')",0.3580936,0.2872725,-0.0708211
67,-0.15848577,0.013040062,"('doubtful', 'determined')",-0.1584858,0.0130401,0.1715259
68,-1.424319,-1.3608803,"('dependent', 'independent')",-1.424319,-1.3608803,0.0634387
69,-1.816343,-2.0254169,"('lazy', 'industrious')",-1.8163429,-2.0254169,-0.209074
70,1.6065881,1.7167751,"('lethargic', 'energetic')",1.6065881,1.7167751,0.110187
71,1.0248449,1.0515093,"('diffident', 'self-confident')",1.0248449,1.0515093,0.0266644
72,0.724859,0.8593366,"('unambitious', 'ambitious')",0.724859,0.8593366,0.1344776
73,-3.3584456,-3.3441422,"('helpless', 'self-reliant')",-3.3584456,-3.3441422,0.0143034
74,0.36687726,0.28564495,"('undedicated', 'dedicated')",0.3668773,0.2856449,-0.0812324
75,-1.0253115,-1.0393567,"('meek', 'impulsive')",-1.0253115,-1.0393567,-0.0140452
76,0.36433566,0.48528436,"('anxious', 'daring')",0.3643357,0.4852844,0.1209487
77,-0.8714757,-0.53412914,"('unmotivated', 'motivated')",-0.8714757,-0.5341291,0.3373466
78,-0.45254356,-0.44513857,"('nonresilient', 'resilient')",-0.4525436,-0.4451386,0.007405
79,-0.36440694,-0.4377603,"('wavering', 'unwavering')",-0.3644069,-0.4377603,-0.0733534
80,-0.09950489,-0.022171758,"('dominated', 'dominating')",-0.0995049,-0.0221718,0.0773331
81,-0.18725653,0.093317464,"('submissive', 'aggressive')",-0.1872565,0.0933175,0.280574
82,6.2158933,6.114216,"('poor', 'rich')",6.2158933,6.1142159,-0.1016774
83,-0.2915639,-0.17103848,"('powerless', 'powerful')",-0.2915639,-0.1710385,0.1205254
84,0.2806029,0.22151673,"('inferior', 'superior')",0.2806029,0.2215167,-0.0590862
85,-0.975944,-1.2628238,"('insignificant', 'prestigious')",-0.975944,-1.2628238,-0.2868798
86,0.99733025,0.97818273,"('uninfluential', 'influential')",0.9973302,0.9781827,-0.0191475
87,0.0074363053,0.06125912,"('unsuccessful', 'successful')",0.0074363,0.0612591,0.0538228
88,-0.11419738,-0.089364596,"('low', 'eminent')",-0.1141974,-0.0893646,0.0248328
