,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.5114906,-1.6145566,"('unsociable', 'sociable')",-0.44344565,-0.60889715,-0.9774681,-1.1117269,-0.1342588
1,-1.0113484,-1.198651,"('unfriendly', 'friendly')",1.6957862,1.5496055,0.3422189,0.1754773,-0.1667416
2,0.6077461,0.72847605,"('unlikable', 'likable')",0.59488404,0.7058578,0.6013151,0.7171669,0.1158518
3,-1.1590774,-1.01802,"('repellent', 'pleasant')",0.01710223,0.045498572,-0.5709876,-0.4862607,0.0847269
4,1.0658475,0.9453404,"('disliked', 'liked')",-5.9121847,-6.0403533,-2.4231687,-2.5475063,-0.1243376
5,1.0731118,1.0437343,"('distant', 'outgoing')",-0.08562626,-0.073683284,0.4937428,0.4850255,-0.0087173
6,0.9696483,0.9555916,"('distant', 'open')",0.33819336,0.30163538,0.6539208,0.6286135,-0.0253073
7,-0.6713027,-0.6724987,"('insensitive', 'sensitive')",0.6737148,0.663646,0.0012061,-0.0044264,-0.0056325
8,0.26056048,0.2060668,"('unaffectionate', 'affectionate')",1.2175658,1.0980273,0.7390631,0.6520471,-0.087016
9,0.026356757,-0.0751018,"('unaffectionate', 'caring')",1.2600168,1.1573961,0.6431868,0.5411471,-0.1020397
10,-1.9546663,-2.0216103,"('unsympathetic', 'sympathetic')",0.10017657,-0.0349381,-0.9272448,-1.0282742,-0.1010294
11,-1.5287031,-1.4843233,"('unhelpful', 'helpful')",1.6063989,1.651228,0.0388479,0.0834523,0.0446044
12,-0.96138567,-0.9626323,"('unsupportive', 'supportive')",-1.3408773,-1.38128,-1.1511315,-1.1719561,-0.0208246
13,-0.7457558,-0.75557005,"('impolite', 'polite')",-0.6403001,-0.6364919,-0.693028,-0.696031,-0.003003
14,-1.2394359,-1.2149204,"('antisocial', 'social')",-0.6113229,-0.69475996,-0.9253794,-0.9548402,-0.0294608
15,-0.00863573,-0.063331604,"('boring', 'funny')",0.25303808,0.26875144,0.1222012,0.1027099,-0.0194913
16,0.36386824,0.33354354,"('unpopular', 'popular')",0.6024665,0.60188425,0.4831674,0.4677139,-0.0154535
17,-0.2786648,-0.18663272,"('nasty', 'nice')",-0.57818526,-0.49356797,-0.428425,-0.3401003,0.0883247
18,-0.08016005,-0.049642872,"('disagreeable', 'welcoming')",-0.5847998,-0.6264107,-0.33248,-0.3380268,-0.0055468
19,0.59506637,0.6083586,"('inhospitable', 'hospitable')",0.13526508,0.26507846,0.3651657,0.4367185,0.0715528
20,-0.33433187,-0.28743204,"('rough', 'thoughtful')",1.5475965,1.4370878,0.6066323,0.5748278,-0.0318045
21,-1.2989694,-1.3128476,"('immoral', 'moral')",-0.6337574,-0.6349398,-0.9663634,-0.9738937,-0.0075303
22,-0.639314,-0.6544915,"('untrustworthy', 'trustworthy')",-1.0117426,-1.061972,-0.8255283,-0.8582318,-0.0327035
23,-1.7129827,-1.7932279,"('insincere', 'sincere')",5.054709,4.9545393,1.6708632,1.5806557,-0.0902075
24,-0.20794164,-0.28422138,"('dishonest', 'honest')",0.6154343,0.5599019,0.2037463,0.1378403,-0.065906
25,0.42582777,0.3902713,"('egoistic', 'altruistic')",1.4793941,1.4666067,0.9526109,0.928439,-0.0241719
26,0.66550064,0.5305973,"('hardhearted', 'benevolent')",1.9344382,1.8505087,1.2999694,1.1905529,-0.1094165
27,-0.22882785,-0.18010353,"('hardhearted', 'softhearted')",1.4593189,1.3753898,0.6152455,0.5976431,-0.0176024
28,-0.17066327,-0.4009663,"('disloyal', 'loyal')",0.9649112,0.7796799,0.397124,0.1893568,-0.2077672
29,0.2837808,0.22495322,"('unfair', 'fair')",-0.42543358,-0.52617204,-0.0708264,-0.1506094,-0.079783
30,-0.7169814,-0.722341,"('intolerant', 'tolerant')",1.0123001,0.97573787,0.1476594,0.1266984,-0.020961
31,0.7161905,0.73894715,"('evil', 'good')",-0.8690688,-0.89954454,-0.0764391,-0.0802987,-0.0038596
32,-0.6414235,-0.733016,"('unkind', 'kind')",0.7018943,0.54327655,0.0302354,-0.0948697,-0.1251051
33,0.62823915,0.51113045,"('wrong', 'right')",-0.40813538,-0.42415047,0.1100519,0.04349,-0.0665619
34,-1.0703423,-0.93801796,"('mean', 'honorable')",5.587103,5.7447762,2.2583804,2.4033792,0.1449988
